step	idx	score	x	y	w	h	class
1	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
1	2	0.4266	9.44	0.18	3.00	1.17	0
2	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
2	2	0.5384	9.57	0.06	2.92	1.12	0
3	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
3	2	0.5954	9.80	0.13	2.81	1.11	0
4	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
4	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
4	3	0.7223	10.23	0.14	2.83	1.11	0
5	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9973	-32.00	-40.00	0.00	-0.00	0
5	2	0.9960	-32.00	-40.00	-0.00	-0.00	0
5	3	0.8025	10.37	0.11	2.83	1.10	0
6	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9973	-32.00	-40.00	0.00	-0.00	0
6	2	0.9954	-32.00	-40.00	-0.00	-0.00	0
6	3	0.7554	10.56	-0.11	2.80	1.09	0
7	0	0.9990	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9978	-32.00	-40.00	0.00	-0.00	0
7	2	0.9964	-32.00	-40.00	-0.00	-0.00	0
7	3	0.7727	10.86	0.08	2.81	1.07	0
8	0	0.9991	-32.00	-40.00	0.00	-0.00	0
8	1	0.9982	-32.01	-40.00	0.00	0.00	0
8	2	0.9976	-32.00	-40.00	0.00	-0.00	0
8	3	0.6773	10.89	0.11	2.80	1.08	0
9	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9979	-32.00	-40.00	0.00	0.00	0
9	2	0.9973	-32.00	-40.00	-0.00	-0.00	0
9	3	0.7941	11.28	0.08	2.79	1.07	0
10	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9977	-32.00	-40.00	0.00	-0.00	0
10	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
10	3	0.8268	11.34	0.12	2.82	1.09	0
11	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9980	-32.00	-40.00	0.00	0.00	0
11	2	0.9975	-32.00	-40.00	-0.00	-0.00	0
11	3	0.8598	11.42	0.14	2.80	1.08	0
12	0	0.9993	-32.00	-40.00	0.00	-0.00	0
12	1	0.9984	-32.00	-40.00	0.00	0.00	0
12	2	0.9975	-32.00	-40.00	-0.00	-0.00	0
12	3	0.8586	11.70	0.12	2.79	1.08	0
12	4	0.3282	-29.74	-33.27	2.38	0.98	0
13	0	0.9993	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9980	-32.00	-40.00	0.00	-0.00	0
13	2	0.9975	-32.00	-40.00	-0.00	-0.00	0
13	3	0.7854	12.33	0.08	2.76	1.07	0
14	0	0.9993	-32.00	-40.00	0.00	-0.00	0
14	1	0.9982	-32.00	-40.00	0.00	-0.00	0
14	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
14	3	0.8408	12.28	0.15	2.81	1.09	0
15	0	0.9993	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9984	-32.00	-40.00	0.00	-0.00	0
15	2	0.9974	-32.00	-40.00	-0.00	-0.00	0
15	3	0.8545	12.33	0.16	2.80	1.09	0
16	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9985	-32.00	-40.00	0.00	0.00	0
16	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
16	3	0.8611	12.51	0.18	2.81	1.09	0
17	0	0.9993	-32.00	-40.00	0.00	-0.00	0
17	1	0.9985	-32.00	-40.00	0.00	-0.00	0
17	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
17	3	0.8300	12.70	0.19	2.80	1.08	0
18	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9985	-32.00	-40.00	0.00	-0.00	0
18	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
18	3	0.8111	13.40	0.09	2.74	1.06	0
19	0	0.9992	-32.00	-40.00	0.00	-0.00	0
19	1	0.9980	-32.00	-40.00	0.00	-0.00	0
19	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
19	3	0.8358	13.50	0.15	2.79	1.08	0
20	0	0.9993	-32.00	-40.00	0.00	-0.00	0
20	1	0.9984	-32.00	-40.00	0.00	-0.00	0
20	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8480	13.71	0.22	2.81	1.09	0
21	0	0.9992	-32.00	-40.00	0.00	-0.00	0
21	1	0.9986	-32.00	-40.00	0.00	0.00	0
21	2	0.9962	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8472	14.38	0.14	2.76	1.07	0
22	0	0.9992	-32.00	-40.00	0.00	-0.00	0
22	1	0.9985	-32.00	-40.00	0.00	0.00	0
22	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
22	3	0.8582	14.58	0.13	2.74	1.06	0
23	0	0.9993	-32.00	-40.00	0.00	-0.00	0
23	1	0.9982	-32.00	-40.00	0.00	-0.00	0
23	2	0.9965	-32.00	-40.00	-0.00	-0.00	0
23	3	0.8526	14.71	0.22	2.80	1.08	0
24	0	0.9994	-32.00	-40.00	0.00	0.00	0
24	1	0.9984	-32.00	-40.00	0.00	0.00	0
24	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
24	3	0.7959	15.34	0.15	2.76	1.07	0
25	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9983	-32.00	-40.00	0.00	-0.00	0
25	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
25	3	0.8175	15.29	0.18	2.79	1.08	0
26	0	0.9992	-32.00	-40.00	0.00	-0.00	0
26	1	0.9981	-32.00	-40.00	0.00	-0.00	0
26	2	0.9974	-32.00	-40.00	-0.00	-0.00	0
26	3	0.8469	15.38	0.18	2.79	1.09	0
26	4	0.3066	-29.43	-32.77	2.44	0.99	0
27	0	0.9993	-32.00	-40.00	0.00	0.00	0
27	1	0.9981	-32.00	-40.00	0.00	0.00	0
27	2	0.9976	-32.00	-40.00	-0.00	-0.00	0
27	3	0.8543	15.61	0.18	2.78	1.08	0
28	0	0.9993	-32.00	-40.00	0.00	0.00	0
28	1	0.9984	-32.00	-40.00	0.00	0.00	0
28	2	0.9980	-32.00	-40.00	-0.00	-0.00	0
28	3	0.8653	15.53	0.19	2.78	1.08	0
29	0	0.9993	-32.00	-40.00	0.00	0.00	0
29	1	0.9986	-32.00	-40.00	0.00	0.00	0
29	2	0.9980	-32.00	-40.00	-0.00	-0.00	0
29	3	0.8604	15.66	0.25	2.79	1.08	0
29	4	0.3005	-28.42	-32.77	2.41	0.99	0
30	0	0.9993	-32.00	-40.00	0.00	0.00	0
30	1	0.9985	-32.00	-40.00	0.00	-0.00	0
30	2	0.9981	-32.00	-40.00	-0.00	-0.00	0
30	3	0.8502	15.56	0.24	2.79	1.08	0
31	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
31	1	0.9987	-32.00	-40.00	0.00	0.00	0
31	2	0.9982	-32.00	-40.00	-0.00	-0.00	0
31	3	0.7899	15.84	0.15	2.78	1.08	0
31	4	0.3028	-27.59	-32.74	2.42	0.99	0
32	0	0.9991	-32.00	-40.00	0.00	-0.00	0
32	1	0.9986	-32.00	-40.00	0.00	-0.00	0
32	2	0.9981	-32.00	-40.00	-0.00	-0.00	0
32	3	0.8421	15.61	0.18	2.79	1.08	0
33	0	0.9991	-32.00	-40.00	0.00	-0.00	0
33	1	0.9989	-32.00	-40.00	0.00	0.00	0
33	2	0.9981	-32.00	-40.00	-0.00	-0.00	0
33	3	0.8122	15.74	0.14	2.78	1.08	0
