step	score	x	y	w	h	class
0	0.0000					
1	0.4266	9.44	0.18	3.00	1.17	0
2	0.5384	9.57	0.06	2.92	1.12	0
3	0.5954	9.80	0.13	2.81	1.11	0
4	0.7223	10.23	0.14	2.83	1.11	0
5	0.8025	10.37	0.11	2.83	1.10	0
6	0.7554	10.56	-0.11	2.80	1.09	0
7	0.7727	10.86	0.08	2.81	1.07	0
8	0.6773	10.89	0.11	2.80	1.08	0
9	0.7941	11.28	0.08	2.79	1.07	0
10	0.8268	11.34	0.12	2.82	1.09	0
11	0.8598	11.42	0.14	2.80	1.08	0
12	0.8586	11.70	0.12	2.79	1.08	0
13	0.7854	12.33	0.08	2.76	1.07	0
14	0.8408	12.28	0.15	2.81	1.09	0
15	0.8545	12.33	0.16	2.80	1.09	0
16	0.8611	12.51	0.18	2.81	1.09	0
17	0.8300	12.70	0.19	2.80	1.08	0
18	0.8111	13.40	0.09	2.74	1.06	0
19	0.8358	13.50	0.15	2.79	1.08	0
20	0.8480	13.71	0.22	2.81	1.09	0
21	0.8472	14.38	0.14	2.76	1.07	0
22	0.8582	14.58	0.13	2.74	1.06	0
23	0.8526	14.71	0.22	2.80	1.08	0
24	0.7959	15.34	0.15	2.76	1.07	0
25	0.8175	15.29	0.18	2.79	1.08	0
26	0.8469	15.38	0.18	2.79	1.09	0
27	0.8543	15.61	0.18	2.78	1.08	0
28	0.8653	15.53	0.19	2.78	1.08	0
29	0.8604	15.66	0.25	2.79	1.08	0
30	0.8502	15.56	0.24	2.79	1.08	0
31	0.7899	15.84	0.15	2.78	1.08	0
32	0.8421	15.61	0.18	2.79	1.08	0
33	0.8122	15.74	0.14	2.78	1.08	0
34	0.7962	16.41	0.09	2.76	1.07	0
35	0.7849	16.35	0.13	2.77	1.07	0
36	0.8085	16.40	0.10	2.76	1.07	0
37	0.8058	16.34	0.19	2.81	1.09	0
38	0.8536	16.44	0.20	2.80	1.09	0
39	0.8409	16.50	0.16	2.80	1.09	0
40	0.8475	16.48	0.14	2.82	1.10	0
41	0.8383	16.54	0.17	2.83	1.10	0
42	0.8353	16.58	0.09	2.75	1.07	0
43	0.8464	16.49	0.15	2.81	1.09	0
44	0.8584	16.55	0.12	2.74	1.06	0
45	0.8273	16.77	0.09	2.82	1.10	0
46	0.8137	16.77	0.08	2.74	1.06	0
47	0.8545	16.64	0.15	2.82	1.09	0
48	0.8379	16.69	0.08	2.75	1.07	0
49	0.8343	16.79	0.10	2.74	1.06	0
50	0.7846	17.28	0.12	2.81	1.10	0
51	0.7745	16.87	0.12	2.74	1.06	0
52	0.8054	17.27	0.15	2.81	1.10	0
53	0.8564	17.42	0.15	2.83	1.10	0
54	0.8378	17.25	0.15	2.76	1.07	0
55	0.8383	17.35	0.12	2.77	1.07	0
56	0.8513	17.41	0.13	2.77	1.07	0
57	0.8446	17.49	0.09	2.76	1.07	0
58	0.8240	17.58	0.08	2.75	1.07	0
59	0.7845	17.60	0.06	2.76	1.07	0
60	0.7689	17.76	0.05	2.76	1.07	0
61	0.7883	17.73	0.04	2.75	1.07	0
62	0.7404	17.80	-0.11	2.76	1.06	0
63	0.7348	17.81	-0.12	2.76	1.06	0
64	0.7097	17.82	0.05	2.75	1.07	0
65	0.7567	18.19	-0.17	2.79	1.08	0
66	0.8132	18.51	0.10	2.78	1.09	0
67	0.8157	18.39	0.07	2.78	1.08	0
68	0.8056	18.62	0.17	2.79	1.09	0
69	0.8128	18.68	0.06	2.78	1.08	0
70	0.8061	18.73	0.13	2.78	1.09	0
71	0.8459	18.71	0.12	2.77	1.08	0
72	0.8019	19.16	0.18	2.78	1.08	0
73	0.8057	19.15	0.21	2.78	1.08	0
74	0.8441	19.36	0.11	2.77	1.07	0
75	0.8608	19.47	0.14	2.78	1.08	0
76	0.8618	19.55	0.13	2.78	1.08	0
77	0.8245	19.77	0.10	2.75	1.06	0
78	0.8195	19.77	0.08	2.80	1.08	0
79	0.8159	19.77	0.09	2.75	1.07	0
80	0.7192	20.20	0.09	2.79	1.09	0
81	0.7327	19.82	0.08	2.75	1.07	0
82	0.8016	20.29	-0.17	2.78	1.07	0
83	0.8470	20.48	-0.26	2.78	1.07	0
84	0.8459	20.70	-0.30	2.78	1.07	0
85	0.8204	20.81	-0.42	2.77	1.07	0
86	0.8397	21.30	-0.74	2.82	1.10	0
87	0.6873	21.18	-0.93	2.82	1.10	0
88	0.7708	21.21	-1.22	2.80	1.07	0
