# yolo_chroma_attack — train run
args: {'run_dir': PosixPath('data/chroma_key_dataset/capture_20260602_211812'), 'out_dir': PosixPath('experiments/yolo_attack/run01'), 'yolo_weights': 'yolov8n.pt', 'image_size': 640, 'patch_size': 256, 'batch_size': 8, 'epochs': 20, 'lr': 0.05, 'target_expand_x': 3.5, 'target_expand_y': 3.5, 'eot_noise': 0.02, 'num_workers': 4, 'device': 'cuda', 'patch_init': 'uniform', 'eval_every': 4, 'seed': 0}
[init] val (10 batches): loss=0.3825  mean_veh_score_in_box=0.0032
  step  1580  ep  9  loss=0.1756  veh_in_box=0.0015
  step  1600  ep  9  loss=0.1183  veh_in_box=0.0007
  step  1620  ep  9  loss=0.1172  veh_in_box=0.0016
  step  1640  ep  9  loss=0.1741  veh_in_box=0.0010
  step  1660  ep 10  loss=0.4161  veh_in_box=0.0021
  step  1680  ep 10  loss=0.1368  veh_in_box=0.0018
  step  1700  ep 10  loss=0.2332  veh_in_box=0.0019
  step  1720  ep 10  loss=0.3194  veh_in_box=0.0042
  step  1740  ep 10  loss=0.2374  veh_in_box=0.0035
  step  1760  ep 10  loss=0.3716  veh_in_box=0.0025
  step  1780  ep 10  loss=0.4008  veh_in_box=0.0016
  step  1800  ep 10  loss=0.2491  veh_in_box=0.0018
  step  1820  ep 10  loss=0.2571  veh_in_box=0.0020
  step  1840  ep 11  loss=0.2844  veh_in_box=0.0031
  step  1860  ep 11  loss=0.2092  veh_in_box=0.0020
  step  1880  ep 11  loss=0.2739  veh_in_box=0.0018
  step  1900  ep 11  loss=0.2892  veh_in_box=0.0027
  step  1920  ep 11  loss=0.2426  veh_in_box=0.0033
  step  1940  ep 11  loss=0.3616  veh_in_box=0.0011
  step  1960  ep 11  loss=0.4316  veh_in_box=0.0041
  step  1980  ep 11  loss=0.1848  veh_in_box=0.0012
[ep 12/20] train_loss=0.2559  val_loss=0.2658  val_veh_score=0.0025  elapsed=2.1 min
  step  2000  ep 12  loss=0.1779  veh_in_box=0.0021
  step  2020  ep 12  loss=0.2741  veh_in_box=0.0019
  step  2040  ep 12  loss=0.3852  veh_in_box=0.0028
  step  2060  ep 12  loss=0.3693  veh_in_box=0.0023
  step  2080  ep 12  loss=0.3599  veh_in_box=0.0029
  step  2100  ep 12  loss=0.1741  veh_in_box=0.0018
  step  2120  ep 12  loss=0.3418  veh_in_box=0.0028
  step  2140  ep 12  loss=0.2769  veh_in_box=0.0043
  step  2160  ep 13  loss=0.4002  veh_in_box=0.0026
  step  2180  ep 13  loss=0.3403  veh_in_box=0.0041
  step  2200  ep 13  loss=0.3850  veh_in_box=0.0046
  step  2220  ep 13  loss=0.3002  veh_in_box=0.0015
  step  2240  ep 13  loss=0.2541  veh_in_box=0.0023
  step  2260  ep 13  loss=0.1393  veh_in_box=0.0023
  step  2280  ep 13  loss=0.2224  veh_in_box=0.0022
  step  2300  ep 13  loss=0.2146  veh_in_box=0.0027
  step  2320  ep 13  loss=0.2585  veh_in_box=0.0019
  step  2340  ep 14  loss=0.3906  veh_in_box=0.0037
  step  2360  ep 14  loss=0.2251  veh_in_box=0.0023
  step  2380  ep 14  loss=0.2610  veh_in_box=0.0018
  step  2400  ep 14  loss=0.2538  veh_in_box=0.0019
  step  2420  ep 14  loss=0.3549  veh_in_box=0.0039
  step  2440  ep 14  loss=0.0876  veh_in_box=0.0012
  step  2460  ep 14  loss=0.1243  veh_in_box=0.0008
  step  2480  ep 14  loss=0.2894  veh_in_box=0.0013
  step  2500  ep 15  loss=0.2836  veh_in_box=0.0031
  step  2520  ep 15  loss=0.2533  veh_in_box=0.0015
  step  2540  ep 15  loss=0.3914  veh_in_box=0.0025
  step  2560  ep 15  loss=0.3387  veh_in_box=0.0035
  step  2580  ep 15  loss=0.1988  veh_in_box=0.0021
  step  2600  ep 15  loss=0.1953  veh_in_box=0.0018
  step  2620  ep 15  loss=0.2320  veh_in_box=0.0014
  step  2640  ep 15  loss=0.3417  veh_in_box=0.0019
[ep 16/20] train_loss=0.2550  val_loss=0.2632  val_veh_score=0.0025  elapsed=2.7 min
  step  2660  ep 16  loss=0.2721  veh_in_box=0.0033
  step  2680  ep 16  loss=0.3058  veh_in_box=0.0028
  step  2700  ep 16  loss=0.1001  veh_in_box=0.0008
  step  2720  ep 16  loss=0.1728  veh_in_box=0.0010
