step	idx	score	x	y	w	h	class
1	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
1	2	0.9938	-32.00	-40.00	-0.00	-0.00	0
1	3	0.4808	9.42	0.07	3.00	1.16	0
2	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
2	2	0.6885	9.54	0.08	2.89	1.12	0
3	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7029	9.73	0.08	2.85	1.10	0
4	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
4	1	0.7006	9.85	0.09	2.86	1.11	0
5	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
5	1	0.7878	10.29	0.16	2.80	1.09	0
6	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
6	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
6	3	0.7876	10.47	0.13	2.81	1.09	0
7	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
7	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
7	3	0.7533	10.87	0.10	2.78	1.06	0
8	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9972	-32.00	-40.00	0.00	-0.00	0
8	2	0.7448	10.91	0.14	2.76	1.06	0
8	3	0.3074	-30.66	-33.50	2.39	0.96	0
9	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9972	-32.00	-40.00	0.00	-0.00	0
9	2	0.8208	11.28	0.13	2.81	1.08	0
9	3	0.3016	-30.69	-33.48	2.38	0.97	0
10	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9979	-32.00	-40.00	0.00	-0.00	0
10	2	0.9976	-32.00	-40.00	0.00	0.00	0
10	3	0.8545	11.33	0.14	2.81	1.08	0
10	4	0.3873	-30.68	-33.50	2.39	0.97	0
11	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9977	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9975	-32.00	-40.00	0.00	0.00	0
11	3	0.8755	11.50	0.14	2.81	1.08	0
11	4	0.3770	-30.66	-33.38	2.40	0.97	0
12	0	0.9993	-32.00	-40.00	0.00	-0.00	0
12	1	0.9983	-32.00	-40.00	0.00	0.00	0
12	2	0.9977	-32.00	-40.00	0.00	-0.00	0
12	3	0.8566	11.69	0.14	2.79	1.08	0
12	4	0.3009	-30.66	-33.29	2.39	0.96	0
13	0	0.9993	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9982	-32.00	-40.00	0.00	-0.00	0
13	2	0.9972	-32.00	-40.00	-0.00	-0.00	0
13	3	0.8368	12.24	0.12	2.79	1.07	0
14	0	0.9993	-32.00	-40.00	0.00	-0.00	0
14	1	0.9978	-32.00	-40.00	0.00	-0.00	0
14	2	0.9972	-32.00	-40.00	-0.00	-0.00	0
14	3	0.8732	12.62	0.13	2.79	1.07	0
15	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
15	2	0.9965	-32.00	-40.00	-0.00	-0.00	0
15	3	0.8836	12.50	0.17	2.80	1.09	0
16	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9969	-32.00	-40.00	0.00	-0.00	0
16	2	0.9960	-32.00	-40.00	-0.00	-0.00	0
16	3	0.8569	12.71	0.17	2.80	1.08	0
17	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9970	-32.00	-40.00	0.00	-0.00	0
17	2	0.9958	-32.00	-40.00	-0.00	-0.00	0
17	3	0.8218	12.78	0.15	2.79	1.08	0
18	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
18	2	0.8590	13.34	0.11	2.80	1.08	0
19	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8611	13.66	0.13	2.79	1.07	0
20	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9978	-32.00	-40.00	0.00	0.00	0
20	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8472	13.67	0.16	2.81	1.09	0
21	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9977	-32.00	-40.00	0.00	-0.00	0
21	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8288	14.33	0.18	2.76	1.08	0
22	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9979	-32.00	-40.00	0.00	-0.00	0
22	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
22	3	0.8610	14.53	0.16	2.75	1.07	0
23	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9979	-32.00	-40.00	0.00	-0.00	0
23	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
23	3	0.8172	14.81	0.13	2.78	1.07	0
24	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
24	1	0.9980	-32.00	-40.00	0.00	-0.00	0
24	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
24	3	0.8400	15.29	0.15	2.75	1.07	0
25	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9978	-32.00	-40.00	0.00	-0.00	0
25	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
25	3	0.8551	15.63	0.16	2.74	1.06	0
26	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
26	1	0.9970	-32.00	-40.00	0.00	-0.00	0
26	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
26	3	0.8274	15.62	0.14	2.81	1.09	0
27	0	0.9992	-32.00	-40.00	0.00	-0.00	0
27	1	0.9978	-32.00	-40.00	-0.00	-0.00	0
27	2	0.9975	-32.00	-40.00	0.00	-0.00	0
27	3	0.7953	15.84	0.16	2.79	1.08	0
28	0	0.9994	-32.00	-40.00	0.00	-0.00	0
28	1	0.9983	-32.00	-40.00	0.00	0.00	0
28	2	0.9981	-32.00	-40.00	-0.00	-0.00	0
28	3	0.8453	16.44	0.13	2.80	1.09	0
28	4	0.3096	-29.50	-32.85	2.46	0.99	0
29	0	0.9994	-32.00	-40.00	0.00	0.00	0
29	1	0.9980	-32.00	-40.00	-0.00	-0.00	0
29	2	0.8610	16.48	0.17	2.75	1.06	0
29	3	0.3288	-28.65	-32.79	2.40	0.99	0
30	0	0.9993	-32.00	-40.00	0.00	-0.00	0
30	1	0.9976	-32.00	-40.00	0.00	-0.00	0
30	2	0.9975	-32.00	-40.00	-0.00	-0.00	0
30	3	0.8696	16.48	0.23	2.80	1.09	0
31	0	0.9995	-32.00	-40.00	0.00	0.00	0
31	1	0.9984	-32.00	-40.00	0.00	0.00	0
31	2	0.9982	-32.00	-40.00	-0.00	-0.00	0
31	3	0.8433	16.55	0.16	2.78	1.08	0
31	4	0.3474	-28.46	-32.72	2.42	0.99	0
32	0	0.9995	-32.00	-40.00	0.00	0.00	0
32	1	0.9980	-32.00	-40.00	-0.00	-0.00	0
32	2	0.8481	16.47	0.17	2.79	1.08	0
32	3	0.3021	-27.59	-32.71	2.39	1.00	0
33	0	0.9993	-32.00	-40.00	0.00	-0.00	0
33	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
33	2	0.9971	-32.00	-40.00	0.00	-0.00	0
33	3	0.8517	16.48	0.22	2.79	1.08	0
34	0	0.9994	-32.00	-40.00	0.00	0.00	0
34	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
34	2	0.9972	-32.00	-40.00	0.00	-0.00	0
34	3	0.8375	17.23	0.25	2.75	1.06	0
35	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
35	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
35	2	0.8562	17.36	0.33	2.80	1.09	0
36	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
36	1	0.8759	17.51	0.30	2.81	1.10	0
37	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
37	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
37	2	0.9006	17.61	0.37	2.82	1.09	0
38	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
38	1	0.9003	17.56	0.44	2.81	1.09	0
39	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
39	1	0.8364	17.85	0.30	2.80	1.08	0
40	0	0.9990	-32.00	-40.00	-0.00	-0.00	0
40	1	0.9977	-32.00	-40.00	-0.00	-0.00	0
40	2	0.9977	-32.00	-40.00	0.00	-0.00	0
40	3	0.8953	17.76	0.33	2.81	1.09	0
41	0	0.9993	-32.00	-40.00	0.00	-0.00	0
41	1	0.9984	-32.00	-40.00	0.00	-0.00	0
41	2	0.9978	-32.00	-40.00	-0.00	-0.00	0
41	3	0.8779	17.64	0.26	2.79	1.08	0
41	4	0.3404	-28.62	-32.73	2.40	0.99	0
42	0	0.9993	-32.00	-40.00	0.00	-0.00	0
42	1	0.9988	-32.00	-40.00	0.00	0.00	0
42	2	0.9977	-32.00	-40.00	-0.00	-0.00	0
42	3	0.8674	17.76	0.16	2.80	1.09	0
