step	score	x	y	w	h	class
0	0.0000					
1	0.4808	9.42	0.07	3.00	1.16	0
2	0.6885	9.54	0.08	2.89	1.12	0
3	0.7029	9.73	0.08	2.85	1.10	0
4	0.7006	9.85	0.09	2.86	1.11	0
5	0.7878	10.29	0.16	2.80	1.09	0
6	0.7876	10.47	0.13	2.81	1.09	0
7	0.7533	10.87	0.10	2.78	1.06	0
8	0.7448	10.91	0.14	2.76	1.06	0
9	0.8208	11.28	0.13	2.81	1.08	0
10	0.8545	11.33	0.14	2.81	1.08	0
11	0.8755	11.50	0.14	2.81	1.08	0
12	0.8566	11.69	0.14	2.79	1.08	0
13	0.8368	12.24	0.12	2.79	1.07	0
14	0.8732	12.62	0.13	2.79	1.07	0
15	0.8836	12.50	0.17	2.80	1.09	0
16	0.8569	12.71	0.17	2.80	1.08	0
17	0.8218	12.78	0.15	2.79	1.08	0
18	0.8590	13.34	0.11	2.80	1.08	0
19	0.8611	13.66	0.13	2.79	1.07	0
20	0.8472	13.67	0.16	2.81	1.09	0
21	0.8288	14.33	0.18	2.76	1.08	0
22	0.8610	14.53	0.16	2.75	1.07	0
23	0.8172	14.81	0.13	2.78	1.07	0
24	0.8400	15.29	0.15	2.75	1.07	0
25	0.8551	15.63	0.16	2.74	1.06	0
26	0.8274	15.62	0.14	2.81	1.09	0
27	0.7953	15.84	0.16	2.79	1.08	0
28	0.8453	16.44	0.13	2.80	1.09	0
29	0.8610	16.48	0.17	2.75	1.06	0
30	0.8696	16.48	0.23	2.80	1.09	0
31	0.8433	16.55	0.16	2.78	1.08	0
32	0.8481	16.47	0.17	2.79	1.08	0
33	0.8517	16.48	0.22	2.79	1.08	0
34	0.8375	17.23	0.25	2.75	1.06	0
35	0.8562	17.36	0.33	2.80	1.09	0
36	0.8759	17.51	0.30	2.81	1.10	0
37	0.9006	17.61	0.37	2.82	1.09	0
38	0.9003	17.56	0.44	2.81	1.09	0
39	0.8364	17.85	0.30	2.80	1.08	0
40	0.8953	17.76	0.33	2.81	1.09	0
41	0.8779	17.64	0.26	2.79	1.08	0
42	0.8674	17.76	0.16	2.80	1.09	0
43	0.8690	17.52	0.16	2.80	1.09	0
44	0.8445	17.54	0.12	2.81	1.09	0
45	0.8470	17.70	0.12	2.81	1.09	0
46	0.8159	17.78	0.08	2.81	1.09	0
47	0.8714	17.63	0.13	2.82	1.09	0
48	0.8275	17.66	0.07	2.82	1.10	0
49	0.8080	17.75	0.06	2.82	1.10	0
50	0.8067	17.61	0.05	2.82	1.10	0
51	0.8105	17.57	-0.15	2.75	1.06	0
52	0.7856	17.44	0.04	2.75	1.06	0
53	0.8109	17.52	0.07	2.82	1.10	0
54	0.7960	17.40	-0.11	2.77	1.06	0
55	0.7326	17.22	0.06	2.77	1.07	0
56	0.8219	16.80	0.09	2.74	1.06	0
57	0.8323	16.48	0.09	2.81	1.09	0
58	0.8321	16.37	0.11	2.77	1.08	0
59	0.8111	16.65	0.08	2.82	1.09	0
60	0.7997	16.61	-0.10	2.78	1.07	0
61	0.8053	16.58	0.06	2.76	1.07	0
62	0.8330	16.57	-0.12	2.77	1.06	0
63	0.8530	16.62	-0.22	2.80	1.08	0
64	0.8724	16.60	-0.27	2.80	1.08	0
65	0.8609	16.44	-0.30	2.80	1.08	0
66	0.8541	16.67	-0.31	2.80	1.08	0
67	0.8460	16.40	-0.24	2.79	1.07	0
68	0.8020	16.28	-0.22	2.80	1.08	0
69	0.8014	16.26	0.11	2.76	1.07	0
70	0.8056	16.22	0.14	2.76	1.07	0
71	0.8281	16.29	0.13	2.77	1.07	0
72	0.8399	16.32	0.14	2.75	1.07	0
73	0.7970	16.22	0.14	2.74	1.06	0
74	0.7774	16.21	0.12	2.76	1.07	0
75	0.7961	16.32	-0.15	2.77	1.07	0
76	0.7389	16.22	-0.17	2.77	1.08	0
77	0.8211	16.32	-0.15	2.78	1.09	0
78	0.8744	16.42	-0.20	2.81	1.09	0
79	0.8002	16.19	-0.24	2.80	1.09	0
80	0.8736	16.30	-0.27	2.80	1.09	0
81	0.7649	16.20	-0.61	2.80	1.09	0
82	0.7247	16.29	-0.79	2.80	1.09	0
83	0.8003	16.49	-0.78	2.79	1.08	0
84	0.8484	16.53	-0.66	2.79	1.09	0
85	0.8859	16.62	-0.40	2.80	1.08	0
86	0.8695	16.31	-0.25	2.80	1.09	0
87	0.7804	16.21	0.14	2.75	1.06	0
88	0.8368	16.29	0.56	2.75	1.07	0
89	0.7712	16.26	0.90	2.75	1.07	0
90	0.8306	16.44	1.22	2.78	1.08	0
91	0.8217	16.26	1.33	2.77	1.07	0
92	0.8124	16.28	1.32	2.76	1.07	0
93	0.8215	16.28	1.17	2.76	1.07	0
94	0.8448	16.40	1.19	2.75	1.07	0
95	0.8639	16.45	1.37	2.76	1.07	0
96	0.8486	16.22	1.51	2.80	1.09	0
97	0.8396	16.27	1.81	2.75	1.06	0
98	0.8568	16.32	1.71	2.75	1.07	0
99	0.8828	16.36	1.42	2.80	1.09	0
100	0.8729	16.37	0.84	2.81	1.09	0
101	0.8687	16.33	-0.23	2.82	1.10	0
102	0.7924	16.25	-1.29	2.82	1.10	0
103	0.8359	16.42	-2.36	2.80	1.09	0
104	0.8411	16.33	-3.35	2.79	1.08	0
105	0.8341	16.31	-4.17	2.80	1.09	0
106	0.8476	16.23	-4.43	2.79	1.08	0
107	0.8564	16.28	-4.42	2.80	1.09	0
108	0.8418	16.29	-4.22	2.82	1.09	0
109	0.8696	16.36	-3.48	2.83	1.10	0
110	0.8920	16.46	-2.62	2.80	1.08	0
111	0.9192	16.58	-1.49	2.82	1.08	0
112	0.9118	16.53	-0.48	2.81	1.09	0
113	0.8279	16.59	0.59	2.79	1.08	0
114	0.7476	16.62	1.90	2.79	1.08	0
115	0.8087	16.71	2.61	2.80	1.09	0
116	0.8178	16.70	3.12	2.83	1.10	0
117	0.8119	16.61	2.86	2.80	1.09	0
118	0.9153	16.54	2.37	2.81	1.09	0
119	0.8819	16.66	1.75	2.80	1.09	0
120	0.8201	16.63	0.84	2.77	1.07	0
121	0.8301	16.61	0.12	2.76	1.08	0
122	0.7600	16.73	-0.93	2.80	1.08	0
123	0.8726	16.75	-1.47	2.78	1.07	0
124	0.8264	17.16	-1.63	2.80	1.08	0
125	0.9050	17.26	-1.45	2.79	1.08	0
126	0.8354	17.26	-0.92	2.79	1.08	0
127	0.9022	17.28	-0.29	2.79	1.08	0
128	0.8934	17.39	0.62	2.78	1.08	0
129	0.8505	17.30	1.15	2.79	1.08	0
130	0.8594	17.27	1.62	2.72	1.05	0
131	0.8720	17.42	1.69	2.74	1.06	0
132	0.8850	17.31	1.52	2.80	1.09	0
133	0.8178	17.33	0.91	2.78	1.07	0
134	0.8456	16.78	0.28	2.79	1.08	0
135	0.9163	17.56	-0.31	2.80	1.09	0
136	0.8993	17.48	-0.72	2.79	1.07	0
137	0.8584	17.54	-1.18	2.72	1.04	0
138	0.7561	17.69	-1.11	2.72	1.04	0
139	0.8477	17.69	-0.91	2.80	1.08	0
140	0.8887	18.21	-0.54	2.79	1.08	0
141	0.8343	17.81	-0.27	2.79	1.08	0
142	0.7712	18.14	0.15	2.72	1.06	0
143	0.8703	18.26	0.43	2.78	1.08	0
144	0.8546	18.23	0.54	2.79	1.08	0
145	0.8380	17.80	0.46	2.79	1.08	0
146	0.8632	18.25	0.54	2.79	1.09	0
147	0.8355	18.17	0.41	2.80	1.09	0
148	0.8619	17.79	0.21	2.75	1.07	0
149	0.7989	17.80	0.09	2.75	1.06	0
150	0.7833	17.81	-0.16	2.77	1.07	0
151	0.9044	18.40	-0.17	2.78	1.08	0
152	0.9111	18.40	-0.17	2.79	1.08	0
153	0.9072	18.28	-0.18	2.78	1.07	0
154	0.9174	18.34	-0.21	2.78	1.07	0
155	0.9147	18.37	-0.18	2.78	1.07	0
156	0.8992	18.41	-0.22	2.73	1.05	0
157	0.8932	18.41	-0.26	2.81	1.09	0
158	0.8974	18.42	-0.20	2.80	1.09	0
159	0.8861	18.34	-0.10	2.74	1.05	0
160	0.8595	18.66	0.07	2.80	1.08	0
161	0.8697	18.44	0.09	2.76	1.07	0
162	0.8790	18.47	0.12	2.81	1.09	0
163	0.8813	18.54	0.14	2.80	1.09	0
164	0.8565	18.60	0.08	2.77	1.07	0
165	0.8132	18.79	0.08	2.77	1.07	0
166	0.8366	18.77	0.08	2.76	1.07	0
167	0.7896	18.74	0.06	2.76	1.07	0
168	0.6874	19.12	0.08	2.79	1.08	0
169	0.7880	19.17	0.07	2.78	1.08	0
170	0.6624	19.13	0.06	2.79	1.08	0
171	0.8175	19.18	-0.16	2.79	1.08	0
172	0.8665	19.29	-0.15	2.79	1.08	0
173	0.8703	19.46	-0.11	2.72	1.05	0
174	0.7801	19.70	-0.09	2.71	1.05	0
175	0.8690	19.36	-0.10	2.72	1.05	0
176	0.8089	19.23	-0.11	2.72	1.05	0
177	0.7837	19.17	-0.14	2.81	1.09	0
178	0.7593	18.75	0.05	2.80	1.09	0
179	0.8478	19.57	-0.17	2.79	1.08	0
180	0.8379	19.54	-0.08	2.72	1.05	0
181	0.7623	19.81	0.08	2.79	1.08	0
182	0.8385	19.67	0.08	2.79	1.08	0
183	0.7755	19.68	0.04	2.82	1.09	0
184	0.7258	19.85	0.08	2.79	1.08	0
185	0.8120	20.31	0.08	2.78	1.08	0
186	0.7687	20.19	0.10	2.79	1.09	0
187	0.7450	19.86	0.08	2.79	1.08	0
188	0.8405	20.46	0.08	2.78	1.08	0
189	0.8092	20.44	-0.12	2.75	1.06	0
190	0.8205	20.35	-0.10	2.73	1.05	0
191	0.7998	20.66	-0.13	2.75	1.07	0
192	0.8196	20.51	-0.11	2.75	1.06	0
193	0.8753	20.38	-0.14	2.76	1.07	0
194	0.7880	21.28	-0.12	2.77	1.07	0
195	0.8144	20.72	-0.17	2.74	1.06	0
196	0.7930	20.82	-0.20	2.80	1.08	0
197	0.8355	20.64	-0.15	2.75	1.06	0
198	0.7988	20.72	-0.15	2.73	1.06	0
199	0.8148	21.48	0.07	2.78	1.09	0
200	0.8322	21.58	0.07	2.79	1.09	0
201	0.8647	21.37	-0.14	2.77	1.07	0
202	0.8574	21.45	-0.14	2.78	1.08	0
203	0.8772	21.38	-0.15	2.78	1.08	0
204	0.8665	21.49	-0.18	2.78	1.08	0
205	0.8373	21.70	-0.19	2.77	1.07	0
206	0.8546	21.57	-0.18	2.78	1.08	0
207	0.8484	21.62	-0.17	2.77	1.07	0
208	0.8239	21.76	-0.17	2.77	1.07	0
209	0.8385	21.74	-0.20	2.76	1.07	0
210	0.7907	21.83	-0.18	2.76	1.07	0
211	0.7323	21.83	-0.13	2.76	1.07	0
212	0.8005	21.61	-0.11	2.75	1.07	0
213	0.8063	21.52	-0.11	2.75	1.07	0
214	0.8017	21.48	-0.11	2.76	1.07	0
215	0.8222	21.60	0.09	2.83	1.10	0
216	0.7678	21.32	0.08	2.83	1.10	0
217	0.6366	20.87	0.07	2.82	1.10	0
218	0.6901	20.82	-0.11	2.74	1.07	0
219	0.8044	20.71	0.08	2.82	1.10	0
220	0.8196	20.39	0.10	2.80	1.09	0
221	0.7874	20.27	0.10	2.80	1.10	0
222	0.7984	19.72	-0.13	2.79	1.08	0
223	0.7930	19.50	-0.11	2.74	1.07	0
224	0.8046	19.28	-0.12	2.81	1.09	0
225	0.7719	18.85	-0.24	2.75	1.07	0
226	0.8371	18.47	-0.25	2.75	1.07	0
227	0.6982	18.20	-0.16	2.71	1.06	0
228	0.7938	17.64	-0.17	2.76	1.08	0
229	0.7987	17.46	-0.14	2.76	1.08	0
230	0.8030	16.61	-0.13	2.83	1.10	0
231	0.7531	16.23	-0.13	2.87	1.12	0
232	0.7529	15.82	0.07	2.83	1.10	0
233	0.8221	15.55	0.07	2.86	1.11	0
234	0.7720	15.32	0.07	2.87	1.12	0
235	0.7974	14.71	0.15	2.82	1.09	0
236	0.8084	14.64	0.16	2.82	1.09	0
237	0.8232	14.38	0.15	2.81	1.10	0
238	0.8086	14.39	0.09	2.78	1.09	0
239	0.7637	13.84	0.10	2.81	1.09	0
240	0.8431	13.70	0.12	2.83	1.09	0
241	0.8667	13.55	0.13	2.83	1.09	0
242	0.7844	13.27	0.08	2.77	1.08	0
243	0.7497	12.84	0.08	2.82	1.09	0
244	0.8160	12.61	0.09	2.84	1.10	0
245	0.8197	12.37	0.09	2.83	1.10	0
246	0.7382	12.21	0.08	2.82	1.10	0
247	0.7933	11.69	0.07	2.77	1.08	0
248	0.8155	11.63	0.08	2.80	1.09	0
249	0.7984	11.18	-0.10	2.86	1.11	0
250	0.7437	11.13	-0.12	2.86	1.11	0
251	0.8297	10.73	0.09	2.80	1.08	0
252	0.8747	10.53	-0.14	2.85	1.10	0
253	0.8746	10.50	-0.15	2.86	1.10	0
254	0.8704	10.47	-0.15	2.84	1.09	0
255	0.8724	10.43	-0.14	2.83	1.09	0
256	0.8875	10.44	-0.14	2.85	1.10	0
257	0.8890	10.45	-0.14	2.84	1.09	0
258	0.8788	10.48	-0.14	2.84	1.09	0
259	0.8737	10.49	-0.14	2.84	1.09	0
260	0.8722	10.32	-0.16	2.84	1.10	0
261	0.8038	10.27	0.08	2.78	1.08	0
262	0.8093	10.13	-0.15	2.84	1.09	0
263	0.7730	10.12	-0.14	2.83	1.10	0
264	0.7215	10.14	0.07	2.78	1.09	0
265	0.7719	10.15	0.08	2.79	1.09	0
266	0.7459	9.89	0.11	2.80	1.08	0
267	0.7523	10.13	0.08	2.79	1.09	0
268	0.7421	10.14	0.08	2.79	1.09	0
269	0.7438	9.90	0.09	2.81	1.08	0
270	0.7522	9.89	0.09	2.81	1.08	0
271	0.7640	9.88	0.10	2.80	1.08	0
272	0.7524	9.89	0.10	2.80	1.08	0
273	0.7255	9.89	0.08	2.81	1.08	0
274	0.7090	9.82	-0.13	2.72	1.06	0
275	0.7319	9.79	-0.15	2.73	1.06	0
276	0.6932	9.82	-0.13	2.72	1.06	0
277	0.7465	10.11	-0.17	2.84	1.09	0
278	0.6824	9.82	-0.12	2.72	1.06	0
279	0.6970	9.89	0.08	2.81	1.08	0
280	0.6917	9.89	0.08	2.81	1.08	0
281	0.6834	9.90	0.07	2.81	1.08	0
282	0.6812	9.90	0.08	2.81	1.08	0
283	0.7046	9.89	0.08	2.81	1.08	0
284	0.7181	9.89	0.08	2.81	1.08	0
285	0.7286	9.89	0.08	2.81	1.08	0
286	0.6962	9.89	0.07	2.81	1.08	0
287	0.6748	9.82	0.04	2.71	1.06	0
288	0.6845	9.90	0.07	2.81	1.08	0
289	0.7296	9.90	0.08	2.81	1.08	0
290	0.7403	9.88	0.06	2.81	1.08	0
291	0.8085	9.81	0.06	2.82	1.09	0
292	0.8363	9.79	0.06	2.82	1.08	0
293	0.8448	9.79	0.07	2.82	1.08	0
294	0.8200	9.81	0.06	2.82	1.08	0
295	0.7797	9.83	-0.19	2.85	1.09	0
296	0.7769	9.82	-0.20	2.85	1.09	0
297	0.7551	9.86	0.06	2.81	1.08	0
298	0.7487	9.85	0.05	2.82	1.09	0
299	0.7563	9.81	0.05	2.82	1.09	0
