step	score	x	y	w	h	class
0	0.0000					
1	0.8108	9.74	0.06	2.86	1.11	0
2	0.8087	9.67	0.10	2.85	1.10	0
3	0.7744	9.71	0.07	2.83	1.09	0
4	0.7480	9.56	-0.09	2.85	1.10	0
5	0.7073	9.81	-0.08	2.83	1.08	0
6	0.7449	10.28	-0.12	2.81	1.09	0
7	0.7865	10.46	-0.08	2.80	1.07	0
8	0.8177	10.77	-0.16	2.79	1.07	0
9	0.8203	10.80	-0.21	2.79	1.07	0
10	0.7680	11.25	-0.12	2.83	1.09	0
11	0.8062	11.38	-0.09	2.83	1.10	0
12	0.8518	11.51	-0.19	2.76	1.06	0
13	0.7496	11.87	-0.20	2.75	1.06	0
14	0.8772	12.38	-0.21	2.76	1.06	0
15	0.8909	12.56	-0.22	2.77	1.06	0
16	0.8495	12.75	-0.21	2.76	1.06	0
17	0.8103	12.81	-0.19	2.76	1.06	0
18	0.8545	13.36	-0.21	2.81	1.09	0
19	0.8804	13.38	-0.17	2.78	1.07	0
20	0.8134	13.80	-0.18	2.79	1.08	0
21	0.8468	14.30	-0.22	2.82	1.09	0
22	0.8984	14.37	-0.17	2.79	1.08	0
23	0.8408	14.72	-0.14	2.80	1.08	0
24	0.8206	14.74	-0.14	2.79	1.07	0
25	0.7509	14.82	-0.14	2.78	1.07	0
26	0.7821	14.83	-0.18	2.79	1.07	0
27	0.8523	15.27	-0.18	2.79	1.08	0
28	0.8390	15.29	-0.13	2.80	1.08	0
29	0.8700	15.32	-0.16	2.79	1.07	0
30	0.8529	15.35	-0.13	2.74	1.06	0
31	0.8682	15.42	-0.15	2.78	1.07	0
32	0.8703	15.49	-0.21	2.76	1.06	0
33	0.8068	15.79	-0.31	2.75	1.06	0
34	0.8264	15.78	-0.19	2.79	1.08	0
35	0.8463	15.64	-0.29	2.80	1.09	0
36	0.8697	15.63	-0.43	2.81	1.09	0
37	0.8750	15.46	-0.62	2.81	1.09	0
38	0.8440	15.66	-0.88	2.81	1.08	0
39	0.8509	15.73	-1.30	2.80	1.09	0
40	0.8370	15.57	-1.72	2.84	1.10	0
41	0.8128	15.55	-2.35	2.80	1.09	0
42	0.8128	15.41	-2.88	2.84	1.10	0
43	0.8536	15.40	-3.34	2.81	1.09	0
44	0.8617	15.54	-3.42	2.82	1.09	0
45	0.8639	15.58	-3.44	2.83	1.09	0
46	0.8108	15.70	-3.13	2.82	1.09	0
47	0.7942	16.16	-2.70	2.83	1.10	0
48	0.7700	16.27	-1.95	2.83	1.09	0
49	0.8694	16.40	-1.32	2.76	1.06	0
50	0.8631	16.31	-0.49	2.73	1.06	0
51	0.8437	16.21	0.21	2.71	1.05	0
52	0.7657	16.17	0.89	2.80	1.09	0
53	0.8598	16.56	1.34	2.72	1.06	0
54	0.8721	16.48	1.51	2.80	1.08	0
55	0.8977	16.44	1.41	2.80	1.09	0
56	0.8752	16.69	1.23	2.71	1.05	0
57	0.9019	16.47	0.69	2.79	1.08	0
58	0.8997	16.49	0.35	2.79	1.09	0
59	0.9000	16.56	0.21	2.76	1.06	0
60	0.8763	16.45	0.10	2.76	1.07	0
61	0.8937	16.59	0.16	2.75	1.06	0
62	0.9099	16.46	0.28	2.81	1.09	0
63	0.8900	16.40	0.62	2.76	1.07	0
64	0.8207	16.21	0.81	2.79	1.07	0
65	0.8732	16.42	1.12	2.74	1.06	0
66	0.8889	16.49	1.18	2.75	1.06	0
67	0.8388	16.29	1.10	2.76	1.07	0
68	0.7776	16.26	1.10	2.76	1.06	0
69	0.8630	16.33	0.81	2.72	1.05	0
70	0.8551	16.27	0.51	2.74	1.06	0
71	0.8597	16.28	0.22	2.75	1.06	0
72	0.8851	16.48	0.10	2.75	1.06	0
73	0.8561	16.46	0.07	2.75	1.06	0
74	0.8543	16.51	-0.10	2.80	1.08	0
75	0.8338	16.71	0.08	2.73	1.05	0
76	0.8730	16.58	0.08	2.74	1.06	0
77	0.8511	16.77	0.08	2.83	1.09	0
78	0.8115	16.85	0.10	2.82	1.09	0
79	0.8370	16.81	0.11	2.82	1.09	0
80	0.8458	17.25	0.23	2.74	1.06	0
81	0.8319	17.23	0.29	2.73	1.06	0
82	0.8666	17.43	0.31	2.74	1.06	0
83	0.8537	17.34	0.16	2.74	1.06	0
84	0.8001	17.20	0.10	2.74	1.06	0
85	0.7974	17.20	0.11	2.74	1.06	0
86	0.7379	16.84	0.10	2.72	1.05	0
87	0.8323	17.25	0.09	2.74	1.06	0
88	0.7528	16.82	0.09	2.72	1.06	0
89	0.7597	16.81	0.11	2.72	1.05	0
90	0.8380	17.29	0.11	2.74	1.06	0
91	0.8672	17.33	0.11	2.75	1.06	0
92	0.8628	17.29	0.07	2.82	1.10	0
93	0.8195	16.83	0.09	2.83	1.10	0
94	0.8848	16.59	0.09	2.84	1.11	0
95	0.7789	16.84	0.09	2.84	1.11	0
96	0.8720	17.34	0.08	2.82	1.10	0
97	0.8413	17.25	0.07	2.81	1.10	0
98	0.8236	17.19	0.07	2.82	1.10	0
99	0.7571	17.18	0.06	2.81	1.10	0
100	0.7937	17.29	0.05	2.80	1.09	0
101	0.8171	17.30	-0.06	2.78	1.07	0
102	0.8448	17.32	0.07	2.81	1.10	0
103	0.8758	17.36	0.06	2.82	1.10	0
104	0.8832	17.50	0.07	2.80	1.09	0
105	0.8793	17.48	0.07	2.81	1.10	0
106	0.8969	17.54	0.08	2.81	1.10	0
107	0.8990	17.53	0.08	2.82	1.10	0
108	0.8997	17.42	0.09	2.81	1.10	0
109	0.8995	17.36	0.09	2.81	1.10	0
110	0.8777	17.28	0.13	2.82	1.10	0
111	0.9006	17.44	0.13	2.82	1.10	0
112	0.8953	17.38	0.11	2.82	1.10	0
113	0.8872	17.30	0.09	2.83	1.11	0
114	0.8755	17.25	0.09	2.84	1.11	0
115	0.9051	17.47	0.09	2.80	1.09	0
116	0.8981	17.37	0.09	2.81	1.10	0
117	0.9029	17.61	0.09	2.79	1.08	0
118	0.9005	17.55	0.08	2.80	1.09	0
119	0.9117	17.51	0.09	2.83	1.10	0
120	0.9037	17.63	0.10	2.82	1.10	0
121	0.8926	17.68	0.10	2.82	1.10	0
122	0.8294	17.84	0.10	2.79	1.09	0
123	0.8400	17.77	0.12	2.72	1.05	0
124	0.8974	17.69	0.10	2.83	1.10	0
125	0.8547	17.82	0.10	2.83	1.09	0
126	0.9081	17.74	0.14	2.82	1.09	0
127	0.8882	17.71	0.18	2.73	1.06	0
128	0.8749	17.81	0.12	2.81	1.10	0
129	0.8254	17.83	0.15	2.72	1.05	0
