step	idx	score	x	y	w	h	class
1	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
1	1	0.8108	9.74	0.06	2.86	1.11	0
2	0	0.9960	-32.00	-40.00	-0.00	-0.00	0
2	1	0.8087	9.67	0.10	2.85	1.10	0
3	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
3	1	0.7744	9.71	0.07	2.83	1.09	0
4	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
4	2	0.7480	9.56	-0.09	2.85	1.10	0
5	0	0.9958	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9949	-32.00	-40.00	-0.00	-0.00	0
5	2	0.7073	9.81	-0.08	2.83	1.08	0
6	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9922	-32.00	-40.00	-0.00	-0.00	0
6	2	0.7449	10.28	-0.12	2.81	1.09	0
7	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
7	2	0.7865	10.46	-0.08	2.80	1.07	0
8	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9933	-32.00	-40.00	-0.00	-0.00	0
8	3	0.8177	10.77	-0.16	2.79	1.07	0
9	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9936	-32.00	-40.00	-0.00	-0.00	0
9	3	0.8203	10.80	-0.21	2.79	1.07	0
10	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9934	-32.00	-40.00	-0.00	-0.00	0
10	3	0.7680	11.25	-0.12	2.83	1.09	0
11	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
11	2	0.8062	11.38	-0.09	2.83	1.10	0
12	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8518	11.51	-0.19	2.76	1.06	0
13	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
13	2	0.7496	11.87	-0.20	2.75	1.06	0
14	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
14	2	0.8772	12.38	-0.21	2.76	1.06	0
15	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
15	2	0.8909	12.56	-0.22	2.77	1.06	0
16	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
16	2	0.9938	-32.00	-40.00	-0.00	-0.00	0
16	3	0.8495	12.75	-0.21	2.76	1.06	0
17	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
17	2	0.8103	12.81	-0.19	2.76	1.06	0
18	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
18	2	0.9939	-32.00	-40.00	-0.00	-0.00	0
18	3	0.8545	13.36	-0.21	2.81	1.09	0
19	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8804	13.38	-0.17	2.78	1.07	0
20	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
20	2	0.8134	13.80	-0.18	2.79	1.08	0
21	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9962	-32.00	-40.00	0.00	-0.00	0
21	2	0.8468	14.30	-0.22	2.82	1.09	0
22	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
22	2	0.8984	14.37	-0.17	2.79	1.08	0
23	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
23	2	0.8408	14.72	-0.14	2.80	1.08	0
24	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
24	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
24	2	0.8206	14.74	-0.14	2.79	1.07	0
25	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
25	2	0.7509	14.82	-0.14	2.78	1.07	0
26	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
26	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
26	2	0.7821	14.83	-0.18	2.79	1.07	0
27	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
27	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
27	2	0.8523	15.27	-0.18	2.79	1.08	0
28	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
28	1	0.9932	-32.00	-40.00	-0.00	-0.00	0
28	2	0.8390	15.29	-0.13	2.80	1.08	0
29	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
29	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
29	2	0.8700	15.32	-0.16	2.79	1.07	0
30	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
30	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
30	2	0.8529	15.35	-0.13	2.74	1.06	0
31	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
31	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
31	2	0.9935	-32.00	-40.00	-0.00	-0.00	0
31	3	0.8682	15.42	-0.15	2.78	1.07	0
32	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
32	1	0.8703	15.49	-0.21	2.76	1.06	0
33	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
33	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
33	2	0.9930	-32.00	-40.00	-0.00	-0.00	0
33	3	0.8068	15.79	-0.31	2.75	1.06	0
34	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
34	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
34	2	0.9940	-32.00	-40.00	-0.00	-0.00	0
34	3	0.8264	15.78	-0.19	2.79	1.08	0
35	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
35	1	0.9965	-32.00	-40.00	-0.00	-0.00	0
35	2	0.8463	15.64	-0.29	2.80	1.09	0
36	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
36	1	0.9960	-32.00	-40.00	0.00	-0.00	0
36	2	0.8697	15.63	-0.43	2.81	1.09	0
37	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
37	1	0.8750	15.46	-0.62	2.81	1.09	0
38	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
38	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
38	2	0.9937	-32.00	-40.00	-0.00	-0.00	0
38	3	0.8440	15.66	-0.88	2.81	1.08	0
39	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
39	1	0.9960	-32.00	-40.00	0.00	-0.00	0
39	2	0.9942	-32.00	-40.00	-0.00	-0.00	0
39	3	0.8509	15.73	-1.30	2.80	1.09	0
40	0	0.9964	-32.00	-40.00	0.00	-0.00	0
40	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
40	2	0.9937	-32.00	-40.00	-0.00	-0.00	0
40	3	0.8370	15.57	-1.72	2.84	1.10	0
41	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
41	1	0.9959	-32.00	-40.00	0.00	-0.00	0
41	2	0.9945	-32.00	-40.00	-0.00	-0.00	0
41	3	0.8128	15.55	-2.35	2.80	1.09	0
42	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
42	1	0.9955	-32.00	-40.00	0.00	-0.00	0
