step	idx	score	x	y	w	h	class
1	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
1	2	0.9938	-32.00	-40.00	-0.00	-0.00	0
1	3	0.4797	9.42	0.07	3.00	1.16	0
2	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9954	-32.00	-40.00	0.00	-0.00	0
2	2	0.9936	-32.00	-40.00	-0.00	-0.00	0
2	3	0.6885	9.54	0.08	2.89	1.12	0
3	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9969	-32.00	-40.00	0.00	-0.00	0
3	2	0.9962	-32.00	-40.00	-0.00	-0.00	0
3	3	0.7022	9.73	0.08	2.85	1.10	0
4	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9966	-32.00	-40.00	0.00	-0.00	0
4	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
4	3	0.7012	9.85	0.09	2.86	1.11	0
5	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
5	2	0.9960	-32.00	-40.00	-0.00	-0.00	0
5	3	0.8088	10.26	0.19	2.80	1.09	0
6	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
6	2	0.9960	-32.00	-40.00	-0.00	-0.00	0
6	3	0.7837	10.47	0.12	2.81	1.09	0
7	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
7	2	0.9958	-32.00	-40.00	-0.00	-0.00	0
7	3	0.7954	10.84	0.14	2.82	1.08	0
8	0	0.9988	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9976	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9974	-32.00	-40.00	0.00	-0.00	0
8	3	0.7498	10.91	0.15	2.76	1.06	0
9	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9976	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9971	-32.00	-40.00	0.00	-0.00	0
9	3	0.8299	11.28	0.13	2.81	1.08	0
10	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
