tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.75,0.025,0.0
2,0.1,0.75,0.0232,0.0
3,0.15,0.75,0.0296,0.0
4,0.2,0.75,-0.004,0.0
5,0.25,0.75,-0.0147,0.0
6,0.3,0.75,-0.0052,0.0
7,0.35,0.75,-0.0111,0.0
8,0.4,0.75,-0.0102,0.0
9,0.45,0.75,-0.0191,0.0
10,0.5,0.75,-0.0141,0.0
11,0.55,0.75,-0.018,0.0
12,0.6,0.75,-0.0177,0.0
13,0.65,0.75,-0.0018,0.0
14,0.7,0.75,0.0018,0.0
15,0.75,0.75,0.005,0.0
16,0.8,0.75,0.0054,0.0
17,0.85,0.75,0.005,0.0
18,0.9,0.75,0.0064,0.0
19,0.95,0.5021,0.0048,0.0
20,1.0,0.009,0.0032,0.0
21,1.05,0.0,-0.0018,1.0
22,1.1,0.0,-0.0015,1.0
23,1.15,0.0,-0.0023,1.0
24,1.2,0.0902,-0.0527,0.0
25,1.25,0.0839,-0.0426,0.0
26,1.3,0.0777,-0.0406,0.0
27,1.35,0.0714,-0.0381,0.0
28,1.4,0.5315,-0.0393,0.0
29,1.45,0.6051,-0.0467,0.0
30,1.5,0.75,-0.0471,0.0
31,1.55,0.75,-0.0539,0.0
32,1.6,0.75,-0.0435,0.0
33,1.65,0.75,-0.0264,0.0
34,1.7,0.499,-0.0195,0.0
35,1.75,0.1905,-0.0154,0.0
36,1.8,0.0895,-0.0182,0.0
37,1.85,0.0266,-0.0201,0.0
38,1.9,0.0342,-0.0178,0.0
39,1.95,0.0315,-0.0283,0.0
40,2.0,0.5495,-0.0376,0.0
41,2.05,0.3823,-0.0358,0.0
42,2.1,0.75,-0.0391,0.0
43,2.15,0.75,-0.0423,0.0
44,2.2,0.674,-0.0419,0.0
45,2.25,0.75,-0.0418,0.0
46,2.3,0.6604,-0.0437,0.0
47,2.35,0.0,-0.0298,0.0
48,2.4,0.053,-0.0176,0.0
49,2.45,0.0505,-0.039,0.0
50,2.5,0.0442,-0.046,0.0
51,2.55,0.038,-0.0286,0.0
52,2.6,0.0317,-0.0299,0.0
53,2.65,0.0273,-0.0363,0.0
54,2.7,0.0248,-0.0339,0.0
55,2.75,0.3531,-0.035,0.0
