step	score	x	y	w	h	class
0	0.0000					
1	0.5008	9.32	0.03	2.79	1.07	0
2	0.6270	9.48	0.11	2.83	1.11	0
3	0.6205	9.53	0.08	2.80	1.10	0
4	0.7318	9.62	-0.08	2.83	1.10	0
5	0.8034	9.83	-0.26	2.79	1.08	0
6	0.8830	10.38	-0.23	2.78	1.07	0
7	0.8661	10.65	-0.36	2.77	1.06	0
8	0.8677	10.72	-0.36	2.79	1.06	0
9	0.8333	10.83	-0.36	2.79	1.07	0
10	0.7684	11.18	-0.39	2.78	1.08	0
11	0.8076	11.19	-0.31	2.80	1.07	0
12	0.8146	11.60	-0.32	2.68	1.03	0
13	0.7758	11.89	-0.27	2.75	1.06	0
14	0.8880	12.48	-0.38	2.77	1.07	0
15	0.9154	12.54	-0.30	2.78	1.07	0
16	0.8803	12.74	-0.30	2.78	1.07	0
17	0.8177	13.17	-0.38	2.77	1.07	0
18	0.9068	13.35	-0.30	2.80	1.07	0
19	0.9231	13.52	-0.30	2.80	1.08	0
20	0.9018	13.71	-0.32	2.80	1.08	0
21	0.8828	14.36	-0.52	2.77	1.07	0
22	0.8743	14.43	-0.59	2.77	1.07	0
23	0.9060	14.43	-0.61	2.82	1.08	0
24	0.8588	14.46	-0.90	2.81	1.08	0
25	0.8616	14.52	-0.92	2.81	1.08	0
26	0.9011	14.64	-1.31	2.77	1.07	0
27	0.8654	14.71	-1.59	2.80	1.08	0
28	0.7810	14.68	-1.96	2.80	1.08	0
29	0.8776	14.72	-2.56	2.81	1.08	0
30	0.8450	14.64	-2.92	2.81	1.08	0
31	0.7873	14.82	-3.11	2.79	1.07	0
32	0.8490	14.78	-3.19	2.80	1.08	0
33	0.7649	14.78	-3.07	2.74	1.05	0
34	0.7429	14.81	-2.87	2.75	1.06	0
35	0.8718	15.21	-2.52	2.81	1.09	0
36	0.7746	15.19	-1.94	2.84	1.09	0
37	0.8710	15.20	-1.55	2.77	1.07	0
38	0.7503	15.15	-0.89	2.83	1.09	0
39	0.8611	15.52	-0.36	2.74	1.06	0
40	0.8802	15.49	0.20	2.74	1.07	0
41	0.8655	15.46	0.62	2.81	1.09	0
42	0.8204	15.45	0.90	2.78	1.08	0
43	0.8553	15.68	1.12	2.74	1.07	0
44	0.8955	15.74	1.17	2.75	1.07	0
45	0.8670	15.79	1.12	2.73	1.06	0
46	0.8691	15.64	0.80	2.79	1.07	0
47	0.8550	15.77	0.66	2.78	1.07	0
48	0.8660	15.77	0.53	2.78	1.07	0
