tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.493,1.0
2,0.1,0.0,0.429,1.0
3,0.15,0.0,0.274,1.0
4,0.2,0.0,0.167,1.0
5,0.25,0.0,0.078,1.0
6,0.3,0.0,0.0,1.0
7,0.35,0.0,0.0,1.0
8,0.4,0.0,0.0,1.0
9,0.45,1.0,0.13,0.0
10,0.5,0.0,0.0,1.0
11,0.55,1.0,0.127,0.0
12,0.6,1.0,0.131,0.0
13,0.65,1.0,0.149,0.0
14,0.7,1.0,0.137,0.0
15,0.75,1.0,0.138,0.0
16,0.8,1.0,0.137,0.0
17,0.85,1.0,0.135,0.0
18,0.9,1.0,0.149,0.0
19,0.95,1.0,0.135,0.0
20,1.0,1.0,0.142,0.0
21,1.05,1.0,0.175,0.0
22,1.1,1.0,0.177,0.0
23,1.15,1.0,0.213,0.0
24,1.2,1.0,0.246,0.0
25,1.25,1.0,0.394,0.0
26,1.3,1.0,0.482,0.0
27,1.35,1.0,0.367,0.0
28,1.4,1.0,0.234,0.0
29,1.45,1.0,0.107,0.0
30,1.5,1.0,0.025,0.0
31,1.55,1.0,-0.106,0.0
32,1.6,1.0,-0.171,0.0
33,1.65,1.0,-0.292,0.0
34,1.7,1.0,-0.367,0.0
35,1.75,0.6092,-0.4,0.0
36,1.8,0.2329,-0.329,0.0
37,1.85,0.2389,-0.334,0.0
38,1.9,0.0,-0.285,1.0
39,1.95,0.0,-0.171,1.0
40,2.0,0.0,-0.074,1.0
41,2.05,0.5075,-0.007,0.0
42,2.1,0.8809,0.042,0.0
43,2.15,1.0,0.086,0.0
44,2.2,1.0,0.096,0.0
45,2.25,1.0,0.095,0.0
46,2.3,0.7237,0.064,0.0
47,2.35,0.5019,0.034,0.0
48,2.4,0.2456,0.014,0.0
49,2.45,0.2487,0.005,0.0
50,2.5,0.0,-0.004,1.0
51,2.55,0.0,-0.021,1.0
52,2.6,0.0,-0.085,1.0
53,2.65,0.4655,-0.057,0.0
54,2.7,0.5394,-0.045,0.0
55,2.75,0.6886,-0.013,0.0
56,2.8,0.9952,0.006,0.0
57,2.85,0.6654,0.034,0.0
58,2.9,1.0,0.061,0.0
59,2.95,1.0,0.072,0.0
60,3.0,1.0,0.073,0.0
61,3.05,0.2519,0.054,0.0
62,3.1,0.0,0.038,1.0
63,3.15,0.959,0.03,0.0
64,3.2,1.0,0.017,0.0
65,3.25,1.0,0.016,0.0
66,3.3,0.9841,0.016,0.0
67,3.35,0.9563,0.015,0.0
68,3.4,0.5892,0.02,0.0
69,3.45,1.0,0.014,0.0
70,3.5,0.7845,0.01,0.0
71,3.55,1.0,0.005,0.0
72,3.6,1.0,0.004,0.0
73,3.65,1.0,0.004,0.0
74,3.7,0.727,0.003,0.0
75,3.75,0.3221,0.003,0.0
76,3.8,0.3285,0.003,0.0
77,3.85,0.3313,0.002,0.0
78,3.9,0.0,0.001,1.0
79,3.95,0.0,0.001,1.0
80,4.0,0.3304,-0.014,0.0
81,4.05,0.3267,-0.015,0.0
82,4.1,0.3248,-0.0,0.0
83,4.15,0.3226,0.0,0.0
84,4.2,0.3881,-0.002,0.0
85,4.25,0.5121,0.004,0.0
86,4.3,0.7585,0.003,0.0
87,4.35,0.7306,0.004,0.0
88,4.4,0.3323,0.005,0.0
89,4.45,0.321,0.006,0.0
90,4.5,0.3222,0.007,0.0
91,4.55,0.3331,0.007,0.0
92,4.6,0.3358,0.004,0.0
93,4.65,0.3215,0.003,0.0
94,4.7,0.3212,0.001,0.0
