step	score	x	y	w	h	class
0	0.0000					
1	0.7068	9.55	0.09	2.85	1.10	0
2	0.7013	9.38	0.03	2.72	1.08	0
3	0.7473	9.49	0.09	2.81	1.08	0
4	0.7770	9.69	0.07	2.82	1.09	0
5	0.7506	9.84	0.07	2.79	1.08	0
6	0.8338	10.20	0.09	2.69	1.04	0
7	0.8781	10.55	0.09	2.75	1.07	0
8	0.8409	10.63	0.09	2.72	1.06	0
9	0.8071	10.60	0.08	2.63	1.03	0
10	0.7980	10.82	0.10	2.68	1.04	0
11	0.8262	11.17	0.10	2.57	1.01	0
12	0.8800	11.39	0.12	2.60	1.02	0
13	0.8664	11.71	0.13	2.72	1.05	0
14	0.7558	11.89	0.10	2.78	1.08	0
15	0.8719	12.30	0.10	2.75	1.06	0
16	0.8504	12.76	0.09	2.77	1.06	0
17	0.8477	12.72	0.10	2.77	1.06	0
18	0.8873	12.57	0.14	2.74	1.07	0
19	0.8853	12.64	0.12	2.79	1.09	0
20	0.8419	13.18	0.11	2.69	1.04	0
21	0.8481	13.24	0.10	2.75	1.05	0
22	0.8461	13.39	0.10	2.77	1.06	0
23	0.8689	13.39	0.12	2.79	1.09	0
24	0.8723	13.40	0.11	2.83	1.10	0
25	0.8814	13.42	0.15	2.81	1.09	0
26	0.8998	13.44	0.22	2.82	1.09	0
27	0.9074	13.46	0.24	2.82	1.09	0
28	0.9038	13.42	0.23	2.80	1.07	0
29	0.9049	13.48	0.29	2.79	1.07	0
30	0.9035	13.34	0.21	2.73	1.05	0
31	0.8971	13.50	0.27	2.80	1.09	0
32	0.8935	13.44	0.25	2.78	1.06	0
33	0.9112	13.31	0.25	2.64	1.02	0
34	0.8992	13.55	0.30	2.67	1.04	0
35	0.8645	13.30	0.22	2.77	1.06	0
36	0.8280	13.22	0.26	2.72	1.06	0
37	0.8663	13.30	0.20	2.77	1.06	0
38	0.8234	12.65	0.17	2.53	0.97	0
39	0.8114	12.80	0.17	2.68	1.03	0
40	0.7874	12.49	0.15	2.43	0.95	0
41	0.7693	12.60	-0.02	2.70	1.04	0
42	0.8073	12.74	0.10	2.58	1.00	0
43	0.8395	12.55	0.10	2.57	1.00	0
44	0.8186	12.70	0.08	2.72	1.04	0
45	0.7990	12.82	0.08	2.77	1.07	0
46	0.8365	12.77	0.09	2.74	1.05	0
47	0.8769	12.62	0.11	2.68	1.04	0
48	0.8477	12.81	0.12	2.69	1.04	0
49	0.8569	12.80	0.13	2.68	1.04	0
50	0.8769	12.74	0.14	2.68	1.04	0
51	0.8395	12.84	0.16	2.67	1.04	0
52	0.8358	12.84	0.16	2.65	1.03	0
53	0.8508	12.80	0.16	2.66	1.04	0
54	0.7943	13.21	0.09	2.78	1.06	0
55	0.8044	13.23	0.09	2.79	1.06	0
56	0.7766	13.12	0.11	2.72	1.04	0
57	0.8592	12.65	0.11	2.70	1.04	0
58	0.7863	12.81	0.08	2.75	1.06	0
59	0.8136	13.35	-0.05	2.78	1.05	0
60	0.7684	13.17	-0.11	2.76	1.04	0
61	0.8340	13.23	-0.08	2.78	1.05	0
62	0.8471	13.25	-0.09	2.78	1.05	0
63	0.8790	13.45	-0.08	2.79	1.07	0
64	0.8858	13.47	-0.10	2.79	1.05	0
