step	score	x	y	w	h	class
0	0.0000					
1	0.4637	9.40	0.09	2.88	1.13	5
2	0.6564	9.36	0.05	2.76	1.07	0
3	0.7304	9.36	0.05	2.78	1.08	0
4	0.8274	9.75	0.10	2.78	1.08	0
5	0.8115	9.83	0.12	2.80	1.08	0
6	0.8292	10.17	0.15	2.78	1.08	0
7	0.9021	10.39	0.15	2.79	1.08	0
8	0.9014	10.76	0.15	2.77	1.07	0
9	0.8702	10.82	0.18	2.76	1.07	0
10	0.8157	10.87	0.22	2.77	1.06	0
11	0.8870	11.25	0.19	2.80	1.08	0
12	0.8782	11.64	0.15	2.77	1.06	0
13	0.8787	11.79	0.28	2.79	1.08	0
14	0.8805	12.19	0.14	2.78	1.08	0
15	0.8976	12.27	0.11	2.77	1.07	0
16	0.9048	12.55	0.12	2.77	1.07	0
17	0.8940	12.70	0.17	2.83	1.09	0
18	0.8693	12.80	0.21	2.81	1.08	0
19	0.9185	13.50	0.18	2.80	1.07	0
20	0.9142	13.32	0.23	2.79	1.07	0
21	0.9151	13.52	0.25	2.82	1.09	0
22	0.9090	13.49	0.29	2.82	1.09	0
23	0.9068	13.59	0.28	2.82	1.09	0
24	0.9007	13.42	0.27	2.82	1.09	0
25	0.8922	13.66	0.27	2.81	1.09	0
26	0.8779	13.73	0.21	2.81	1.08	0
27	0.9083	13.60	0.20	2.80	1.08	0
28	0.8892	13.70	0.19	2.81	1.09	0
29	0.8939	13.68	0.20	2.82	1.09	0
30	0.8890	13.69	0.16	2.77	1.06	0
31	0.8436	14.18	0.13	2.73	1.05	0
32	0.8281	13.81	0.13	2.80	1.08	0
33	0.8692	13.59	0.14	2.78	1.08	0
34	0.8527	13.61	0.12	2.80	1.09	0
35	0.8374	13.74	0.11	2.71	1.06	0
36	0.7477	13.82	0.07	2.81	1.09	0
37	0.7078	13.83	0.07	2.81	1.09	0
38	0.7230	14.15	0.09	2.72	1.05	0
39	0.7738	14.16	0.11	2.79	1.07	0
40	0.8143	14.21	0.12	2.74	1.06	0
41	0.8532	14.36	0.19	2.75	1.06	0
42	0.8886	14.39	0.17	2.82	1.09	0
43	0.8353	14.15	0.22	2.80	1.07	0
44	0.8492	14.29	0.24	2.73	1.06	0
45	0.8874	14.31	0.23	2.80	1.07	0
46	0.8621	14.23	0.33	2.79	1.07	0
47	0.8481	14.32	0.27	2.72	1.05	0
48	0.8973	14.46	0.24	2.79	1.07	0
49	0.8952	14.43	0.23	2.79	1.06	0
50	0.8933	14.41	0.22	2.78	1.06	0
51	0.8871	14.40	0.17	2.79	1.07	0
52	0.8679	14.65	0.11	2.79	1.07	0
53	0.8486	14.64	0.13	2.80	1.08	0
54	0.8466	14.55	0.10	2.80	1.09	0
55	0.7549	14.80	0.06	2.81	1.08	0
56	0.6670	15.05	-0.11	2.79	1.07	0
57	0.7498	14.76	0.06	2.75	1.07	0
58	0.7582	15.15	-0.08	2.80	1.07	0
59	0.8314	15.23	-0.12	2.80	1.07	0
60	0.8482	15.28	-0.19	2.80	1.07	0
61	0.8426	15.37	-0.17	2.82	1.08	0
62	0.8197	15.38	0.12	2.81	1.09	0
63	0.8510	15.44	0.13	2.81	1.09	0
64	0.8527	15.50	0.14	2.76	1.07	0
65	0.8406	15.78	0.13	2.76	1.07	0
66	0.7660	16.16	0.19	2.82	1.10	0
67	0.7622	15.85	0.10	2.79	1.07	0
68	0.7680	15.81	0.09	2.80	1.07	0
69	0.8283	16.27	0.15	2.77	1.08	0
70	0.8049	16.29	0.15	2.83	1.10	0
71	0.8482	16.43	0.15	2.82	1.10	0
72	0.8360	16.62	0.14	2.81	1.10	0
73	0.8351	16.63	0.11	2.81	1.09	0
74	0.7787	16.77	0.08	2.73	1.07	0
75	0.7426	17.22	0.11	2.80	1.10	0
76	0.6630	16.85	0.07	2.72	1.06	0
77	0.8109	17.40	-0.19	2.78	1.06	0
78	0.8353	17.49	-0.21	2.78	1.06	0
79	0.8489	17.42	-0.27	2.77	1.06	0
80	0.8419	17.75	-0.42	2.76	1.06	0
81	0.8269	17.74	-0.36	2.78	1.07	0
82	0.8212	17.81	-0.53	2.79	1.07	0
83	0.8105	18.32	-0.21	2.79	1.09	0
84	0.8410	18.30	-0.28	2.73	1.05	0
85	0.8685	18.40	-0.21	2.75	1.06	0
86	0.8619	18.36	-0.26	2.75	1.06	0
87	0.8445	18.38	-0.30	2.77	1.06	0
88	0.8111	18.75	-0.41	2.76	1.06	0
89	0.8180	18.40	-0.50	2.76	1.06	0
90	0.8145	18.74	-0.32	2.76	1.06	0
91	0.8247	18.68	-0.27	2.76	1.06	0
92	0.8320	18.53	-0.19	2.71	1.04	0
93	0.8209	18.36	-0.21	2.76	1.06	0
94	0.7685	18.24	-0.19	2.77	1.06	0
95	0.8387	18.52	-0.24	2.72	1.05	0
96	0.8295	18.63	-0.22	2.72	1.05	0
97	0.8604	18.50	-0.21	2.72	1.05	0
98	0.8722	18.38	-0.22	2.75	1.06	0
99	0.8529	18.44	-0.22	2.71	1.05	0
100	0.8487	18.48	-0.21	2.71	1.05	0
101	0.8590	18.48	-0.24	2.73	1.05	0
102	0.8284	18.50	-0.21	2.77	1.07	0
103	0.7964	18.53	-0.09	2.74	1.05	0
