step	idx	score	x	y	w	h	class
1	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9952	-32.00	-40.00	-0.00	-0.00	0
1	2	0.4637	9.40	0.09	2.88	1.13	5
1	3	0.3058	37.48	-32.28	2.52	1.02	0
2	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9953	-32.00	-40.00	-0.00	-0.00	0
2	2	0.6564	9.36	0.05	2.76	1.07	0
3	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7304	9.36	0.05	2.78	1.08	0
4	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
4	2	0.8274	9.75	0.10	2.78	1.08	0
5	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
5	1	0.8115	9.83	0.12	2.80	1.08	0
6	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9963	-32.00	-40.00	0.00	-0.00	0
6	2	0.8292	10.17	0.15	2.78	1.08	0
7	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
7	2	0.9021	10.39	0.15	2.79	1.08	0
8	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9014	10.76	0.15	2.77	1.07	0
9	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
9	2	0.8702	10.82	0.18	2.76	1.07	0
10	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
10	2	0.8157	10.87	0.22	2.77	1.06	0
11	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
11	1	0.8870	11.25	0.19	2.80	1.08	0
12	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8782	11.64	0.15	2.77	1.06	0
13	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9964	-32.00	-40.00	0.00	-0.00	0
13	2	0.8787	11.79	0.28	2.79	1.08	0
14	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9964	-32.00	-40.00	0.00	-0.00	0
14	2	0.8805	12.19	0.14	2.78	1.08	0
15	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9965	-32.00	-40.00	0.00	-0.00	0
15	2	0.8976	12.27	0.11	2.77	1.07	0
16	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9963	-32.00	-40.00	0.00	-0.00	0
16	2	0.9048	12.55	0.12	2.77	1.07	0
17	0	0.9971	-32.00	-40.00	0.00	-0.00	0
17	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
17	2	0.8940	12.70	0.17	2.83	1.09	0
18	0	0.9952	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9934	-32.00	-40.00	0.00	-0.00	0
18	2	0.8693	12.80	0.21	2.81	1.08	0
19	0	0.9944	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9930	-32.00	-40.00	-0.00	-0.00	0
19	2	0.9185	13.50	0.18	2.80	1.07	0
19	3	0.3187	44.46	-31.56	2.38	0.98	0
20	0	0.9949	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9142	13.32	0.23	2.79	1.07	0
20	2	0.3729	44.42	-31.63	2.39	0.98	0
21	0	0.9947	-32.00	-40.00	-0.00	-0.00	0
