step	score	x	y	w	h	class
0	0.0000					
1	0.4170	9.48	0.13	2.85	1.10	0
2	0.6102	9.56	0.15	2.82	1.09	0
3	0.7256	9.68	0.21	2.82	1.09	0
4	0.5967	9.66	0.17	2.83	1.10	0
5	0.7218	9.70	0.19	2.81	1.08	0
6	0.6600	10.49	-0.12	2.81	1.08	0
7	0.6178	10.82	-0.21	2.80	1.07	0
8	0.6043	10.88	0.09	2.79	1.06	0
9	0.6715	11.38	-0.19	2.81	1.08	0
10	0.7182	11.47	-0.16	2.80	1.08	0
11	0.6489	11.54	0.06	2.78	1.06	0
12	0.6595	11.79	0.07	2.72	1.05	0
13	0.7201	12.23	0.11	2.83	1.09	0
14	0.8029	12.42	0.11	2.82	1.09	0
15	0.8226	12.44	0.11	2.80	1.08	0
16	0.7866	12.78	0.12	2.80	1.08	0
17	0.8502	12.71	0.13	2.79	1.08	0
18	0.7890	13.38	-0.26	2.79	1.07	0
19	0.7988	13.34	-0.24	2.80	1.08	0
20	0.7883	13.59	-0.16	2.79	1.07	0
21	0.8203	13.63	-0.13	2.78	1.08	0
22	0.8125	13.62	-0.11	2.78	1.08	0
23	0.7682	13.70	-0.09	2.78	1.08	0
24	0.7476	13.75	-0.08	2.76	1.07	0
25	0.7599	13.81	0.09	2.78	1.08	0
26	0.8465	13.68	0.15	2.79	1.08	0
27	0.7603	13.84	0.08	2.77	1.07	0
28	0.7951	13.76	0.09	2.81	1.09	0
29	0.7712	13.72	0.09	2.80	1.09	0
30	0.7567	13.75	0.08	2.80	1.09	0
31	0.7477	13.82	0.08	2.80	1.09	0
32	0.7473	13.75	-0.19	2.77	1.06	0
33	0.7868	13.53	0.12	2.81	1.09	0
34	0.7197	13.85	-0.24	2.77	1.06	0
35	0.7865	13.75	-0.26	2.77	1.07	0
36	0.7733	13.60	0.10	2.80	1.09	0
37	0.8282	13.59	-0.17	2.75	1.07	0
38	0.7824	13.74	0.09	2.81	1.09	0
39	0.7962	13.49	0.09	2.79	1.09	0
40	0.7600	13.24	0.13	2.76	1.08	0
41	0.7649	13.22	0.15	2.77	1.08	0
42	0.7851	13.29	0.12	2.77	1.08	0
43	0.7944	13.18	0.18	2.78	1.08	0
44	0.8440	13.22	0.31	2.74	1.07	0
45	0.8260	13.18	0.41	2.77	1.07	0
46	0.8454	12.77	0.47	2.75	1.07	0
47	0.8679	12.65	0.52	2.75	1.07	0
48	0.8639	12.57	0.29	2.74	1.06	0
49	0.8584	12.77	0.28	2.75	1.07	0
50	0.7819	13.18	0.26	2.81	1.09	0
51	0.7838	12.85	0.22	2.75	1.07	0
52	0.8228	12.80	0.09	2.78	1.06	0
53	0.8338	13.22	0.19	2.78	1.07	0
54	0.8312	13.18	0.21	2.78	1.07	0
