step	score	x	y	w	h	class
0	0.0000					
1	0.7686	9.74	-0.02	2.82	1.09	0
2	0.7722	9.70	-0.03	2.81	1.08	0
3	0.7577	9.77	-0.04	2.88	1.10	0
4	0.8125	9.68	0.05	2.84	1.10	0
5	0.8068	9.85	0.08	2.85	1.10	0
6	0.8870	10.30	0.07	2.81	1.08	0
7	0.8993	10.50	0.06	2.80	1.08	0
8	0.8182	10.80	0.05	2.85	1.10	0
9	0.8016	11.23	-0.12	2.79	1.07	0
10	0.8240	11.40	-0.11	2.79	1.07	0
11	0.8403	11.38	0.04	2.81	1.09	0
12	0.8202	11.75	0.03	2.81	1.09	0
13	0.7482	12.18	-0.03	2.80	1.08	0
14	0.8073	12.30	-0.04	2.81	1.08	0
15	0.8679	12.52	-0.08	2.78	1.07	0
16	0.8472	12.49	0.04	2.86	1.11	0
17	0.8274	12.51	0.04	2.86	1.11	0
18	0.8669	13.55	-0.09	2.77	1.07	0
19	0.8735	13.51	-0.10	2.80	1.08	0
20	0.8352	13.63	-0.08	2.79	1.08	0
21	0.8525	14.34	-0.03	2.78	1.07	0
22	0.8640	14.41	-0.05	2.79	1.07	0
23	0.7681	14.72	-0.05	2.80	1.08	0
24	0.8320	15.26	0.07	2.77	1.08	0
25	0.8482	15.27	0.06	2.77	1.07	0
26	0.8809	15.33	0.10	2.82	1.08	0
27	0.8940	15.59	0.10	2.81	1.08	0
28	0.8991	15.49	0.11	2.81	1.08	0
29	0.8897	15.67	0.14	2.80	1.08	0
30	0.9004	15.49	0.11	2.80	1.08	0
31	0.8724	15.74	0.11	2.81	1.08	0
32	0.8870	15.66	0.11	2.81	1.08	0
33	0.8644	15.73	0.11	2.81	1.08	0
34	0.8883	16.38	0.12	2.78	1.08	0
35	0.8934	16.57	0.11	2.78	1.08	0
36	0.8875	16.51	0.09	2.78	1.08	0
37	0.8925	16.53	0.14	2.78	1.08	0
38	0.8976	16.60	0.19	2.78	1.08	0
39	0.8904	16.58	0.24	2.78	1.08	0
40	0.9011	16.62	0.34	2.79	1.08	0
41	0.8957	16.55	0.44	2.79	1.08	0
42	0.8971	16.60	0.40	2.78	1.08	0
43	0.9101	16.55	0.40	2.78	1.08	0
44	0.9071	16.59	0.33	2.78	1.08	0
45	0.9034	16.63	0.21	2.78	1.07	0
46	0.9006	16.60	0.13	2.78	1.07	0
47	0.8994	16.52	0.09	2.78	1.07	0
48	0.8515	16.45	0.06	2.78	1.07	0
49	0.7762	16.31	0.05	2.81	1.09	0
50	0.7823	16.32	-0.05	2.79	1.09	0
51	0.7887	16.26	-0.08	2.80	1.09	0
52	0.8154	16.25	-0.13	2.79	1.09	0
53	0.8588	16.37	-0.05	2.78	1.07	0
54	0.8237	16.25	-0.09	2.80	1.09	0
55	0.8360	16.35	-0.05	2.78	1.07	0
56	0.8040	16.23	-0.11	2.80	1.09	0
57	0.8316	15.69	0.07	2.80	1.08	0
58	0.8477	16.23	0.12	2.78	1.07	0
59	0.8257	15.78	0.12	2.79	1.08	0
60	0.8719	15.67	0.15	2.80	1.08	0
61	0.8853	15.56	0.21	2.80	1.08	0
62	0.8922	15.47	0.19	2.80	1.08	0
63	0.8845	15.63	0.20	2.78	1.08	0
64	0.8770	15.52	0.11	2.79	1.08	0
65	0.8822	15.55	0.11	2.78	1.07	0
66	0.8122	16.19	0.11	2.77	1.07	0
67	0.8615	15.62	0.09	2.79	1.08	0
68	0.7878	15.49	0.06	2.80	1.08	0
69	0.6766	15.73	-0.06	2.78	1.07	0
70	0.7410	15.75	0.06	2.79	1.08	0
71	0.7107	16.22	-0.04	2.79	1.08	0
72	0.7729	16.30	0.05	2.82	1.09	0
73	0.7861	16.31	-0.05	2.78	1.08	0
74	0.7264	16.18	0.06	2.81	1.09	0
