tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.0,1.0
2,0.1,0.0,0.0065,0.0
3,0.15,0.75,-0.0209,0.0
4,0.2,0.75,-0.0503,0.0
5,0.25,0.75,-0.0564,0.0
6,0.3,0.75,-0.0565,0.0
7,0.35,0.75,-0.0499,0.0
8,0.4,0.75,-0.0494,0.0
9,0.45,0.75,-0.0592,0.0
10,0.5,0.75,-0.0568,0.0
11,0.55,0.75,-0.078,0.0
12,0.6,0.75,-0.0825,0.0
13,0.65,0.75,-0.0918,0.0
14,0.7,0.75,-0.0723,0.0
15,0.75,0.75,-0.0571,0.0
16,0.8,0.75,-0.0659,0.0
17,0.85,0.75,-0.0756,0.0
18,0.9,0.0,-0.0603,0.0
19,0.95,0.75,-0.0476,0.0
20,1.0,0.089,-0.0368,0.0
21,1.05,0.2574,-0.0425,0.0
22,1.1,0.0664,-0.0466,0.0
23,1.15,0.75,-0.0531,0.0
24,1.2,0.75,-0.0523,0.0
25,1.25,0.4547,-0.0548,0.0
26,1.3,0.2141,-0.0601,0.0
27,1.35,0.75,-0.0398,0.0
28,1.4,0.75,-0.0369,0.0
29,1.45,0.6333,-0.0125,0.0
30,1.5,0.0,-0.0075,0.0
31,1.55,0.3499,-0.017,0.0
32,1.6,0.5641,-0.0116,0.0
33,1.65,0.1599,-0.0084,0.0
34,1.7,0.0189,-0.0109,0.0
35,1.75,0.3521,-0.0087,0.0
36,1.8,0.75,-0.0129,0.0
37,1.85,0.7483,-0.0141,0.0
38,1.9,0.75,-0.0079,0.0
39,1.95,0.75,-0.0064,0.0
40,2.0,0.4539,0.0089,0.0
41,2.05,0.0,0.0161,0.0
42,2.1,0.0511,0.0271,0.0
43,2.15,0.0873,0.0327,0.0
44,2.2,0.0348,0.0341,0.0
45,2.25,0.039,0.0392,0.0
46,2.3,0.7111,0.0439,0.0
47,2.35,0.75,0.0511,0.0
48,2.4,0.75,0.0611,0.0
49,2.45,0.75,0.0628,0.0
50,2.5,0.75,0.0635,0.0
51,2.55,0.75,0.0691,0.0
52,2.6,0.75,0.0756,0.0
53,2.65,0.75,0.0855,0.0
54,2.7,0.75,0.0963,0.0
55,2.75,0.6621,0.0956,0.0
56,2.8,0.0,0.0873,0.0
57,2.85,0.0667,0.0944,0.0
58,2.9,0.0605,0.0892,0.0
59,2.95,0.0552,0.092,0.0
60,3.0,0.0527,0.0949,0.0
61,3.05,0.0527,0.0948,0.0
62,3.1,0.0527,0.0804,0.0
63,3.15,0.0525,0.0787,0.0
64,3.2,0.0525,0.086,0.0
65,3.25,0.0525,0.0736,0.0
66,3.3,0.0497,0.0543,0.0
67,3.35,0.0451,0.0552,0.0
68,3.4,0.0388,0.0458,0.0
69,3.45,0.0326,0.0403,0.0
70,3.5,0.0263,0.0263,0.0
71,3.55,0.1639,0.0214,0.0
72,3.6,0.7371,0.003,0.0
73,3.65,0.75,0.0065,0.0
74,3.7,0.75,-0.0041,0.0
75,3.75,0.75,-0.0139,0.0
76,3.8,0.75,-0.02,0.0
77,3.85,0.6146,-0.0239,0.0
78,3.9,0.75,-0.0301,0.0
79,3.95,0.0,-0.033,0.0
80,4.0,0.0365,-0.042,0.0
81,4.05,0.1785,-0.0481,0.0
82,4.1,0.0136,-0.0547,0.0
83,4.15,0.0371,-0.0594,0.0
84,4.2,0.0371,-0.0703,0.0
85,4.25,0.0371,-0.0815,0.0
86,4.3,0.0371,-0.0797,0.0
87,4.35,0.6346,-0.0804,0.0
88,4.4,0.75,-0.0788,0.0
89,4.45,0.75,-0.0726,0.0
90,4.5,0.7272,-0.0717,0.0
91,4.55,0.0,-0.0713,0.0
92,4.6,0.0522,-0.068,0.0
93,4.65,0.046,-0.0703,0.0
94,4.7,0.0397,-0.0712,0.0
95,4.75,0.0335,-0.0788,0.0
96,4.8,0.0272,-0.0704,0.0
97,4.85,0.0238,-0.0751,0.0
98,4.9,0.0194,-0.0683,0.0
99,4.95,0.4464,-0.0699,0.0
100,5.0,0.75,-0.067,0.0
101,5.05,0.75,-0.0763,0.0
102,5.1,0.0,-0.0734,0.0
103,5.15,0.75,-0.0728,0.0
104,5.2,0.75,-0.0725,0.0
105,5.25,0.75,-0.0709,0.0
106,5.3,0.75,-0.057,0.0
107,5.35,0.1215,-0.0594,0.0
108,5.4,0.75,-0.053,0.0
109,5.45,0.75,-0.0328,0.0
110,5.5,0.75,-0.0267,0.0
111,5.55,0.75,-0.0219,0.0
112,5.6,0.0,-0.0198,0.0
113,5.65,0.0404,-0.0128,0.0
114,5.7,0.0571,-0.0007,0.0
115,5.75,0.0571,0.006,0.0
