step	idx	score	x	y	w	h	class
1	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9959	-32.00	-40.00	0.00	-0.00	0
1	2	0.4017	9.45	0.16	3.13	1.17	5
2	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
2	1	0.4709	9.57	0.19	3.06	1.16	5
3	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9973	-32.00	-40.00	0.00	-0.00	0
3	2	0.5011	9.73	0.07	2.87	1.11	0
4	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
4	1	0.6008	10.19	0.06	2.85	1.10	0
5	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
5	1	0.7348	10.33	0.11	2.79	1.08	0
6	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
6	1	0.7286	10.68	0.10	2.79	1.07	0
7	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
7	1	0.7265	10.79	0.13	2.78	1.07	0
8	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9977	-32.00	-40.00	0.00	-0.00	0
8	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
8	3	0.6582	11.12	0.12	2.77	1.06	0
9	0	0.9992	-32.00	-40.00	0.00	-0.00	0
9	1	0.9980	-32.00	-40.00	0.00	0.00	0
9	2	0.9976	-32.00	-40.00	-0.00	-0.00	0
9	3	0.7744	11.28	0.11	2.77	1.06	0
10	0	0.9993	-32.00	-40.00	0.00	0.00	0
10	1	0.9985	-32.01	-40.00	0.00	0.00	0
10	2	0.9979	-32.00	-40.00	-0.00	-0.00	0
10	3	0.7767	11.38	0.12	2.76	1.06	0
10	4	0.3511	-30.67	-33.28	2.40	0.97	0
11	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9977	-32.00	-40.00	0.00	-0.00	0
11	2	0.9974	-32.00	-40.00	-0.00	-0.00	0
11	3	0.8319	11.55	0.14	2.78	1.07	0
12	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
12	2	0.9965	-32.00	-40.00	-0.00	-0.00	0
12	3	0.8257	11.67	0.15	2.79	1.07	0
13	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
13	2	0.9964	-32.00	-40.00	0.00	-0.00	0
13	3	0.7736	12.22	0.10	2.75	1.06	0
14	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
14	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
14	3	0.8718	12.42	0.19	2.82	1.09	0
15	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
15	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
15	3	0.8678	12.47	0.21	2.80	1.08	0
16	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9977	-32.00	-40.00	0.00	-0.00	0
16	2	0.9973	-32.00	-40.00	-0.00	-0.00	0
16	3	0.8433	12.70	0.23	2.80	1.08	0
17	0	0.9989	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9978	-32.00	-40.00	0.00	-0.00	0
17	2	0.9960	-32.00	-40.00	-0.00	-0.00	0
17	3	0.8213	12.79	0.24	2.79	1.08	0
18	0	0.9991	-32.00	-40.00	0.00	-0.00	0
18	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
18	2	0.8492	13.50	0.18	2.79	1.08	0
19	0	0.9990	-32.00	-40.00	0.00	-0.00	0
19	1	0.9975	-32.00	-40.00	0.00	-0.00	0
19	2	0.9962	-32.00	-40.00	-0.00	-0.00	0
19	3	0.8656	13.60	0.23	2.80	1.09	0
20	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9980	-32.00	-40.00	0.00	-0.00	0
20	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8558	13.77	0.25	2.80	1.09	0
21	0	0.9992	-32.00	-40.00	0.00	-0.00	0
