step	score	x	y	w	h	class
0	0.0000					
1	0.4017	9.45	0.16	3.13	1.17	5
2	0.4709	9.57	0.19	3.06	1.16	5
3	0.5011	9.73	0.07	2.87	1.11	0
4	0.6008	10.19	0.06	2.85	1.10	0
5	0.7348	10.33	0.11	2.79	1.08	0
6	0.7286	10.68	0.10	2.79	1.07	0
7	0.7265	10.79	0.13	2.78	1.07	0
8	0.6582	11.12	0.12	2.77	1.06	0
9	0.7744	11.28	0.11	2.77	1.06	0
10	0.7767	11.38	0.12	2.76	1.06	0
11	0.8319	11.55	0.14	2.78	1.07	0
12	0.8257	11.67	0.15	2.79	1.07	0
13	0.7736	12.22	0.10	2.75	1.06	0
14	0.8718	12.42	0.19	2.82	1.09	0
15	0.8678	12.47	0.21	2.80	1.08	0
16	0.8433	12.70	0.23	2.80	1.08	0
17	0.8213	12.79	0.24	2.79	1.08	0
18	0.8492	13.50	0.18	2.79	1.08	0
19	0.8656	13.60	0.23	2.80	1.09	0
20	0.8558	13.77	0.25	2.80	1.09	0
21	0.8222	14.26	0.16	2.76	1.07	0
22	0.8120	14.21	0.16	2.76	1.07	0
23	0.8220	14.20	0.15	2.74	1.06	0
24	0.8260	14.29	0.14	2.76	1.07	0
25	0.8161	14.35	0.20	2.80	1.09	0
26	0.8590	14.44	0.22	2.79	1.08	0
27	0.8512	14.69	0.22	2.79	1.08	0
28	0.8554	14.67	0.21	2.80	1.08	0
29	0.8690	14.63	0.21	2.80	1.08	0
30	0.8564	14.36	0.26	2.80	1.09	0
31	0.8596	14.44	0.22	2.80	1.08	0
32	0.8710	14.39	0.20	2.79	1.08	0
33	0.8452	14.33	0.23	2.79	1.08	0
34	0.8625	14.66	0.26	2.79	1.08	0
35	0.8309	14.76	0.19	2.80	1.08	0
36	0.8398	14.66	0.20	2.79	1.08	0
37	0.8504	14.58	0.22	2.79	1.08	0
38	0.8497	14.62	0.17	2.80	1.08	0
39	0.8448	14.65	0.21	2.80	1.08	0
40	0.8572	14.59	0.21	2.80	1.09	0
41	0.8287	14.76	0.21	2.80	1.09	0
42	0.7864	15.24	0.11	2.76	1.07	0
43	0.7802	15.23	0.11	2.76	1.07	0
44	0.8130	15.31	0.09	2.76	1.07	0
45	0.8405	15.40	0.13	2.76	1.07	0
46	0.8578	15.44	0.11	2.75	1.07	0
47	0.8728	15.37	0.17	2.76	1.07	0
48	0.8662	15.39	0.15	2.77	1.07	0
49	0.8617	15.40	0.15	2.77	1.08	0
50	0.8570	15.46	0.14	2.76	1.07	0
51	0.8665	15.53	0.14	2.77	1.08	0
52	0.8644	15.71	0.15	2.76	1.08	0
53	0.8610	15.65	0.12	2.76	1.07	0
54	0.8824	15.69	0.13	2.75	1.07	0
55	0.7875	15.80	0.07	2.74	1.07	0
56	0.7502	15.80	0.06	2.74	1.07	0
57	0.7706	15.75	-0.19	2.79	1.07	0
58	0.7463	16.16	-0.22	2.79	1.07	0
59	0.7606	16.20	-0.16	2.79	1.07	0
60	0.7981	16.28	0.11	2.75	1.07	0
61	0.8353	16.29	0.13	2.76	1.07	0
62	0.8536	16.41	0.11	2.76	1.07	0
63	0.8604	16.46	0.10	2.76	1.07	0
64	0.8461	16.37	0.11	2.76	1.07	0
65	0.8597	16.69	0.12	2.75	1.07	0
66	0.7878	16.84	0.15	2.74	1.07	0
67	0.7768	16.85	0.12	2.74	1.06	0
