step	idx	score	x	y	w	h	class
1	0	0.9961	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9953	-32.00	-40.00	-0.00	-0.00	0
1	2	0.7427	9.72	0.14	2.73	1.07	0
2	0	0.9962	-32.00	-40.00	0.00	-0.00	0
2	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
2	2	0.8034	9.78	0.09	2.80	1.08	0
3	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7881	9.77	0.07	2.82	1.09	0
4	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
4	2	0.6983	9.86	-0.11	2.82	1.09	0
5	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
5	2	0.8198	10.27	-0.27	2.81	1.09	0
6	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8658	10.57	-0.42	2.82	1.09	0
7	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
7	1	0.8184	10.74	-0.33	2.74	1.05	0
8	0	0.9989	-32.01	-40.00	-0.00	-0.00	0
8	1	0.9985	-32.00	-40.00	-0.00	-0.00	0
8	2	0.8032	10.74	-0.35	2.38	0.92	0
8	3	0.3681	21.40	0.39	0.57	0.96	5
9	0	0.9986	-32.01	-40.00	-0.00	-0.00	0
9	1	0.9985	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9972	-32.00	-40.00	0.00	-0.00	0
9	3	0.8443	11.29	-0.27	2.75	1.06	0
10	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
10	3	0.9186	11.50	-0.38	2.82	1.09	0
11	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9976	-32.00	-40.00	-0.00	-0.00	0
11	2	0.8981	11.64	-0.34	2.80	1.08	0
12	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9980	-32.00	-40.00	-0.00	-0.00	0
12	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
12	3	0.7911	11.85	-0.32	2.77	1.06	0
13	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9982	-32.00	-40.00	-0.00	-0.00	0
13	2	0.8574	12.22	-0.30	2.79	1.07	0
14	0	0.9987	-32.01	-40.00	-0.00	-0.00	0
14	1	0.9985	-32.00	-40.00	0.00	-0.00	0
14	2	0.9975	-32.00	-40.00	-0.00	-0.00	0
14	3	0.9102	12.56	-0.34	2.82	1.09	0
15	0	0.9988	-32.01	-40.00	-0.00	-0.00	0
15	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
15	2	0.9115	12.44	-0.41	2.80	1.09	0
16	0	0.9986	-32.01	-40.00	-0.00	-0.00	0
16	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
16	2	0.8896	12.73	-0.58	2.82	1.09	0
17	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9952	-32.00	-40.00	-0.00	-0.00	0
17	2	0.8311	12.78	-0.83	2.81	1.08	0
18	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9950	-32.00	-40.00	-0.00	-0.00	0
18	2	0.8105	13.28	-1.15	2.81	1.08	0
19	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8977	13.38	-1.44	2.82	1.08	0
20	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
20	2	0.9946	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8693	13.43	-1.84	2.84	1.09	0
21	0	0.9956	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9941	-32.00	-40.00	-0.00	-0.00	0
21	2	0.8952	13.44	-2.16	2.83	1.08	0
22	0	0.9959	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9067	13.44	-2.40	2.84	1.09	0
23	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
23	2	0.9938	-32.00	-40.00	0.00	-0.00	0
23	3	0.8602	13.21	-2.48	2.85	1.09	0
24	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
24	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
24	2	0.9940	-32.00	-40.00	0.00	-0.00	0
24	3	0.8610	13.21	-2.58	2.84	1.09	0
25	0	0.9961	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9949	-32.00	-40.00	-0.00	-0.00	0
25	2	0.9937	-32.00	-40.00	0.00	-0.00	0
25	3	0.8763	13.27	-2.52	2.82	1.08	0
26	0	0.9960	-32.00	-40.00	-0.00	-0.00	0
26	1	0.9942	-32.00	-40.00	-0.00	-0.00	0
26	2	0.8954	13.30	-2.21	2.79	1.06	0
27	0	0.9955	-32.00	-40.00	-0.00	-0.00	0
27	1	0.8538	13.38	-1.96	2.81	1.07	0
28	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
28	1	0.9952	-32.00	-40.00	-0.00	-0.00	0
28	2	0.9154	13.39	-1.71	2.82	1.07	0
29	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
29	1	0.9088	13.27	-1.34	2.81	1.07	0
29	2	0.3250	63.61	-33.46	2.60	1.06	0
30	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
30	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
30	2	0.9956	-32.00	-40.00	-0.00	-0.00	0
30	3	0.8636	13.27	-0.89	2.83	1.08	0
31	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
31	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
31	2	0.9174	13.43	-0.58	2.81	1.08	0
32	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
32	1	0.8444	13.22	-0.19	2.73	1.06	0
33	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
33	1	0.9961	-32.00	-40.00	0.00	-0.00	0
33	2	0.8050	13.26	-0.04	2.78	1.06	0
34	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
34	1	0.9965	-32.00	-40.00	0.00	-0.00	0
34	2	0.8758	13.24	0.25	2.72	1.06	0
35	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
35	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
35	2	0.8383	13.22	0.34	2.74	1.07	0
36	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
36	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
36	2	0.8922	13.60	0.41	2.79	1.07	0
37	0	0.9974	-32.00	-40.00	0.00	-0.00	0
37	1	0.9970	-32.00	-40.00	-0.00	-0.00	0
37	2	0.8608	13.39	0.60	2.73	1.06	0
38	0	0.9972	-32.00	-40.00	0.00	-0.00	0
38	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
38	2	0.8822	13.66	0.54	2.79	1.07	0
39	0	0.9976	-32.01	-40.00	0.00	-0.00	0
39	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
39	2	0.8705	13.67	0.65	2.73	1.06	0
40	0	0.9976	-32.01	-40.00	0.00	-0.00	0
40	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
40	2	0.8795	13.64	0.71	2.70	1.05	0
41	0	0.9977	-32.00	-40.00	0.00	-0.00	0
41	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
41	2	0.8388	13.77	0.75	2.70	1.05	0
42	0	0.9978	-32.00	-40.00	0.00	-0.00	0
42	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
42	2	0.7801	14.10	0.75	2.79	1.06	0
43	0	0.9976	-32.00	-40.00	0.00	-0.00	0
43	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
