tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.0,1.0
2,0.1,0.0,0.0,1.0
3,0.15,0.0,-0.0108,0.0
4,0.2,0.75,-0.0731,0.0
5,0.25,0.75,-0.1346,0.0
6,0.3,0.75,-0.1193,0.0
7,0.35,0.75,-0.135,0.0
8,0.4,0.75,-0.1282,0.0
9,0.45,0.75,-0.1215,0.0
10,0.5,0.75,-0.1146,0.0
11,0.55,0.75,-0.1186,0.0
12,0.6,0.75,-0.1235,0.0
13,0.65,0.75,-0.1359,0.0
14,0.7,0.75,-0.1332,0.0
15,0.75,0.75,-0.1077,0.0
16,0.8,0.75,-0.1041,0.0
17,0.85,0.75,-0.0986,0.0
18,0.9,0.75,-0.1145,0.0
19,0.95,0.75,-0.1246,0.0
20,1.0,0.75,-0.1079,0.0
21,1.05,0.75,-0.1079,0.0
22,1.1,0.75,-0.129,0.0
23,1.15,0.5349,-0.1399,0.0
24,1.2,0.75,-0.146,0.0
25,1.25,0.0,-0.1338,0.0
26,1.3,0.1078,-0.1451,0.0
27,1.35,0.1016,-0.1422,0.0
28,1.4,0.0953,-0.1414,0.0
29,1.45,0.75,-0.1344,0.0
30,1.5,0.1024,-0.1461,0.0
31,1.55,0.6607,-0.1287,0.0
32,1.6,0.75,-0.1594,0.0
33,1.65,0.75,-0.1262,0.0
34,1.7,0.75,-0.1007,0.0
35,1.75,0.0,-0.1264,0.0
36,1.8,0.0717,-0.0953,0.0
37,1.85,0.75,-0.0957,0.0
38,1.9,0.75,-0.0744,0.0
39,1.95,0.75,-0.0773,0.0
40,2.0,0.75,-0.0831,0.0
41,2.05,0.0,-0.0643,0.0
42,2.1,0.0567,-0.0428,0.0
43,2.15,0.054,-0.0356,0.0
44,2.2,0.75,0.0275,0.0
45,2.25,0.75,0.0275,0.0
46,2.3,0.6402,-0.0069,0.0
47,2.35,0.1108,0.0158,0.0
48,2.4,0.0311,0.0335,0.0
49,2.45,0.057,0.0463,0.0
50,2.5,0.0562,0.0479,0.0
51,2.55,0.0537,0.0714,0.0
52,2.6,0.1331,0.0788,0.0
53,2.65,0.4396,0.087,0.0
54,2.7,0.75,0.0945,0.0
55,2.75,0.75,0.0988,0.0
56,2.8,0.75,0.1534,0.0
57,2.85,0.75,0.1579,0.0
58,2.9,0.75,0.1785,0.0
59,2.95,0.75,0.1836,0.0
60,3.0,0.0,0.1414,0.0
61,3.05,0.0512,0.1688,0.0
62,3.1,0.0512,0.2072,0.0
63,3.15,0.0512,0.1632,0.0
64,3.2,0.0482,0.1629,0.0
65,3.25,0.0,0.027,1.0
66,3.3,0.0394,0.1772,0.0
67,3.35,0.0387,0.1677,0.0
68,3.4,0.0387,0.1629,0.0
69,3.45,0.0,0.0326,1.0
70,3.5,0.0387,0.1756,0.0
71,3.55,0.0387,0.1451,0.0
72,3.6,0.2166,0.1442,0.0
73,3.65,0.75,0.1342,0.0
74,3.7,0.75,0.1562,0.0
75,3.75,0.75,0.1563,0.0
76,3.8,0.0,0.155,0.0
77,3.85,0.016,0.1439,0.0
78,3.9,0.0236,0.1516,0.0
79,3.95,0.0988,0.1506,0.0
80,4.0,0.75,0.1476,0.0
81,4.05,0.7208,0.135,0.0
82,4.1,0.0,0.1338,0.0
83,4.15,0.75,0.1251,0.0
84,4.2,0.75,0.1174,0.0
85,4.25,0.5195,0.123,0.0
86,4.3,0.75,0.1015,0.0
87,4.35,0.4381,0.0878,0.0
88,4.4,0.0,0.0908,0.0
89,4.45,0.0482,0.0856,0.0
90,4.5,0.0482,0.1048,0.0
91,4.55,0.0482,0.1031,0.0
92,4.6,0.75,0.0944,0.0
93,4.65,0.75,0.067,0.0
94,4.7,0.3132,0.0581,0.0
95,4.75,0.4232,0.0591,0.0
96,4.8,0.75,0.0617,0.0
97,4.85,0.1402,0.0557,0.0
98,4.9,0.75,0.0286,0.0
99,4.95,0.4714,0.0339,0.0
100,5.0,0.75,0.0075,0.0
101,5.05,0.0,0.015,0.0
102,5.1,0.0524,0.0147,0.0
103,5.15,0.75,-0.0047,0.0
104,5.2,0.75,0.0075,0.0
105,5.25,0.626,-0.0543,0.0
106,5.3,0.0,-0.0651,0.0
107,5.35,0.044,-0.0733,0.0
108,5.4,0.75,-0.0525,0.0
109,5.45,0.0,-0.066,0.0
110,5.5,0.0487,-0.0918,0.0
111,5.55,0.0487,-0.0799,0.0
112,5.6,0.046,-0.1119,0.0
113,5.65,0.75,-0.0895,0.0
114,5.7,0.75,-0.1135,0.0
115,5.75,0.75,-0.1044,0.0
116,5.8,0.75,-0.1021,0.0
117,5.85,0.75,-0.1111,0.0
