step	idx	score	x	y	w	h	class
1	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9969	-32.00	-40.00	0.00	-0.00	0
1	2	0.7348	9.57	0.09	2.84	1.10	0
1	3	0.6707	20.58	0.56	0.17	0.17	5
1	4	0.5834	17.59	-1.48	0.17	0.17	5
2	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9970	-32.00	-40.00	0.00	-0.00	0
2	2	0.7283	9.54	0.09	2.85	1.10	0
2	3	0.5450	20.30	0.50	0.54	0.43	5
2	4	0.3436	17.51	-1.54	0.17	0.17	5
3	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9964	-32.00	-40.00	0.00	-0.00	0
3	2	0.7455	9.52	0.07	2.82	1.08	0
3	3	0.3467	19.41	0.34	0.76	1.07	5
4	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9967	-32.00	-40.00	0.00	-0.00	0
4	2	0.9941	-32.00	-40.00	0.00	-0.00	0
4	3	0.7752	9.72	0.07	2.83	1.09	0
5	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9970	-32.00	-40.00	0.00	-0.00	0
5	2	0.9942	-32.00	-40.00	0.00	-0.00	0
5	3	0.7873	9.81	0.07	2.80	1.08	0
5	4	0.3271	20.34	0.50	0.52	0.57	5
6	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9970	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8203	10.20	0.09	2.63	1.02	0
6	3	0.5327	20.35	0.48	0.88	1.07	5
7	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
7	2	0.8743	10.46	0.10	2.74	1.06	0
7	3	0.5122	20.40	0.46	0.96	1.18	5
8	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9960	-32.00	-40.00	-0.00	-0.00	0
8	3	0.8318	10.54	0.08	2.69	1.05	0
8	4	0.4938	20.51	0.53	0.28	0.45	5
9	0	0.9989	-32.00	-40.00	0.00	-0.00	0
9	1	0.9982	-32.00	-40.00	0.00	-0.00	0
9	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
9	3	0.7647	10.57	0.06	2.62	1.02	0
9	4	0.6222	21.38	0.62	0.21	0.18	5
9	5	0.3533	19.42	-1.55	0.17	0.17	5
10	0	0.9989	-32.00	-40.00	0.00	-0.00	0
10	1	0.9982	-32.00	-40.00	0.00	-0.00	0
10	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
10	3	0.7850	10.78	0.09	2.68	1.04	0
10	4	0.6879	21.45	0.63	0.17	0.17	5
10	5	0.4845	16.33	-1.51	0.17	0.17	5
10	6	0.4431	18.45	-1.53	0.17	0.17	5
10	7	0.4240	21.28	0.50	0.19	0.18	5
11	0	0.9990	-32.00	-40.00	0.00	-0.00	0
11	1	0.9980	-32.00	-40.00	0.00	-0.00	0
11	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
11	3	0.7898	11.29	0.08	2.72	1.04	0
11	4	0.6023	21.40	0.64	0.40	0.48	5
12	0	0.9991	-32.00	-40.00	0.00	-0.00	0
12	1	0.9981	-32.00	-40.00	0.00	-0.00	0
12	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
12	3	0.8443	11.29	0.12	2.54	0.99	0
12	4	0.5525	21.49	0.64	0.25	0.29	5
12	5	0.4820	17.36	-1.51	0.17	0.17	5
12	6	0.4263	19.47	-1.52	0.17	0.17	5
13	0	0.9990	-32.00	-40.00	0.00	-0.00	0
13	1	0.9980	-32.00	-40.00	0.00	-0.00	0
13	2	0.9972	-32.00	-40.00	-0.00	-0.00	0
13	3	0.8725	11.60	0.15	2.70	1.05	0
13	4	0.5314	22.40	0.52	0.17	0.17	5
13	5	0.4240	19.55	-1.45	0.17	0.17	5
13	6	0.4047	17.57	-1.45	0.17	0.17	5
13	7	0.3271	21.45	0.40	0.72	0.84	5
