step	score	x	y	w	h	class
0	0.0000					
1	0.7371	9.82	-0.15	2.82	1.10	0
2	0.8230	9.76	-0.12	2.82	1.09	0
3	0.7670	9.84	-0.11	2.82	1.09	0
4	0.7057	10.17	-0.07	2.87	1.10	0
5	0.7533	10.25	0.05	2.86	1.11	0
6	0.8343	10.42	0.05	2.83	1.09	0
7	0.8257	10.69	0.04	2.83	1.09	0
8	0.8060	11.23	-0.15	2.77	1.06	0
9	0.8495	11.41	-0.18	2.77	1.06	0
10	0.8581	11.49	-0.08	2.79	1.06	0
11	0.8472	11.73	-0.14	2.80	1.08	0
12	0.8219	12.17	-0.16	2.81	1.08	0
13	0.9026	12.35	-0.15	2.82	1.08	0
14	0.8858	12.52	-0.12	2.80	1.08	0
15	0.8690	12.57	-0.12	2.77	1.06	0
16	0.8084	12.75	-0.10	2.76	1.06	0
17	0.8058	13.24	-0.18	2.81	1.08	0
18	0.8917	13.49	-0.19	2.77	1.07	0
19	0.8865	13.46	-0.16	2.77	1.07	0
20	0.8115	13.81	-0.09	2.81	1.08	0
21	0.8967	14.43	-0.10	2.79	1.08	0
22	0.9006	14.49	-0.08	2.81	1.08	0
23	0.8195	14.77	-0.14	2.77	1.06	0
24	0.8550	15.32	-0.07	2.79	1.08	0
25	0.8622	15.48	-0.06	2.78	1.07	0
26	0.8580	15.44	-0.06	2.78	1.07	0
27	0.8926	15.63	0.10	2.80	1.08	0
28	0.8690	15.75	0.10	2.81	1.08	0
29	0.8272	16.20	0.08	2.78	1.08	0
30	0.8470	15.79	0.11	2.80	1.08	0
31	0.8962	16.30	0.19	2.80	1.08	0
32	0.9006	16.38	0.23	2.79	1.08	0
33	0.8967	16.40	0.23	2.79	1.08	0
34	0.9035	16.63	0.26	2.78	1.07	0
35	0.8995	16.67	0.19	2.78	1.07	0
36	0.8718	16.51	0.15	2.80	1.08	0
37	0.8739	16.68	0.12	2.77	1.08	0
38	0.8789	16.63	0.09	2.78	1.08	0
39	0.8400	16.58	0.09	2.79	1.08	0
40	0.8406	16.71	0.06	2.77	1.08	0
41	0.8085	16.60	0.05	2.78	1.08	0
42	0.8079	16.59	0.07	2.80	1.08	0
43	0.8748	16.67	0.08	2.77	1.08	0
44	0.8664	16.74	0.11	2.76	1.07	0
45	0.8487	16.76	0.22	2.79	1.08	0
46	0.8782	16.77	0.26	2.77	1.07	0
47	0.8980	16.68	0.28	2.80	1.09	0
48	0.8918	16.57	0.25	2.80	1.09	0
49	0.9009	16.58	0.21	2.77	1.07	0
50	0.8979	16.63	0.15	2.77	1.07	0
51	0.8876	16.45	0.10	2.77	1.08	0
52	0.8519	16.47	0.06	2.82	1.09	0
53	0.8000	16.49	0.04	2.81	1.09	0
54	0.8368	16.34	-0.06	2.80	1.09	0
55	0.8872	16.41	-0.09	2.79	1.08	0
56	0.8889	16.37	-0.09	2.80	1.09	0
57	0.7336	16.14	-0.12	2.79	1.09	0
58	0.7900	16.19	-0.08	2.79	1.09	0
59	0.8192	16.25	-0.10	2.80	1.09	0
60	0.8320	16.33	-0.08	2.79	1.08	0
61	0.7844	16.19	0.07	2.77	1.07	0
62	0.8551	16.23	0.13	2.77	1.07	0
63	0.8212	16.19	0.23	2.77	1.07	0
64	0.8327	15.76	0.19	2.79	1.08	0
65	0.8466	15.74	0.19	2.79	1.08	0
66	0.8737	16.30	0.23	2.78	1.07	0
67	0.8482	15.71	0.16	2.79	1.08	0
68	0.8651	15.60	0.11	2.80	1.08	0
69	0.8482	15.60	0.09	2.80	1.08	0
70	0.7878	15.71	0.06	2.80	1.08	0
71	0.7276	15.70	0.05	2.80	1.08	0
72	0.6967	16.20	-0.04	2.79	1.08	0
73	0.7651	16.23	-0.05	2.79	1.08	0
74	0.7209	16.19	-0.06	2.75	1.06	0
75	0.7372	15.80	-0.10	2.77	1.07	0
76	0.7636	15.59	-0.10	2.77	1.07	0
77	0.7834	15.62	0.05	2.80	1.08	0
78	0.8612	15.58	0.08	2.80	1.08	0
79	0.8869	15.52	0.09	2.83	1.09	0
80	0.8757	15.56	0.15	2.82	1.08	0
81	0.8740	15.43	0.22	2.82	1.09	0
82	0.8481	15.67	0.18	2.80	1.09	0
83	0.8565	15.69	0.17	2.80	1.08	0
84	0.8551	15.63	0.12	2.80	1.09	0
85	0.8270	15.69	0.07	2.80	1.09	0
86	0.7889	15.71	0.06	2.79	1.08	0
87	0.7334	15.72	-0.08	2.77	1.07	0
88	0.7848	15.77	-0.14	2.77	1.07	0
89	0.8372	15.60	-0.13	2.78	1.07	0
90	0.7762	16.18	-0.11	2.77	1.07	0
91	0.7976	16.28	-0.09	2.75	1.06	0
92	0.7555	15.69	0.05	2.80	1.08	0
93	0.8830	15.56	0.07	2.81	1.08	0
94	0.8917	15.43	0.11	2.81	1.09	0
95	0.8739	15.50	0.18	2.81	1.09	0
96	0.8396	16.24	0.17	2.81	1.09	0
97	0.8348	15.71	0.18	2.80	1.08	0
98	0.8581	15.59	0.17	2.81	1.09	0
99	0.8405	15.70	0.14	2.81	1.09	0
100	0.7778	15.80	0.08	2.80	1.09	0
101	0.8214	16.48	0.07	2.77	1.07	0
102	0.8108	16.25	-0.10	2.79	1.08	0
103	0.8206	16.40	-0.07	2.79	1.08	0
104	0.8688	16.47	-0.11	2.78	1.07	0
105	0.8574	16.31	-0.10	2.78	1.08	0
106	0.7823	16.32	-0.04	2.79	1.08	0
107	0.8196	16.26	0.07	2.81	1.09	0
108	0.7876	16.19	0.07	2.82	1.09	0
109	0.8774	16.32	0.08	2.82	1.09	0
110	0.8697	16.32	0.09	2.81	1.09	0
111	0.8738	16.36	0.08	2.82	1.09	0
112	0.8801	16.33	0.08	2.81	1.08	0
113	0.8880	16.42	0.07	2.82	1.09	0
114	0.8810	16.41	0.06	2.81	1.09	0
115	0.7965	16.56	0.04	2.80	1.08	0
