tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,0.0
1,0.05,0.0,-0.0135,1.0
2,0.1,0.0,-0.0094,1.0
3,0.15,0.0,-0.0038,1.0
4,0.2,0.0,-0.0045,1.0
5,0.25,0.0251,-0.0058,0.0
6,0.3,0.75,-0.0027,0.0
7,0.35,0.75,-0.0023,0.0
8,0.4,0.75,-0.0006,0.0
9,0.45,0.75,-0.0028,0.0
10,0.5,0.75,-0.0003,0.0
11,0.55,0.75,-0.0025,0.0
12,0.6,0.75,-0.0023,0.0
13,0.65,0.75,-0.0048,0.0
14,0.7,0.75,-0.0005,0.0
15,0.75,0.75,0.0007,0.0
16,0.8,0.75,-0.0019,0.0
17,0.85,0.75,-0.0019,0.0
18,0.9,0.75,-0.0027,0.0
19,0.95,0.75,-0.0025,0.0
20,1.0,0.75,-0.0032,0.0
21,1.05,0.75,-0.0002,0.0
22,1.1,0.75,-0.002,0.0
23,1.15,0.75,-0.0021,0.0
24,1.2,0.75,0.0009,0.0
25,1.25,0.6214,-0.0015,0.0
26,1.3,0.1125,-0.0008,0.0
27,1.35,0.0305,-0.0007,0.0
28,1.4,0.0615,-0.0007,0.0
29,1.45,0.0615,-0.0009,0.0
30,1.5,0.0615,-0.0012,0.0
31,1.55,0.0615,-0.001,0.0
32,1.6,0.0615,-0.0005,0.0
33,1.65,0.0615,-0.0019,0.0
34,1.7,0.75,-0.0007,0.0
35,1.75,0.75,0.0002,0.0
36,1.8,0.75,0.0009,0.0
37,1.85,0.75,0.0006,0.0
38,1.9,0.75,-0.001,0.0
39,1.95,0.0,0.0009,0.0
40,2.0,0.0591,0.0003,0.0
41,2.05,0.0751,0.0005,0.0
42,2.1,0.0751,0.0011,0.0
43,2.15,0.0751,-0.0002,0.0
44,2.2,0.0751,0.0016,0.0
45,2.25,0.075,0.0043,0.0
46,2.3,0.0719,0.0011,0.0
47,2.35,0.1048,0.002,0.0
48,2.4,0.75,0.0,0.0
49,2.45,0.75,0.0017,0.0
50,2.5,0.75,0.0007,0.0
51,2.55,0.2338,0.0024,0.0
52,2.6,0.0,0.0001,0.0
53,2.65,0.6904,0.0013,0.0
54,2.7,0.0,-0.0016,0.0
55,2.75,0.054,-0.0009,0.0
56,2.8,0.0887,0.0037,0.0
57,2.85,0.75,0.002,0.0
58,2.9,0.75,0.0057,0.0
59,2.95,0.75,0.0017,0.0
60,3.0,0.75,0.0012,0.0
61,3.05,0.75,0.0051,0.0
62,3.1,0.0,0.0009,0.0
63,3.15,0.0438,0.0002,0.0
64,3.2,0.0407,-0.0,0.0
65,3.25,0.039,0.0011,0.0
66,3.3,0.0386,0.0013,0.0
67,3.35,0.0386,0.0052,0.0
68,3.4,0.0386,-0.0016,0.0
69,3.45,0.0386,-0.0014,0.0
70,3.5,0.0386,0.0005,0.0
71,3.55,0.0386,-0.0022,0.0
72,3.6,0.0386,-0.0024,0.0
73,3.65,0.0386,-0.002,0.0
74,3.7,0.75,-0.0021,0.0
75,3.75,0.6439,0.0,0.0
76,3.8,0.75,0.004,0.0
77,3.85,0.75,-0.0038,0.0
78,3.9,0.0,0.0108,0.0
79,3.95,0.0335,-0.0026,0.0
80,4.0,0.0335,0.0024,0.0
81,4.05,0.0335,-0.0025,0.0
82,4.1,0.75,0.0016,0.0
83,4.15,0.75,-0.0033,0.0
84,4.2,0.75,0.0009,0.0
85,4.25,0.75,-0.001,0.0
86,4.3,0.75,0.0016,0.0
87,4.35,0.75,0.0014,0.0
88,4.4,0.75,0.0033,0.0
89,4.45,0.75,-0.0037,0.0
90,4.5,0.75,-0.0003,0.0
91,4.55,0.75,0.002,0.0
92,4.6,0.75,0.0032,0.0
93,4.65,0.75,0.0015,0.0
94,4.7,0.75,-0.003,0.0
95,4.75,0.0,-0.0011,0.0
96,4.8,0.1499,-0.0012,0.0
97,4.85,0.75,0.002,0.0
98,4.9,0.5119,-0.0044,0.0
99,4.95,0.75,-0.0057,0.0
100,5.0,0.75,-0.0046,0.0
101,5.05,0.0,-0.0041,1.0
102,5.1,0.0592,0.0021,0.0
103,5.15,0.1596,-0.0029,0.0
104,5.2,0.0427,0.0196,0.0
105,5.25,0.0594,0.0041,0.0
106,5.3,0.0594,-0.0191,0.0
107,5.35,0.0594,-0.0011,0.0
108,5.4,0.0,0.0051,1.0
109,5.45,0.0612,-0.0069,0.0
110,5.5,0.0,-0.0015,1.0
111,5.55,0.0,0.0406,1.0
112,5.6,0.0,0.0239,1.0
113,5.65,0.0,0.0249,1.0
114,5.7,0.75,0.0286,0.0
115,5.75,0.75,0.0183,0.0
116,5.8,0.75,-0.0209,0.0
117,5.85,0.75,-0.0061,0.0
118,5.9,0.75,-0.0403,0.0
119,5.95,0.75,-0.0152,0.0
120,6.0,0.75,-0.0198,0.0
121,6.05,0.75,-0.0481,0.0
122,6.1,0.75,-0.0089,0.0
123,6.15,0.75,-0.0223,0.0
124,6.2,0.75,-0.0223,0.0
125,6.25,0.0,-0.0663,0.0
126,6.3,0.0699,-0.0432,0.0
127,6.35,0.0668,-0.0335,0.0
128,6.4,0.0,0.0054,1.0
129,6.45,0.0605,0.0254,0.0
130,6.5,0.0574,0.0189,0.0
131,6.55,0.0543,-0.006,0.0
132,6.6,0.4554,0.026,0.0
133,6.65,0.75,0.0226,0.0
134,6.7,0.75,0.0363,0.0
135,6.75,0.75,0.0054,0.0
136,6.8,0.75,0.0172,0.0
137,6.85,0.0,0.0222,0.0
138,6.9,0.0526,0.0144,0.0
139,6.95,0.0495,0.0115,0.0
140,7.0,0.75,0.0081,0.0
141,7.05,0.75,0.0156,0.0
142,7.1,0.75,0.0055,0.0
143,7.15,0.75,0.0052,0.0
144,7.2,0.75,0.0002,0.0
145,7.25,0.75,0.01,0.0
146,7.3,0.75,0.0066,0.0
147,7.35,0.75,-0.0067,0.0
148,7.4,0.75,-0.0022,0.0
149,7.45,0.75,0.0134,0.0
150,7.5,0.75,-0.0111,0.0
151,7.55,0.75,-0.0042,0.0
152,7.6,0.75,-0.0108,0.0
153,7.65,0.0,-0.0322,0.0
154,7.7,0.0836,-0.0182,0.0
155,7.75,0.0805,-0.0073,0.0
156,7.8,0.0,-0.01,1.0
157,7.85,0.0743,-0.0027,0.0
158,7.9,0.75,0.0144,0.0
159,7.95,0.0653,0.0196,0.0
160,8.0,0.292,0.007,0.0
161,8.05,0.75,0.0132,0.0
162,8.1,0.0148,0.0208,0.0
163,8.15,0.75,0.0069,0.0
164,8.2,0.75,0.0222,0.0
165,8.25,0.0,0.0208,1.0
166,8.3,0.257,-0.0093,0.0
167,8.35,0.0,0.0366,1.0
168,8.4,0.0,0.0321,1.0
169,8.45,0.0659,-0.0064,0.0
170,8.5,0.75,0.0128,0.0
171,8.55,0.75,-0.022,0.0
