tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
263,13.15,126.464,109.442,40.65,-7.593,169.725,0.0,146.987,-1,0.0,0.0,1.0,0
264,13.2,127.026,109.443,40.39,-7.593,169.725,0.0,147.5,-1,0.0,0.0,1.0,0
265,13.25,127.584,109.443,40.07,-7.593,169.725,0.0,148.009,-1,0.0,0.0,1.0,0
266,13.3,128.138,109.443,39.7,-7.593,169.725,0.0,148.515,-1,0.0,0.0,1.0,0
267,13.35,128.686,109.444,39.3,-7.593,169.725,0.0,149.016,-1,0.0,0.0,1.0,0
268,13.4,129.228,109.444,38.88,-7.593,169.725,0.0,149.512,-1,0.0,0.0,1.0,0
269,13.45,129.765,109.445,38.45,-7.593,169.725,0.0,150.003,-1,0.0,0.0,1.0,0
270,13.5,130.295,109.445,38.04,-7.593,169.725,0.0,150.488,-1,0.0,0.0,1.0,0
271,13.55,130.82,109.445,37.64,-7.593,169.725,0.0,150.969,-1,0.0,0.0,1.0,0
272,13.6,131.34,109.446,37.26,-7.593,169.725,0.0,151.446,-1,0.0,0.0,1.0,0
273,13.65,131.854,109.446,36.91,-7.593,169.725,0.0,151.918,-1,0.0,0.0,1.0,0
274,13.7,132.364,109.447,36.58,-7.593,169.725,0.0,152.386,-1,0.0,0.0,1.0,0
275,13.75,132.87,109.447,36.26,-7.593,169.725,0.0,152.85,-1,0.0,0.0,1.0,0
276,13.8,133.371,109.447,35.95,-7.593,169.725,0.0,153.31,-1,0.0,0.0,1.0,0
277,13.85,133.868,109.447,35.65,-7.593,169.725,0.0,153.767,-1,0.0,0.0,1.0,0
278,13.9,134.36,109.448,35.34,-7.593,169.725,0.0,154.22,-1,0.0,0.0,1.0,0
279,13.95,134.848,109.448,35.03,-7.593,169.725,0.0,154.67,-1,0.0,0.0,1.0,0
280,14.0,135.332,109.448,34.71,-7.593,169.725,0.0,155.116,-1,0.0,0.0,1.0,0
281,14.05,135.811,109.448,34.39,-7.593,169.725,0.0,155.557,-1,0.0,0.0,1.0,0
282,14.1,136.286,109.448,34.06,-7.593,169.725,0.0,155.995,-1,0.0,0.0,1.0,0
283,14.15,136.757,109.448,33.74,-7.593,169.725,0.0,156.429,-1,0.0,0.0,1.0,0
284,14.2,137.223,109.448,33.42,-7.593,169.725,0.0,156.859,-1,0.0,0.0,1.0,0
285,14.25,137.684,109.448,33.1,-7.593,169.725,0.0,157.285,-1,0.0,0.0,1.0,0
286,14.3,138.141,109.448,32.78,-7.593,169.725,0.0,157.708,-1,0.0,0.0,1.0,0
287,14.35,138.594,109.448,32.48,-7.593,169.725,0.0,158.126,-1,0.0,0.0,1.0,0
288,14.4,139.043,109.448,32.18,-7.593,169.725,0.0,158.541,-1,0.0,0.0,1.0,0
289,14.45,139.487,109.447,31.88,-7.593,169.725,0.0,158.952,-1,0.0,0.0,1.0,0
290,14.5,139.927,109.447,31.59,-7.593,169.725,0.0,159.36,-1,0.0,0.0,1.0,0
291,14.55,140.364,109.447,31.3,-7.593,169.725,0.0,159.764,-1,0.0,0.0,1.0,0
292,14.6,140.796,109.447,31.02,-7.593,169.725,0.0,160.164,-1,0.0,0.0,1.0,0
293,14.65,141.225,109.447,30.73,-7.593,169.725,0.0,160.562,-1,0.0,0.0,1.0,0
294,14.7,141.649,109.447,30.37,-7.593,169.725,0.0,160.955,-1,0.0,0.0,1.0,0
295,14.75,142.066,109.446,29.8,-7.593,169.725,0.0,161.342,-1,0.0,0.0,1.0,0
296,14.8,142.474,109.446,29.06,-7.593,169.725,0.0,161.72,-1,0.0,0.0,1.0,0
297,14.85,142.87,109.446,28.25,-7.593,169.725,0.0,162.089,-1,0.0,0.0,1.0,0
298,14.9,143.256,109.446,27.46,-7.593,169.725,0.0,162.447,-1,0.0,0.0,1.0,0
299,14.95,143.631,109.445,26.74,-7.593,169.725,0.0,162.795,-1,0.0,0.0,1.0,0
300,15.0,143.997,109.445,26.11,-7.593,169.725,0.0,163.135,-1,0.0,0.0,1.0,0
301,15.05,144.355,109.445,25.55,-7.593,169.725,0.0,163.468,-1,0.0,0.0,1.0,0
302,15.1,144.706,109.445,25.09,-7.593,169.725,0.0,163.795,-1,0.0,0.0,1.0,0
303,15.15,145.052,109.444,24.77,-7.593,169.725,0.0,164.116,-1,0.0,0.0,1.0,0
304,15.2,145.394,109.444,24.59,-7.593,169.725,0.0,164.435,-1,0.0,0.0,1.0,0
305,15.25,145.735,109.444,24.56,-7.593,169.725,0.0,164.752,-1,0.0,0.0,1.0,0
306,15.3,146.077,109.444,24.62,-7.593,169.725,0.0,165.07,-1,0.0,0.0,1.0,0
307,15.35,146.42,109.444,24.72,-7.593,169.725,0.0,165.39,-1,0.0,0.0,1.0,0
308,15.4,146.764,109.444,24.8,-7.593,169.725,0.0,165.71,-1,0.0,0.0,1.0,0
309,15.45,147.109,109.443,24.79,-7.593,169.725,0.0,166.031,-1,0.0,0.0,1.0,0
310,15.5,147.452,109.443,24.69,-7.593,169.725,0.0,166.351,-1,0.0,0.0,1.0,0
311,15.55,147.794,109.443,24.49,-7.593,169.725,0.0,166.67,-1,0.0,0.0,1.0,0
312,15.6,148.131,109.443,24.22,-7.593,169.725,0.0,166.985,-1,0.0,0.0,1.0,0
313,15.65,148.465,109.442,23.91,-7.593,169.725,0.0,167.296,-1,0.0,0.0,1.0,0
314,15.7,148.795,109.442,23.59,-7.593,169.725,0.0,167.604,-1,0.0,0.0,1.0,0
315,15.75,149.12,109.442,23.3,-7.593,169.725,0.0,167.907,-1,0.0,0.0,1.0,0
316,15.8,149.441,109.442,23.04,-7.593,169.725,0.0,168.207,-1,0.0,0.0,1.0,0
317,15.85,149.76,109.441,22.85,-7.593,169.725,0.0,168.505,-1,0.0,0.0,1.0,0
318,15.9,150.076,109.441,22.7,-7.593,169.725,0.0,168.8,-1,0.0,0.0,1.0,0
319,15.95,150.39,109.441,22.61,-7.593,169.725,0.0,169.094,-1,0.0,0.0,1.0,0
320,16.0,150.704,109.441,22.54,-7.593,169.725,0.0,169.387,-1,0.0,0.0,1.0,0
321,16.05,151.016,109.44,22.48,-7.593,169.725,0.0,169.679,-1,0.0,0.0,1.0,0
322,16.1,151.328,109.44,22.41,-7.593,169.725,0.0,169.971,-1,0.0,0.0,1.0,0
323,16.15,151.638,109.44,22.3,-7.593,169.725,0.0,170.261,-1,0.0,0.0,1.0,0
324,16.2,151.947,109.44,22.16,-7.593,169.725,0.0,170.55,-1,0.0,0.0,1.0,0
325,16.25,152.253,109.44,21.99,-7.593,169.725,0.0,170.836,-1,0.0,0.0,1.0,0
326,16.3,152.557,109.44,21.79,-7.593,169.725,0.0,171.121,-1,0.0,0.0,1.0,0
327,16.35,152.858,109.439,21.58,-7.593,169.725,0.0,171.403,-1,0.0,0.0,1.0,0
328,16.4,153.156,109.439,21.37,-7.593,169.725,0.0,171.682,-1,0.0,0.0,1.0,0
329,16.45,153.451,109.439,21.18,-7.593,169.725,0.0,171.958,-1,0.0,0.0,1.0,0
330,16.5,153.744,109.439,21.0,-7.593,169.725,0.0,172.232,-1,0.0,0.0,1.0,0
331,16.55,154.034,109.438,20.85,-7.593,169.725,0.0,172.505,-1,0.0,0.0,1.0,0
332,16.6,154.323,109.438,20.72,-7.593,169.725,0.0,172.775,-1,0.0,0.0,1.0,0
333,16.65,154.61,109.438,20.61,-7.593,169.725,0.0,173.044,-1,0.0,0.0,1.0,0
334,16.7,154.895,109.438,20.51,-7.593,169.725,0.0,173.312,-1,0.0,0.0,1.0,0
335,16.75,155.179,109.437,20.4,-7.593,169.725,0.0,173.578,-1,0.0,0.0,1.0,0
336,16.8,155.462,109.437,20.29,-7.593,169.725,0.0,173.843,-1,0.0,0.0,1.0,0
337,16.85,155.742,109.437,20.16,-7.593,169.725,0.0,174.106,-1,0.0,0.0,1.0,0
338,16.9,156.021,109.437,20.02,-7.593,169.725,0.0,174.368,-1,0.0,0.0,1.0,0
339,16.95,156.298,109.437,19.87,-7.593,169.725,0.0,174.628,-1,0.0,0.0,1.0,0
340,17.0,156.573,109.437,19.71,-7.593,169.725,0.0,174.886,-1,0.0,0.0,1.0,0
341,17.05,156.845,109.436,19.56,-7.593,169.725,0.0,175.141,-1,0.0,0.0,1.0,0
342,17.1,157.116,109.436,19.51,-7.593,169.725,0.0,175.396,-1,0.0,0.0,1.0,0
343,17.15,157.388,109.436,19.67,-7.593,169.725,0.0,175.652,-1,0.0,0.0,1.0,0
344,17.2,157.664,109.436,20.06,-7.593,169.725,0.0,175.911,-1,0.0,0.0,1.0,0
345,17.25,157.948,109.435,20.63,-7.593,169.725,0.0,176.177,-1,0.0,0.0,1.0,0
346,17.3,158.239,109.435,21.19,-7.593,169.725,0.0,176.451,-1,0.0,0.0,1.0,0
347,17.35,158.536,109.435,21.39,-7.593,169.725,0.0,176.73,-1,0.0,0.0,1.0,0
348,17.4,158.832,109.435,21.23,-7.593,169.725,0.0,177.008,-1,0.0,0.0,1.0,0
349,17.45,159.124,109.435,20.91,-7.593,169.725,0.0,177.283,-1,0.0,0.0,1.0,0
350,17.5,159.411,109.435,20.49,-7.593,169.725,0.0,177.553,-1,0.0,0.0,1.0,0
351,17.55,159.692,109.434,20.0,-7.593,169.725,0.0,177.817,-1,0.0,0.0,1.0,0
352,17.6,159.954,109.434,17.34,-7.593,169.725,0.0,178.065,-1,0.0,0.0,1.0,0
353,17.65,160.155,109.434,12.52,-7.593,169.725,0.0,178.253,-1,0.0,0.0,1.0,0
354,17.7,160.316,109.434,11.9,-7.593,169.725,0.0,178.405,-1,0.0,0.0,1.0,0
355,17.75,160.487,109.434,12.6,-7.593,169.725,0.0,178.566,-1,0.0,0.0,1.0,0
356,17.8,160.67,109.434,13.49,-7.593,169.725,0.0,178.738,-1,0.0,0.0,1.0,0
357,17.85,160.865,109.434,14.41,-7.593,169.725,0.0,178.922,-1,0.0,0.0,1.0,0
358,17.9,161.073,109.433,15.36,-7.593,169.725,0.0,179.118,-1,0.0,0.0,1.0,0
359,17.95,161.295,109.433,16.32,-7.593,169.725,0.0,179.327,-1,0.0,0.0,1.0,0
360,18.0,161.53,109.433,17.28,-7.593,169.725,0.0,179.548,-1,0.0,0.0,1.0,0
361,18.05,161.777,109.433,18.17,-7.593,169.725,0.0,179.781,-1,0.0,0.0,1.0,0
362,18.1,162.034,109.433,18.64,-7.593,169.725,0.0,180.023,-1,0.0,0.0,1.0,0
363,18.15,162.29,109.432,18.23,-7.593,169.725,0.0,180.265,-1,0.0,0.0,1.0,0
364,18.2,162.541,109.432,18.0,-7.593,169.725,0.0,180.501,-1,0.0,0.0,1.0,0
365,18.25,162.79,109.432,17.92,-7.593,169.725,0.0,180.736,-1,0.0,0.0,1.0,0
366,18.3,163.038,109.432,17.77,-7.593,169.725,0.0,180.969,-1,0.0,0.0,1.0,0
367,18.35,163.283,109.432,17.58,-7.593,169.725,0.0,181.201,-1,0.0,0.0,1.0,0
368,18.4,163.526,109.431,17.46,-7.593,169.725,0.0,181.43,-1,0.0,0.0,1.0,0
369,18.45,163.768,109.431,17.44,-7.593,169.725,0.0,181.659,-1,0.0,0.0,1.0,0
370,18.5,164.011,109.431,17.51,-7.593,169.725,0.0,181.888,-1,0.0,0.0,1.0,0
371,18.55,164.255,109.431,17.61,-7.593,169.725,0.0,182.118,-1,0.0,0.0,1.0,0
372,18.6,164.5,109.431,17.7,-7.593,169.725,0.0,182.35,-1,0.0,0.0,1.0,0
373,18.65,164.746,109.43,17.73,-7.593,169.725,0.0,182.582,-1,0.0,0.0,1.0,0
374,18.7,164.992,109.43,17.7,-7.593,169.725,0.0,182.814,-1,0.0,0.0,1.0,0
375,18.75,165.238,109.43,17.65,-7.593,169.725,0.0,183.046,-1,0.0,0.0,1.0,0
376,18.8,165.483,109.43,17.6,-7.593,169.725,0.0,183.277,-1,0.0,0.0,1.0,0
377,18.85,165.727,109.43,17.57,-7.593,169.725,0.0,183.508,-1,0.0,0.0,1.0,0
378,18.9,165.971,109.429,17.58,-7.593,169.725,0.0,183.738,-1,0.0,0.0,1.0,0
379,18.95,166.215,109.429,17.6,-7.593,169.725,0.0,183.969,-1,0.0,0.0,1.0,0
380,19.0,166.46,109.429,17.63,-7.593,169.725,0.0,184.201,-1,0.0,0.0,1.0,0
381,19.05,166.705,109.429,17.65,-7.593,169.725,0.0,184.432,-1,0.0,0.0,1.0,0
382,19.1,166.95,109.429,17.65,-7.593,169.725,0.0,184.664,-1,0.0,0.0,1.0,0
383,19.15,167.195,109.428,17.64,-7.593,169.725,0.0,184.896,-1,0.0,0.0,1.0,0
384,19.2,167.44,109.428,17.63,-7.593,169.725,0.0,185.128,-1,0.0,0.0,1.0,0
385,19.25,167.685,109.428,17.62,-7.593,169.725,0.0,185.359,-1,0.0,0.0,1.0,0
386,19.3,167.93,109.428,17.61,-7.593,169.725,0.0,185.59,-1,0.0,0.0,1.0,0
387,19.35,168.174,109.428,17.62,-7.593,169.725,0.0,185.822,-1,0.0,0.0,1.0,0
388,19.4,168.419,109.428,17.62,-7.593,169.725,0.0,186.053,-1,0.0,0.0,1.0,0
389,19.45,168.664,109.427,17.63,-7.593,169.725,0.0,186.285,-1,0.0,0.0,1.0,0
390,19.5,168.909,109.427,17.63,-7.593,169.725,0.0,186.517,-1,0.0,0.0,1.0,0
391,19.55,169.154,109.427,17.63,-7.593,169.725,0.0,186.749,-1,0.0,0.0,1.0,0
392,19.6,169.398,109.427,17.63,-7.593,169.725,0.0,186.98,-1,0.0,0.0,1.0,0
393,19.65,169.643,109.427,17.63,-7.593,169.725,0.0,187.212,-1,0.0,0.0,1.0,0
394,19.7,169.888,109.427,17.62,-7.593,169.725,0.0,187.444,-1,0.0,0.0,1.0,0
395,19.75,170.133,109.427,17.62,-7.593,169.725,0.0,187.676,-1,0.0,0.0,1.0,0
396,19.8,170.377,109.426,17.62,-7.593,169.725,0.0,187.908,-1,0.0,0.0,1.0,0
397,19.85,170.622,109.426,17.63,-7.593,169.725,0.0,188.14,-1,0.0,0.0,1.0,0
398,19.9,170.867,109.426,17.63,-7.593,169.725,0.0,188.372,-1,0.0,0.0,1.0,0
399,19.95,171.112,109.426,17.63,-7.593,169.725,0.0,188.604,-1,0.0,0.0,1.0,0
400,20.0,171.357,109.426,17.63,-7.593,169.725,0.0,188.836,-1,0.0,0.0,1.0,0
401,20.05,171.602,109.426,17.63,-7.593,169.725,0.0,189.068,-1,0.0,0.0,1.0,0
402,20.1,171.846,109.426,17.63,-7.593,169.725,0.0,189.3,-1,0.0,0.0,1.0,0
403,20.15,172.091,109.425,17.63,-7.593,169.725,0.0,189.532,-1,0.0,0.0,1.0,0
404,20.2,172.336,109.425,17.63,-7.593,169.725,0.0,189.764,-1,0.0,0.0,1.0,0
405,20.25,172.581,109.425,17.63,-7.593,169.725,0.0,189.996,-1,0.0,0.0,1.0,0
406,20.3,172.826,109.425,17.63,-7.593,169.725,0.0,190.229,-1,0.0,0.0,1.0,0
407,20.35,173.071,109.425,17.63,-7.593,169.725,0.0,190.461,-1,0.0,0.0,1.0,0
408,20.4,173.315,109.425,17.63,-7.593,169.725,0.0,190.693,-1,0.0,0.0,1.0,0
409,20.45,173.56,109.424,17.63,-7.593,169.725,0.0,190.925,-1,0.0,0.0,1.0,0
410,20.5,173.805,109.424,17.63,-7.593,169.725,0.0,191.158,-1,0.0,0.0,1.0,0
411,20.55,174.05,109.424,17.63,-7.593,169.725,0.0,191.39,-1,0.0,0.0,1.0,0
412,20.6,174.295,109.424,17.63,-7.593,169.725,0.0,191.623,-1,0.0,0.0,1.0,0
413,20.65,174.539,109.424,17.63,-7.593,169.725,0.0,191.855,-1,0.0,0.0,1.0,0
414,20.7,174.784,109.424,17.63,-7.593,169.725,0.0,192.088,-1,0.0,0.0,1.0,0
415,20.75,175.029,109.424,17.63,-7.593,169.725,0.0,192.32,-1,0.0,0.0,1.0,0
416,20.8,175.274,109.423,17.63,-7.593,169.725,0.0,192.553,-1,0.0,0.0,1.0,0
417,20.85,175.519,109.423,17.63,-7.593,169.725,0.0,192.785,-1,0.0,0.0,1.0,0
418,20.9,175.764,109.423,17.63,-7.593,169.725,0.0,193.018,-1,0.0,0.0,1.0,0
419,20.95,176.008,109.423,17.63,-7.593,169.725,0.0,193.25,-1,0.0,0.0,1.0,0
420,21.0,176.253,109.423,17.63,-7.593,169.725,0.0,193.483,-1,0.0,0.0,1.0,0
421,21.05,176.498,109.423,17.63,-7.593,169.725,0.0,193.716,-1,0.0,0.0,1.0,0
422,21.1,176.743,109.423,17.63,-7.593,169.725,0.0,193.948,-1,0.0,0.0,1.0,0
423,21.15,176.987,109.426,17.58,-7.593,169.725,0.0,194.18,-1,0.0,0.0,1.0,0
424,21.2,177.231,109.437,17.58,-7.593,169.725,0.0,194.408,-1,0.0,0.0,1.0,0
425,21.25,177.475,109.45,17.61,-7.593,169.725,0.0,194.636,-1,0.0,0.0,1.0,0
426,21.3,177.719,109.465,17.64,-7.593,169.725,0.0,194.864,-1,0.0,0.0,1.0,0
427,21.35,177.964,109.481,17.66,-7.593,169.725,0.0,195.091,-1,0.0,0.0,1.0,0
428,21.4,178.209,109.497,17.66,-7.593,169.725,0.0,195.319,-1,0.0,0.0,1.0,0
429,21.45,178.453,109.514,17.64,-7.593,169.725,0.0,195.546,-1,0.0,0.0,1.0,0
430,21.5,178.697,109.532,17.62,-7.593,169.725,0.0,195.773,-1,0.0,0.0,1.0,0
431,21.55,178.941,109.55,17.61,-7.593,169.725,0.0,196.0,-1,0.0,0.0,1.0,0
432,21.6,179.185,109.569,17.61,-7.593,169.725,0.0,196.226,-1,0.0,0.0,1.0,0
433,21.65,179.429,109.588,17.62,-7.593,169.725,0.0,196.452,-1,0.0,0.0,1.0,0
434,21.7,179.673,109.607,17.63,-7.593,169.725,0.0,196.679,-1,0.0,0.0,1.0,0
435,21.75,179.917,109.627,17.63,-7.593,169.725,0.0,196.905,-1,0.0,0.0,1.0,0
436,21.8,180.161,109.648,17.64,-7.593,169.725,0.0,197.131,-1,0.0,0.0,1.0,0
437,21.85,180.405,109.668,17.64,-7.593,169.725,0.0,197.357,-1,0.0,0.0,1.0,0
438,21.9,180.649,109.689,17.63,-7.593,169.725,0.0,197.584,-1,0.0,0.0,1.0,0
439,21.95,180.893,109.71,17.62,-7.593,169.725,0.0,197.81,-1,0.0,0.0,1.0,0
440,22.0,181.137,109.731,17.62,-7.593,169.725,0.0,198.035,-1,0.0,0.0,1.0,0
441,22.05,181.38,109.753,17.62,-7.593,169.725,0.0,198.261,-1,0.0,0.0,1.0,0
442,22.1,181.624,109.774,17.62,-7.593,169.725,0.0,198.487,-1,0.0,0.0,1.0,0
443,22.15,181.867,109.8,17.58,-7.593,169.725,0.0,198.711,-1,0.0,0.0,1.0,0
444,22.2,182.109,109.831,17.6,-7.593,169.725,0.0,198.933,-1,0.0,0.0,1.0,0
445,22.25,182.352,109.864,17.62,-7.593,169.725,0.0,199.154,-1,0.0,0.0,1.0,0
446,22.3,182.593,109.902,17.58,-7.593,169.725,0.0,199.373,-1,0.0,0.0,1.0,0
447,22.35,182.833,109.946,17.6,-7.593,169.725,0.0,199.588,-1,0.0,0.0,1.0,0
448,22.4,183.072,109.996,17.55,-7.593,169.725,0.0,199.801,-1,0.0,0.0,1.0,0
449,22.45,183.308,110.053,17.6,-7.593,169.725,0.0,200.01,-1,0.0,0.0,1.0,0
450,22.5,183.545,110.113,17.65,-7.593,169.725,0.0,200.218,-1,0.0,0.0,1.0,0
451,22.55,183.78,110.18,17.59,-7.593,169.725,0.0,200.423,-1,0.0,0.0,1.0,0
452,22.6,184.013,110.253,17.61,-7.593,169.725,0.0,200.623,-1,0.0,0.0,1.0,0
453,22.65,184.245,110.33,17.65,-7.593,169.725,0.0,200.822,-1,0.0,0.0,1.0,0
454,22.7,184.473,110.413,17.56,-7.593,169.725,0.0,201.016,-1,0.0,0.0,1.0,0
455,22.75,184.699,110.503,17.59,-7.593,169.725,0.0,201.205,-1,0.0,0.0,1.0,0
456,22.8,184.921,110.601,17.52,-7.593,169.725,0.0,201.388,-1,0.0,0.0,1.0,0
457,22.85,185.14,110.706,17.59,-7.593,169.725,0.0,201.567,-1,0.0,0.0,1.0,0
458,22.9,185.358,110.815,17.67,-7.593,169.725,0.0,201.744,-1,0.0,0.0,1.0,0
459,22.95,185.572,110.931,17.6,-7.593,169.725,0.0,201.914,-1,0.0,0.0,1.0,0
460,23.0,185.782,111.054,17.63,-7.593,169.725,0.0,202.079,-1,0.0,0.0,1.0,0
461,23.05,185.99,111.181,17.66,-7.593,169.725,0.0,202.242,-1,0.0,0.0,1.0,0
462,23.1,186.193,111.315,17.55,-7.593,169.725,0.0,202.398,-1,0.0,0.0,1.0,0
463,23.15,186.391,111.455,17.58,-7.593,169.725,0.0,202.547,-1,0.0,0.0,1.0,0
464,23.2,186.583,111.602,17.5,-7.593,169.725,0.0,202.688,-1,0.0,0.0,1.0,0
465,23.25,186.77,111.756,17.59,-7.593,169.725,0.0,202.823,-1,0.0,0.0,1.0,0
466,23.3,186.955,111.914,17.68,-7.593,169.725,0.0,202.955,-1,0.0,0.0,1.0,0
467,23.35,187.133,112.079,17.6,-7.593,169.725,0.0,203.08,-1,0.0,0.0,1.0,0
468,23.4,187.306,112.25,17.64,-7.593,169.725,0.0,203.197,-1,0.0,0.0,1.0,0
469,23.45,187.476,112.424,17.67,-7.593,169.725,0.0,203.311,-1,0.0,0.0,1.0,0
470,23.5,187.639,112.604,17.55,-7.593,169.725,0.0,203.416,-1,0.0,0.0,1.0,0
471,23.55,187.795,112.789,17.58,-7.593,169.725,0.0,203.514,-1,0.0,0.0,1.0,0
472,23.6,187.943,112.98,17.49,-7.593,169.725,0.0,203.603,-1,0.0,0.0,1.0,0
473,23.65,188.085,113.176,17.58,-7.593,169.725,0.0,203.685,-1,0.0,0.0,1.0,0
474,23.7,188.223,113.376,17.68,-7.593,169.725,0.0,203.762,-1,0.0,0.0,1.0,0
475,23.75,188.354,113.581,17.61,-7.593,169.725,0.0,203.831,-1,0.0,0.0,1.0,0
476,23.8,188.477,113.79,17.64,-7.593,169.725,0.0,203.892,-1,0.0,0.0,1.0,0
477,23.85,188.591,114.003,17.5,-7.593,169.725,0.0,203.944,-1,0.0,0.0,1.0,0
478,23.9,188.688,114.22,17.24,-7.593,169.725,0.0,203.978,-1,0.0,0.0,1.0,0
479,23.95,188.77,114.441,17.31,-7.593,169.725,0.0,203.997,-1,0.0,0.0,1.0,0
480,24.0,188.845,114.668,17.57,-7.593,169.725,0.0,204.007,-1,0.0,0.0,1.0,0
481,24.05,188.914,114.901,17.84,-7.593,169.725,0.0,204.011,-1,0.0,0.0,1.0,0
482,24.1,188.98,115.139,17.97,-7.593,169.725,0.0,204.011,-1,0.0,0.0,1.0,0
483,24.15,189.041,115.379,17.94,-7.593,169.725,0.0,204.006,-1,0.0,0.0,1.0,0
484,24.2,189.098,115.618,17.78,-7.593,169.725,0.0,203.997,-1,0.0,0.0,1.0,0
485,24.25,189.151,115.856,17.6,-7.593,169.725,0.0,203.985,-1,0.0,0.0,1.0,0
486,24.3,189.199,116.093,17.48,-7.593,169.725,0.0,203.969,-1,0.0,0.0,1.0,0
487,24.35,189.245,116.331,17.45,-7.593,169.725,0.0,203.951,-1,0.0,0.0,1.0,0
488,24.4,189.288,116.569,17.52,-7.593,169.725,0.0,203.93,-1,0.0,0.0,1.0,0
489,24.45,189.329,116.809,17.62,-7.593,169.725,0.0,203.907,-1,0.0,0.0,1.0,0
490,24.5,189.363,117.05,17.62,-7.593,169.725,0.0,203.877,-1,0.0,0.0,1.0,0
491,24.55,189.391,117.293,17.68,-7.593,169.725,0.0,203.843,-1,0.0,0.0,1.0,0
492,24.6,189.417,117.537,17.71,-7.593,169.725,0.0,203.805,-1,0.0,0.0,1.0,0
493,24.65,189.441,117.781,17.7,-7.593,169.725,0.0,203.766,-1,0.0,0.0,1.0,0
494,24.7,189.463,118.025,17.66,-7.593,169.725,0.0,203.725,-1,0.0,0.0,1.0,0
495,24.75,189.483,118.269,17.62,-7.593,169.725,0.0,203.682,-1,0.0,0.0,1.0,0
496,24.8,189.501,118.512,17.59,-7.593,169.725,0.0,203.639,-1,0.0,0.0,1.0,0
497,24.85,189.518,118.756,17.59,-7.593,169.725,0.0,203.594,-1,0.0,0.0,1.0,0
498,24.9,189.533,118.999,17.61,-7.593,169.725,0.0,203.548,-1,0.0,0.0,1.0,0
499,24.95,189.548,119.243,17.63,-7.593,169.725,0.0,203.501,-1,0.0,0.0,1.0,0
500,25.0,189.561,119.488,17.64,-7.593,169.725,0.0,203.453,-1,0.0,0.0,1.0,0
501,25.05,189.573,119.733,17.65,-7.593,169.725,0.0,203.405,-1,0.0,0.0,1.0,0
502,25.1,189.585,119.977,17.64,-7.593,169.725,0.0,203.356,-1,0.0,0.0,1.0,0
503,25.15,189.596,120.222,17.63,-7.593,169.725,0.0,203.307,-1,0.0,0.0,1.0,0
504,25.2,189.605,120.466,17.62,-7.593,169.725,0.0,203.257,-1,0.0,0.0,1.0,0
505,25.25,189.615,120.711,17.62,-7.593,169.725,0.0,203.207,-1,0.0,0.0,1.0,0
506,25.3,189.624,120.955,17.62,-7.593,169.725,0.0,203.157,-1,0.0,0.0,1.0,0
507,25.35,189.632,121.2,17.62,-7.593,169.725,0.0,203.106,-1,0.0,0.0,1.0,0
508,25.4,189.638,121.445,17.62,-7.593,169.725,0.0,203.054,-1,0.0,0.0,1.0,0
509,25.45,189.644,121.689,17.63,-7.593,169.725,0.0,203.002,-1,0.0,0.0,1.0,0
510,25.5,189.649,121.934,17.63,-7.593,169.725,0.0,202.949,-1,0.0,0.0,1.0,0
511,25.55,189.654,122.179,17.63,-7.593,169.725,0.0,202.896,-1,0.0,0.0,1.0,0
512,25.6,189.658,122.424,17.63,-7.593,169.725,0.0,202.843,-1,0.0,0.0,1.0,0
513,25.65,189.662,122.668,17.63,-7.593,169.725,0.0,202.79,-1,0.0,0.0,1.0,0
514,25.7,189.666,122.913,17.62,-7.593,169.725,0.0,202.737,-1,0.0,0.0,1.0,0
515,25.75,189.669,123.158,17.62,-7.593,169.725,0.0,202.684,-1,0.0,0.0,1.0,0
516,25.8,189.673,123.403,17.62,-7.593,169.725,0.0,202.631,-1,0.0,0.0,1.0,0
517,25.85,189.676,123.647,17.63,-7.593,169.725,0.0,202.578,-1,0.0,0.0,1.0,0
518,25.9,189.678,123.892,17.63,-7.593,169.725,0.0,202.525,-1,0.0,0.0,1.0,0
519,25.95,189.681,124.137,17.63,-7.593,169.725,0.0,202.473,-1,0.0,0.0,1.0,0
520,26.0,189.683,124.382,17.63,-7.593,169.725,0.0,202.42,-1,0.0,0.0,1.0,0
521,26.05,189.686,124.627,17.63,-7.593,169.725,0.0,202.368,-1,0.0,0.0,1.0,0
522,26.1,189.688,124.872,17.63,-7.593,169.725,0.0,202.315,-1,0.0,0.0,1.0,0
523,26.15,189.69,125.116,17.63,-7.593,169.725,0.0,202.263,-1,0.0,0.0,1.0,0
524,26.2,189.692,125.361,17.63,-7.593,169.725,0.0,202.211,-1,0.0,0.0,1.0,0
525,26.25,189.694,125.606,17.63,-7.593,169.725,0.0,202.16,-1,0.0,0.0,1.0,0
526,26.3,189.696,125.851,17.63,-7.593,169.725,0.0,202.108,-1,0.0,0.0,1.0,0
527,26.35,189.697,126.095,17.63,-7.593,169.725,0.0,202.057,-1,0.0,0.0,1.0,0
528,26.4,189.699,126.34,17.63,-7.593,169.725,0.0,202.005,-1,0.0,0.0,1.0,0
529,26.45,189.7,126.585,17.63,-7.593,169.725,0.0,201.954,-1,0.0,0.0,1.0,0
