step	score	x	y	w	h	class
131	0.8790	19.28	0.16	2.76	1.07	0
132	0.8925	19.33	0.16	2.75	1.07	0
133	0.9041	19.45	0.23	2.73	1.06	0
134	0.8919	19.26	0.28	2.73	1.06	0
135	0.8982	19.55	0.32	2.72	1.06	0
136	0.8941	19.54	0.30	2.73	1.06	0
137	0.8938	19.52	0.18	2.82	1.10	0
138	0.8875	19.67	0.25	2.76	1.08	0
139	0.8665	19.74	0.14	2.82	1.09	0
140	0.8410	19.80	0.14	2.82	1.09	0
141	0.8715	20.31	0.57	2.80	1.10	0
142	0.8842	20.38	0.27	2.74	1.07	0
143	0.8927	20.48	0.31	2.73	1.06	0
144	0.8885	20.44	0.25	2.75	1.07	0
145	0.8884	20.38	0.28	2.75	1.07	0
146	0.8423	21.29	0.45	2.79	1.09	0
147	0.8656	21.40	0.54	2.79	1.09	0
148	0.8795	21.43	0.59	2.79	1.09	0
149	0.8667	21.54	0.63	2.79	1.09	0
150	0.8802	21.28	0.53	2.74	1.07	0
151	0.8891	21.29	0.56	2.73	1.06	0
152	0.8935	21.38	0.56	2.74	1.07	0
153	0.8927	21.55	0.43	2.82	1.10	0
154	0.8973	21.47	0.48	2.74	1.06	0
155	0.8857	21.60	0.51	2.72	1.06	0
156	0.8511	21.78	0.44	2.73	1.06	0
157	0.8887	21.65	0.47	2.74	1.07	0
158	0.8944	21.73	0.24	2.83	1.09	0
159	0.8648	21.79	0.24	2.84	1.10	0
160	0.8745	22.38	0.58	2.80	1.09	0
161	0.8735	22.35	0.60	2.82	1.10	0
162	0.8656	22.27	0.50	2.83	1.10	0
163	0.8803	22.36	0.22	2.84	1.10	0
164	0.8816	22.58	0.41	2.76	1.08	0
165	0.8301	23.29	0.60	2.78	1.09	0
166	0.8789	22.64	0.39	2.77	1.08	0
167	0.8800	22.77	0.27	2.84	1.10	0
168	0.8490	22.82	0.31	2.84	1.10	0
169	0.8737	23.31	0.69	2.84	1.11	0
170	0.8778	23.43	0.73	2.82	1.10	0
171	0.8849	23.40	0.56	2.77	1.08	0
172	0.8802	23.39	0.50	2.78	1.08	0
173	0.8770	23.63	0.52	2.78	1.08	0
174	0.8422	23.75	0.52	2.77	1.08	0
175	0.8449	23.71	0.58	2.77	1.08	0
176	0.8339	24.23	0.70	2.82	1.10	0
177	0.8337	23.66	0.51	2.85	1.11	0
178	0.8547	24.42	0.64	2.81	1.10	0
179	0.8834	24.48	0.51	2.83	1.11	0
180	0.8591	24.43	0.37	2.76	1.07	0
181	0.8731	24.56	0.39	2.77	1.08	0
182	0.8200	25.29	0.42	2.81	1.10	0
183	0.8410	25.27	0.42	2.82	1.10	0
184	0.7975	25.21	0.38	2.82	1.10	0
185	0.8652	25.43	0.46	2.83	1.11	0
186	0.8689	25.37	0.50	2.84	1.11	0
187	0.8594	25.53	0.51	2.82	1.10	0
188	0.8653	25.46	0.61	2.82	1.10	0
189	0.8305	25.60	0.63	2.77	1.08	0
190	0.8638	25.59	0.59	2.83	1.11	0
191	0.8291	25.81	0.55	2.76	1.08	0
192	0.8185	26.25	0.56	2.80	1.09	0
193	0.7900	25.86	0.52	2.76	1.08	0
194	0.8584	26.38	0.59	2.81	1.09	0
195	0.8580	26.30	0.63	2.79	1.08	0
196	0.8775	26.33	0.64	2.78	1.08	0
197	0.8574	26.30	0.60	2.79	1.08	0
198	0.8715	26.40	0.63	2.78	1.08	0
199	0.8562	26.60	0.56	2.77	1.08	0
200	0.8850	26.59	0.57	2.78	1.08	0
201	0.7882	27.18	0.46	2.82	1.10	0
202	0.8295	27.26	0.55	2.84	1.11	0
203	0.8122	27.23	0.58	2.82	1.10	0
204	0.8099	27.26	0.58	2.84	1.11	0
205	0.8466	27.31	0.54	2.78	1.08	0
206	0.8607	27.36	0.39	2.78	1.08	0
207	0.8392	27.26	0.47	2.79	1.09	0
208	0.8419	27.35	0.59	2.83	1.10	0
209	0.8338	27.43	0.58	2.82	1.10	0
210	0.8398	27.52	0.53	2.83	1.10	0
211	0.8378	27.30	0.35	2.79	1.09	0
212	0.8535	27.26	0.33	2.80	1.09	0
213	0.8043	27.16	0.41	2.80	1.08	0
214	0.8136	27.22	0.44	2.82	1.10	0
215	0.8179	27.26	0.47	2.82	1.10	0
216	0.8749	26.68	0.55	2.77	1.07	0
217	0.8774	26.31	0.58	2.78	1.08	0
218	0.8693	26.31	0.48	2.78	1.07	0
219	0.8722	26.34	0.58	2.79	1.07	0
220	0.8371	26.43	0.49	2.81	1.09	0
221	0.8193	25.84	0.56	2.78	1.07	0
222	0.8352	25.72	0.45	2.78	1.07	0
223	0.8347	25.30	0.52	2.80	1.09	0
224	0.8349	24.74	0.45	2.78	1.07	0
225	0.8440	24.55	0.41	2.80	1.08	0
226	0.8040	23.65	0.32	2.86	1.11	0
227	0.8462	23.66	0.42	2.78	1.08	0
228	0.8352	23.30	0.34	2.77	1.08	0
229	0.8333	22.64	0.30	2.76	1.07	0
230	0.8017	21.74	0.29	2.83	1.10	0
231	0.8219	21.25	0.37	2.75	1.06	0
232	0.8349	20.50	0.24	2.73	1.05	0
233	0.8314	19.71	0.25	2.86	1.11	0
234	0.8316	19.61	0.37	2.82	1.09	0
235	0.7844	18.75	0.39	2.71	1.05	0
236	0.7791	18.41	0.24	2.85	1.11	0
237	0.7701	17.83	0.45	2.73	1.07	0
238	0.8629	17.55	0.48	2.75	1.07	0
239	0.8107	17.35	0.48	2.74	1.07	0
240	0.7785	16.73	0.34	2.87	1.11	0
241	0.7972	16.48	0.46	2.91	1.13	0
242	0.6698	16.18	0.49	2.87	1.11	0
243	0.7116	15.85	0.49	2.87	1.12	0
244	0.7199	15.66	0.55	2.92	1.14	0
245	0.6939	15.76	0.59	2.85	1.11	0
246	0.7410	15.75	0.60	2.86	1.11	0
247	0.8126	15.53	0.43	2.92	1.14	0
248	0.7981	15.27	0.42	2.97	1.16	0
249	0.7577	15.21	0.40	2.99	1.17	0
250	0.7500	14.85	0.56	2.87	1.12	0
251	0.8369	14.75	0.38	2.93	1.14	0
252	0.8421	14.67	0.44	2.85	1.11	0
253	0.8373	14.23	0.36	2.87	1.12	0
254	0.8068	13.85	0.34	2.84	1.10	0
255	0.8944	13.51	0.37	2.85	1.11	0
256	0.8599	13.27	0.37	2.85	1.11	0
257	0.8294	12.76	0.43	2.84	1.10	0
258	0.8264	12.61	0.42	2.87	1.11	0
259	0.8003	12.40	0.34	2.92	1.13	0
260	0.8708	12.23	0.34	2.81	1.09	0
261	0.8029	12.14	0.35	2.81	1.08	0
262	0.8511	11.51	0.24	2.86	1.10	0
263	0.8192	11.44	0.29	2.89	1.11	0
264	0.8302	11.38	0.48	2.79	1.08	0
265	0.8388	11.41	0.48	2.81	1.09	0
266	0.8107	11.38	0.46	2.81	1.09	0
267	0.8551	11.39	0.43	2.81	1.09	0
268	0.8349	11.38	0.43	2.81	1.09	0
269	0.8565	11.39	0.44	2.80	1.09	0
270	0.8108	11.20	0.49	2.80	1.09	0
271	0.7963	11.20	0.49	2.80	1.09	0
272	0.8115	11.21	0.50	2.79	1.08	0
273	0.8392	10.72	0.31	2.84	1.09	0
274	0.8305	10.69	0.31	2.85	1.10	0
275	0.8494	10.45	0.25	2.90	1.11	0
276	0.8335	10.44	0.30	2.92	1.13	0
277	0.7994	10.22	0.46	2.80	1.09	0
278	0.7914	10.16	0.43	2.80	1.09	0
279	0.8274	9.82	0.30	2.94	1.13	0
280	0.7980	9.79	0.34	2.97	1.15	0
281	0.7629	9.81	0.32	2.98	1.15	0
282	0.7717	9.77	0.30	2.97	1.15	0
283	0.8069	9.71	0.30	2.92	1.13	0
284	0.7971	9.72	0.26	2.92	1.13	0
285	0.8201	9.71	0.26	2.90	1.12	0
286	0.8115	9.71	0.29	2.91	1.13	0
287	0.8084	9.71	0.29	2.92	1.13	0
288	0.8217	9.75	0.29	2.92	1.13	0
289	0.8383	9.67	0.39	2.92	1.13	0
290	0.7982	9.71	0.40	2.93	1.13	0
291	0.8702	9.65	0.28	2.90	1.12	0
292	0.7741	9.60	0.30	2.96	1.14	0
293	0.6253	9.52	0.33	3.00	1.16	0
294	0.6447	9.52	0.31	2.99	1.16	0
295	0.7266	9.58	0.33	3.00	1.15	0
296	0.7554	9.60	0.32	2.99	1.15	0
297	0.7608	9.61	0.31	2.99	1.15	0
298	0.7543	9.62	0.31	2.99	1.15	0
299	0.7432	9.62	0.32	3.00	1.15	0
