tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.0,1.0
2,0.1,0.0,-0.0063,0.0
3,0.15,0.0,-0.0113,0.0
4,0.2,0.75,-0.0163,0.0
5,0.25,0.75,-0.0143,0.0
6,0.3,0.75,-0.0174,0.0
7,0.35,0.0,-0.0143,0.0
8,0.4,0.017,-0.0172,0.0
9,0.45,0.75,-0.0178,0.0
10,0.5,0.75,-0.0191,0.0
11,0.55,0.75,-0.0218,0.0
12,0.6,0.4899,-0.0305,0.0
13,0.65,0.75,-0.0213,0.0
14,0.7,0.75,-0.0459,0.0
15,0.75,0.75,-0.0561,0.0
16,0.8,0.75,-0.0616,0.0
17,0.85,0.75,-0.0522,0.0
18,0.9,0.75,-0.0521,0.0
19,0.95,0.75,-0.0384,0.0
20,1.0,0.75,-0.0388,0.0
21,1.05,0.75,-0.0338,0.0
22,1.1,0.75,-0.0279,0.0
23,1.15,0.177,-0.0289,0.0
24,1.2,0.0455,-0.0251,0.0
25,1.25,0.0825,-0.026,0.0
26,1.3,0.0781,-0.0306,0.0
27,1.35,0.0,-0.0102,1.0
28,1.4,0.0781,-0.0421,0.0
29,1.45,0.0718,-0.0246,0.0
30,1.5,0.0673,-0.0323,0.0
31,1.55,0.0627,-0.038,0.0
32,1.6,0.06,-0.053,0.0
33,1.65,0.6174,-0.1176,0.0
34,1.7,0.75,-0.0775,0.0
35,1.75,0.75,-0.0326,0.0
36,1.8,0.75,-0.02,0.0
37,1.85,0.75,-0.019,0.0
38,1.9,0.75,-0.0262,0.0
39,1.95,0.2013,-0.0363,0.0
40,2.0,0.7266,-0.1128,0.0
41,2.05,0.7251,-0.0523,0.0
42,2.1,0.0,-0.0359,0.0
43,2.15,0.0417,-0.0408,0.0
44,2.2,0.0417,-0.0609,0.0
45,2.25,0.75,-0.025,0.0
46,2.3,0.4297,-0.0173,0.0
47,2.35,0.4632,-0.0221,0.0
48,2.4,0.5271,-0.0224,0.0
49,2.45,0.0,-0.0217,0.0
50,2.5,0.0537,-0.0163,0.0
51,2.55,0.0537,-0.0228,0.0
52,2.6,0.7126,-0.0128,0.0
53,2.65,0.75,-0.0077,0.0
54,2.7,0.75,-0.0051,0.0
55,2.75,0.3385,-0.0018,0.0
56,2.8,0.6907,0.0003,0.0
57,2.85,0.75,0.0081,0.0
58,2.9,0.75,0.008,0.0
59,2.95,0.3985,0.0131,0.0
60,3.0,0.0,0.0177,0.0
61,3.05,0.0408,0.0071,0.0
62,3.1,0.0408,0.0205,0.0
63,3.15,0.0408,0.022,0.0
64,3.2,0.0408,0.0231,0.0
65,3.25,0.0357,0.036,0.0
66,3.3,0.0333,0.037,0.0
67,3.35,0.0312,0.0293,0.0
68,3.4,0.75,0.0255,0.0
69,3.45,0.75,0.0234,0.0
70,3.5,0.355,0.0337,0.0
71,3.55,0.0,0.0781,0.0
72,3.6,0.0334,0.0731,0.0
73,3.65,0.75,0.0801,0.0
74,3.7,0.75,0.047,0.0
75,3.75,0.75,0.0461,0.0
76,3.8,0.75,0.0597,0.0
77,3.85,0.75,0.0628,0.0
78,3.9,0.75,0.0726,0.0
79,3.95,0.75,0.0624,0.0
80,4.0,0.75,0.0686,0.0
81,4.05,0.5746,0.0916,0.0
82,4.1,0.0,0.0849,0.0
83,4.15,0.0627,0.0894,0.0
84,4.2,0.0627,0.1017,0.0
85,4.25,0.0627,0.0997,0.0
86,4.3,0.0,0.0097,1.0
87,4.35,0.0,0.0263,1.0
88,4.4,0.0585,0.0929,0.0
89,4.45,0.0546,0.0762,0.0
90,4.5,0.4635,0.0895,0.0
91,4.55,0.5622,0.0788,0.0
92,4.6,0.607,0.0733,0.0
93,4.65,0.0,0.0667,0.0
94,4.7,0.0468,0.0548,0.0
95,4.75,0.7206,0.0496,0.0
96,4.8,0.75,0.0549,0.0
97,4.85,0.2106,0.052,0.0
98,4.9,0.0,0.0556,0.0
99,4.95,0.0264,0.0407,0.0
100,5.0,0.0207,0.038,0.0
101,5.05,0.75,0.0545,0.0
102,5.1,0.75,0.0514,0.0
103,5.15,0.75,0.0367,0.0
104,5.2,0.75,0.0248,0.0
105,5.25,0.75,0.0185,0.0
106,5.3,0.75,0.0216,0.0
107,5.35,0.75,0.0196,0.0
108,5.4,0.75,0.013,0.0
109,5.45,0.75,0.0152,0.0
110,5.5,0.75,0.0087,0.0
111,5.55,0.0,0.0029,0.0
112,5.6,0.0713,-0.0045,0.0
113,5.65,0.0713,-0.008,0.0
114,5.7,0.0713,-0.018,0.0
115,5.75,0.0684,-0.0156,0.0
116,5.8,0.0622,-0.0173,0.0
117,5.85,0.0604,-0.0179,0.0
