step	idx	score	x	y	w	h	class
1	0	0.9971	-32.00	-40.00	0.00	-0.00	0
1	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
1	2	0.6754	9.58	0.24	2.99	1.15	0
2	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
2	2	0.7306	9.67	0.22	2.91	1.12	0
3	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9972	-32.00	-40.00	0.00	-0.00	0
3	2	0.7180	9.77	0.13	2.83	1.11	0
4	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
4	2	0.7343	9.85	0.13	2.84	1.11	0
5	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9972	-32.00	-40.00	0.00	-0.00	0
5	2	0.7653	10.38	0.14	2.80	1.08	0
6	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9971	-32.00	-40.00	0.00	-0.00	0
6	2	0.7907	10.52	-0.11	2.84	1.09	0
7	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9974	-32.00	-40.00	0.00	-0.00	0
7	2	0.7666	10.83	0.07	2.82	1.08	0
8	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9981	-32.00	-40.00	0.00	-0.00	0
8	2	0.9965	-32.00	-40.00	-0.00	-0.00	0
8	3	0.7218	11.16	0.11	2.78	1.07	0
9	0	0.9987	-32.00	-40.00	0.00	-0.00	0
9	1	0.9982	-32.00	-40.00	0.00	-0.00	0
9	2	0.9967	-32.00	-40.00	0.00	-0.00	0
9	3	0.7993	11.36	0.09	2.78	1.07	0
10	0	0.9987	-32.00	-40.00	0.00	-0.00	0
10	1	0.9984	-32.01	-40.00	0.00	-0.00	0
10	2	0.9979	-32.00	-40.00	0.00	0.00	0
10	3	0.8218	11.52	0.08	2.77	1.06	0
11	0	0.9982	-32.00	-40.00	0.00	-0.00	0
11	1	0.9981	-32.00	-40.00	0.00	-0.00	0
11	2	0.9965	-32.00	-40.00	-0.00	-0.00	0
11	3	0.8659	11.45	0.10	2.79	1.08	0
12	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8625	11.76	0.10	2.78	1.08	0
13	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
13	2	0.7742	11.86	0.11	2.78	1.08	0
14	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9977	-32.00	-40.00	-0.00	-0.00	0
14	2	0.8276	12.30	0.12	2.79	1.09	0
15	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9978	-32.00	-40.00	-0.00	-0.00	0
15	2	0.8685	12.43	0.13	2.77	1.08	0
16	0	0.9987	-32.00	-40.00	0.00	-0.00	0
16	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
16	2	0.8584	12.61	0.14	2.80	1.09	0
16	3	0.3049	-4.56	36.58	2.41	0.99	0
17	0	0.9989	-32.00	-40.00	0.00	-0.00	0
17	1	0.9979	-32.00	-40.00	0.00	-0.00	0
17	2	0.8312	12.74	0.13	2.80	1.09	0
18	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9976	-32.00	-40.00	0.00	-0.00	0
18	2	0.9959	-32.00	-40.00	-0.00	-0.00	0
18	3	0.8385	13.35	0.13	2.77	1.07	0
19	0	0.9987	-32.00	-40.00	0.00	-0.00	0
19	1	0.9976	-32.00	-40.00	0.00	-0.00	0
19	2	0.9958	-32.00	-40.00	-0.00	-0.00	0
19	3	0.8561	13.72	0.16	2.77	1.07	0
20	0	0.9989	-32.00	-40.00	0.00	-0.00	0
20	1	0.9977	-32.00	-40.00	0.00	-0.00	0
20	2	0.9962	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8091	13.86	0.21	2.78	1.07	0
21	0	0.9990	-32.00	-40.00	0.00	-0.00	0
21	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
21	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8466	14.25	0.19	2.80	1.07	0
22	0	0.9990	-32.00	-40.00	0.00	-0.00	0
22	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
