tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.0,1.0
2,0.1,0.0,0.0,1.0
3,0.15,0.0,-0.0694,0.0
4,0.2,0.75,-0.0932,0.0
5,0.25,0.75,-0.1176,0.0
6,0.3,0.75,-0.1076,0.0
7,0.35,0.75,-0.1117,0.0
8,0.4,0.75,-0.1059,0.0
9,0.45,0.75,-0.1068,0.0
10,0.5,0.75,-0.1163,0.0
11,0.55,0.75,-0.1113,0.0
12,0.6,0.75,-0.1191,0.0
13,0.65,0.75,-0.1219,0.0
14,0.7,0.75,-0.1227,0.0
15,0.75,0.75,-0.115,0.0
16,0.8,0.75,-0.1083,0.0
17,0.85,0.75,-0.1185,0.0
18,0.9,0.75,-0.1299,0.0
19,0.95,0.75,-0.1405,0.0
20,1.0,0.75,-0.1404,0.0
21,1.05,0.75,-0.1201,0.0
22,1.1,0.75,-0.1307,0.0
23,1.15,0.6177,-0.1366,0.0
24,1.2,0.0,-0.1364,0.0
25,1.25,0.1094,-0.1322,0.0
26,1.3,0.1031,-0.1317,0.0
27,1.35,0.0969,-0.1261,0.0
28,1.4,0.0906,-0.1237,0.0
29,1.45,0.0844,-0.1299,0.0
30,1.5,0.0781,-0.13,0.0
31,1.55,0.0719,-0.1242,0.0
32,1.6,0.0656,-0.12,0.0
33,1.65,0.0594,-0.1178,0.0
34,1.7,0.097,-0.1207,0.0
35,1.75,0.1628,-0.1235,0.0
36,1.8,0.0209,-0.1264,0.0
37,1.85,0.0351,-0.1279,0.0
38,1.9,0.6759,-0.1332,0.0
39,1.95,0.4593,-0.1234,0.0
40,2.0,0.75,-0.1218,0.0
41,2.05,0.4371,-0.1152,0.0
42,2.1,0.75,-0.1176,0.0
43,2.15,0.0,-0.1126,0.0
44,2.2,0.0204,-0.1179,0.0
45,2.25,0.0,-0.0258,1.0
46,2.3,0.0204,-0.1365,0.0
47,2.35,0.0204,-0.1176,0.0
48,2.4,0.0204,-0.1189,0.0
49,2.45,0.0204,-0.1137,0.0
50,2.5,0.4909,-0.1113,0.0
51,2.55,0.5271,-0.1112,0.0
52,2.6,0.6782,-0.1057,0.0
53,2.65,0.2149,-0.1001,0.0
54,2.7,0.4996,-0.0976,0.0
55,2.75,0.4557,-0.0878,0.0
56,2.8,0.75,-0.0894,0.0
57,2.85,0.4798,-0.0918,0.0
58,2.9,0.0,-0.0819,0.0
59,2.95,0.0353,-0.0835,0.0
60,3.0,0.0291,-0.0806,0.0
61,3.05,0.0263,-0.077,0.0
62,3.1,0.0205,-0.0781,0.0
63,3.15,0.0205,-0.0766,0.0
64,3.2,0.0205,-0.076,0.0
65,3.25,0.0205,-0.0799,0.0
66,3.3,0.0205,-0.0753,0.0
67,3.35,0.75,-0.0726,0.0
68,3.4,0.1486,-0.0674,0.0
69,3.45,0.4835,-0.0658,0.0
70,3.5,0.0,-0.064,0.0
71,3.55,0.75,-0.0929,0.0
72,3.6,0.75,-0.083,0.0
73,3.65,0.0,-0.087,0.0
74,3.7,0.0,-0.0123,1.0
75,3.75,0.75,-0.0897,0.0
76,3.8,0.0,-0.0126,1.0
77,3.85,0.0216,-0.0773,0.0
78,3.9,0.75,-0.0917,0.0
79,3.95,0.75,-0.057,0.0
80,4.0,0.75,-0.0545,0.0
81,4.05,0.75,-0.0553,0.0
82,4.1,0.75,-0.0623,0.0
83,4.15,0.75,-0.0719,0.0
84,4.2,0.75,-0.0674,0.0
85,4.25,0.0,-0.0628,0.0
86,4.3,0.0603,-0.0569,0.0
87,4.35,0.0568,-0.0563,0.0
88,4.4,0.0,-0.0141,1.0
89,4.45,0.0537,-0.0662,0.0
90,4.5,0.0537,-0.0483,0.0
91,4.55,0.0496,-0.0525,0.0
92,4.6,0.0433,-0.0527,0.0
93,4.65,0.0433,-0.0597,0.0
94,4.7,0.0433,-0.0611,0.0
95,4.75,0.5657,-0.0643,0.0
96,4.8,0.6944,-0.0738,0.0
97,4.85,0.4355,-0.0809,0.0
98,4.9,0.0,-0.0762,0.0
99,4.95,0.0365,-0.0801,0.0
100,5.0,0.75,-0.0832,0.0
101,5.05,0.0,0.0853,0.0
102,5.1,0.75,0.0291,0.0
103,5.15,0.75,-0.0022,0.0
104,5.2,0.75,-0.0165,0.0
105,5.25,0.75,-0.0778,0.0
106,5.3,0.75,-0.0492,0.0
107,5.35,0.75,-0.0425,0.0
108,5.4,0.75,-0.0471,0.0
109,5.45,0.75,-0.0256,0.0
110,5.5,0.75,-0.0045,0.0
111,5.55,0.75,-0.0306,0.0
112,5.6,0.75,-0.0389,0.0
113,5.65,0.6699,-0.014,0.0
114,5.7,0.75,0.0002,0.0
