step	score	x	y	w	h	class
0	0.0000					
1	0.8178	9.78	-0.13	2.82	1.09	0
2	0.8402	9.77	-0.14	2.81	1.08	0
3	0.7864	9.81	-0.08	2.82	1.09	0
4	0.7851	9.76	0.05	2.84	1.10	0
5	0.6762	10.16	0.05	2.86	1.11	0
6	0.8132	10.34	0.05	2.83	1.09	0
7	0.8605	10.66	0.04	2.82	1.09	0
8	0.7815	10.85	0.04	2.82	1.09	0
9	0.8051	11.28	-0.04	2.81	1.07	0
10	0.8369	11.44	0.04	2.82	1.09	0
11	0.8571	11.62	0.04	2.80	1.08	0
12	0.7982	11.84	0.04	2.79	1.08	0
13	0.8954	12.38	-0.09	2.80	1.08	0
14	0.8980	12.47	-0.11	2.79	1.08	0
15	0.8655	12.70	-0.19	2.78	1.07	0
16	0.8198	12.63	0.04	2.85	1.11	0
17	0.7977	13.22	-0.18	2.80	1.08	0
18	0.9051	13.43	-0.20	2.77	1.07	0
19	0.8767	13.55	-0.15	2.77	1.07	0
20	0.8463	13.70	-0.14	2.80	1.09	0
21	0.8870	14.40	-0.07	2.80	1.08	0
22	0.8740	14.48	-0.05	2.81	1.08	0
23	0.8300	15.26	-0.06	2.80	1.08	0
24	0.8808	15.42	-0.06	2.79	1.08	0
25	0.8675	15.55	-0.07	2.79	1.07	0
26	0.8450	15.57	0.07	2.80	1.08	0
27	0.8816	15.71	0.09	2.79	1.07	0
28	0.8788	16.28	0.09	2.78	1.08	0
29	0.8895	16.32	0.11	2.79	1.08	0
30	0.8650	16.22	0.16	2.79	1.08	0
31	0.9049	16.44	0.18	2.79	1.08	0
32	0.9080	16.47	0.24	2.79	1.08	0
33	0.9048	16.51	0.24	2.79	1.08	0
34	0.8852	16.70	0.21	2.78	1.07	0
35	0.8934	16.68	0.21	2.78	1.07	0
36	0.8549	16.68	0.15	2.80	1.08	0
37	0.8041	16.75	0.13	2.80	1.08	0
38	0.8235	17.21	0.11	2.78	1.08	0
39	0.7608	17.18	0.10	2.78	1.08	0
40	0.7415	17.17	0.08	2.77	1.07	0
41	0.8245	16.70	0.09	2.81	1.08	0
42	0.6923	17.18	-0.05	2.80	1.09	0
43	0.7104	17.23	-0.03	2.80	1.09	0
44	0.8255	17.21	0.09	2.81	1.09	0
45	0.8637	17.25	0.18	2.78	1.07	0
46	0.8331	16.75	0.22	2.79	1.08	0
47	0.8111	16.82	0.26	2.77	1.07	0
48	0.8566	16.69	0.19	2.77	1.07	0
49	0.8819	16.72	0.17	2.81	1.09	0
50	0.8717	16.75	0.10	2.80	1.09	0
51	0.8808	16.61	0.09	2.80	1.09	0
52	0.8688	16.56	0.08	2.77	1.07	0
53	0.8536	16.53	0.05	2.82	1.10	0
54	0.8266	16.36	-0.06	2.79	1.08	0
55	0.8204	16.31	-0.06	2.79	1.08	0
56	0.8448	16.32	-0.10	2.79	1.09	0
57	0.8685	16.32	-0.14	2.79	1.09	0
58	0.8807	16.35	-0.11	2.79	1.08	0
59	0.8572	16.33	-0.08	2.80	1.09	0
60	0.8322	16.47	-0.05	2.79	1.08	0
61	0.8783	16.38	0.08	2.77	1.07	0
62	0.8856	16.32	0.13	2.77	1.07	0
63	0.8346	16.20	0.17	2.77	1.07	0
64	0.8587	16.24	0.20	2.77	1.07	0
65	0.8678	16.32	0.25	2.77	1.07	0
66	0.8757	16.33	0.20	2.77	1.07	0
67	0.8339	16.21	0.21	2.76	1.07	0
68	0.8210	16.21	0.16	2.77	1.07	0
69	0.8366	16.23	0.14	2.76	1.06	0
70	0.8040	16.22	0.09	2.77	1.07	0
71	0.7367	15.75	0.06	2.79	1.08	0
72	0.7627	16.30	-0.04	2.78	1.08	0
73	0.7838	16.29	-0.04	2.78	1.07	0
74	0.8111	16.35	-0.04	2.76	1.06	0
75	0.7913	16.32	-0.05	2.79	1.08	0
76	0.7488	16.27	-0.05	2.78	1.07	0
77	0.8197	16.34	0.06	2.76	1.07	0
78	0.8839	16.41	0.09	2.81	1.09	0
79	0.7972	15.79	0.14	2.80	1.08	0
80	0.8464	15.67	0.12	2.80	1.08	0
81	0.8819	15.59	0.17	2.81	1.09	0
82	0.8506	15.62	0.15	2.80	1.09	0
83	0.8291	15.73	0.13	2.80	1.08	0
84	0.8488	16.30	0.23	2.77	1.07	0
85	0.8412	16.27	0.14	2.76	1.07	0
86	0.8145	16.26	0.08	2.77	1.07	0
87	0.7210	16.24	0.05	2.76	1.07	0
88	0.8038	16.28	-0.07	2.78	1.08	0
89	0.8403	16.28	-0.11	2.77	1.07	0
90	0.8272	16.32	-0.08	2.76	1.06	0
91	0.8689	16.37	-0.08	2.77	1.07	0
92	0.7181	16.24	-0.03	2.78	1.08	0
93	0.7836	16.20	0.06	2.82	1.09	0
94	0.8847	15.53	0.09	2.82	1.09	0
95	0.8646	15.58	0.15	2.82	1.09	0
96	0.8763	16.34	0.15	2.81	1.09	0
97	0.8707	16.34	0.17	2.82	1.09	0
98	0.8389	16.31	0.24	2.75	1.07	0
99	0.8636	16.31	0.16	2.82	1.09	0
100	0.8742	16.44	0.09	2.82	1.09	0
101	0.8397	16.35	0.09	2.77	1.08	0
102	0.8065	16.30	0.06	2.77	1.07	0
103	0.7951	16.66	0.04	2.81	1.09	0
104	0.8183	16.48	-0.06	2.78	1.08	0
105	0.8462	16.37	-0.08	2.78	1.08	0
106	0.8169	16.63	-0.06	2.77	1.07	0
107	0.8485	16.49	0.07	2.76	1.07	0
108	0.8834	16.44	0.07	2.81	1.09	0
109	0.8868	16.61	0.08	2.82	1.09	0
110	0.8901	16.48	0.10	2.81	1.09	0
111	0.8886	16.65	0.09	2.81	1.08	0
112	0.8926	16.47	0.09	2.80	1.08	0
113	0.8917	16.54	0.10	2.78	1.07	0
114	0.8907	16.57	0.09	2.77	1.07	0
115	0.8783	16.63	0.08	2.77	1.07	0
116	0.8519	16.59	0.05	2.81	1.08	0
117	0.7826	16.52	-0.04	2.77	1.06	0
118	0.8132	16.52	-0.10	2.80	1.08	0
119	0.8084	16.59	-0.12	2.78	1.07	0
120	0.7924	16.75	-0.13	2.78	1.07	0
121	0.7388	16.66	-0.10	2.77	1.07	0
122	0.7935	17.21	-0.07	2.79	1.08	0
123	0.8550	16.56	0.07	2.81	1.08	0
124	0.8628	16.51	0.07	2.75	1.06	0
125	0.8348	16.72	0.09	2.79	1.08	0
126	0.8727	16.56	0.12	2.79	1.07	0
127	0.8620	16.70	0.12	2.80	1.08	0
128	0.8400	16.75	0.12	2.79	1.07	0
129	0.7695	16.84	0.08	2.80	1.08	0
130	0.7967	16.82	0.09	2.74	1.06	0
131	0.7728	16.76	0.05	2.75	1.06	0
132	0.8044	16.67	-0.11	2.78	1.07	0
133	0.8476	17.28	-0.08	2.80	1.08	0
134	0.7871	17.19	-0.08	2.79	1.08	0
135	0.8740	17.32	-0.07	2.79	1.08	0
136	0.8492	17.34	-0.05	2.79	1.08	0
137	0.8054	17.33	0.04	2.82	1.09	0
138	0.8375	17.37	0.05	2.83	1.09	0
139	0.8291	17.24	0.06	2.81	1.09	0
140	0.8492	17.25	0.07	2.81	1.09	0
141	0.8374	17.20	0.08	2.81	1.08	0
142	0.8343	17.19	0.08	2.81	1.08	0
143	0.8486	17.27	0.08	2.76	1.06	0
144	0.7791	17.19	0.08	2.76	1.06	0
145	0.7790	16.83	0.06	2.81	1.09	0
146	0.8323	17.32	-0.06	2.80	1.08	0
147	0.8143	17.28	-0.06	2.80	1.08	0
148	0.8795	17.38	-0.11	2.78	1.07	0
149	0.8954	17.43	-0.12	2.77	1.06	0
150	0.8979	17.46	-0.09	2.78	1.07	0
151	0.8685	17.48	-0.10	2.77	1.06	0
152	0.7941	17.59	0.03	2.81	1.09	0
153	0.8585	17.51	0.06	2.81	1.09	0
154	0.8941	17.63	0.09	2.80	1.07	0
155	0.9010	17.68	0.08	2.80	1.09	0
156	0.8992	17.57	0.13	2.79	1.07	0
157	0.8990	17.59	0.15	2.78	1.07	0
158	0.8876	17.73	0.08	2.80	1.08	0
159	0.8848	17.60	0.07	2.80	1.09	0
160	0.8696	17.55	0.08	2.79	1.07	0
161	0.7781	17.65	0.05	2.80	1.07	0
162	0.8316	17.75	-0.11	2.78	1.07	0
163	0.8422	17.79	-0.15	2.78	1.07	0
164	0.8491	17.79	-0.21	2.77	1.06	0
165	0.8992	18.40	-0.23	2.76	1.07	0
166	0.9054	18.40	-0.16	2.77	1.07	0
167	0.8207	18.22	-0.09	2.77	1.07	0
168	0.8019	18.28	0.04	2.80	1.08	0
169	0.8254	18.24	0.06	2.79	1.08	0
170	0.8253	17.81	0.09	2.78	1.07	0
171	0.8466	18.21	0.08	2.79	1.08	0
172	0.8251	18.19	0.08	2.79	1.08	0
173	0.8537	18.23	0.08	2.79	1.08	0
174	0.8669	18.27	0.07	2.79	1.08	0
175	0.8050	17.79	0.07	2.79	1.08	0
176	0.7288	17.82	-0.11	2.78	1.07	0
177	0.8515	17.71	-0.09	2.76	1.06	0
178	0.8082	17.77	-0.09	2.76	1.07	0
179	0.8840	18.35	-0.22	2.79	1.08	0
180	0.8779	18.42	-0.22	2.79	1.08	0
181	0.8846	18.43	-0.18	2.79	1.07	0
182	0.8575	18.29	-0.11	2.77	1.07	0
183	0.8047	18.62	-0.08	2.76	1.07	0
184	0.8006	18.31	0.05	2.81	1.09	0
185	0.7566	18.18	0.06	2.79	1.08	0
186	0.8159	18.25	0.06	2.80	1.09	0
187	0.7280	18.13	0.07	2.77	1.06	0
188	0.7276	18.19	0.05	2.79	1.08	0
189	0.7800	18.26	0.06	2.80	1.08	0
