step	idx	score	x	y	w	h	class
1	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
1	2	0.6788	9.46	0.32	2.79	1.08	0
2	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
2	2	0.7756	9.54	0.30	2.79	1.08	0
3	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
3	1	0.7238	9.62	0.31	2.80	1.08	0
4	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
4	2	0.6588	9.86	0.31	2.85	1.09	0
5	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
5	1	0.6052	10.20	0.24	2.83	1.08	0
6	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
6	2	0.7494	10.50	0.18	2.81	1.07	0
7	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9946	-32.00	-40.00	-0.00	-0.00	0
7	2	0.7590	10.59	-0.12	2.82	1.08	0
8	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
8	1	0.7347	10.79	-0.17	2.82	1.08	0
9	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
9	2	0.7363	11.24	-0.20	2.82	1.09	0
10	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9970	-32.00	-40.00	-0.00	-0.00	0
10	2	0.8083	11.38	-0.13	2.82	1.09	0
11	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
11	2	0.8345	11.54	-0.18	2.81	1.08	0
11	3	0.3439	44.66	31.45	2.43	0.98	0
12	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
12	2	0.7180	11.82	-0.21	2.74	1.06	0
13	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
13	2	0.7448	12.29	-0.26	2.75	1.07	0
14	0	0.9988	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
14	2	0.8481	12.39	-0.18	2.80	1.08	0
14	3	0.3056	44.73	31.42	2.41	0.98	0
15	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9970	-32.00	-40.00	-0.00	-0.00	0
15	2	0.8502	12.65	-0.24	2.79	1.06	0
16	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
16	2	0.8547	12.51	-0.23	2.80	1.08	0
17	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
17	1	0.8117	12.64	-0.15	2.80	1.08	0
18	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
18	1	0.8310	13.51	-0.35	2.74	1.06	0
19	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8514	13.51	-0.30	2.77	1.07	0
20	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
20	2	0.9938	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8431	13.74	-0.46	2.77	1.07	0
21	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
21	2	0.9934	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8314	14.39	-0.66	2.76	1.07	0
22	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
22	1	0.8352	14.35	-0.66	2.77	1.07	0
23	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
23	2	0.9938	-32.00	-40.00	-0.00	-0.00	0
23	3	0.7969	14.19	-0.78	2.78	1.07	0
24	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
24	1	0.8292	14.24	-0.78	2.77	1.07	0
25	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9977	-32.00	-40.00	-0.00	-0.00	0
25	2	0.8172	14.41	-0.90	2.78	1.07	0
26	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
26	1	0.8131	14.45	-1.18	2.81	1.08	0
27	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
27	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
27	2	0.8704	14.53	-1.24	2.76	1.07	0
28	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
28	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
28	2	0.8866	14.48	-1.64	2.77	1.07	0
29	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
29	1	0.8186	14.60	-1.92	2.79	1.08	0
30	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
30	1	0.8262	14.48	-2.42	2.79	1.08	0
31	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
31	1	0.8704	14.48	-2.23	2.78	1.08	0
32	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
32	1	0.8851	14.45	-2.40	2.77	1.07	0
33	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
33	1	0.8689	14.45	-2.50	2.79	1.07	0
34	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
34	1	0.8879	14.38	-2.68	2.78	1.07	0
35	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
35	1	0.8855	14.35	-2.73	2.79	1.08	0
36	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
36	1	0.8845	14.33	-2.78	2.79	1.08	0
37	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
37	1	0.8990	14.46	-2.71	2.81	1.08	0
38	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
38	1	0.8624	14.45	-2.86	2.82	1.09	0
39	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
39	1	0.8579	14.39	-3.25	2.77	1.06	0
40	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
40	1	0.9976	-32.00	-40.00	-0.00	-0.00	0
40	2	0.8628	14.32	-3.31	2.76	1.05	0
41	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
41	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
41	2	0.8891	14.40	-3.40	2.81	1.08	0
42	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
42	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
42	2	0.8838	14.39	-3.55	2.76	1.05	0
43	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
43	1	0.8689	14.29	-3.72	2.76	1.06	0
43	2	0.3165	52.44	-33.50	2.38	0.99	0
44	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
44	1	0.7655	14.19	-4.15	2.81	1.09	0
44	2	0.3302	53.38	-34.47	2.36	0.99	0
45	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
45	1	0.8109	14.16	-4.31	2.80	1.08	0
