step	score	x	y	w	h	class
0	0.0000					
1	0.6092	10.42	-0.20	1.33	1.58	5
2	0.6290	9.83	-0.05	2.86	1.10	0
3	0.7142	9.57	-0.04	2.69	1.05	0
4	0.7057	9.59	0.03	2.78	1.08	0
5	0.7483	9.79	0.05	2.75	1.08	0
6	0.8226	10.42	0.07	2.81	1.08	0
7	0.8056	10.31	0.07	2.71	1.06	0
8	0.7220	10.47	-0.00	2.66	1.03	0
9	0.7051	10.59	0.00	2.54	1.00	0
10	0.7177	10.79	0.05	2.56	0.99	0
11	0.7711	11.17	0.04	2.50	0.98	0
12	0.7427	11.31	0.00	2.40	0.97	0
13	0.8138	11.68	0.07	2.72	1.06	0
14	0.7967	11.70	0.05	2.68	1.06	0
15	0.8036	12.42	-0.09	2.71	1.04	0
16	0.7795	12.77	-0.05	2.75	1.06	0
17	0.8763	12.51	0.08	2.81	1.10	0
18	0.8692	12.69	0.07	2.81	1.09	0
19	0.8438	12.75	0.09	2.79	1.09	0
20	0.8591	13.24	0.11	2.72	1.05	0
21	0.8561	13.64	0.13	2.73	1.06	0
22	0.8306	13.66	0.16	2.73	1.05	0
23	0.8342	13.29	0.14	2.76	1.08	0
24	0.8446	13.64	0.13	2.71	1.04	0
25	0.8694	13.48	0.11	2.80	1.07	0
26	0.8951	13.58	0.14	2.67	1.03	0
27	0.8796	13.61	0.11	2.77	1.06	0
28	0.8655	13.73	0.10	2.78	1.06	0
29	0.8603	13.75	0.10	2.77	1.06	0
30	0.8877	13.68	0.11	2.77	1.06	0
31	0.8767	13.73	0.12	2.77	1.06	0
32	0.9024	13.40	0.19	2.77	1.06	0
33	0.8821	13.30	0.33	2.76	1.06	0
34	0.8885	13.42	0.39	2.75	1.06	0
35	0.8542	13.47	0.31	2.77	1.06	0
36	0.8891	13.62	0.24	2.69	1.05	0
37	0.8825	13.53	0.21	2.69	1.04	0
38	0.8742	13.62	0.12	2.77	1.06	0
39	0.8634	13.75	0.17	2.68	1.04	0
40	0.8656	13.54	0.11	2.77	1.07	0
41	0.8561	13.42	0.12	2.75	1.07	0
42	0.8378	13.59	0.09	2.76	1.07	0
43	0.7594	13.38	0.07	2.74	1.05	0
44	0.7993	13.43	0.07	2.74	1.06	0
45	0.8011	13.65	-0.09	2.70	1.03	0
46	0.7753	13.74	0.07	2.75	1.06	0
47	0.7865	13.77	-0.04	2.75	1.04	0
48	0.7627	13.84	-0.07	2.75	1.05	0
49	0.7645	13.84	-0.08	2.75	1.05	0
50	0.8091	14.25	-0.07	2.77	1.06	0
51	0.7997	14.22	-0.12	2.78	1.07	0
52	0.8332	14.33	-0.02	2.76	1.06	0
53	0.8718	14.22	0.13	2.74	1.06	0
54	0.8447	14.16	0.16	2.71	1.05	0
55	0.8744	14.18	0.17	2.68	1.03	0
56	0.9040	14.37	0.24	2.75	1.06	0
57	0.8285	13.85	0.17	2.70	1.05	0
58	0.9122	14.38	0.20	2.75	1.06	0
59	0.8999	14.41	0.19	2.74	1.06	0
60	0.8957	14.64	0.18	2.74	1.05	0
61	0.9034	14.53	0.15	2.71	1.05	0
62	0.8844	14.66	0.11	2.75	1.06	0
63	0.8767	14.45	0.11	2.72	1.05	0
64	0.8419	14.50	0.07	2.76	1.07	0
65	0.7904	14.62	-0.02	2.76	1.06	0
66	0.8070	14.66	-0.05	2.73	1.05	0
67	0.8529	14.54	-0.07	2.77	1.06	0
68	0.8701	14.43	-0.04	2.77	1.06	0
69	0.8725	14.46	-0.06	2.78	1.07	0
70	0.7763	14.69	-0.06	2.77	1.06	0
71	0.7636	14.78	0.04	2.81	1.08	0
72	0.8002	14.85	0.07	2.79	1.08	0
73	0.8743	14.72	0.09	2.78	1.07	0
74	0.7980	15.18	0.12	2.75	1.07	0
75	0.8545	15.23	0.15	2.76	1.07	0
76	0.8200	14.85	0.22	2.78	1.06	0
77	0.8239	15.16	0.19	2.76	1.07	0
78	0.8849	15.26	0.19	2.77	1.07	0
79	0.8798	15.30	0.15	2.79	1.07	0
80	0.8809	15.35	0.16	2.79	1.07	0
81	0.7984	15.17	0.12	2.79	1.08	0
82	0.8277	15.24	0.07	2.79	1.08	0
83	0.7179	15.18	0.06	2.77	1.07	0
84	0.6780	15.13	0.05	2.79	1.08	0
85	0.7551	15.22	-0.04	2.75	1.06	0
86	0.7768	15.21	-0.05	2.74	1.05	0
87	0.7049	15.17	-0.06	2.75	1.06	0
88	0.7811	15.35	-0.02	2.76	1.06	0
89	0.8823	15.38	0.07	2.77	1.06	0
90	0.8850	15.39	0.09	2.79	1.07	0
91	0.9050	15.46	0.14	2.80	1.08	0
92	0.8915	15.32	0.17	2.80	1.08	0
93	0.8896	15.36	0.21	2.81	1.08	0
94	0.8428	15.26	0.21	2.76	1.07	0
95	0.8837	15.41	0.21	2.81	1.08	0
96	0.8950	15.43	0.18	2.81	1.09	0
97	0.8882	15.39	0.16	2.81	1.08	0
98	0.8425	15.26	0.09	2.77	1.08	0
99	0.8659	15.28	0.08	2.81	1.09	0
100	0.8487	15.55	0.06	2.79	1.08	0
101	0.8523	15.51	0.06	2.80	1.08	0
102	0.7965	15.34	0.07	2.79	1.08	0
103	0.8601	15.51	0.08	2.79	1.08	0
104	0.8709	15.59	0.08	2.78	1.07	0
105	0.8717	15.52	0.09	2.80	1.08	0
106	0.8823	15.45	0.10	2.79	1.08	0
107	0.8728	15.63	0.11	2.79	1.07	0
108	0.8708	15.67	0.10	2.79	1.07	0
109	0.8445	16.26	0.18	2.79	1.08	0
110	0.8577	16.26	0.11	2.81	1.09	0
111	0.8295	15.76	0.09	2.79	1.07	0
112	0.8548	15.68	0.08	2.79	1.07	0
113	0.8669	15.64	0.08	2.79	1.08	0
114	0.7735	15.82	0.07	2.79	1.08	0
115	0.7945	15.72	0.06	2.78	1.07	0
116	0.7753	15.73	0.04	2.81	1.09	0
117	0.8032	16.36	-0.03	2.79	1.08	0
118	0.8390	16.37	-0.05	2.79	1.08	0
119	0.8374	16.38	0.07	2.76	1.07	0
120	0.8610	16.39	0.06	2.82	1.09	0
121	0.8723	16.38	0.08	2.81	1.08	0
122	0.8900	16.42	0.08	2.81	1.08	0
123	0.8809	16.53	0.07	2.80	1.08	0
124	0.8546	16.29	0.08	2.80	1.08	0
125	0.8830	16.41	0.10	2.75	1.06	0
126	0.8734	16.30	0.09	2.79	1.08	0
127	0.8822	16.59	0.08	2.80	1.08	0
128	0.8868	16.54	0.11	2.76	1.07	0
129	0.8492	16.68	0.09	2.76	1.07	0
130	0.8564	16.67	0.08	2.75	1.06	0
131	0.8469	16.57	0.06	2.76	1.07	0
132	0.7913	16.57	0.04	2.83	1.10	0
133	0.8303	16.68	0.05	2.81	1.09	0
134	0.8811	16.48	0.08	2.81	1.09	0
135	0.8299	16.76	0.09	2.75	1.06	0
136	0.8095	16.81	0.14	2.74	1.06	0
137	0.8835	16.61	0.10	2.79	1.07	0
138	0.8784	16.58	0.09	2.78	1.07	0
139	0.8224	17.19	0.09	2.81	1.09	0
140	0.8473	16.73	0.13	2.78	1.07	0
141	0.8723	16.64	0.14	2.78	1.07	0
142	0.8743	16.45	0.09	2.77	1.07	0
143	0.8507	16.72	0.09	2.77	1.06	0
