step	idx	score	x	y	w	h	class
1	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9946	-32.00	-40.00	-0.00	-0.00	0
1	2	0.9938	-32.00	-40.00	-0.00	-0.00	0
1	3	0.7519	21.30	0.41	0.65	0.37	5
1	4	0.6092	10.42	-0.20	1.33	1.58	5
1	5	0.5366	15.38	-1.54	0.17	0.17	5
1	6	0.4715	17.64	-1.62	0.17	0.17	5
2	0	0.9970	-32.00	-40.00	0.00	-0.00	0
2	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
2	2	0.9962	-32.00	-40.00	-0.00	-0.00	0
2	3	0.7034	21.21	0.43	0.74	0.41	5
2	4	0.6290	9.83	-0.05	2.86	1.10	0
2	5	0.5247	15.34	-1.54	0.17	0.17	5
3	0	0.9977	-32.00	-40.00	0.00	-0.00	0
3	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
3	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
3	3	0.7142	9.57	-0.04	2.69	1.05	0
3	4	0.5720	20.40	0.31	0.85	0.77	5
4	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
4	2	0.9964	-32.00	-40.00	-0.00	-0.00	0
4	3	0.7057	9.59	0.03	2.78	1.08	0
4	4	0.3021	19.44	0.14	0.75	1.21	5
5	0	0.9983	-32.00	-40.00	-0.00	0.00	0
5	1	0.9977	-32.00	-40.00	-0.00	-0.00	0
5	2	0.9976	-32.00	-40.00	0.00	-0.00	0
5	3	0.7483	9.79	0.05	2.75	1.08	0
5	4	0.3132	20.34	0.25	0.61	1.10	5
6	0	0.9983	-32.00	-40.00	-0.00	0.00	0
6	1	0.9979	-32.00	-40.00	0.00	-0.00	0
6	2	0.9977	-32.00	-40.00	-0.00	-0.00	0
6	3	0.8226	10.42	0.07	2.81	1.08	0
6	4	0.4620	20.36	0.41	0.66	0.92	5
7	0	0.9982	-32.00	-40.00	-0.00	0.00	0
7	1	0.9974	-32.00	-40.00	-0.00	-0.00	0
7	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
7	3	0.8056	10.31	0.07	2.71	1.06	0
7	4	0.4095	20.41	0.32	0.79	1.19	5
8	0	0.9988	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9982	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9981	-32.00	-40.00	0.00	0.00	0
8	3	0.7220	10.47	-0.00	2.66	1.03	0
8	4	0.4775	21.34	0.50	0.71	0.86	5
9	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9978	-32.00	-40.00	-0.00	-0.00	0
9	3	0.7051	10.59	0.00	2.54	1.00	0
9	4	0.6420	21.41	0.50	0.63	0.58	5
9	5	0.3079	18.52	-1.66	0.17	0.17	5
10	0	0.9989	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9984	-32.00	-40.00	-0.00	-0.00	0
10	2	0.7177	10.79	0.05	2.56	0.99	0
10	3	0.6539	21.49	0.54	0.46	0.37	5
10	4	0.3463	19.50	-1.64	0.18	0.18	5
10	5	0.3433	-29.73	-34.37	2.43	1.00	0
10	6	0.3131	16.51	-1.39	0.57	0.82	5
11	0	0.9989	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9985	-32.00	-40.00	0.00	0.00	0
11	2	0.9984	-32.00	-40.00	-0.00	-0.00	0
11	3	0.7711	11.17	0.04	2.50	0.98	0
11	4	0.4692	21.46	0.45	0.90	1.17	5
11	5	0.3120	-29.56	-34.29	2.43	0.99	0
12	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9982	-32.00	-40.00	0.00	-0.00	0
12	2	0.9979	-32.00	-40.00	-0.00	-0.00	0
12	3	0.7427	11.31	0.00	2.40	0.97	0
12	4	0.6124	21.55	0.60	0.32	0.23	5
