step	idx	score	x	y	w	h	class
1	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
1	1	0.7371	9.65	0.08	2.81	1.09	0
2	0	0.9959	-32.00	-40.00	-0.00	-0.00	0
2	1	0.7616	9.55	0.10	2.80	1.08	0
3	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
3	1	0.7648	9.63	0.06	2.81	1.08	0
4	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
4	1	0.6949	9.72	0.06	2.82	1.09	0
5	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
5	2	0.9956	-32.00	-40.00	-0.00	-0.00	0
5	3	0.7292	9.88	-0.17	2.80	1.08	0
6	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
6	2	0.9955	-32.00	-40.00	-0.00	-0.00	0
6	3	0.8186	10.29	-0.17	2.77	1.06	0
7	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9969	-32.00	-40.00	0.00	-0.00	0
7	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
7	3	0.8259	10.48	-0.23	2.77	1.06	0
8	0	0.9971	-32.00	-40.00	0.00	-0.00	0
8	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
8	2	0.7985	10.74	-0.18	2.78	1.06	0
9	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9969	-32.00	-40.00	0.00	-0.00	0
9	2	0.9964	-32.00	-40.00	-0.00	-0.00	0
9	3	0.8208	10.75	-0.22	2.79	1.07	0
10	0	0.9964	-32.00	-40.00	0.00	-0.00	0
10	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9927	-32.00	-40.00	-0.00	-0.00	0
10	3	0.7253	11.11	-0.19	2.79	1.07	0
11	0	0.9964	-32.00	-40.00	0.00	-0.00	0
11	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9926	-32.00	-40.00	-0.00	-0.00	0
11	3	0.7711	11.21	-0.14	2.77	1.06	0
12	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
12	2	0.6258	11.59	-0.18	2.74	1.05	0
13	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
13	2	0.7071	11.88	-0.21	2.72	1.04	0
14	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
14	2	0.8706	12.43	-0.18	2.76	1.07	0
15	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
15	2	0.8714	12.64	-0.24	2.75	1.05	0
16	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
16	2	0.7995	12.81	-0.21	2.73	1.05	0
17	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
17	2	0.8020	12.75	-0.17	2.78	1.08	0
18	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
18	2	0.8493	13.25	-0.29	2.74	1.06	0
19	0	0.9962	-32.00	-40.00	0.00	-0.00	0
19	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
19	2	0.8796	13.48	-0.21	2.75	1.06	0
20	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
20	2	0.8448	13.46	-0.17	2.72	1.05	0
21	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
21	2	0.7571	13.83	-0.12	2.75	1.05	0
22	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
22	2	0.8421	14.37	-0.12	2.75	1.06	0
