tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.221,1.0
2,0.1,0.0,0.078,1.0
3,0.15,0.0,0.036,1.0
4,0.2,0.0,0.013,1.0
5,0.25,0.0,0.012,1.0
6,0.3,0.0,0.0,1.0
7,0.35,0.0,0.0,1.0
8,0.4,0.0,0.0,1.0
9,0.45,1.0,-0.021,0.0
10,0.5,1.0,-0.018,0.0
11,0.55,1.0,-0.013,0.0
12,0.6,1.0,-0.006,0.0
13,0.65,1.0,-0.009,0.0
14,0.7,1.0,-0.01,0.0
15,0.75,1.0,-0.02,0.0
16,0.8,1.0,-0.016,0.0
17,0.85,1.0,-0.004,0.0
18,0.9,1.0,-0.005,0.0
19,0.95,1.0,-0.018,0.0
20,1.0,1.0,-0.004,0.0
21,1.05,1.0,0.009,0.0
22,1.1,1.0,-0.001,0.0
23,1.15,1.0,0.002,0.0
24,1.2,1.0,0.006,0.0
25,1.25,1.0,0.01,0.0
26,1.3,1.0,0.009,0.0
27,1.35,1.0,0.011,0.0
28,1.4,1.0,0.015,0.0
29,1.45,1.0,0.022,0.0
30,1.5,1.0,0.067,0.0
31,1.55,1.0,0.069,0.0
32,1.6,1.0,0.084,0.0
33,1.65,0.983,0.113,0.0
34,1.7,0.2388,0.189,0.0
35,1.75,0.0,0.366,1.0
36,1.8,0.0,0.454,1.0
37,1.85,0.0,0.299,1.0
38,1.9,0.0,0.107,1.0
39,1.95,0.0,-0.018,1.0
40,2.0,0.0,-0.185,1.0
41,2.05,1.0,-0.31,0.0
42,2.1,1.0,-0.428,0.0
43,2.15,1.0,-0.512,0.0
44,2.2,1.0,-0.533,0.0
45,2.25,1.0,-0.538,0.0
46,2.3,1.0,-0.446,0.0
47,2.35,1.0,-0.377,0.0
48,2.4,1.0,-0.258,0.0
49,2.45,1.0,-0.089,0.0
50,2.5,0.841,0.012,0.0
51,2.55,0.7476,0.138,0.0
52,2.6,0.3442,0.201,0.0
53,2.65,0.2677,0.211,0.0
54,2.7,0.436,0.178,0.0
55,2.75,0.7532,0.051,0.0
56,2.8,0.4952,0.0,0.0
57,2.85,0.0,-0.07,1.0
58,2.9,0.2768,-0.121,0.0
59,2.95,0.0,-0.165,1.0
60,3.0,0.0,-0.139,1.0
61,3.05,0.8416,-0.066,0.0
62,3.1,0.3748,0.014,0.0
63,3.15,1.0,0.084,0.0
64,3.2,1.0,0.15,0.0
65,3.25,1.0,0.172,0.0
66,3.3,0.2677,0.149,0.0
67,3.35,0.2663,0.091,0.0
68,3.4,0.0,0.033,1.0
69,3.45,0.2709,0.008,0.0
70,3.5,1.0,-0.005,0.0
71,3.55,0.9978,-0.018,0.0
72,3.6,1.0,-0.02,0.0
73,3.65,0.9726,-0.017,0.0
74,3.7,1.0,-0.014,0.0
75,3.75,1.0,0.002,0.0
76,3.8,1.0,0.006,0.0
77,3.85,1.0,0.01,0.0
78,3.9,1.0,0.011,0.0
79,3.95,0.5277,0.012,0.0
80,4.0,0.3232,0.012,0.0
81,4.05,0.0,0.01,1.0
82,4.1,0.0,0.012,1.0
83,4.15,0.0,0.004,1.0
84,4.2,0.3256,0.003,0.0
85,4.25,0.3207,0.001,0.0
86,4.3,0.397,-0.012,0.0
87,4.35,0.6408,-0.008,0.0
88,4.4,0.6554,0.0,0.0
89,4.45,0.8736,-0.002,0.0
90,4.5,0.7162,-0.005,0.0
91,4.55,0.8501,-0.0,0.0
92,4.6,0.6652,-0.001,0.0
93,4.65,0.3233,0.003,0.0
94,4.7,0.3266,0.003,0.0
95,4.75,0.3279,0.003,0.0
96,4.8,0.329,0.005,0.0
97,4.85,0.3288,0.004,0.0
98,4.9,0.3289,0.003,0.0
99,4.95,0.3281,0.002,0.0
100,5.0,0.3277,-0.0,0.0
101,5.05,0.3545,-0.002,0.0
102,5.1,0.326,-0.004,0.0
103,5.15,0.3249,-0.0,0.0
104,5.2,0.3242,-0.005,0.0
105,5.25,0.3817,-0.004,0.0
106,5.3,0.3223,0.0,0.0
107,5.35,0.3472,0.0,0.0
108,5.4,0.8715,0.001,0.0
109,5.45,1.0,0.003,0.0
110,5.5,0.3201,0.002,0.0
111,5.55,0.3216,0.003,0.0
112,5.6,0.3233,0.003,0.0
113,5.65,0.0,0.002,1.0
114,5.7,0.0,0.001,1.0
115,5.75,0.0,-0.001,1.0
116,5.8,0.3162,-0.016,0.0
117,5.85,1.0,-0.001,0.0
118,5.9,1.0,0.001,0.0
119,5.95,1.0,0.0,0.0
120,6.0,1.0,-0.003,0.0
121,6.05,1.0,0.0,0.0
122,6.1,1.0,0.002,0.0
123,6.15,0.0,0.002,1.0
124,6.2,0.0,0.003,1.0
125,6.25,0.0,0.004,1.0
126,6.3,0.0,0.005,1.0
127,6.35,0.0,0.004,1.0
128,6.4,0.0,0.003,1.0
129,6.45,0.8287,0.001,0.0
130,6.5,1.0,-0.003,0.0
131,6.55,1.0,-0.026,0.0
132,6.6,0.3027,-0.017,0.0
133,6.65,1.0,0.002,0.0
134,6.7,1.0,0.002,0.0
135,6.75,1.0,-0.0,0.0
136,6.8,1.0,0.003,0.0
137,6.85,1.0,0.005,0.0
138,6.9,0.4743,0.007,0.0
139,6.95,0.0,0.006,1.0
140,7.0,0.0,0.007,1.0
141,7.05,0.0,0.006,1.0
142,7.1,0.0,0.006,1.0
143,7.15,0.0,0.003,1.0
144,7.2,0.0,0.002,1.0
145,7.25,0.0,0.0,1.0
146,7.3,1.0,-0.008,0.0
147,7.35,1.0,-0.02,0.0
148,7.4,0.7272,-0.011,0.0
149,7.45,0.9586,-0.0,0.0
150,7.5,0.4558,0.002,0.0
151,7.55,0.3004,-0.001,0.0
152,7.6,0.4697,0.002,0.0
153,7.65,0.293,0.004,0.0
154,7.7,0.2941,0.003,0.0
155,7.75,0.2937,0.004,0.0
156,7.8,0.0,0.005,1.0
157,7.85,0.2921,0.005,0.0
158,7.9,0.2904,0.005,0.0
159,7.95,0.2881,0.004,0.0
160,8.0,0.2869,0.003,0.0
161,8.05,0.2849,0.002,0.0
162,8.1,0.2839,0.001,0.0
163,8.15,0.282,-0.008,0.0
164,8.2,0.281,-0.026,0.0
165,8.25,0.2791,-0.007,0.0
166,8.3,0.2987,-0.007,0.0
167,8.35,0.5354,-0.006,0.0
168,8.4,0.6598,-0.008,0.0
169,8.45,0.5743,-0.008,0.0
170,8.5,0.5153,-0.003,0.0
171,8.55,0.9222,-0.007,0.0
172,8.6,0.4903,0.013,0.0
173,8.65,0.281,0.015,0.0
174,8.7,0.2833,0.018,0.0
175,8.75,0.2837,0.015,0.0
