step	idx	score	x	y	w	h	class
1	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
1	2	0.6594	20.39	0.49	0.31	0.22	5
1	3	0.5307	9.52	0.10	2.87	1.12	0
1	4	0.4243	17.57	-1.57	0.17	0.17	5
2	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
2	1	0.6406	20.38	0.50	0.59	0.46	5
2	2	0.5642	9.38	0.02	2.75	1.08	0
2	3	0.3538	17.53	-1.57	0.17	0.17	5
3	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
3	2	0.6990	9.35	0.04	2.71	1.06	0
3	3	0.5875	20.32	0.50	0.83	0.89	5
4	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9968	-32.00	-40.00	0.00	-0.00	0
4	2	0.8133	9.71	0.09	2.78	1.08	0
4	3	0.4009	20.35	0.42	0.82	1.02	5
5	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9970	-32.00	-40.00	0.00	-0.00	0
5	2	0.8371	9.81	0.17	2.76	1.08	0
5	3	0.4348	20.34	0.29	0.48	0.55	5
6	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9975	-32.00	-40.00	0.00	-0.00	0
6	2	0.9967	-32.00	-40.00	-0.00	-0.00	0
6	3	0.8873	10.23	0.19	2.78	1.07	0
7	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
7	2	0.8968	10.42	0.23	2.48	0.98	0
7	3	0.4898	20.46	1.50	0.44	0.62	5
8	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
8	2	0.8959	10.67	0.22	2.47	0.98	0
9	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
9	2	0.8567	10.86	0.25	2.75	1.06	0
10	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9973	-32.00	-40.00	0.00	-0.00	0
10	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
10	3	0.8181	11.12	0.20	2.76	1.04	0
10	4	0.3057	21.38	1.40	0.64	1.11	5
11	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
11	2	0.8589	11.16	0.27	2.73	1.06	0
12	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9973	-32.00	-40.00	0.00	-0.00	0
12	2	0.9972	-32.00	-40.00	-0.00	-0.00	0
12	3	0.7998	10.86	0.26	2.46	0.96	0
12	4	0.5742	21.41	1.50	0.35	0.31	5
12	5	0.3527	19.50	-0.69	0.17	0.17	5
13	0	0.9986	-32.00	-40.00	0.00	-0.00	0
13	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
13	2	0.9971	-32.00	-40.00	0.00	-0.00	0
13	3	0.8811	11.34	0.29	2.41	0.95	0
13	4	0.4710	21.48	1.52	0.22	0.33	5
13	5	0.3153	19.50	-0.71	0.17	0.17	5
14	0	0.9980	-32.00	-40.00	0.00	-0.00	0
14	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
14	2	0.9963	-32.00	-40.00	0.00	-0.00	0
14	3	0.9015	12.27	0.19	2.76	1.07	0
15	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9970	-32.00	-40.00	0.00	-0.00	0
15	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
15	3	0.9168	12.40	0.19	2.78	1.07	0
16	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9971	-32.00	-40.00	0.00	-0.00	0
16	2	0.9964	-32.00	-40.00	-0.00	-0.00	0
16	3	0.9223	12.52	0.23	2.75	1.06	0
16	4	0.6543	22.52	1.51	0.47	0.64	5
16	5	0.3441	20.61	-0.75	0.17	0.17	5
17	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9969	-32.00	-40.00	0.00	-0.00	0
17	2	0.9161	12.53	0.32	2.81	1.09	0
18	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9970	-32.00	-40.00	0.00	-0.00	0
18	2	0.9957	-32.00	-40.00	-0.00	-0.00	0
18	3	0.9167	12.67	0.32	2.81	1.09	0
19	0	0.9974	-32.00	-40.00	0.00	0.00	0
19	1	0.9971	-32.00	-40.00	0.00	-0.00	0
19	2	0.8362	13.19	0.19	2.78	1.07	0
20	0	0.9977	-32.00	-40.00	0.00	-0.00	0
20	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
20	2	0.9967	-32.00	-40.00	0.00	-0.00	0
20	3	0.8827	12.79	0.28	2.79	1.08	0
21	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9970	-32.00	-40.00	0.00	-0.00	0
21	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8572	13.17	0.16	2.72	1.05	0
22	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
22	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
22	3	0.8392	12.83	0.30	2.79	1.08	0
22	4	0.6577	23.45	1.52	0.19	0.17	5
22	5	0.3252	21.57	-0.75	0.17	0.17	5
23	0	0.9979	-32.00	-40.00	0.00	-0.00	0
23	1	0.9971	-32.00	-40.00	0.00	-0.00	0
23	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
23	3	0.8540	13.29	0.25	2.79	1.07	0
23	4	0.6828	23.51	1.48	0.17	0.17	5
23	5	0.3941	21.59	-0.77	0.17	0.17	5
24	0	0.9978	-32.00	-40.00	0.00	-0.00	0
24	1	0.9973	-32.00	-40.00	0.00	-0.00	0
24	2	0.9959	-32.00	-40.00	-0.00	-0.00	0
24	3	0.8622	13.25	0.26	2.78	1.06	0
24	4	0.6778	23.45	1.50	0.17	0.17	5
24	5	0.4094	21.56	-0.76	0.17	0.17	5
25	0	0.9975	-32.00	-40.00	0.00	-0.00	0
25	1	0.9974	-32.00	-40.00	0.00	-0.00	0
25	2	0.8863	13.45	0.24	2.78	1.07	0
25	3	0.5666	23.39	1.44	0.22	0.17	5
25	4	0.3602	23.40	1.34	0.82	1.03	5
26	0	0.9978	-32.00	-40.00	0.00	-0.00	0
26	1	0.9976	-32.00	-40.00	0.00	-0.00	0
26	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
26	3	0.8742	13.24	0.25	2.77	1.06	0
26	4	0.7150	23.46	1.55	0.17	0.17	5
26	5	0.5085	21.59	-0.73	0.17	0.17	5
26	6	0.3848	22.52	0.17	0.85	0.97	5
27	0	0.9976	-32.00	-40.00	0.00	-0.00	0
27	1	0.9973	-32.00	-40.00	0.00	-0.00	0
27	2	0.9955	-32.00	-40.00	-0.00	-0.00	0
27	3	0.8784	13.28	0.25	2.77	1.06	0
27	4	0.7324	23.47	1.52	0.17	0.17	5
27	5	0.5511	21.60	-0.73	0.17	0.17	5
27	6	0.4914	22.58	1.41	0.61	0.77	5
28	0	0.9975	-32.00	-40.00	0.00	-0.00	0
28	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
28	2	0.8571	12.80	0.33	2.68	1.04	0
28	3	0.7788	23.60	1.57	0.17	0.17	5
28	4	0.5847	22.64	1.51	0.42	0.50	5
28	5	0.4136	18.47	-1.18	0.17	0.17	5
29	0	0.9977	-32.00	-40.00	0.00	-0.00	0
29	1	0.9975	-32.00	-40.00	0.00	-0.00	0
29	2	0.9953	-32.00	-40.00	-0.00	-0.00	0
29	3	0.8428	13.21	0.20	2.75	1.05	0
29	4	0.7728	23.51	1.61	0.19	0.17	5
29	5	0.6260	21.59	-1.10	0.17	0.17	5
29	6	0.5796	18.46	-1.16	0.17	0.17	5
30	0	0.9978	-32.00	-40.00	0.00	-0.00	0
30	1	0.9974	-32.00	-40.00	0.00	-0.00	0
30	2	0.9948	-32.00	-40.00	-0.00	-0.00	0
30	3	0.8322	12.84	0.17	2.74	1.05	0
30	4	0.7807	23.61	1.61	0.17	0.17	5
30	5	0.4959	18.50	-1.21	0.17	0.17	5
30	6	0.3929	22.53	0.22	1.20	1.26	5
31	0	0.9976	-32.00	-40.00	0.00	-0.00	0
31	1	0.9953	-32.00	-40.00	-0.00	-0.00	0
31	2	0.8564	13.23	0.16	2.75	1.05	0
31	3	0.7936	23.47	1.59	0.36	0.24	5
31	4	0.4682	18.48	-1.22	0.17	0.17	5
32	0	0.9978	-32.00	-40.00	0.00	-0.00	0
32	1	0.9970	-32.00	-40.00	0.00	0.00	0
32	2	0.9949	-32.00	-40.00	-0.00	-0.00	0
32	3	0.8167	12.83	0.17	2.59	1.00	0
32	4	0.7286	23.65	1.69	0.17	0.17	5
32	5	0.5818	21.55	-1.23	0.17	0.17	5
32	6	0.5642	23.40	1.38	0.93	0.87	5
32	7	0.5305	18.54	-1.28	0.17	0.17	5
33	0	0.9976	-32.00	-40.00	0.00	-0.00	0
33	1	0.9968	-32.00	-40.00	0.00	-0.00	0
33	2	0.7820	13.15	0.14	2.71	1.04	0
33	3	0.7471	23.59	1.66	0.17	0.17	5
33	4	0.5184	20.54	-1.25	0.17	0.17	5
33	5	0.4286	18.52	-1.29	0.17	0.17	5
33	6	0.3100	22.48	0.20	1.28	1.38	5
34	0	0.9972	-32.00	-40.00	0.00	-0.00	0
34	1	0.9970	-32.00	-40.00	0.00	-0.00	0
34	2	0.7977	12.31	0.15	2.43	0.95	0
34	3	0.7505	24.23	0.57	0.17	0.17	5
34	4	0.7059	21.58	-1.23	0.17	0.17	5
34	5	0.6800	18.48	-1.31	0.17	0.17	5
34	6	0.6753	22.71	1.61	0.33	0.23	5
34	7	0.3717	20.57	-1.44	0.21	0.18	5
34	8	0.3563	22.47	1.32	0.80	1.00	5
35	0	0.9971	-32.00	-40.00	0.00	-0.00	0
35	1	0.9970	-32.00	-40.00	0.00	-0.00	0
35	2	0.7749	23.44	0.64	0.17	0.17	5
35	3	0.7562	23.68	0.52	0.17	0.17	5
35	4	0.7139	12.78	-0.02	2.72	1.05	0
35	5	0.7080	21.58	-1.32	0.17	0.17	5
35	6	0.5028	20.57	-1.47	0.17	0.17	5
35	7	0.4054	18.35	-1.43	0.24	0.21	5
36	0	0.9973	-32.00	-40.00	0.00	-0.00	0
36	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
36	2	0.8271	12.49	0.11	2.44	0.96	0
36	3	0.7872	23.58	0.53	0.17	0.17	5
36	4	0.6582	22.50	0.63	0.55	0.65	5
36	5	0.5162	20.60	-1.39	0.17	0.17	5
36	6	0.3825	18.48	-1.43	0.17	0.17	5
37	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
37	1	0.9970	-32.00	-40.00	0.00	-0.00	0
37	2	0.7991	23.56	0.49	0.17	0.17	5
37	3	0.7044	22.65	0.66	0.17	0.17	5
37	4	0.6920	12.86	-0.08	2.74	1.05	0
37	5	0.5606	21.57	-1.42	0.17	0.17	5
37	6	0.4055	20.56	-1.48	0.17	0.17	5
37	7	0.3662	17.53	-1.36	0.69	0.43	5
38	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
38	1	0.9965	-32.00	-40.00	0.00	-0.00	0
38	2	0.7744	12.81	0.09	2.62	1.01	0
38	3	0.5152	23.39	0.53	0.17	0.17	5
39	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
39	1	0.9964	-32.00	-40.00	0.00	-0.00	0
39	2	0.8300	12.74	0.13	2.70	1.04	0
39	3	0.5742	23.47	0.55	0.17	0.17	5
39	4	0.3294	22.44	0.41	1.14	1.32	5
40	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
40	1	0.9966	-32.00	-40.00	0.00	-0.00	0
40	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
40	3	0.8443	12.68	0.16	2.63	1.01	0
40	4	0.3365	22.46	0.28	1.08	1.17	5
40	5	0.3122	23.36	1.34	0.89	0.76	5
41	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
41	1	0.9959	-32.00	-40.00	0.00	-0.00	0
41	2	0.9942	-32.00	-40.00	-0.00	-0.00	0
41	3	0.8496	12.54	0.22	2.55	0.99	0
41	4	0.5780	22.46	1.43	0.77	0.87	5
41	5	0.5663	23.36	1.44	0.33	0.21	5
42	0	0.9975	-32.00	-40.00	0.00	-0.00	0
