step	score	x	y	w	h	class
0	0.0000					
1	0.5307	9.52	0.10	2.87	1.12	0
2	0.5642	9.38	0.02	2.75	1.08	0
3	0.6990	9.35	0.04	2.71	1.06	0
4	0.8133	9.71	0.09	2.78	1.08	0
5	0.8371	9.81	0.17	2.76	1.08	0
6	0.8873	10.23	0.19	2.78	1.07	0
7	0.8968	10.42	0.23	2.48	0.98	0
8	0.8959	10.67	0.22	2.47	0.98	0
9	0.8567	10.86	0.25	2.75	1.06	0
10	0.8181	11.12	0.20	2.76	1.04	0
11	0.8589	11.16	0.27	2.73	1.06	0
12	0.7998	10.86	0.26	2.46	0.96	0
13	0.8811	11.34	0.29	2.41	0.95	0
14	0.9015	12.27	0.19	2.76	1.07	0
15	0.9168	12.40	0.19	2.78	1.07	0
16	0.9223	12.52	0.23	2.75	1.06	0
17	0.9161	12.53	0.32	2.81	1.09	0
18	0.9167	12.67	0.32	2.81	1.09	0
19	0.8362	13.19	0.19	2.78	1.07	0
20	0.8827	12.79	0.28	2.79	1.08	0
21	0.8572	13.17	0.16	2.72	1.05	0
22	0.8392	12.83	0.30	2.79	1.08	0
23	0.8540	13.29	0.25	2.79	1.07	0
24	0.8622	13.25	0.26	2.78	1.06	0
25	0.8863	13.45	0.24	2.78	1.07	0
26	0.8742	13.24	0.25	2.77	1.06	0
27	0.8784	13.28	0.25	2.77	1.06	0
28	0.8571	12.80	0.33	2.68	1.04	0
29	0.8428	13.21	0.20	2.75	1.05	0
30	0.8322	12.84	0.17	2.74	1.05	0
31	0.8564	13.23	0.16	2.75	1.05	0
32	0.8167	12.83	0.17	2.59	1.00	0
33	0.7820	13.15	0.14	2.71	1.04	0
34	0.7977	12.31	0.15	2.43	0.95	0
35	0.7139	12.78	-0.02	2.72	1.05	0
36	0.8271	12.49	0.11	2.44	0.96	0
37	0.6920	12.86	-0.08	2.74	1.05	0
38	0.7744	12.81	0.09	2.62	1.01	0
39	0.8300	12.74	0.13	2.70	1.04	0
40	0.8443	12.68	0.16	2.63	1.01	0
41	0.8496	12.54	0.22	2.55	0.99	0
42	0.8462	12.62	0.21	2.48	0.97	0
43	0.8936	12.63	0.19	2.69	1.04	0
44	0.8603	12.76	0.19	2.75	1.06	0
45	0.8241	13.19	0.20	2.73	1.05	0
46	0.8628	12.74	0.21	2.74	1.05	0
47	0.8550	12.63	0.18	2.67	1.03	0
48	0.8440	12.81	0.16	2.68	1.04	0
49	0.7976	12.84	0.12	2.72	1.04	0
50	0.8348	12.82	0.16	2.67	1.04	0
51	0.7807	13.15	0.11	2.73	1.05	0
52	0.7248	13.20	-0.04	2.78	1.05	0
53	0.7868	13.25	-0.04	2.78	1.05	0
54	0.8420	13.28	-0.08	2.78	1.05	0
55	0.7967	13.19	-0.11	2.77	1.04	0
56	0.7935	13.21	-0.09	2.77	1.05	0
57	0.8280	12.65	-0.06	2.72	1.05	0
58	0.8766	13.31	-0.09	2.78	1.07	0
59	0.7403	13.17	-0.03	2.78	1.05	0
60	0.7727	12.89	0.12	2.75	1.06	0
61	0.8221	13.22	0.09	2.78	1.05	0
62	0.8300	13.26	0.09	2.79	1.06	0
63	0.8433	13.21	0.09	2.80	1.08	0
64	0.9023	13.45	0.08	2.81	1.08	0
65	0.8804	13.34	0.08	2.81	1.08	0
66	0.8836	13.43	0.08	2.81	1.08	0
67	0.8449	13.35	0.06	2.81	1.08	0
68	0.7859	13.66	0.04	2.80	1.08	0
69	0.8130	13.41	-0.04	2.74	1.05	0
70	0.8212	13.42	-0.05	2.80	1.05	0
71	0.8379	13.66	-0.06	2.79	1.05	0
72	0.8610	13.76	-0.10	2.78	1.05	0
73	0.8501	13.79	-0.11	2.78	1.05	0
74	0.8170	13.84	-0.12	2.78	1.06	0
75	0.7980	13.82	-0.08	2.76	1.06	0
76	0.8272	13.79	-0.06	2.79	1.05	0
77	0.7601	14.18	-0.03	2.78	1.07	0
78	0.7782	14.22	-0.05	2.77	1.06	0
79	0.6902	13.78	-0.04	2.77	1.06	0
80	0.7053	14.15	0.06	2.78	1.07	0
81	0.6495	13.76	0.05	2.74	1.06	0
82	0.8097	14.30	0.06	2.78	1.07	0
83	0.7903	14.23	0.06	2.78	1.07	0
84	0.7062	14.21	-0.03	2.76	1.06	0
85	0.8122	14.34	0.07	2.77	1.07	0
86	0.8557	14.39	0.06	2.77	1.07	0
87	0.8085	14.40	0.05	2.80	1.08	0
88	0.8100	14.40	-0.02	2.79	1.08	0
89	0.7846	14.25	-0.03	2.78	1.07	0
90	0.8533	14.64	-0.11	2.76	1.05	0
91	0.8645	14.67	-0.13	2.76	1.05	0
92	0.8948	14.40	-0.13	2.77	1.05	0
93	0.8565	14.44	-0.10	2.76	1.05	0
94	0.8052	14.28	0.05	2.81	1.08	0
95	0.7727	14.83	0.07	2.78	1.07	0
96	0.8500	14.78	0.08	2.78	1.07	0
97	0.8677	14.67	0.07	2.77	1.07	0
98	0.8447	14.71	0.07	2.77	1.07	0
99	0.8746	14.71	0.07	2.77	1.07	0
100	0.8146	15.19	0.08	2.77	1.07	0
101	0.7138	15.13	0.07	2.75	1.06	0
102	0.7172	14.83	-0.12	2.75	1.05	0
103	0.8620	15.32	-0.11	2.77	1.07	0
104	0.8317	15.24	-0.12	2.75	1.06	0
105	0.8273	15.22	-0.17	2.78	1.07	0
106	0.8964	15.37	-0.24	2.76	1.06	0
107	0.9100	15.41	-0.21	2.77	1.07	0
108	0.8967	15.43	-0.17	2.77	1.06	0
109	0.8659	15.65	-0.17	2.75	1.06	0
110	0.8084	15.78	0.05	2.78	1.08	0
111	0.7931	16.19	0.07	2.79	1.08	0
112	0.8056	16.19	0.08	2.79	1.08	0
113	0.8304	16.22	0.08	2.78	1.08	0
114	0.7719	15.80	0.06	2.77	1.06	0
115	0.8357	15.69	0.07	2.77	1.06	0
116	0.8258	15.81	0.06	2.79	1.08	0
117	0.6800	15.88	0.06	2.79	1.08	0
118	0.7077	15.75	-0.11	2.77	1.06	0
119	0.8819	16.32	-0.18	2.78	1.07	0
120	0.9044	16.38	-0.20	2.78	1.07	0
121	0.8987	16.47	-0.22	2.78	1.07	0
122	0.9065	16.45	-0.26	2.79	1.08	0
123	0.9028	16.34	-0.28	2.78	1.08	0
124	0.8972	16.38	-0.24	2.78	1.08	0
125	0.9008	16.47	-0.33	2.75	1.05	0
126	0.9104	16.41	-0.19	2.78	1.07	0
127	0.8914	16.48	-0.17	2.74	1.05	0
128	0.8990	16.45	-0.13	2.74	1.05	0
129	0.8717	16.56	-0.14	2.74	1.05	0
130	0.8416	16.66	-0.12	2.72	1.04	0
131	0.8668	16.50	-0.12	2.75	1.06	0
132	0.8855	16.45	-0.13	2.73	1.05	0
133	0.7989	16.74	-0.14	2.77	1.07	0
134	0.8930	16.41	-0.20	2.73	1.05	0
135	0.8809	16.61	-0.25	2.71	1.04	0
136	0.8822	16.66	-0.31	2.74	1.05	0
137	0.8936	16.67	-0.36	2.74	1.06	0
138	0.8921	16.66	-0.42	2.74	1.06	0
139	0.8942	17.25	-0.35	2.79	1.08	0
140	0.8724	17.23	-0.31	2.78	1.07	0
