step	score	x	y	w	h	class
204	0.9165	22.48	4.67	2.81	1.08	0
205	0.9266	22.42	4.45	2.81	1.08	0
206	0.8735	22.28	3.92	2.75	1.06	0
207	0.9220	22.26	3.51	2.73	1.04	0
208	0.9046	22.30	3.19	2.83	1.08	0
209	0.9279	22.33	2.79	2.76	1.04	0
210	0.9012	22.27	2.72	2.80	1.07	0
211	0.8440	22.18	2.72	2.82	1.08	0
212	0.8282	21.69	3.08	2.80	1.07	0
213	0.9042	21.40	3.45	2.81	1.08	0
214	0.8663	21.38	3.71	2.78	1.07	0
215	0.8706	20.72	4.28	2.75	1.06	0
216	0.8768	20.48	4.25	2.47	0.97	0
217	0.8592	20.42	4.73	2.75	1.07	0
218	0.8298	20.23	4.57	2.77	1.07	0
219	0.8105	20.20	4.27	2.78	1.07	0
220	0.8743	19.58	3.67	2.56	0.99	0
221	0.8481	19.65	3.55	2.72	1.05	0
222	0.8386	19.36	3.16	2.74	1.06	0
223	0.8046	18.76	2.83	2.71	1.05	0
224	0.8753	18.37	2.90	2.72	1.05	0
225	0.8410	18.24	2.85	2.74	1.05	0
226	0.8050	17.79	2.90	2.75	1.05	0
227	0.8471	17.43	3.26	2.75	1.07	0
228	0.8930	16.47	3.43	2.83	1.10	0
229	0.8750	16.41	3.46	2.79	1.08	0
230	0.7886	16.16	3.59	2.77	1.08	0
231	0.8479	15.44	3.74	2.79	1.08	0
232	0.8001	14.77	4.25	2.82	1.10	0
233	0.8580	14.66	3.85	2.80	1.08	0
234	0.8834	14.27	3.85	2.81	1.09	0
235	0.8278	13.81	3.72	2.80	1.08	0
236	0.9073	13.48	3.67	2.78	1.08	0
237	0.8295	13.18	3.64	2.76	1.07	0
238	0.6594	12.37	4.20	1.49	1.50	5
239	0.8334	12.31	3.62	2.71	1.05	0
240	0.8384	12.26	3.56	2.74	1.06	0
241	0.8802	11.70	3.57	2.79	1.08	0
242	0.9091	11.54	3.52	2.77	1.07	0
243	0.8772	11.26	3.45	2.75	1.07	0
244	0.8956	10.64	3.30	2.68	1.04	0
245	0.8981	10.41	3.37	2.59	1.03	0
246	0.8550	10.32	3.34	2.52	1.00	0
247	0.8975	9.67	3.41	2.72	1.06	0
248	0.8870	9.45	3.27	2.74	1.06	0
249	0.8685	9.27	3.31	2.77	1.08	0
250	0.8402	8.80	3.16	2.81	1.09	0
251	0.8291	8.85	3.18	2.80	1.09	0
252	0.8389	9.20	3.27	2.77	1.08	0
253	0.8479	9.21	3.29	2.78	1.09	0
254	0.8516	8.88	3.24	2.82	1.09	0
255	0.8378	8.90	3.22	2.82	1.09	0
256	0.8553	8.87	3.22	2.82	1.09	0
257	0.8601	8.86	3.19	2.82	1.09	0
258	0.8654	8.84	3.17	2.82	1.09	0
259	0.8670	8.82	3.15	2.81	1.09	0
260	0.8732	8.76	3.14	2.81	1.08	0
261	0.8664	8.80	3.14	2.80	1.08	0
262	0.8665	8.80	3.14	2.81	1.08	0
263	0.8661	8.80	3.14	2.81	1.07	0
264	0.8484	8.78	3.12	2.80	1.08	0
265	0.8524	8.78	3.11	2.80	1.08	0
266	0.8442	8.80	3.10	2.80	1.07	0
267	0.8432	8.89	3.26	2.78	1.08	0
268	0.8469	8.89	3.26	2.79	1.08	0
269	0.8447	8.89	3.27	2.79	1.07	0
270	0.8782	8.83	3.13	2.81	1.09	0
271	0.8749	8.83	3.12	2.80	1.08	0
272	0.8770	8.83	3.12	2.80	1.08	0
273	0.8703	8.83	3.11	2.80	1.08	0
274	0.8777	8.82	3.12	2.79	1.08	0
275	0.8612	8.85	3.27	2.80	1.06	0
276	0.8709	8.82	3.14	2.80	1.08	0
277	0.8735	8.82	3.14	2.80	1.08	0
278	0.8649	8.82	3.13	2.80	1.08	0
279	0.8659	8.85	3.16	2.80	1.08	0
280	0.8657	8.85	3.15	2.79	1.08	0
281	0.8698	8.84	3.13	2.80	1.08	0
282	0.8697	8.85	3.14	2.79	1.08	0
283	0.8596	8.85	3.13	2.80	1.08	0
284	0.8601	8.84	3.14	2.80	1.08	0
285	0.8743	8.83	3.13	2.80	1.08	0
286	0.8417	8.88	3.26	2.78	1.07	0
287	0.8446	8.86	3.27	2.78	1.06	0
288	0.8534	8.84	3.27	2.78	1.06	0
289	0.8617	8.85	3.28	2.78	1.06	0
290	0.8519	8.88	3.27	2.79	1.07	0
291	0.8672	8.83	3.28	2.77	1.06	0
292	0.8468	8.88	3.27	2.79	1.07	0
293	0.8454	8.83	3.10	2.80	1.06	0
294	0.8573	8.87	3.28	2.78	1.06	0
295	0.8559	8.88	3.27	2.78	1.06	0
296	0.8591	8.87	3.28	2.79	1.06	0
297	0.8616	8.86	3.27	2.79	1.06	0
298	0.8681	8.85	3.27	2.79	1.06	0
299	0.8736	8.84	3.28	2.80	1.06	0
