step	idx	score	x	y	w	h	class
1	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
1	2	0.6351	9.73	0.05	2.78	1.10	0
1	3	0.5849	21.32	0.49	0.66	0.80	5
2	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9968	-32.00	-40.00	-0.00	-0.00	0
2	2	0.7077	9.72	0.04	2.76	1.08	0
3	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
3	1	0.7140	9.79	-0.03	2.77	1.08	0
4	0	0.9980	-32.00	-40.00	0.00	-0.00	0
4	1	0.9973	-32.00	-40.00	-0.00	-0.00	0
4	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
4	3	0.7446	10.22	0.08	2.84	1.09	0
5	0	0.9979	-32.00	-40.00	0.00	-0.00	0
5	1	0.9977	-32.00	-40.00	-0.00	-0.00	0
5	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
5	3	0.8571	10.24	0.13	2.79	1.09	0
6	0	0.9980	-32.00	-40.00	0.00	-0.00	0
6	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
6	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
6	3	0.8732	10.49	0.11	2.77	1.08	0
6	4	0.3215	20.31	0.45	0.59	0.92	5
7	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9983	-32.00	-40.00	0.00	-0.00	0
7	2	0.8629	10.74	0.12	2.76	1.07	0
8	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9984	-32.00	-40.00	0.00	-0.00	0
8	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
8	3	0.8539	10.72	0.14	2.61	1.02	0
8	4	0.4252	20.41	0.29	0.17	0.17	5
8	5	0.3787	15.35	-1.44	0.17	0.17	5
8	6	0.3075	15.40	0.20	0.57	0.75	5
9	0	0.9988	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9978	-32.00	-40.00	0.00	-0.00	0
9	2	0.9973	-32.00	-40.00	-0.00	-0.00	0
9	3	0.8796	11.30	0.10	2.77	1.05	0
9	4	0.4538	20.50	0.43	0.17	0.17	5
9	5	0.4264	15.44	-1.43	0.14	0.14	5
10	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9978	-32.00	-40.00	0.00	-0.00	0
10	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
10	3	0.8767	11.49	0.11	2.78	1.06	0
10	4	0.3509	16.43	-1.43	0.26	0.20	5
10	5	0.3278	21.43	0.26	0.26	0.21	5
11	0	0.9988	-32.00	-40.00	0.00	-0.00	0
11	1	0.9979	-32.00	-40.00	0.00	-0.00	0
11	2	0.9966	-32.00	-40.00	-0.00	-0.00	0
11	3	0.9060	11.45	0.10	2.78	1.07	0
12	0	0.9990	-32.00	-40.00	0.00	-0.00	0
12	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
12	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
12	3	0.8906	11.55	0.11	2.64	1.02	0
13	0	0.9992	-32.00	-40.00	0.00	-0.00	0
13	1	0.9982	-32.00	-40.00	0.00	-0.00	0
13	2	0.9975	-32.00	-40.00	-0.00	-0.00	0
13	3	0.8559	12.23	0.10	2.74	1.06	0
14	0	0.9993	-32.00	-40.00	0.00	-0.00	0
14	1	0.9980	-32.00	-40.00	0.00	-0.00	0
14	2	0.9973	-32.00	-40.00	-0.00	-0.00	0
14	3	0.9075	12.38	0.10	2.82	1.10	0
15	0	0.9993	-32.00	-40.00	0.00	-0.00	0
15	1	0.9977	-32.00	-40.00	0.00	-0.00	0
15	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
15	3	0.9039	12.52	0.10	2.78	1.06	0
16	0	0.9993	-32.00	-40.00	0.00	-0.00	0
16	1	0.9978	-32.00	-40.00	-0.00	-0.00	0
16	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
16	3	0.8739	12.80	0.13	2.82	1.10	0
17	0	0.9991	-32.00	-40.00	0.00	-0.00	0
17	1	0.9979	-32.00	-40.00	0.00	-0.00	0
17	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
17	3	0.8637	13.26	0.12	2.75	1.07	0
18	0	0.9990	-32.00	-40.00	0.00	-0.00	0
18	1	0.9982	-32.00	-40.00	-0.00	-0.00	0
18	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
18	3	0.9158	13.40	0.14	2.80	1.08	0
19	0	0.9991	-32.00	-40.00	0.00	-0.00	0
19	1	0.9982	-32.00	-40.00	0.00	-0.00	0
19	2	0.9977	-32.00	-40.00	-0.00	-0.00	0
19	3	0.8914	13.74	0.16	2.80	1.08	0
20	0	0.9991	-32.00	-40.00	0.00	-0.00	0
20	1	0.9983	-32.00	-40.00	0.00	-0.00	0
20	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8424	13.83	0.15	2.81	1.08	0
21	0	0.9994	-32.00	-40.00	0.00	-0.00	0
21	1	0.9986	-32.00	-40.00	0.00	-0.00	0
21	2	0.9972	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8139	14.12	0.18	2.80	1.09	0
22	0	0.9993	-32.00	-40.00	0.00	-0.00	0
22	1	0.9991	-32.00	-39.99	0.00	0.00	0
22	2	0.9978	-32.00	-40.00	-0.00	-0.00	0
22	3	0.8685	14.20	0.17	2.81	1.09	0
