step	idx	score	x	y	w	h	class
1	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9967	-32.00	-40.00	0.00	-0.00	0
1	2	0.4947	9.40	0.15	2.97	1.13	5
1	3	0.3515	18.53	1.05	0.88	0.48	5
2	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9963	-32.00	-40.00	0.00	-0.00	0
2	2	0.6007	9.69	0.12	2.91	1.12	0
3	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9969	-32.00	-40.00	0.00	-0.00	0
3	2	0.6140	9.88	0.09	2.83	1.10	0
4	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9967	-32.00	-40.00	0.00	-0.00	0
4	2	0.7048	10.20	0.08	2.83	1.09	0
5	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9965	-32.00	-40.00	0.00	-0.00	0
5	2	0.7912	10.36	0.10	2.80	1.08	0
6	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9964	-32.00	-40.00	0.00	-0.00	0
6	2	0.7994	10.71	0.08	2.80	1.08	0
7	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9966	-32.00	-40.00	0.00	-0.00	0
7	2	0.7135	10.87	0.07	2.80	1.08	0
8	0	0.9976	-32.00	-40.00	0.00	-0.00	0
8	1	0.9966	-32.00	-40.00	0.00	-0.00	0
8	2	0.9959	-32.00	-40.00	-0.00	-0.00	0
8	3	0.6605	11.12	0.08	2.79	1.08	0
9	0	0.9976	-32.00	-40.00	0.00	-0.00	0
9	1	0.9967	-32.00	-40.00	0.00	-0.00	0
9	2	0.9956	-32.00	-40.00	-0.00	-0.00	0
9	3	0.8122	11.31	0.10	2.78	1.07	0
10	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9966	-32.00	-40.00	0.00	-0.00	0
10	2	0.7906	11.48	0.10	2.77	1.06	0
11	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9967	-32.00	-40.00	0.00	-0.00	0
11	2	0.8308	11.66	0.11	2.78	1.07	0
12	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9968	-32.00	-40.00	0.00	-0.00	0
12	2	0.9959	-32.00	-40.00	-0.00	-0.00	0
12	3	0.8280	11.75	0.15	2.79	1.08	0
13	0	0.9987	-32.00	-40.00	0.00	-0.00	0
13	1	0.9976	-32.00	-40.00	0.00	-0.00	0
13	2	0.7432	12.26	0.08	2.76	1.06	0
14	0	0.9986	-32.00	-40.00	0.00	-0.00	0
14	1	0.9974	-32.00	-40.00	0.00	-0.00	0
14	2	0.9960	-32.00	-40.00	-0.00	-0.00	0
14	3	0.8522	12.39	0.16	2.81	1.10	0
15	0	0.9986	-32.00	-40.00	0.00	-0.00	0
15	1	0.9975	-32.00	-40.00	0.00	-0.00	0
15	2	0.8408	12.41	0.14	2.79	1.09	0
16	0	0.9987	-32.00	-40.00	0.00	-0.00	0
16	1	0.9973	-32.00	-40.00	0.00	-0.00	0
16	2	0.9961	-32.00	-40.00	-0.00	-0.00	0
16	3	0.8563	12.52	0.18	2.80	1.09	0
16	4	0.3099	-1.44	22.48	2.40	1.01	0
17	0	0.9988	-32.00	-40.00	0.00	-0.00	0
17	1	0.9975	-32.00	-40.00	0.00	-0.00	0
17	2	0.8483	12.65	0.22	2.80	1.09	0
17	3	0.3253	-1.45	22.52	2.41	1.01	0
18	0	0.9985	-32.00	-40.00	0.00	-0.00	0
18	1	0.9977	-32.00	-40.00	0.00	-0.00	0
18	2	0.8740	13.41	0.21	2.77	1.07	0
18	3	0.3744	-1.48	22.44	2.42	1.00	0
19	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9975	-32.00	-40.00	0.00	-0.00	0
19	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
19	3	0.8770	13.65	0.20	2.77	1.07	0
19	4	0.3635	-1.37	22.42	2.43	1.00	0
20	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9971	-32.00	-40.00	-0.00	-0.00	0
20	2	0.8480	13.77	0.22	2.77	1.07	0
20	3	0.3616	-1.38	22.43	2.44	1.01	0
21	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9970	-32.00	-40.00	-0.00	-0.00	0
21	2	0.8398	14.35	0.12	2.77	1.07	0
21	3	0.3569	-1.31	22.46	2.45	1.01	0
22	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
22	2	0.8739	14.43	0.20	2.78	1.07	0
22	3	0.3571	-1.28	22.45	2.44	1.00	0
23	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9970	-32.00	-40.00	0.00	-0.00	0
23	2	0.8512	14.81	0.26	2.77	1.07	0
23	3	0.3859	-0.70	22.45	2.43	1.01	0
24	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
24	1	0.7752	14.67	0.16	2.76	1.07	0
25	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
25	1	0.8124	15.59	0.10	2.73	1.06	0
26	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
26	1	0.8082	15.63	0.09	2.74	1.06	0
27	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
27	1	0.8144	15.64	0.10	2.78	1.08	0
28	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
28	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
28	2	0.8037	15.75	0.10	2.77	1.07	0
29	0	0.9995	-32.00	-40.00	0.00	-0.00	0
29	1	0.9990	-32.00	-40.00	0.00	0.00	0
29	2	0.9984	-32.00	-40.00	0.00	0.00	0
29	3	0.8013	16.27	0.10	2.75	1.06	0
30	0	0.9995	-32.00	-40.00	0.00	-0.00	0
30	1	0.9990	-32.00	-40.00	0.00	0.00	0
30	2	0.9983	-32.00	-40.00	0.00	0.00	0
30	3	0.8069	16.22	0.13	2.74	1.06	0
31	0	0.9993	-32.00	-40.00	-0.00	-0.00	0
31	1	0.9990	-32.00	-40.00	0.00	-0.00	0
31	2	0.9980	-32.00	-40.00	0.00	-0.00	0
31	3	0.8098	16.34	0.09	2.75	1.06	0
32	0	0.9987	-32.00	-40.00	-0.00	-0.00	0
32	1	0.9982	-32.00	-40.00	0.00	-0.00	0
32	2	0.9962	-32.00	-40.00	-0.00	-0.00	0
32	3	0.8212	16.26	0.15	2.75	1.06	0
33	0	0.9991	-32.00	-40.00	0.00	-0.00	0
33	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
33	2	0.8324	16.37	0.12	2.75	1.06	0
34	0	0.9990	-32.00	-40.00	0.00	-0.00	0
34	1	0.9984	-32.00	-40.00	0.00	-0.00	0
34	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
