step	score	x	y	w	h	class
205	0.8524	31.47	3.25	2.79	1.09	0
206	0.8276	31.77	2.70	2.72	1.05	0
207	0.8902	31.69	2.61	2.73	1.06	0
208	0.8919	31.62	2.50	2.74	1.06	0
209	0.8840	31.74	2.57	2.73	1.06	0
210	0.8727	31.76	2.61	2.73	1.05	0
211	0.8496	31.75	2.55	2.73	1.05	0
212	0.8274	31.48	2.80	2.77	1.07	0
213	0.8363	31.30	3.25	2.81	1.09	0
214	0.8502	31.30	3.43	2.81	1.09	0
215	0.8491	31.31	3.63	2.80	1.09	0
216	0.8306	31.27	3.48	2.76	1.07	0
217	0.8815	30.64	3.67	2.50	0.98	0
218	0.8564	30.37	3.85	2.78	1.08	0
219	0.8160	30.48	3.83	2.78	1.09	0
220	0.8033	30.31	3.78	2.79	1.09	0
221	0.8369	30.37	3.75	2.75	1.07	0
222	0.8200	29.20	3.51	2.79	1.09	0
223	0.8160	29.52	2.85	2.76	1.08	0
224	0.8253	28.45	2.80	2.60	1.01	0
225	0.8714	28.41	2.52	2.79	1.09	0
226	0.8144	27.78	2.53	2.77	1.08	0
227	0.8573	27.38	2.48	2.79	1.09	0
228	0.8299	26.69	2.62	2.75	1.07	0
229	0.8013	26.74	2.71	2.78	1.08	0
230	0.7718	26.31	2.90	2.76	1.07	0
231	0.8145	25.42	3.14	2.79	1.08	0
232	0.8208	24.86	3.45	2.82	1.09	0
233	0.8501	24.39	3.41	2.83	1.10	0
234	0.8303	23.79	3.32	2.84	1.10	0
235	0.8819	23.60	3.41	2.82	1.09	0
236	0.8578	23.31	3.34	2.83	1.10	0
237	0.8291	22.77	3.49	2.87	1.12	0
238	0.8466	22.39	3.45	2.90	1.13	0
239	0.8069	22.36	3.26	2.76	1.07	0
240	0.7999	21.49	3.10	2.87	1.12	0
241	0.8268	21.60	2.79	2.83	1.10	0
242	0.6923	20.85	2.70	2.75	1.07	0
243	0.7494	20.67	2.69	2.83	1.10	0
244	0.8240	20.37	2.71	2.84	1.10	0
245	0.7509	19.74	2.69	2.85	1.10	0
246	0.7923	19.34	2.86	2.80	1.09	0
247	0.7600	18.81	2.74	2.83	1.09	0
248	0.7923	18.31	2.92	2.82	1.09	0
249	0.7627	17.72	2.90	2.81	1.09	0
250	0.8350	17.33	3.19	2.87	1.12	0
251	0.8221	16.86	3.45	2.88	1.11	0
252	0.8315	16.50	3.21	2.84	1.09	0
253	0.8067	16.24	3.48	2.77	1.07	0
254	0.8688	15.67	3.26	2.84	1.09	0
255	0.8521	15.28	3.59	2.82	1.09	0
256	0.8085	14.89	3.31	2.83	1.09	0
257	0.8892	14.65	3.29	2.86	1.10	0
258	0.8552	14.37	3.34	2.89	1.12	0
259	0.7308	14.19	2.95	2.83	1.10	0
260	0.8151	13.66	3.11	2.92	1.14	0
261	0.8489	13.58	2.82	2.83	1.09	0
262	0.8538	13.32	2.79	2.82	1.09	0
263	0.7522	12.83	3.06	2.92	1.14	0
264	0.7991	12.76	2.83	2.81	1.08	0
265	0.8135	12.58	2.86	2.79	1.08	0
266	0.8227	12.39	2.87	2.78	1.07	0
267	0.8058	12.39	3.09	2.89	1.12	0
268	0.7773	12.19	2.87	2.79	1.08	0
269	0.7503	12.23	3.07	2.89	1.12	0
270	0.7969	11.72	3.15	2.85	1.11	0
271	0.8246	11.53	3.16	2.83	1.10	0
272	0.8090	11.55	2.89	2.80	1.08	0
273	0.8404	11.39	3.12	2.89	1.12	0
274	0.8052	11.28	3.16	2.91	1.12	0
275	0.8327	10.53	3.17	2.82	1.09	0
276	0.8514	10.64	3.12	2.86	1.10	0
277	0.7934	10.28	3.08	2.86	1.10	0
278	0.7502	9.87	3.06	2.87	1.11	0
279	0.8598	9.78	3.20	2.80	1.07	0
280	0.8273	9.37	3.17	2.80	1.07	0
281	0.8213	9.20	3.27	2.81	1.08	0
282	0.8221	8.90	3.26	2.82	1.09	0
283	0.8627	8.87	3.29	2.81	1.08	0
284	0.8969	8.73	3.31	2.83	1.09	0
285	0.8857	8.42	3.31	2.83	1.10	0
286	0.8710	8.39	3.24	2.83	1.10	0
287	0.8780	8.27	3.37	2.83	1.10	0
288	0.8264	8.21	3.25	2.80	1.09	0
289	0.8910	7.87	3.37	2.82	1.10	0
290	0.8827	7.88	3.33	2.83	1.10	0
291	0.8686	7.90	3.33	2.83	1.10	0
292	0.8688	7.92	3.36	2.84	1.10	0
293	0.8663	7.93	3.36	2.84	1.10	0
294	0.8610	7.93	3.34	2.85	1.10	0
295	0.8694	7.92	3.35	2.84	1.10	0
296	0.8665	7.92	3.34	2.84	1.10	0
297	0.8669	7.91	3.34	2.84	1.10	0
298	0.8650	7.92	3.34	2.83	1.09	0
299	0.8580	7.93	3.35	2.83	1.09	0
