tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.0,1.0
2,0.1,0.0,-0.0843,0.0
3,0.15,0.0,-0.0719,0.0
4,0.2,0.0,-0.0486,0.0
5,0.25,0.6825,-0.0669,0.0
6,0.3,0.0,-0.073,0.0
7,0.35,0.0003,-0.0759,0.0
8,0.4,0.3886,-0.078,0.0
9,0.45,0.2325,-0.0814,0.0
10,0.5,0.75,-0.0802,0.0
11,0.55,0.75,-0.0829,0.0
12,0.6,0.0,-0.083,0.0
13,0.65,0.0137,-0.0904,0.0
14,0.7,0.6781,-0.0842,0.0
15,0.75,0.75,-0.0866,0.0
16,0.8,0.75,-0.0984,0.0
17,0.85,0.5,-0.1144,0.0
18,0.9,0.75,-0.1027,0.0
19,0.95,0.75,-0.0958,0.0
20,1.0,0.75,-0.0972,0.0
21,1.05,0.75,-0.0972,0.0
22,1.1,0.75,-0.1018,0.0
23,1.15,0.75,-0.1529,0.0
24,1.2,0.6535,-0.1538,0.0
25,1.25,0.75,-0.1614,0.0
26,1.3,0.0,-0.1532,0.0
27,1.35,0.75,-0.1102,0.0
28,1.4,0.0,-0.1198,0.0
29,1.45,0.0746,-0.12,0.0
30,1.5,0.0709,-0.12,0.0
31,1.55,0.0,-0.0259,1.0
32,1.6,0.0666,-0.1392,0.0
33,1.65,0.0666,-0.1534,0.0
34,1.7,0.0638,-0.1087,0.0
35,1.75,0.0577,-0.1208,0.0
36,1.8,0.0522,-0.1451,0.0
37,1.85,0.0493,-0.1367,0.0
38,1.9,0.0431,-0.1302,0.0
39,1.95,0.0,-0.0252,1.0
40,2.0,0.75,-0.169,0.0
41,2.05,0.75,-0.1048,0.0
42,2.1,0.75,-0.129,0.0
43,2.15,0.75,-0.1216,0.0
44,2.2,0.0,-0.149,0.0
45,2.25,0.0,-0.0191,1.0
46,2.3,0.0,-0.0392,1.0
47,2.35,0.0237,-0.1959,0.0
48,2.4,0.75,-0.1186,0.0
49,2.45,0.75,-0.1387,0.0
50,2.5,0.75,-0.1369,0.0
51,2.55,0.75,-0.1277,0.0
52,2.6,0.75,-0.1257,0.0
53,2.65,0.75,-0.1233,0.0
54,2.7,0.75,-0.1591,0.0
55,2.75,0.75,-0.1215,0.0
56,2.8,0.75,-0.1228,0.0
57,2.85,0.75,-0.1519,0.0
58,2.9,0.75,-0.1105,0.0
59,2.95,0.75,-0.1172,0.0
60,3.0,0.75,-0.1173,0.0
61,3.05,0.75,-0.117,0.0
62,3.1,0.75,-0.1197,0.0
63,3.15,0.4774,-0.1172,0.0
64,3.2,0.0,-0.1169,0.0
65,3.25,0.0922,-0.1188,0.0
66,3.3,0.0922,-0.1209,0.0
67,3.35,0.4068,-0.1157,0.0
68,3.4,0.0351,-0.1112,0.0
69,3.45,0.75,-0.1125,0.0
70,3.5,0.0,-0.1103,0.0
71,3.55,0.0627,-0.1074,0.0
72,3.6,0.0,-0.0274,1.0
73,3.65,0.0,-0.0401,1.0
74,3.7,0.0,-0.0369,1.0
75,3.75,0.0,-0.0344,1.0
76,3.8,0.0463,-0.0976,0.0
77,3.85,0.75,-0.0972,0.0
78,3.9,0.75,-0.0942,0.0
79,3.95,0.75,-0.0775,0.0
80,4.0,0.75,-0.0711,0.0
81,4.05,0.75,-0.063,0.0
82,4.1,0.75,-0.0699,0.0
83,4.15,0.75,-0.0735,0.0
84,4.2,0.75,-0.0639,0.0
85,4.25,0.75,-0.0441,0.0
86,4.3,0.75,-0.0501,0.0
87,4.35,0.75,-0.0599,0.0
88,4.4,0.75,-0.0555,0.0
89,4.45,0.75,-0.0496,0.0
90,4.5,0.75,-0.0684,0.0
91,4.55,0.75,-0.0585,0.0
92,4.6,0.75,-0.0592,0.0
93,4.65,0.0,-0.0241,0.0
94,4.7,0.75,-0.0726,0.0
95,4.75,0.7276,-0.0589,0.0
96,4.8,0.75,-0.0319,0.0
97,4.85,0.6857,-0.0299,0.0
98,4.9,0.01,-0.0348,0.0
99,4.95,0.4045,-0.0418,0.0
100,5.0,0.0445,-0.0303,0.0
101,5.05,0.0897,-0.0384,0.0
102,5.1,0.0835,0.3714,0.0
103,5.15,0.0772,0.2846,0.0
104,5.2,0.071,0.092,0.0
105,5.25,0.0647,0.0482,0.0
106,5.3,0.0585,-0.0295,0.0
107,5.35,0.0522,-0.0076,0.0
108,5.4,0.046,-0.0497,0.0
109,5.45,0.0397,-0.0363,0.0
110,5.5,0.0335,0.0187,0.0
111,5.55,0.0272,-0.0233,0.0
112,5.6,0.1866,-0.0044,0.0
113,5.65,0.75,0.0167,0.0
114,5.7,0.3708,0.0535,0.0
115,5.75,0.75,0.0791,0.0
