step	score	x	y	w	h	class
0	0.0000					
1	0.6290	9.70	0.10	2.77	1.09	0
2	0.7554	9.73	0.05	2.78	1.09	0
3	0.7399	9.82	0.08	2.83	1.09	0
4	0.7259	9.87	0.07	2.78	1.09	0
5	0.8319	10.24	0.11	2.78	1.09	0
6	0.8592	10.44	0.10	2.75	1.08	0
7	0.8431	10.46	0.09	2.68	1.05	0
8	0.8039	10.35	0.07	2.37	0.94	0
9	0.8364	10.59	0.09	2.47	0.97	0
10	0.8752	11.46	0.11	2.76	1.05	0
11	0.8850	11.25	0.13	2.71	1.05	0
12	0.9004	11.53	0.15	2.65	1.03	0
13	0.8464	11.84	0.14	2.74	1.07	0
14	0.9002	12.46	0.12	2.77	1.06	0
15	0.9118	12.60	0.13	2.78	1.06	0
16	0.8910	12.47	0.17	2.72	1.07	0
17	0.8926	12.51	0.17	2.69	1.05	0
18	0.8974	13.29	0.13	2.68	1.03	0
19	0.9095	13.54	0.15	2.70	1.05	0
20	0.8988	13.56	0.14	2.70	1.05	0
21	0.9102	13.54	0.13	2.72	1.05	0
22	0.9079	13.63	0.21	2.80	1.08	0
23	0.8513	13.80	0.20	2.80	1.08	0
24	0.8863	13.68	0.15	2.67	1.04	0
25	0.8802	13.52	0.18	2.76	1.08	0
26	0.8830	13.61	0.12	2.77	1.08	0
27	0.8867	13.65	0.12	2.76	1.07	0
28	0.8847	13.61	0.12	2.61	1.01	0
29	0.8549	13.39	0.14	2.67	1.03	0
30	0.8939	13.51	0.10	2.80	1.09	0
31	0.8023	13.85	0.10	2.78	1.08	0
32	0.8859	13.60	0.10	2.76	1.07	0
33	0.8593	13.75	0.10	2.77	1.07	0
34	0.8879	13.63	0.11	2.78	1.08	0
35	0.8686	13.74	0.16	2.81	1.09	0
36	0.8801	13.68	0.17	2.67	1.04	0
37	0.8734	13.65	0.17	2.78	1.07	0
38	0.8589	13.79	0.22	2.69	1.04	0
39	0.8594	14.25	0.20	2.79	1.06	0
40	0.8986	14.34	0.23	2.79	1.07	0
41	0.8948	14.33	0.25	2.79	1.08	0
42	0.8605	14.22	0.17	2.80	1.07	0
43	0.8459	13.84	0.20	2.60	1.02	0
44	0.8578	14.21	0.19	2.78	1.08	0
45	0.8953	14.53	0.11	2.78	1.06	0
46	0.8849	14.38	0.09	2.75	1.05	0
47	0.8240	14.18	0.10	2.75	1.07	0
48	0.7399	14.34	0.06	2.78	1.06	0
49	0.7946	14.34	-0.03	2.73	1.05	0
50	0.8862	14.48	-0.11	2.74	1.05	0
51	0.8612	14.39	-0.09	2.78	1.06	0
52	0.8814	14.61	-0.15	2.79	1.06	0
53	0.8509	14.72	-0.17	2.75	1.05	0
54	0.8546	14.67	-0.13	2.75	1.06	0
55	0.7929	14.81	-0.10	2.75	1.06	0
56	0.7140	15.18	-0.05	2.77	1.07	0
57	0.8130	14.73	0.06	2.78	1.07	0
58	0.8550	15.29	0.08	2.77	1.07	0
59	0.8934	15.38	0.12	2.79	1.08	0
60	0.8955	15.52	0.11	2.77	1.07	0
61	0.8961	15.61	0.13	2.78	1.07	0
62	0.9043	15.52	0.14	2.79	1.07	0
63	0.8925	15.64	0.18	2.78	1.07	0
64	0.8776	15.71	0.11	2.79	1.07	0
65	0.8826	15.70	0.10	2.78	1.07	0
66	0.8329	16.15	0.17	2.78	1.07	0
67	0.8238	16.17	0.13	2.79	1.09	0
68	0.8342	15.78	0.09	2.78	1.07	0
69	0.8062	15.79	0.07	2.79	1.08	0
70	0.8007	16.21	0.07	2.80	1.09	0
71	0.6882	15.80	0.05	2.79	1.08	0
72	0.7450	16.25	0.05	2.82	1.10	0
73	0.7029	16.20	0.05	2.81	1.10	0
74	0.7262	16.27	-0.04	2.79	1.08	0
75	0.7376	16.23	-0.05	2.75	1.06	0
76	0.6919	15.75	0.04	2.78	1.07	0
77	0.7749	16.21	0.05	2.80	1.09	0
