step	idx	score	x	y	w	h	class
1	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
1	2	0.6089	9.77	0.05	2.80	1.10	0
1	3	0.4678	20.41	0.34	0.69	1.10	5
2	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
2	2	0.7189	9.81	0.05	2.77	1.08	0
2	3	0.3692	20.41	0.31	0.68	1.14	5
3	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9983	-32.00	-40.00	0.00	-0.00	0
3	2	0.9970	-32.00	-40.00	-0.00	-0.00	0
3	3	0.7567	9.84	0.08	2.84	1.09	0
4	0	0.9986	-32.00	-40.00	0.00	-0.00	0
4	1	0.9984	-32.00	-40.00	-0.00	-0.00	0
4	2	0.9971	-32.00	-40.00	-0.00	-0.00	0
4	3	0.7535	9.86	0.07	2.79	1.09	0
5	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
5	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
5	3	0.8691	10.25	0.16	2.78	1.09	0
6	0	0.9979	-32.00	-40.00	0.00	-0.00	0
6	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
6	2	0.9963	-32.00	-40.00	-0.00	-0.00	0
6	3	0.8799	10.55	0.14	2.76	1.08	0
7	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9973	-32.00	-40.00	0.00	-0.00	0
7	2	0.9969	-32.00	-40.00	-0.00	-0.00	0
7	3	0.8685	10.71	0.16	2.72	1.05	0
8	0	0.9989	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9978	-32.00	-40.00	0.00	-0.00	0
8	2	0.8589	10.82	0.19	2.71	1.05	0
8	3	0.3779	20.41	0.17	0.17	0.17	5
8	4	0.3408	15.40	-1.38	0.16	0.16	5
9	0	0.9988	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9980	-32.00	-40.00	0.00	-0.00	0
9	2	0.8918	11.33	0.18	2.77	1.05	0
9	3	0.3309	15.42	-1.37	0.15	0.15	5
9	4	0.3306	20.45	0.16	0.17	0.17	5
10	0	0.9990	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9980	-32.00	-40.00	0.00	-0.00	0
10	2	0.9083	11.52	0.23	2.78	1.06	0
11	0	0.9990	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9985	-32.00	-40.00	0.00	0.00	0
11	2	0.8880	11.68	0.21	2.79	1.06	0
12	0	0.9989	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9984	-32.00	-40.00	0.00	0.00	0
12	2	0.9978	-32.00	-40.00	-0.00	-0.00	0
12	3	0.8927	11.32	0.19	2.43	0.96	0
13	0	0.9988	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9985	-32.00	-40.00	0.00	0.00	0
13	2	0.8638	12.21	0.13	2.76	1.07	0
14	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9988	-32.00	-40.00	0.00	0.00	0
14	2	0.9978	-32.00	-40.00	0.00	-0.00	0
14	3	0.9089	12.47	0.16	2.77	1.07	0
15	0	0.9992	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9987	-32.00	-40.00	0.00	0.00	0
15	2	0.9977	-32.00	-40.00	-0.00	-0.00	0
15	3	0.9048	12.50	0.17	2.76	1.07	0
16	0	0.9991	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9988	-32.00	-40.00	0.00	0.00	0
16	2	0.8996	12.76	0.17	2.80	1.09	0
17	0	0.9990	-32.00	-40.00	0.00	-0.00	0
17	1	0.9986	-32.00	-40.00	-0.00	-0.00	0
17	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
17	3	0.8863	12.78	0.19	2.80	1.09	0
18	0	0.9991	-32.00	-39.99	0.00	0.00	0
18	1	0.9989	-32.00	-40.00	0.00	-0.00	0
18	2	0.9983	-32.00	-40.00	0.00	-0.00	0
18	3	0.8447	12.83	0.19	2.80	1.09	0
19	0	0.9994	-32.00	-40.00	0.00	-0.00	0
19	1	0.9991	-32.00	-39.99	0.00	0.00	0
19	2	0.9986	-32.00	-40.00	0.00	-0.00	0
19	3	0.9088	13.33	0.25	2.81	1.09	0
20	0	0.9990	-32.00	-40.00	0.00	-0.00	0
