step	score	x	y	w	h	class
0	0.0000					
1	0.8063	9.81	0.08	2.82	1.09	0
2	0.8185	9.80	0.06	2.84	1.10	0
3	0.7932	9.80	0.07	2.81	1.08	0
4	0.7878	10.17	0.07	2.84	1.10	0
5	0.8868	10.30	0.10	2.84	1.10	0
6	0.9099	10.62	0.10	2.82	1.09	0
7	0.8148	10.88	0.13	2.84	1.10	0
8	0.8236	11.12	0.11	2.82	1.09	0
9	0.9004	11.32	0.11	2.84	1.11	0
10	0.9203	11.46	0.12	2.84	1.10	0
11	0.9237	11.56	0.12	2.82	1.09	0
12	0.8588	11.84	0.12	2.81	1.09	0
13	0.8707	12.18	0.14	2.84	1.10	0
14	0.9122	12.40	0.12	2.83	1.10	0
15	0.9142	12.49	0.14	2.79	1.08	0
16	0.8962	12.70	0.16	2.84	1.10	0
17	0.8289	12.82	0.10	2.80	1.08	0
18	0.9056	13.35	0.14	2.80	1.08	0
19	0.9110	13.61	0.13	2.83	1.08	0
20	0.8630	13.79	0.13	2.84	1.10	0
21	0.8903	14.35	0.10	2.79	1.08	0
22	0.9192	14.44	0.12	2.84	1.09	0
23	0.8506	15.21	0.18	2.79	1.08	0
24	0.8514	14.77	0.15	2.78	1.08	0
25	0.8731	15.27	0.17	2.79	1.08	0
26	0.8934	15.39	0.16	2.81	1.08	0
27	0.8947	15.56	0.16	2.78	1.07	0
28	0.9059	15.47	0.14	2.81	1.08	0
29	0.9004	15.49	0.14	2.81	1.08	0
30	0.9068	15.40	0.13	2.82	1.08	0
31	0.9024	15.45	0.15	2.82	1.08	0
32	0.8995	15.38	0.14	2.82	1.08	0
33	0.8895	15.41	0.11	2.82	1.08	0
34	0.8894	15.66	0.14	2.82	1.08	0
35	0.8724	15.70	0.12	2.82	1.08	0
36	0.8375	16.23	0.12	2.78	1.08	0
37	0.8183	16.21	0.09	2.78	1.08	0
38	0.8809	16.35	0.13	2.78	1.07	0
39	0.8752	16.42	0.13	2.82	1.09	0
40	0.8652	16.30	0.17	2.77	1.07	0
41	0.8466	16.25	0.24	2.77	1.07	0
42	0.8474	16.21	0.23	2.78	1.07	0
