step	score	x	y	w	h	class
0	0.0000					
1	0.6662	9.56	0.24	3.01	1.16	0
2	0.7306	9.66	0.22	2.91	1.13	0
3	0.7124	9.76	0.13	2.83	1.11	0
4	0.7298	9.84	0.13	2.84	1.11	0
5	0.7833	10.40	0.15	2.80	1.08	0
6	0.7803	10.53	-0.10	2.83	1.09	0
7	0.7679	10.77	0.06	2.81	1.08	0
8	0.6547	10.87	0.06	2.79	1.07	0
9	0.7711	11.31	0.09	2.79	1.07	0
10	0.8436	11.52	0.10	2.78	1.07	0
11	0.8723	11.49	0.09	2.78	1.08	0
12	0.8695	11.79	0.11	2.78	1.08	0
13	0.7712	12.18	0.10	2.77	1.06	0
14	0.8384	12.31	0.11	2.79	1.09	0
15	0.8829	12.57	0.13	2.78	1.08	0
16	0.8457	12.74	0.13	2.80	1.09	0
17	0.8132	12.81	0.16	2.80	1.09	0
18	0.8501	13.35	0.15	2.77	1.07	0
19	0.8721	13.60	0.17	2.77	1.07	0
20	0.8376	13.82	0.22	2.78	1.07	0
21	0.8443	14.25	0.19	2.80	1.07	0
22	0.8769	14.41	0.18	2.79	1.07	0
23	0.8228	14.86	0.21	2.77	1.06	0
24	0.8069	15.26	0.14	2.76	1.07	0
25	0.8111	15.26	0.15	2.76	1.06	0
26	0.8408	15.49	0.17	2.80	1.09	0
27	0.8393	15.74	0.16	2.80	1.08	0
28	0.8550	15.50	0.15	2.78	1.08	0
29	0.8715	15.64	0.14	2.79	1.08	0
30	0.8562	15.73	0.15	2.79	1.08	0
31	0.7672	16.17	0.10	2.75	1.06	0
32	0.8092	15.79	0.13	2.80	1.08	0
33	0.7771	16.17	0.13	2.75	1.06	0
34	0.8487	16.35	0.17	2.75	1.06	0
35	0.8484	16.38	0.14	2.75	1.06	0
36	0.8445	16.40	0.17	2.75	1.06	0
37	0.8344	16.37	0.14	2.75	1.06	0
38	0.8307	16.32	0.12	2.75	1.06	0
39	0.8152	16.42	0.10	2.75	1.06	0
40	0.8005	16.26	0.20	2.82	1.10	0
41	0.8299	16.42	0.13	2.81	1.09	0
42	0.8652	16.37	0.22	2.81	1.09	0
43	0.8463	16.31	0.20	2.81	1.09	0
44	0.8439	16.27	0.14	2.77	1.07	0
45	0.8731	16.38	0.17	2.77	1.07	0
46	0.8404	16.28	0.13	2.77	1.07	0
47	0.8154	16.22	0.10	2.77	1.07	0
48	0.8223	16.26	0.10	2.78	1.07	0
49	0.8192	16.19	0.12	2.78	1.07	0
50	0.8110	16.21	0.10	2.78	1.07	0
51	0.7333	15.84	0.07	2.78	1.07	0
52	0.6870	16.20	-0.09	2.78	1.07	0
53	0.7535	16.22	-0.13	2.78	1.07	0
54	0.8141	16.24	-0.19	2.78	1.07	0
55	0.8713	16.29	-0.21	2.81	1.08	0
56	0.9024	16.36	-0.24	2.81	1.08	0
57	0.8882	16.30	-0.27	2.80	1.08	0
58	0.8865	16.57	-0.25	2.80	1.08	0
59	0.8829	16.54	-0.19	2.79	1.08	0
60	0.8246	16.73	-0.16	2.78	1.07	0
61	0.8349	16.71	0.08	2.75	1.07	0
62	0.7726	16.86	0.14	2.73	1.06	0
63	0.8100	16.83	0.15	2.74	1.06	0
64	0.7848	17.14	0.14	2.77	1.07	0
65	0.8140	17.16	0.16	2.76	1.07	0
66	0.8755	17.32	0.16	2.77	1.07	0
67	0.8701	17.28	0.20	2.77	1.07	0
68	0.8827	17.42	0.22	2.76	1.07	0
69	0.8851	17.47	0.19	2.76	1.07	0
70	0.8781	17.57	0.22	2.75	1.07	0
71	0.8646	17.67	0.14	2.75	1.07	0
72	0.7983	18.20	-0.11	2.79	1.09	0
73	0.7834	18.18	-0.14	2.78	1.08	0
74	0.8769	18.37	-0.16	2.77	1.08	0
75	0.8803	18.57	-0.24	2.79	1.08	0
76	0.8831	18.57	-0.23	2.77	1.07	0
77	0.8586	18.73	-0.27	2.78	1.08	0
78	0.8473	18.80	-0.31	2.77	1.07	0
79	0.8604	18.73	-0.29	2.79	1.08	0
80	0.6991	18.83	-0.18	2.76	1.07	0
81	0.7613	18.83	0.09	2.74	1.07	0
82	0.8267	19.46	0.16	2.78	1.09	0
83	0.8523	19.65	0.34	2.74	1.06	0
84	0.8047	19.81	0.45	2.73	1.06	0
85	0.8201	19.82	0.46	2.71	1.06	0
86	0.8016	20.29	0.26	2.82	1.10	0
87	0.8363	20.36	0.18	2.75	1.07	0
88	0.7976	20.21	-0.33	2.81	1.10	0
89	0.8484	20.31	-0.28	2.75	1.07	0
90	0.8732	20.44	-0.67	2.82	1.09	0
91	0.8034	20.83	-0.66	2.74	1.06	0
92	0.8298	20.77	-0.79	2.75	1.06	0
93	0.7828	21.17	-0.76	2.77	1.07	0
94	0.8559	20.57	-0.51	2.81	1.09	0
95	0.7904	20.77	-0.28	2.78	1.07	0
96	0.7603	21.17	0.36	2.76	1.07	0
97	0.8112	21.30	0.78	2.77	1.07	0
98	0.7854	21.25	1.25	2.75	1.07	0
99	0.8297	21.35	1.68	2.81	1.10	0
100	0.8557	21.39	2.53	2.82	1.10	0
101	0.8671	21.50	3.70	2.80	1.09	0
102	0.7772	21.37	5.13	2.80	1.09	0
103	0.7831	21.19	6.21	2.81	1.10	0
104	0.8794	20.55	7.33	2.76	1.07	0
105	0.0000					
106	0.0000					
107	0.0000					
108	0.0000					
109	0.0000					
110	0.0000					
111	0.0000					
112	0.0000					
113	0.0000					
114	0.0000					
115	0.0000					
116	0.0000					
117	0.8740	22.18	7.31	2.79	1.08	0
118	0.8049	22.47	5.88	2.74	1.05	0
119	0.8534	23.48	4.81	2.81	1.09	0
120	0.8825	23.27	4.39	2.80	1.08	0
121	0.8676	23.24	4.25	2.80	1.08	0
122	0.8814	23.23	4.49	2.80	1.07	0
123	0.8552	23.28	4.85	2.78	1.08	0
124	0.9245	23.35	5.51	2.80	1.08	0
125	0.8676	23.42	5.91	2.80	1.09	0
126	0.9103	23.44	6.23	2.80	1.08	0
127	0.9211	23.64	6.35	2.80	1.08	0
128	0.8929	23.58	6.12	2.80	1.08	0
129	0.8371	23.69	5.82	2.77	1.07	0
130	0.8561	24.20	5.51	2.81	1.09	0
131	0.8614	23.74	5.11	2.80	1.08	0
132	0.8553	24.41	4.88	2.78	1.08	0
133	0.8765	24.39	4.71	2.78	1.08	0
134	0.8209	24.21	4.59	2.78	1.08	0
135	0.8774	24.38	4.68	2.78	1.08	0
136	0.8769	24.36	4.69	2.77	1.08	0
137	0.8563	24.32	4.72	2.78	1.08	0
138	0.8751	24.45	4.65	2.78	1.08	0
139	0.8628	24.36	4.51	2.79	1.09	0
140	0.8626	24.34	4.34	2.81	1.09	0
141	0.8053	24.25	4.08	2.82	1.10	0
142	0.8621	24.31	3.74	2.80	1.09	0
143	0.8965	24.39	3.55	2.81	1.09	0
144	0.9046	24.44	3.40	2.82	1.09	0
145	0.8999	24.40	3.40	2.82	1.09	0
146	0.9013	24.45	3.61	2.81	1.09	0
147	0.8559	24.42	4.11	2.83	1.10	0
148	0.8689	24.34	4.71	2.80	1.09	0
149	0.8719	24.27	5.42	2.81	1.09	0
150	0.8350	24.18	5.70	2.80	1.09	0
151	0.8297	23.78	5.67	2.80	1.09	0
152	0.8771	24.28	5.49	2.81	1.10	0
153	0.8697	24.40	4.82	2.79	1.09	0
154	0.8827	24.49	4.29	2.80	1.09	0
155	0.9027	24.51	3.62	2.81	1.09	0
156	0.9068	24.53	3.34	2.82	1.09	0
157	0.8999	24.48	3.30	2.82	1.09	0
158	0.8951	24.41	3.51	2.80	1.09	0
159	0.8266	24.44	3.94	2.75	1.06	0
160	0.8519	24.41	4.50	2.79	1.09	0
161	0.8200	23.82	5.15	2.80	1.08	0
162	0.8531	24.23	5.65	2.78	1.08	0
163	0.8305	23.70	6.06	2.83	1.11	0
164	0.8312	23.66	6.06	2.80	1.09	0
165	0.8525	23.71	5.65	2.77	1.08	0
166	0.7770	24.33	5.14	2.78	1.09	0
167	0.8751	24.52	4.62	2.78	1.08	0
168	0.8456	24.33	3.78	2.79	1.08	0
169	0.9051	24.34	3.64	2.80	1.08	0
170	0.9118	24.52	3.50	2.82	1.08	0
171	0.9129	24.52	3.52	2.81	1.08	0
172	0.8548	24.56	3.91	2.81	1.08	0
173	0.8844	24.64	4.41	2.81	1.08	0
174	0.8761	24.57	4.58	2.75	1.07	0
175	0.8651	24.67	5.23	2.81	1.10	0
176	0.7946	24.81	5.68	2.72	1.05	0
177	0.7049	24.81	6.08	2.79	1.09	0
178	0.7327	25.19	5.91	2.75	1.07	0
179	0.8624	25.36	5.73	2.74	1.06	0
180	0.8779	25.37	5.63	2.80	1.08	0
181	0.8265	25.38	5.14	2.80	1.08	0
182	0.8770	25.38	4.58	2.75	1.06	0
183	0.8811	25.51	4.34	2.77	1.08	0
184	0.8761	25.35	4.28	2.79	1.08	0
185	0.8372	25.46	4.17	2.78	1.08	0
186	0.8626	25.55	4.24	2.78	1.08	0
187	0.8467	25.73	4.41	2.77	1.07	0
188	0.7921	26.28	4.51	2.76	1.08	0
189	0.7377	26.24	4.77	2.77	1.08	0
190	0.7833	26.18	5.35	2.80	1.08	0
191	0.7186	26.32	5.63	2.71	1.06	0
192	0.6862	26.26	6.23	2.79	1.09	0
193	0.7678	26.54	6.25	2.77	1.09	0
194	0.8053	26.65	6.32	2.77	1.08	0
195	0.7440	26.79	6.25	2.76	1.09	0
196	0.6802	27.22	6.35	2.79	1.10	0
197	0.6552	26.80	5.52	2.74	1.08	0
198	0.7491	27.48	6.26	2.78	1.09	0
199	0.7748	27.43	5.59	2.77	1.08	0
200	0.7405	27.51	5.42	2.81	1.10	0
201	0.8519	27.63	5.58	2.77	1.08	0
202	0.7552	27.83	5.35	2.77	1.08	0
203	0.7469	28.41	5.25	2.79	1.09	0
204	0.8158	28.41	4.68	2.74	1.06	0
205	0.8335	28.46	4.61	2.75	1.07	0
206	0.8350	28.59	4.59	2.75	1.06	0
207	0.8120	28.52	4.39	2.79	1.08	0
208	0.8205	28.62	4.49	2.79	1.08	0
209	0.8129	28.70	4.52	2.80	1.09	0
210	0.7726	28.69	4.63	2.79	1.08	0
211	0.7374	29.18	5.67	2.79	1.08	0
212	0.7686	28.60	5.49	2.76	1.07	0
213	0.7042	28.47	5.66	2.76	1.08	0
214	0.7261	28.58	6.38	2.73	1.08	0
215	0.6899	28.52	6.41	2.73	1.09	0
216	0.7190	28.44	6.39	2.74	1.09	0
217	0.6501	28.28	6.48	2.74	1.09	0
218	0.6841	27.70	6.31	2.77	1.10	0
219	0.6208	27.62	6.28	2.76	1.09	0
220	0.7208	26.51	5.41	2.82	1.10	0
221	0.6003	26.24	5.28	2.67	1.05	0
222	0.6058	26.23	5.33	2.47	0.98	0
223	0.5301	25.50	4.45	2.85	1.11	0
224	0.6615	25.35	4.40	2.94	1.14	0
225	0.7053	24.75	4.36	2.91	1.13	0
226	0.6029	23.83	4.49	2.23	1.42	5
227	0.6020	23.75	4.52	2.44	1.36	5
228	0.6229	23.55	4.47	1.85	1.48	5
229	0.5281	23.21	5.20	2.82	1.11	0
230	0.5730	22.53	5.43	2.87	1.13	0
231	0.6307	22.39	5.50	2.82	1.11	0
232	0.6051	21.83	5.59	2.77	1.10	0
233	0.6470	21.49	5.51	2.82	1.11	0
234	0.6089	20.77	5.52	2.76	1.08	0
235	0.7064	20.61	5.39	2.72	1.06	0
236	0.7241	20.40	5.48	2.70	1.06	0
237	0.6755	19.72	5.51	2.69	1.05	0
238	0.7104	19.53	5.56	2.72	1.07	0
239	0.6826	18.81	5.37	2.74	1.06	0
240	0.7626	18.64	5.30	2.78	1.07	0
241	0.7334	18.36	5.18	2.80	1.08	0
242	0.6845	17.73	5.12	2.82	1.10	0
243	0.6582	17.56	5.10	2.83	1.10	0
244	0.6527	16.76	5.15	2.93	1.14	0
245	0.7340	16.71	5.23	2.85	1.12	0
246	0.7229	16.34	5.27	2.86	1.12	0
247	0.8062	15.48	5.28	2.86	1.11	0
248	0.7103	14.84	5.35	2.83	1.10	0
249	0.8245	14.62	5.41	2.98	1.16	0
250	0.8260	14.31	5.38	2.85	1.09	0
251	0.7695	13.67	5.40	2.94	1.14	0
252	0.8611	13.41	5.48	2.85	1.10	0
253	0.7252	12.82	5.56	2.87	1.11	0
254	0.8068	12.55	5.55	2.88	1.14	0
255	0.8365	12.25	5.57	2.90	1.12	0
256	0.7865	11.75	5.43	2.92	1.13	0
257	0.7805	11.61	5.45	2.97	1.15	0
258	0.5950	10.86	5.36	3.01	1.15	5
259	0.6979	10.71	5.41	2.92	1.12	5
260	0.7329	10.37	5.32	2.89	1.11	0
261	0.7434	9.49	4.73	2.95	1.14	0
262	0.7842	9.59	5.32	2.90	1.12	0
263	0.6666	9.23	5.45	2.86	1.13	0
264	0.6456	8.41	5.16	2.99	1.15	0
265	0.5896	7.89	5.28	2.92	1.13	0
266	0.7880	7.61	5.50	2.89	1.11	0
267	0.7766	7.33	5.57	2.85	1.09	0
268	0.7116	6.90	5.44	2.96	1.15	0
269	0.6986	6.40	5.61	3.19	1.22	5
270	0.7396	6.29	5.56	2.90	1.12	0
271	0.7401	5.78	5.50	2.96	1.15	0
272	0.7688	5.61	5.46	2.98	1.16	0
273	0.7634	5.46	5.62	3.05	1.19	0
274	0.7880	5.50	5.61	3.01	1.18	0
275	0.7813	5.42	5.54	3.01	1.18	0
276	0.6450	5.43	4.64	2.87	1.12	0
277	0.5928	5.37	4.61	2.84	1.11	0
278	0.6594	5.40	4.70	2.87	1.12	0
279	0.6814	5.30	5.43	2.99	1.17	0
280	0.7700	5.27	5.51	3.04	1.19	0
281	0.6711	5.27	5.54	3.03	1.18	0
282	0.6746	5.27	5.49	3.03	1.18	0
283	0.7171	5.24	5.51	3.04	1.18	0
284	0.7354	5.24	5.50	3.05	1.19	0
285	0.7271	4.91	5.47	2.91	1.14	0
286	0.7297	5.22	5.40	3.03	1.18	0
287	0.7894	4.80	5.36	2.93	1.15	0
288	0.7966	4.68	5.41	2.94	1.15	0
289	0.8125	4.56	5.37	2.94	1.14	0
290	0.7561	4.30	5.38	2.96	1.15	0
291	0.7090	4.31	5.34	2.90	1.12	0
292	0.7227	3.62	5.47	3.15	1.20	5
293	0.7260	3.55	5.20	2.89	1.12	0
294	0.6864	3.71	5.46	2.88	1.14	0
295	0.7229	2.80	5.26	2.80	1.10	0
296	0.7609	2.64	5.26	2.77	1.11	0
297	0.7534	2.69	5.40	2.80	1.11	0
298	0.7537	1.85	5.30	2.77	1.08	0
299	0.7439	1.48	5.35	2.75	1.07	0
