step	score	x	y	w	h	class
77	0.8733	15.63	0.07	2.80	1.08	0
78	0.8866	15.59	0.07	2.81	1.09	0
79	0.8900	15.39	0.08	2.82	1.10	0
80	0.8823	15.42	0.08	2.82	1.09	0
81	0.8672	15.34	0.09	2.76	1.07	0
82	0.8728	15.55	0.08	2.76	1.07	0
83	0.8646	15.50	0.06	2.76	1.07	0
84	0.8578	15.68	0.07	2.75	1.06	0
85	0.8459	15.65	0.05	2.75	1.06	0
86	0.8494	15.56	0.05	2.75	1.06	0
87	0.8440	15.52	0.05	2.75	1.06	0
88	0.7874	15.69	0.07	2.80	1.08	0
89	0.8223	15.73	0.06	2.81	1.09	0
90	0.7361	15.82	0.05	2.81	1.09	0
91	0.7055	15.81	0.05	2.79	1.07	0
92	0.8164	15.79	0.07	2.82	1.09	0
93	0.8609	15.71	0.07	2.82	1.10	0
94	0.8816	15.56	0.07	2.76	1.07	0
95	0.8562	15.67	0.07	2.82	1.09	0
96	0.7598	15.83	0.07	2.72	1.05	0
97	0.7645	15.82	0.06	2.73	1.06	0
98	0.7664	15.81	0.05	2.73	1.06	0
99	0.7320	15.73	0.06	2.79	1.08	0
100	0.7240	15.80	0.06	2.79	1.08	0
101	0.7286	15.82	0.05	2.72	1.05	0
102	0.7874	15.73	0.05	2.73	1.06	0
103	0.6948	16.15	0.05	2.75	1.06	0
104	0.7057	16.24	-0.08	2.78	1.08	0
105	0.7025	16.24	0.06	2.80	1.09	0
106	0.8309	16.31	0.07	2.72	1.05	0
107	0.8498	16.37	0.08	2.81	1.09	0
108	0.8372	16.33	0.08	2.81	1.09	0
109	0.8433	16.28	0.08	2.81	1.09	0
110	0.7971	16.19	0.08	2.73	1.06	0
111	0.8282	16.28	0.08	2.74	1.06	0
112	0.8477	16.32	0.08	2.73	1.06	0
113	0.8652	16.35	0.09	2.74	1.06	0
114	0.8575	16.54	0.08	2.74	1.06	0
115	0.8104	16.40	0.06	2.73	1.06	0
116	0.7797	16.32	0.07	2.81	1.10	0
117	0.8117	16.38	0.07	2.81	1.10	0
118	0.7906	16.45	0.06	2.80	1.09	0
119	0.8502	16.44	-0.18	2.73	1.05	0
120	0.8265	16.50	-0.17	2.72	1.04	0
121	0.7949	16.61	-0.11	2.79	1.08	0
122	0.7983	16.49	0.05	2.81	1.09	0
123	0.8125	16.49	-0.18	2.73	1.05	0
124	0.8427	16.46	-0.17	2.78	1.08	0
125	0.8071	16.66	-0.14	2.78	1.08	0
126	0.8153	16.56	-0.11	2.79	1.08	0
127	0.7872	16.69	0.06	2.72	1.06	0
128	0.7931	16.71	-0.14	2.78	1.08	0
129	0.6679	16.83	0.04	2.81	1.10	0
130	0.6974	17.16	-0.14	2.81	1.10	0
131	0.8184	16.64	-0.22	2.81	1.09	0
132	0.8337	16.56	-0.24	2.72	1.05	0
133	0.7707	16.80	-0.26	2.71	1.05	0
134	0.8149	16.64	-0.22	2.74	1.06	0
135	0.7760	16.79	-0.22	2.74	1.06	0
136	0.7247	16.84	-0.20	2.73	1.06	0
137	0.7653	16.82	-0.25	2.74	1.06	0
138	0.8218	17.22	-0.24	2.82	1.10	0
139	0.8564	17.34	-0.24	2.81	1.10	0
140	0.8605	17.34	-0.27	2.81	1.10	0
141	0.8802	17.47	-0.30	2.82	1.10	0
142	0.8686	17.37	-0.29	2.82	1.10	0
143	0.8897	17.35	-0.34	2.80	1.09	0
144	0.8578	17.25	-0.31	2.81	1.10	0
145	0.8652	17.27	-0.34	2.80	1.09	0
146	0.8870	17.40	-0.34	2.81	1.09	0
147	0.8959	17.54	-0.38	2.81	1.09	0
148	0.8953	17.62	-0.35	2.82	1.09	0
149	0.8869	17.62	-0.33	2.82	1.09	0
150	0.8860	17.66	-0.33	2.81	1.09	0
151	0.8631	17.69	-0.48	2.78	1.06	0
152	0.8924	17.69	-0.36	2.81	1.09	0
153	0.8629	17.60	-0.47	2.73	1.06	0
154	0.8337	17.73	-0.33	2.76	1.06	0
155	0.8390	17.71	-0.35	2.76	1.06	0
156	0.8051	17.75	-0.24	2.72	1.05	0
157	0.8430	17.66	-0.27	2.77	1.06	0
158	0.8575	17.54	-0.28	2.78	1.06	0
159	0.8504	17.47	-0.27	2.78	1.06	0
160	0.8533	17.53	-0.25	2.78	1.06	0
161	0.8372	17.59	-0.26	2.77	1.06	0
162	0.8655	17.71	-0.27	2.82	1.09	0
163	0.8592	17.71	-0.33	2.77	1.06	0
164	0.8226	17.81	-0.32	2.78	1.07	0
165	0.7878	18.16	-0.28	2.83	1.09	0
166	0.7991	18.15	-0.29	2.82	1.10	0
167	0.8251	18.16	-0.28	2.81	1.09	0
168	0.8707	18.32	-0.28	2.82	1.09	0
169	0.8711	18.26	-0.30	2.82	1.09	0
170	0.8569	18.20	-0.33	2.81	1.09	0
171	0.8593	18.29	-0.40	2.81	1.09	0
172	0.8814	18.34	-0.39	2.81	1.09	0
173	0.8752	18.23	-0.36	2.81	1.08	0
174	0.8054	18.14	-0.31	2.79	1.08	0
175	0.8255	17.79	-0.32	2.77	1.06	0
176	0.8500	17.74	-0.33	2.73	1.05	0
177	0.8713	17.77	-0.45	2.80	1.08	0
178	0.8106	18.17	-0.34	2.79	1.08	0
179	0.8984	18.33	-0.50	2.79	1.08	0
180	0.8966	18.37	-0.39	2.79	1.08	0
181	0.8950	18.34	-0.36	2.79	1.08	0
182	0.8848	18.38	-0.32	2.80	1.08	0
183	0.8371	18.60	-0.22	2.79	1.07	0
184	0.8899	18.54	-0.34	2.78	1.08	0
185	0.8492	18.72	-0.32	2.81	1.09	0
186	0.8902	18.49	-0.27	2.81	1.09	0
187	0.8560	18.29	-0.22	2.79	1.09	0
188	0.8746	18.28	-0.31	2.79	1.08	0
189	0.8768	18.31	-0.30	2.79	1.08	0
190	0.8863	18.35	-0.37	2.80	1.08	0
191	0.8937	18.40	-0.43	2.80	1.08	0
192	0.8873	18.34	-0.52	2.80	1.08	0
193	0.8755	18.27	-0.51	2.79	1.08	0
194	0.9034	18.55	-0.44	2.79	1.08	0
195	0.9001	18.41	-0.33	2.81	1.09	0
196	0.8976	18.40	-0.30	2.80	1.09	0
197	0.8832	18.30	-0.32	2.80	1.09	0
198	0.8772	18.63	-0.36	2.81	1.09	0
199	0.8786	18.64	-0.35	2.81	1.09	0
200	0.8843	18.60	-0.42	2.82	1.10	0
201	0.8787	18.63	-0.63	2.81	1.09	0
202	0.8833	18.69	-0.50	2.75	1.07	0
203	0.8823	18.59	-0.48	2.75	1.07	0
204	0.8635	18.49	-0.56	2.75	1.07	0
205	0.8596	18.69	-0.47	2.74	1.07	0
206	0.8546	18.59	-0.30	2.73	1.06	0
207	0.8666	18.54	-0.22	2.80	1.09	0
208	0.8733	18.51	0.50	2.73	1.06	0
209	0.8521	18.40	1.46	2.74	1.07	0
210	0.7986	18.26	2.27	2.74	1.07	0
211	0.7324	17.79	2.61	2.81	1.11	0
212	0.8233	17.58	3.62	2.77	1.07	0
213	0.8183	17.28	3.88	2.76	1.07	0
214	0.7200	17.25	3.84	2.74	1.07	0
215	0.7568	17.31	3.67	2.77	1.08	0
216	0.7368	16.60	3.64	2.82	1.10	0
217	0.6543	15.74	3.76	2.82	1.11	0
218	0.7596	16.33	3.84	2.79	1.08	0
219	0.6988	15.37	4.18	2.85	1.09	0
220	0.6740	14.73	4.48	2.89	1.12	0
221	0.6470	14.54	5.30	2.46	1.18	0
222	0.6446	15.31	6.29	2.76	1.08	0
223	0.6680	13.46	6.27	1.36	1.50	5
224	0.6829	12.44	7.09	1.38	1.61	5
225	0.5500	12.61	7.47	1.24	1.54	5
226	0.7467	11.63	7.51	2.66	1.12	0
227	0.7933	11.25	7.86	2.74	1.06	0
228	0.0000					
229	0.0000					
230	0.0000					
231	0.0000					
232	0.6742	10.25	7.93	2.81	1.08	0
233	0.7871	10.16	7.78	2.81	1.09	0
234	0.8437	9.78	7.23	2.77	1.06	0
235	0.8577	9.76	6.72	2.80	1.07	0
236	0.8328	9.77	6.18	2.81	1.07	0
237	0.7534	9.85	5.71	2.81	1.08	0
238	0.8458	9.64	4.88	2.72	1.07	0
239	0.8394	9.43	4.17	2.76	1.08	0
240	0.8981	9.48	3.44	2.77	1.09	0
241	0.7579	9.36	2.81	2.58	1.18	0
242	0.7568	8.77	2.83	2.92	1.13	0
243	0.8216	8.46	2.79	2.77	1.09	0
244	0.7253	7.89	3.02	2.81	1.10	0
245	0.8682	7.41	3.23	2.98	1.16	0
246	0.9014	6.81	3.44	2.81	1.10	0
247	0.8670	6.69	3.69	2.84	1.11	0
248	0.8983	6.39	3.80	2.80	1.09	0
249	0.7923	6.24	3.68	2.79	1.10	0
250	0.7692	5.86	3.73	2.79	1.10	0
251	0.7427	5.85	3.75	2.84	1.10	0
252	0.7964	5.83	3.69	2.83	1.10	0
253	0.7912	5.83	3.69	2.83	1.09	0
254	0.7723	5.89	4.09	2.79	1.08	0
255	0.7841	5.87	4.10	2.79	1.08	0
256	0.8041	5.82	3.75	2.81	1.08	0
257	0.8024	5.82	3.79	2.81	1.09	0
258	0.7992	5.83	3.78	2.79	1.08	0
259	0.7999	5.83	3.79	2.80	1.09	0
260	0.7817	5.84	3.76	2.79	1.08	0
261	0.7621	5.85	3.76	2.79	1.07	0
262	0.7754	5.85	3.76	2.80	1.07	0
263	0.7653	5.80	4.10	2.82	1.07	0
264	0.7646	5.82	4.10	2.82	1.08	0
265	0.7763	5.83	4.10	2.83	1.08	0
266	0.7801	5.78	4.10	2.83	1.09	0
267	0.7716	5.75	4.09	2.83	1.09	0
268	0.7646	5.79	4.08	2.83	1.09	0
269	0.7613	5.86	3.74	2.81	1.08	0
270	0.7548	5.76	4.09	2.83	1.08	0
271	0.7576	5.79	4.08	2.83	1.09	0
272	0.7515	5.80	4.10	2.83	1.08	0
273	0.7557	5.80	4.09	2.82	1.08	0
274	0.7584	5.81	4.09	2.82	1.08	0
275	0.7526	5.78	4.08	2.83	1.09	0
276	0.7625	5.80	4.08	2.83	1.09	0
277	0.7526	5.81	4.08	2.82	1.08	0
278	0.7599	5.84	4.09	2.82	1.08	0
279	0.7580	5.84	4.09	2.82	1.08	0
280	0.7624	5.82	4.09	2.82	1.08	0
281	0.7654	5.85	4.10	2.81	1.07	0
282	0.7728	5.85	4.10	2.82	1.08	0
283	0.7653	5.85	4.09	2.82	1.08	0
284	0.7666	5.81	4.09	2.82	1.08	0
285	0.7637	5.84	4.09	2.81	1.08	0
286	0.7768	5.80	4.10	2.82	1.08	0
287	0.7807	5.80	4.10	2.82	1.08	0
288	0.7891	5.81	4.11	2.82	1.08	0
289	0.7951	5.82	4.12	2.82	1.08	0
290	0.7978	5.77	4.11	2.82	1.08	0
291	0.8015	5.78	4.11	2.82	1.08	0
292	0.7625	5.80	4.10	2.81	1.08	0
293	0.7816	5.79	4.10	2.82	1.08	0
294	0.7698	5.80	4.10	2.82	1.08	0
295	0.7685	5.82	4.09	2.82	1.08	0
296	0.7696	5.81	4.10	2.81	1.07	0
297	0.7709	5.79	4.10	2.82	1.07	0
298	0.7603	5.79	4.09	2.83	1.08	0
299	0.7650	5.80	4.09	2.82	1.08	0
