step	idx	score	x	y	w	h	class
1	0	0.9957	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9954	-32.00	-40.00	0.00	-0.00	0
1	2	0.6852	21.43	0.54	0.65	0.59	5
1	3	0.6290	9.70	0.10	2.77	1.09	0
2	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9953	-32.00	-40.00	0.00	-0.00	0
2	2	0.7550	9.73	0.05	2.78	1.09	0
2	3	0.5097	21.35	0.46	0.76	1.01	5
3	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
3	2	0.9946	-32.00	-40.00	-0.00	-0.00	0
3	3	0.7395	9.82	0.08	2.83	1.09	0
3	4	0.5121	20.45	0.46	0.55	0.77	5
4	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
4	2	0.7121	9.88	0.07	2.79	1.09	0
4	3	0.5362	20.47	0.49	0.53	0.75	5
5	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
5	1	0.8296	10.24	0.10	2.79	1.09	0
5	2	0.4666	20.46	0.52	0.68	0.88	5
6	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
6	2	0.9951	-32.00	-40.00	-0.00	-0.00	0
6	3	0.8650	10.45	0.10	2.76	1.08	0
6	4	0.4623	20.50	0.61	0.38	0.54	5
7	0	0.9979	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
7	2	0.8673	10.74	0.12	2.74	1.08	0
7	3	0.3071	20.57	0.42	0.58	0.75	5
8	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9953	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9951	-32.00	-40.00	-0.00	-0.00	0
8	3	0.8651	10.70	0.13	2.63	1.02	0
8	4	0.4843	21.39	0.49	0.27	0.31	5
9	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
