step	score	x	y	w	h	class
0	0.0000					
1	0.6290	9.70	0.10	2.77	1.09	0
2	0.7550	9.73	0.05	2.78	1.09	0
3	0.7395	9.82	0.08	2.83	1.09	0
4	0.7121	9.88	0.07	2.79	1.09	0
5	0.8296	10.24	0.10	2.79	1.09	0
6	0.8650	10.45	0.10	2.76	1.08	0
7	0.8673	10.74	0.12	2.74	1.08	0
8	0.8651	10.70	0.13	2.63	1.02	0
9	0.8630	11.24	0.10	2.76	1.05	0
10	0.8831	11.42	0.13	2.76	1.05	0
11	0.8992	11.35	0.13	2.75	1.07	0
12	0.9024	11.48	0.17	2.68	1.04	0
13	0.8537	11.83	0.14	2.74	1.07	0
14	0.9082	12.38	0.14	2.81	1.10	0
15	0.9080	12.67	0.13	2.79	1.06	0
16	0.8988	12.65	0.15	2.79	1.09	0
17	0.8913	12.71	0.18	2.73	1.07	0
18	0.8668	13.27	0.11	2.80	1.07	0
19	0.9042	13.54	0.14	2.70	1.04	0
20	0.8970	13.58	0.14	2.69	1.04	0
21	0.9093	13.49	0.18	2.79	1.08	0
22	0.9125	13.63	0.20	2.79	1.08	0
23	0.8528	13.81	0.19	2.79	1.08	0
24	0.8636	13.73	0.17	2.79	1.09	0
25	0.8644	13.73	0.18	2.80	1.09	0
26	0.8888	13.50	0.13	2.74	1.07	0
27	0.8967	13.52	0.13	2.72	1.06	0
28	0.8904	13.57	0.11	2.72	1.06	0
29	0.8599	13.39	0.11	2.69	1.04	0
30	0.8938	13.53	0.09	2.80	1.09	0
31	0.8396	13.80	0.10	2.79	1.09	0
32	0.8892	13.58	0.09	2.79	1.08	0
33	0.8843	13.51	0.09	2.78	1.08	0
34	0.8907	13.52	0.12	2.77	1.08	0
35	0.8727	13.58	0.18	2.79	1.09	0
36	0.8690	13.71	0.15	2.67	1.04	0
37	0.8664	13.62	0.18	2.63	1.04	0
38	0.8546	13.79	0.19	2.70	1.05	0
39	0.8121	13.81	0.21	2.59	1.02	0
40	0.8340	13.83	0.26	2.67	1.04	0
41	0.8811	14.28	0.22	2.81	1.09	0
42	0.8861	14.26	0.16	2.80	1.07	0
43	0.8576	14.20	0.15	2.79	1.07	0
44	0.8285	14.17	0.17	2.80	1.09	0
45	0.8771	14.31	0.11	2.79	1.07	0
46	0.8935	14.34	0.12	2.73	1.06	0
47	0.8102	14.16	0.09	2.76	1.07	0
48	0.6985	14.19	0.06	2.77	1.05	0
49	0.7705	14.31	-0.03	2.73	1.05	0
50	0.8773	14.44	-0.06	2.74	1.05	0
51	0.8869	14.41	-0.07	2.75	1.06	0
52	0.8605	14.73	-0.12	2.78	1.06	0
53	0.8525	14.74	-0.18	2.75	1.05	0
54	0.8058	14.82	-0.18	2.73	1.04	0
55	0.8097	14.78	-0.09	2.76	1.06	0
56	0.6962	15.23	-0.03	2.76	1.06	0
57	0.8531	14.55	0.07	2.75	1.06	0
58	0.8831	15.39	0.10	2.78	1.07	0
59	0.9020	15.43	0.11	2.76	1.07	0
60	0.9012	15.59	0.14	2.76	1.07	0
61	0.9003	15.60	0.14	2.79	1.07	0
62	0.9044	15.58	0.16	2.79	1.07	0
63	0.8892	15.67	0.15	2.78	1.07	0
64	0.8834	15.64	0.12	2.79	1.07	0
65	0.8858	15.68	0.10	2.78	1.07	0
66	0.8532	16.19	0.14	2.78	1.07	0
67	0.8664	15.73	0.10	2.78	1.07	0
68	0.8505	15.75	0.08	2.78	1.07	0
69	0.8012	15.74	0.07	2.79	1.07	0
70	0.7635	16.16	0.07	2.81	1.09	0
71	0.6828	16.17	0.06	2.81	1.09	0
72	0.7023	16.24	-0.03	2.79	1.08	0
73	0.7673	15.74	-0.09	2.77	1.07	0
74	0.7100	15.75	-0.08	2.78	1.07	0
75	0.7359	15.69	-0.09	2.78	1.07	0
76	0.8028	15.76	0.05	2.81	1.09	0
