step	score	x	y	w	h	class
0	0.0000					
1	0.5636	10.45	-0.19	1.35	1.59	5
2	0.6109	9.84	-0.06	2.86	1.11	0
3	0.7593	9.51	-0.03	2.76	1.08	0
4	0.7465	9.65	-0.01	2.81	1.09	0
5	0.7209	9.83	0.03	2.80	1.09	0
6	0.7707	10.20	0.06	2.75	1.08	0
7	0.8388	10.41	-0.06	2.74	1.06	0
8	0.7736	10.81	0.07	2.79	1.07	0
9	0.7175	10.85	0.07	2.78	1.06	0
10	0.7513	10.75	0.08	2.59	1.00	0
11	0.7766	11.30	0.07	2.78	1.06	0
12	0.7537	11.23	0.03	2.42	0.96	0
13	0.7582	11.46	0.02	2.55	1.00	0
14	0.7669	11.89	0.10	2.76	1.08	0
15	0.8423	12.34	-0.04	2.77	1.07	0
16	0.7527	12.55	-0.03	2.77	1.06	0
17	0.8610	12.46	0.08	2.80	1.09	0
18	0.8425	12.77	0.08	2.80	1.09	0
19	0.8565	13.44	0.11	2.73	1.05	0
20	0.8654	13.31	0.10	2.76	1.07	0
21	0.8548	13.65	0.12	2.76	1.07	0
22	0.8382	13.51	0.10	2.77	1.06	0
23	0.8077	13.66	0.14	2.73	1.06	0
24	0.8723	13.63	0.11	2.75	1.07	0
25	0.8259	13.37	0.09	2.75	1.06	0
26	0.8474	13.40	0.10	2.76	1.06	0
27	0.8465	13.24	0.13	2.72	1.06	0
28	0.8605	13.37	0.09	2.79	1.08	0
29	0.8524	13.77	0.11	2.77	1.06	0
30	0.8839	13.50	0.10	2.77	1.06	0
31	0.8866	13.59	0.15	2.77	1.06	0
32	0.9003	13.40	0.22	2.60	1.02	0
33	0.8975	13.45	0.31	2.77	1.06	0
34	0.8937	13.52	0.42	2.66	1.03	0
35	0.8788	13.60	0.33	2.76	1.06	0
36	0.8725	13.60	0.16	2.77	1.06	0
37	0.8794	13.55	0.16	2.77	1.06	0
38	0.8820	13.66	0.15	2.70	1.05	0
39	0.8659	13.39	0.14	2.65	1.03	0
40	0.8458	13.26	0.11	2.74	1.06	0
41	0.7254	13.32	0.08	2.77	1.06	0
42	0.8144	13.27	0.09	2.72	1.05	0
43	0.8258	13.41	0.08	2.77	1.08	0
44	0.8467	13.48	-0.04	2.75	1.04	0
45	0.8407	13.38	-0.05	2.68	1.02	0
46	0.8492	13.65	-0.07	2.76	1.05	0
47	0.8748	13.60	-0.09	2.76	1.05	0
48	0.8386	13.74	-0.08	2.77	1.05	0
49	0.8559	13.68	-0.07	2.76	1.05	0
50	0.8010	13.72	-0.04	2.75	1.06	0
51	0.7925	13.82	0.09	2.73	1.05	0
52	0.8281	13.82	0.13	2.69	1.05	0
53	0.8010	13.87	0.20	2.73	1.06	0
54	0.8002	14.12	0.22	2.76	1.06	0
55	0.8950	14.24	0.23	2.76	1.06	0
56	0.8540	14.19	0.19	2.81	1.09	0
57	0.8556	13.80	0.20	2.70	1.05	0
58	0.8578	14.22	0.18	2.81	1.08	0
59	0.8465	14.18	0.13	2.74	1.05	0
60	0.8202	14.16	0.10	2.75	1.05	0
61	0.7806	13.88	0.13	2.71	1.05	0
62	0.8617	14.37	0.06	2.77	1.06	0
63	0.7682	14.22	-0.01	2.77	1.07	0
64	0.8301	14.28	-0.04	2.77	1.06	0
65	0.8617	14.32	-0.07	2.78	1.07	0
66	0.8130	14.26	-0.08	2.75	1.06	0
67	0.8569	14.29	-0.05	2.78	1.07	0
68	0.8684	14.41	-0.06	2.80	1.08	0
69	0.8382	14.34	-0.03	2.78	1.07	0
70	0.8906	14.47	0.08	2.77	1.06	0
71	0.8920	14.32	0.12	2.76	1.06	0
72	0.8969	14.62	0.14	2.75	1.06	0
73	0.8816	14.71	0.20	2.77	1.06	0
74	0.8903	14.68	0.27	2.78	1.07	0
75	0.8335	15.23	0.31	2.74	1.06	0
76	0.8428	15.26	0.39	2.74	1.06	0
77	0.8931	15.38	0.33	2.79	1.07	0
78	0.9027	15.38	0.28	2.80	1.07	0
79	0.7935	14.86	0.22	2.80	1.07	0
80	0.8190	14.81	0.13	2.74	1.06	0
81	0.8686	14.60	0.11	2.77	1.07	0
82	0.7343	15.14	0.08	2.79	1.08	0
83	0.7448	15.19	0.07	2.77	1.07	0
84	0.7267	15.13	0.07	2.79	1.08	0
85	0.7563	15.27	0.06	2.76	1.07	0
86	0.7384	15.13	0.07	2.79	1.08	0
87	0.7725	15.18	0.09	2.75	1.06	0
88	0.8389	15.32	0.16	2.76	1.07	0
89	0.8520	15.20	0.22	2.80	1.08	0
90	0.8665	15.26	0.32	2.79	1.08	0
91	0.8662	15.18	0.33	2.79	1.08	0
92	0.8716	15.20	0.36	2.80	1.08	0
93	0.8791	15.26	0.37	2.80	1.08	0
94	0.8285	15.14	0.40	2.80	1.08	0
95	0.8819	15.29	0.35	2.79	1.08	0
96	0.8947	15.35	0.22	2.80	1.08	0
97	0.8812	15.29	0.12	2.81	1.08	0
98	0.8142	15.21	0.11	2.76	1.07	0
99	0.8260	15.17	0.09	2.81	1.09	0
100	0.8474	15.26	0.07	2.81	1.09	0
101	0.8533	15.43	0.07	2.80	1.09	0
102	0.8774	15.42	0.08	2.79	1.08	0
103	0.8935	15.55	0.12	2.77	1.07	0
104	0.8917	15.48	0.13	2.78	1.07	0
105	0.8915	15.58	0.22	2.79	1.08	0
106	0.8942	15.44	0.22	2.78	1.07	0
107	0.8944	15.59	0.20	2.77	1.07	0
108	0.9004	15.65	0.23	2.77	1.07	0
109	0.9051	15.64	0.24	2.76	1.06	0
110	0.9143	15.51	0.24	2.77	1.06	0
111	0.8877	15.33	0.25	2.77	1.07	0
112	0.8855	15.70	0.20	2.77	1.07	0
113	0.8912	15.68	0.15	2.77	1.07	0
114	0.8615	15.76	0.14	2.78	1.07	0
115	0.8499	16.26	0.18	2.78	1.07	0
116	0.8518	16.29	0.21	2.78	1.07	0
117	0.8751	16.26	0.24	2.81	1.09	0
118	0.8674	16.32	0.25	2.77	1.07	0
119	0.8925	16.42	0.25	2.81	1.08	0
120	0.8884	16.40	0.26	2.81	1.09	0
121	0.8677	15.78	0.20	2.78	1.07	0
122	0.8733	16.29	0.26	2.82	1.09	0
123	0.8822	16.38	0.25	2.82	1.09	0
124	0.8577	16.27	0.32	2.81	1.09	0
125	0.8687	16.25	0.32	2.81	1.09	0
126	0.8665	16.27	0.34	2.81	1.09	0
127	0.8647	16.28	0.30	2.83	1.09	0
128	0.8777	16.32	0.26	2.82	1.09	0
129	0.9031	16.49	0.25	2.83	1.09	0
