step	score	x	y	w	h	class
114	0.8638	20.68	-0.32	2.77	1.07	0
115	0.8873	20.40	-0.26	2.75	1.05	0
116	0.8719	20.35	-0.41	2.77	1.06	0
117	0.8828	20.67	-0.39	2.77	1.07	0
118	0.8512	20.77	-0.39	2.77	1.07	0
119	0.8310	20.82	-0.38	2.77	1.06	0
120	0.8281	20.77	-0.30	2.76	1.06	0
121	0.8699	20.59	-0.30	2.75	1.05	0
122	0.8736	20.72	-0.39	2.77	1.06	0
123	0.8866	20.51	-0.34	2.76	1.06	0
124	0.8756	20.59	-0.30	2.80	1.08	0
125	0.8797	20.62	-0.29	2.78	1.07	0
126	0.8877	20.51	-0.30	2.79	1.07	0
127	0.8924	20.52	-0.32	2.79	1.07	0
128	0.8916	20.40	-0.33	2.79	1.07	0
129	0.8854	20.53	-0.33	2.79	1.07	0
130	0.8836	20.66	-0.43	2.79	1.07	0
131	0.8657	20.68	-0.54	2.77	1.06	0
132	0.8625	20.75	-0.59	2.78	1.07	0
133	0.8849	21.25	-0.53	2.80	1.08	0
134	0.8733	20.73	-0.48	2.78	1.07	0
135	0.8908	21.32	-0.31	2.79	1.07	0
136	0.8529	21.24	-0.25	2.79	1.07	0
137	0.8523	20.76	-0.27	2.78	1.07	0
138	0.8872	20.62	-0.32	2.79	1.07	0
139	0.8650	21.30	-0.23	2.80	1.08	0
140	0.8839	21.31	-0.26	2.80	1.08	0
141	0.8021	20.80	-0.23	2.79	1.07	0
142	0.8373	21.21	-0.49	2.80	1.08	0
143	0.8032	20.85	-0.49	2.79	1.07	0
144	0.8666	20.67	-0.63	2.81	1.08	0
145	0.8649	20.59	-0.65	2.80	1.08	0
146	0.8403	20.73	-0.72	2.79	1.08	0
147	0.8537	20.67	-0.52	2.78	1.07	0
148	0.8640	20.62	-0.39	2.78	1.07	0
149	0.7874	20.81	-0.26	2.78	1.07	0
150	0.8227	20.74	-0.32	2.77	1.06	0
151	0.8234	20.72	-0.29	2.77	1.07	0
152	0.8719	20.54	-0.18	2.73	1.06	0
153	0.8072	21.17	-0.54	2.79	1.08	0
154	0.8600	21.33	-0.65	2.81	1.08	0
155	0.8045	21.21	-0.73	2.80	1.08	0
156	0.8144	20.76	-0.79	2.70	1.05	0
157	0.7747	20.70	-0.90	2.78	1.08	0
158	0.8372	20.67	-0.59	2.71	1.05	0
159	0.8606	21.31	-0.56	2.81	1.09	0
160	0.8069	20.65	0.14	2.75	1.08	0
161	0.7976	21.27	0.77	2.79	1.08	0
162	0.7461	21.21	1.88	2.78	1.08	0
163	0.7901	21.32	3.20	2.80	1.09	0
164	0.7189	20.78	3.92	2.75	1.05	0
165	0.8655	20.68	4.59	2.75	1.06	0
166	0.8186	21.23	4.70	2.78	1.08	0
167	0.8664	21.31	4.42	2.81	1.09	0
168	0.8597	21.31	4.35	2.80	1.09	0
169	0.8504	21.24	4.42	2.80	1.08	0
170	0.8752	21.21	4.41	2.81	1.08	0
171	0.8005	21.21	4.79	2.78	1.07	0
172	0.8434	20.75	5.59	2.77	1.07	0
173	0.9142	20.50	6.60	2.82	1.09	0
174	0.8230	20.21	7.63	2.77	1.07	0
175	0.0000					
176	0.0000					
177	0.0000					
178	0.0000					
179	0.0000					
180	0.0000					
181	0.0000					
182	0.0000					
183	0.0000					
184	0.8462	21.18	7.27	2.79	1.07	0
185	0.8470	21.44	5.85	2.72	1.04	0
186	0.8412	21.79	4.62	2.72	1.04	0
187	0.8872	22.23	3.49	2.82	1.08	0
188	0.9186	22.41	2.78	2.80	1.08	0
189	0.8983	22.68	2.55	2.75	1.06	0
190	0.8932	22.62	2.75	2.76	1.06	0
191	0.8992	22.63	3.37	2.78	1.07	0
192	0.9087	22.73	4.38	2.81	1.08	0
193	0.8691	22.78	5.11	2.78	1.07	0
194	0.8817	22.66	5.81	2.80	1.07	0
195	0.8527	22.62	5.89	2.79	1.07	0
196	0.9179	22.58	5.68	2.80	1.08	0
197	0.8824	22.36	4.85	2.79	1.08	0
198	0.8575	22.76	4.09	2.82	1.09	0
199	0.7999	22.79	3.08	2.81	1.08	0
200	0.8261	22.81	2.21	2.78	1.07	0
201	0.8706	22.74	1.63	2.76	1.06	0
202	0.8978	22.69	1.45	2.77	1.07	0
203	0.8501	22.73	1.69	2.76	1.06	0
204	0.8862	22.74	2.35	2.79	1.07	0
205	0.8331	22.76	2.79	2.73	1.05	0
206	0.9039	22.68	3.53	2.72	1.04	0
207	0.9069	22.72	4.31	2.81	1.08	0
208	0.9087	22.30	4.68	2.79	1.08	0
209	0.9120	22.41	4.86	2.81	1.07	0
210	0.9248	22.45	4.71	2.82	1.08	0
211	0.8798	22.39	4.11	2.82	1.08	0
212	0.9156	22.29	3.49	2.81	1.07	0
213	0.9041	22.30	2.65	2.82	1.09	0
214	0.8364	21.75	2.22	2.50	0.97	0
215	0.8740	21.68	1.82	2.75	1.06	0
216	0.8931	21.41	1.63	2.77	1.07	0
217	0.7037	21.22	1.88	2.79	1.08	0
218	0.7979	21.23	2.33	2.76	1.07	0
219	0.8537	21.44	2.79	2.78	1.07	0
220	0.8521	20.69	3.30	2.77	1.07	0
221	0.8666	20.22	3.50	2.62	1.00	0
222	0.8070	19.73	3.65	2.43	0.95	0
223	0.8627	19.56	3.74	2.72	1.05	0
224	0.8073	18.74	3.54	2.32	1.17	0
225	0.7897	18.81	3.50	2.62	1.01	0
226	0.8304	18.23	3.37	2.72	1.04	0
227	0.7585	17.74	2.90	2.57	1.00	0
228	0.8723	17.46	2.82	2.73	1.05	0
229	0.8418	17.50	2.63	2.74	1.06	0
230	0.8080	17.20	2.38	2.75	1.06	0
231	0.8804	16.35	2.37	2.79	1.07	0
232	0.7894	15.82	2.44	2.76	1.07	0
233	0.8559	15.74	2.48	2.78	1.07	0
234	0.8070	15.14	2.43	2.75	1.06	0
235	0.8677	14.67	2.56	2.75	1.06	0
236	0.8795	14.48	2.68	2.78	1.08	0
237	0.7518	13.50	3.20	1.46	1.53	5
238	0.7279	13.35	3.25	1.68	1.51	5
239	0.7893	13.39	2.92	2.72	1.05	0
240	0.7942	12.37	3.25	1.42	1.52	5
241	0.8243	12.60	2.88	2.75	1.06	0
242	0.7791	11.65	3.36	1.85	1.48	5
243	0.7774	11.41	3.37	1.57	1.56	5
244	0.7948	11.49	3.06	2.75	1.06	0
245	0.7999	10.70	3.40	2.24	1.34	5
246	0.7492	10.36	3.33	2.02	1.33	5
247	0.7311	10.37	3.40	1.82	1.37	5
248	0.8038	10.46	3.21	2.66	1.11	0
249	0.8317	10.46	3.16	2.83	1.09	0
250	0.8526	10.38	3.25	2.66	1.04	0
251	0.8603	10.47	3.16	2.84	1.10	0
252	0.8732	10.45	3.14	2.85	1.10	0
253	0.8837	10.39	3.17	2.83	1.10	0
254	0.8728	10.44	3.14	2.82	1.10	0
255	0.8438	10.38	3.15	2.84	1.10	0
256	0.8206	10.36	3.14	2.82	1.10	0
257	0.8260	10.33	3.13	2.82	1.10	0
258	0.7857	10.29	3.10	2.81	1.09	0
259	0.7634	9.60	3.18	2.40	0.89	0
260	0.7417	9.57	3.17	2.39	0.89	0
261	0.7444	9.54	3.17	2.28	0.84	0
262	0.7196	9.60	3.11	2.78	1.03	0
263	0.3288	8.97	3.22	1.27	0.44	1
264	0.7241	9.60	3.12	2.80	1.04	0
265	0.6822	9.55	3.12	2.80	1.04	0
266	0.7052	9.55	3.12	2.80	1.04	0
267	0.6993	9.53	3.12	2.80	1.05	0
268	0.6635	9.53	3.12	2.79	1.04	0
269	0.3318	9.74	3.14	1.57	0.60	1
270	0.8049	10.29	3.09	2.84	1.09	0
271	0.3466	9.69	3.12	1.45	0.57	1
272	0.3799	9.64	3.10	1.39	0.54	1
273	0.8034	10.31	3.08	2.84	1.09	0
274	0.7877	10.27	3.07	2.85	1.10	0
275	0.7947	10.27	3.07	2.85	1.10	0
276	0.7898	10.26	3.07	2.83	1.09	0
277	0.7823	10.26	3.07	2.84	1.09	0
278	0.7637	10.25	3.07	2.83	1.09	0
279	0.7251	9.50	3.18	2.18	0.81	0
280	0.6981	9.48	3.18	2.05	0.77	0
281	0.7188	9.50	3.18	2.06	0.77	0
282	0.7904	10.28	3.08	2.82	1.07	0
283	0.7748	10.30	3.08	2.82	1.07	0
284	0.7859	10.29	3.08	2.82	1.07	0
285	0.3581	9.69	3.13	1.43	0.55	1
286	0.3752	9.66	3.12	1.39	0.55	1
287	0.7594	9.58	3.19	2.18	0.82	0
288	0.7551	9.57	3.19	2.18	0.82	0
289	0.7601	9.57	3.19	2.18	0.82	0
290	0.7380	10.23	3.06	2.82	1.08	0
291	0.7562	9.58	3.20	2.21	0.82	0
292	0.7155	9.49	3.16	2.00	0.75	0
293	0.7066	9.48	3.17	1.96	0.74	0
294	0.6859	9.44	3.18	1.98	0.75	0
295	0.7234	9.61	3.13	2.81	1.04	0
296	0.7169	9.61	3.10	2.80	1.05	0
297	0.6781	9.44	3.18	1.91	0.73	0
298	0.3371	9.65	3.11	1.45	0.57	1
299	0.7827	10.30	3.07	2.82	1.07	0
