tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,1.0,0.067,0.0
2,0.1,0.0,0.036,1.0
3,0.15,0.0,-0.059,1.0
4,0.2,0.0,-0.001,1.0
5,0.25,0.0,-0.073,1.0
6,0.3,0.0,0.0,1.0
7,0.35,0.0,0.0,1.0
8,0.4,0.0,0.0,1.0
9,0.45,0.0,0.0,1.0
10,0.5,0.0,0.0,1.0
11,0.55,0.0,0.0,1.0
12,0.6,0.0,0.0,1.0
13,0.65,0.0,0.0,1.0
14,0.7,0.0,0.0,1.0
15,0.75,0.0,0.0,1.0
16,0.8,0.0,0.0,1.0
17,0.85,0.0,0.0,1.0
18,0.9,0.0,0.0,1.0
19,0.95,0.0,0.0,1.0
20,1.0,0.0,0.0,1.0
21,1.05,0.0,0.0,1.0
22,1.1,0.0,0.0,1.0
23,1.15,1.0,-0.003,0.0
24,1.2,1.0,-0.007,0.0
25,1.25,1.0,-0.006,0.0
26,1.3,1.0,-0.007,0.0
27,1.35,1.0,-0.005,0.0
28,1.4,1.0,-0.009,0.0
29,1.45,1.0,-0.01,0.0
30,1.5,1.0,-0.005,0.0
31,1.55,1.0,-0.007,0.0
32,1.6,1.0,-0.004,0.0
33,1.65,1.0,-0.003,0.0
34,1.7,1.0,-0.013,0.0
35,1.75,1.0,-0.024,0.0
36,1.8,1.0,-0.022,0.0
37,1.85,1.0,-0.004,0.0
38,1.9,1.0,0.024,0.0
39,1.95,1.0,0.066,0.0
40,2.0,1.0,0.08,0.0
41,2.05,1.0,0.033,0.0
42,2.1,1.0,0.075,0.0
43,2.15,1.0,0.0,0.0
44,2.2,1.0,0.053,0.0
45,2.25,1.0,0.13,0.0
46,2.3,1.0,0.066,0.0
47,2.35,1.0,0.058,0.0
48,2.4,1.0,-0.009,0.0
49,2.45,0.0,-0.003,1.0
50,2.5,0.0,-0.171,1.0
51,2.55,0.0,-0.049,1.0
52,2.6,0.0,-0.036,1.0
53,2.65,0.0,-0.06,1.0
54,2.7,0.0,-0.058,1.0
55,2.75,0.0,-0.078,1.0
56,2.8,0.4939,-0.01,0.0
57,2.85,1.0,0.002,0.0
58,2.9,1.0,0.066,0.0
59,2.95,1.0,0.113,0.0
60,3.0,1.0,0.181,0.0
61,3.05,1.0,0.242,0.0
62,3.1,1.0,0.224,0.0
63,3.15,0.4601,0.04,0.0
64,3.2,0.0,0.176,1.0
65,3.25,0.0,0.24,1.0
66,3.3,0.0,0.328,1.0
67,3.35,0.0,0.307,1.0
68,3.4,0.0,0.103,1.0
69,3.45,0.2451,-0.018,0.0
70,3.5,0.5699,-0.015,0.0
71,3.55,1.0,-0.04,0.0
72,3.6,1.0,-0.05,0.0
73,3.65,1.0,-0.218,0.0
74,3.7,1.0,-0.479,0.0
75,3.75,1.0,-0.576,0.0
76,3.8,1.0,-0.414,0.0
77,3.85,0.2493,-0.269,0.0
78,3.9,0.0,-0.012,1.0
79,3.95,0.0,-0.112,1.0
80,4.0,0.0,-0.073,1.0
81,4.05,0.0,0.054,1.0
82,4.1,0.0,-0.011,1.0
83,4.15,0.0,-0.099,1.0
84,4.2,0.2481,-0.158,0.0
85,4.25,0.8428,-0.465,0.0
86,4.3,1.0,-0.314,0.0
87,4.35,1.0,-0.285,0.0
88,4.4,1.0,-0.242,0.0
89,4.45,1.0,-0.129,0.0
90,4.5,1.0,-0.042,0.0
91,4.55,0.883,-0.043,0.0
92,4.6,0.0,-0.141,1.0
93,4.65,0.0,-0.194,1.0
94,4.7,0.2526,-0.648,0.0
95,4.75,0.2508,-0.25,0.0
96,4.8,0.2492,-0.246,0.0
97,4.85,0.0,0.0,1.0
98,4.9,0.0,0.0,1.0
99,4.95,1.0,-0.141,0.0
100,5.0,1.0,-0.127,0.0
101,5.05,1.0,-0.115,0.0
102,5.1,1.0,-0.123,0.0
103,5.15,1.0,-0.101,0.0
104,5.2,1.0,-0.108,0.0
105,5.25,1.0,-0.098,0.0
106,5.3,1.0,-0.093,0.0
107,5.35,1.0,-0.103,0.0
108,5.4,1.0,-0.097,0.0
109,5.45,1.0,-0.096,0.0
110,5.5,1.0,-0.089,0.0
111,5.55,1.0,-0.095,0.0
112,5.6,1.0,-0.092,0.0
113,5.65,1.0,-0.093,0.0
114,5.7,1.0,-0.095,0.0
115,5.75,1.0,-0.1,0.0
116,5.8,1.0,-0.088,0.0
117,5.85,1.0,-0.087,0.0
118,5.9,1.0,-0.093,0.0
119,5.95,1.0,-0.092,0.0
120,6.0,1.0,-0.087,0.0
121,6.05,1.0,-0.089,0.0
122,6.1,1.0,-0.092,0.0
123,6.15,1.0,-0.087,0.0
124,6.2,1.0,-0.087,0.0
125,6.25,1.0,-0.08,0.0
126,6.3,1.0,-0.087,0.0
127,6.35,1.0,-0.084,0.0
128,6.4,1.0,-0.083,0.0
129,6.45,1.0,-0.083,0.0
130,6.5,1.0,-0.085,0.0
131,6.55,1.0,-0.087,0.0
