tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,1.0,0.02,0.0
2,0.1,1.0,0.018,0.0
3,0.15,1.0,0.004,0.0
4,0.2,1.0,0.025,0.0
5,0.25,1.0,0.01,0.0
6,0.3,1.0,-0.024,0.0
7,0.35,1.0,0.0,0.0
8,0.4,1.0,-0.013,0.0
9,0.45,1.0,-0.019,0.0
10,0.5,1.0,-0.008,0.0
11,0.55,1.0,-0.004,0.0
12,0.6,1.0,-0.009,0.0
13,0.65,1.0,-0.024,0.0
14,0.7,1.0,-0.03,0.0
15,0.75,1.0,-0.015,0.0
16,0.8,1.0,-0.029,0.0
17,0.85,1.0,-0.035,0.0
18,0.9,1.0,-0.029,0.0
19,0.95,1.0,-0.029,0.0
20,1.0,1.0,0.003,0.0
21,1.05,1.0,0.02,0.0
22,1.1,1.0,0.003,0.0
23,1.15,1.0,0.017,0.0
24,1.2,1.0,0.014,0.0
25,1.25,1.0,0.011,0.0
26,1.3,1.0,0.026,0.0
27,1.35,1.0,-0.015,0.0
