step	score	x	y	w	h	class
0	0.0000					
1	0.6834	9.45	0.04	2.79	1.08	0
2	0.7413	9.37	0.06	2.79	1.08	0
3	0.7634	9.39	0.08	2.90	1.11	0
4	0.8265	9.71	0.09	2.82	1.09	0
5	0.8139	9.87	0.13	2.82	1.09	0
6	0.8880	10.22	0.15	2.80	1.09	0
7	0.9329	10.49	0.17	2.80	1.08	0
8	0.8897	10.80	0.11	2.81	1.08	0
9	0.8210	10.88	0.11	2.81	1.08	0
10	0.8638	11.21	0.12	2.73	1.06	0
11	0.9137	11.34	0.21	2.82	1.09	0
12	0.9089	11.71	0.23	2.83	1.09	0
13	0.8403	11.84	0.12	2.79	1.07	0
14	0.9164	12.34	0.17	2.79	1.08	0
15	0.9151	12.38	0.14	2.76	1.07	0
16	0.9194	12.42	0.22	2.84	1.10	0
17	0.9113	12.64	0.22	2.83	1.09	0
18	0.8904	13.23	0.13	2.76	1.07	0
19	0.9178	13.44	0.14	2.81	1.08	0
20	0.9209	13.56	0.19	2.83	1.09	0
21	0.8271	13.82	0.20	2.82	1.09	0
22	0.9150	14.25	0.14	2.82	1.08	0
23	0.9148	14.65	0.17	2.80	1.08	0
24	0.9065	14.73	0.20	2.81	1.08	0
25	0.8726	14.80	0.26	2.79	1.07	0
26	0.8868	15.28	0.29	2.77	1.08	0
27	0.9011	15.34	0.24	2.80	1.08	0
28	0.8945	15.56	0.28	2.76	1.07	0
29	0.8989	15.52	0.27	2.81	1.08	0
30	0.8996	15.46	0.32	2.81	1.08	0
31	0.9045	15.39	0.30	2.81	1.08	0
32	0.8976	15.43	0.27	2.81	1.08	0
33	0.8948	15.54	0.26	2.81	1.08	0
34	0.8777	15.68	0.24	2.81	1.08	0
35	0.8610	15.64	0.22	2.82	1.09	0
36	0.8490	15.74	0.19	2.82	1.09	0
37	0.8324	15.77	0.20	2.81	1.09	0
38	0.8759	16.37	0.21	2.76	1.07	0
39	0.8773	16.48	0.16	2.76	1.07	0
40	0.8555	16.31	0.12	2.75	1.07	0
41	0.8164	16.30	0.10	2.75	1.07	0
42	0.8183	16.35	0.09	2.81	1.08	0
43	0.7759	16.26	0.08	2.81	1.08	0
44	0.7695	16.31	0.07	2.76	1.07	0
45	0.8347	16.46	0.08	2.80	1.08	0
46	0.8393	16.29	0.10	2.75	1.07	0
47	0.8695	16.36	0.12	2.81	1.08	0
48	0.8798	16.37	0.15	2.81	1.08	0
49	0.8833	16.50	0.17	2.80	1.08	0
50	0.8845	16.57	0.13	2.80	1.08	0
51	0.8860	16.47	0.23	2.80	1.09	0
52	0.8876	16.41	0.27	2.80	1.07	0
53	0.8854	16.63	0.28	2.80	1.08	0
54	0.8564	16.80	0.26	2.80	1.09	0
55	0.7987	16.87	0.20	2.80	1.09	0
56	0.8018	17.18	0.14	2.75	1.07	0
57	0.7975	17.17	0.17	2.75	1.07	0
58	0.8470	17.28	0.20	2.82	1.09	0
59	0.8499	17.38	0.17	2.83	1.10	0
60	0.8462	17.65	0.11	2.82	1.10	0
61	0.8056	17.39	0.10	2.82	1.10	0
62	0.8156	17.57	-0.13	2.75	1.06	0
63	0.8102	17.63	-0.15	2.76	1.06	0
64	0.8376	17.61	-0.18	2.76	1.06	0
65	0.7468	17.84	-0.20	2.74	1.05	0
66	0.7847	18.22	-0.17	2.83	1.10	0
67	0.8001	18.14	-0.31	2.82	1.08	0
68	0.7500	17.85	-0.29	2.81	1.09	0
69	0.8307	18.26	-0.14	2.82	1.08	0
70	0.8222	18.26	-0.13	2.82	1.08	0
71	0.8341	18.42	-0.14	2.82	1.08	0
72	0.8226	18.78	0.14	2.83	1.11	0
73	0.8407	18.78	0.16	2.83	1.11	0
74	0.8231	18.68	0.07	2.80	1.08	0
75	0.8464	18.69	0.09	2.81	1.08	0
76	0.8138	18.79	0.08	2.80	1.08	0
77	0.7605	19.17	0.14	2.82	1.11	0
78	0.7902	19.29	0.11	2.82	1.10	0
79	0.7537	19.21	0.11	2.83	1.11	0
80	0.8225	19.42	-0.17	2.76	1.06	0
81	0.7212	18.85	0.08	2.80	1.07	0
82	0.8213	19.44	0.17	2.83	1.10	0
83	0.7927	19.68	-0.20	2.75	1.06	0
84	0.8075	19.74	-0.27	2.76	1.06	0
85	0.7824	20.23	-0.21	2.77	1.07	0
86	0.7947	20.27	-0.21	2.76	1.07	0
87	0.8006	20.63	-0.15	2.82	1.09	0
88	0.8168	20.61	-0.25	2.82	1.08	0
89	0.8197	20.74	-0.31	2.81	1.08	0
90	0.8217	21.44	-0.22	2.81	1.10	0
91	0.8384	21.47	-0.19	2.82	1.10	0
92	0.7841	21.25	-0.17	2.81	1.09	0
93	0.7804	20.76	-0.19	2.74	1.06	0
94	0.8003	20.59	-0.16	2.76	1.06	0
95	0.7577	20.79	-0.18	2.74	1.06	0
96	0.7733	21.31	-0.14	2.80	1.09	0
97	0.8455	21.32	-0.21	2.78	1.07	0
98	0.8323	21.26	-0.20	2.78	1.07	0
99	0.8186	21.27	-0.19	2.81	1.10	0
100	0.8508	21.48	-0.19	2.82	1.10	0
101	0.8147	21.32	-0.18	2.81	1.10	0
102	0.8142	20.81	-0.29	2.74	1.06	0
103	0.8173	21.17	-0.30	2.80	1.08	0
104	0.8481	21.30	-0.28	2.81	1.09	0
105	0.8579	20.75	-0.55	2.80	1.08	0
106	0.7845	20.88	-0.30	2.79	1.08	0
107	0.8059	20.82	-0.30	2.73	1.05	0
108	0.8512	20.61	-0.24	2.75	1.06	0
109	0.7475	20.89	-0.29	2.80	1.08	0
110	0.8377	20.76	-0.27	2.80	1.08	0
111	0.7940	20.74	-0.17	2.79	1.07	0
112	0.8460	20.75	-0.26	2.80	1.08	0
113	0.8886	20.52	-0.23	2.80	1.07	0
114	0.8762	20.39	-0.21	2.80	1.07	0
115	0.8483	20.26	-0.19	2.80	1.07	0
116	0.8122	20.17	-0.27	2.80	1.08	0
117	0.8809	20.40	-0.28	2.78	1.07	0
118	0.8621	20.61	-0.26	2.78	1.07	0
119	0.8659	20.50	-0.27	2.78	1.07	0
120	0.8383	20.37	-0.25	2.78	1.07	0
121	0.7749	20.22	-0.19	2.79	1.07	0
122	0.7986	20.37	-0.13	2.79	1.07	0
123	0.7184	20.24	0.08	2.78	1.08	0
124	0.7127	20.21	0.08	2.78	1.08	0
125	0.7932	20.34	-0.13	2.80	1.08	0
126	0.7817	20.31	-0.11	2.75	1.06	0
127	0.8462	20.41	-0.20	2.79	1.07	0
128	0.8495	20.39	-0.14	2.74	1.06	0
129	0.8636	20.44	-0.28	2.79	1.08	0
130	0.8883	20.52	-0.42	2.79	1.08	0
131	0.8809	20.58	-0.33	2.79	1.09	0
