step	idx	score	x	y	w	h	class
1	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9951	-32.00	-40.00	-0.00	-0.00	0
1	2	0.6834	9.45	0.04	2.79	1.08	0
2	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9952	-32.00	-40.00	-0.00	-0.00	0
2	2	0.7413	9.37	0.06	2.79	1.08	0
3	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7634	9.39	0.08	2.90	1.11	0
4	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
4	2	0.8265	9.71	0.09	2.82	1.09	0
5	0	0.9961	-32.00	-40.00	-0.00	-0.00	0
5	1	0.8139	9.87	0.13	2.82	1.09	0
6	0	0.9961	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9928	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8880	10.22	0.15	2.80	1.09	0
7	0	0.9952	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9329	10.49	0.17	2.80	1.08	0
8	0	0.9949	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9931	-32.00	-40.00	-0.00	-0.00	0
8	2	0.8897	10.80	0.11	2.81	1.08	0
9	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9934	-32.00	-40.00	-0.00	-0.00	0
9	2	0.8210	10.88	0.11	2.81	1.08	0
10	0	0.9957	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9935	-32.00	-40.00	0.00	-0.00	0
10	2	0.8638	11.21	0.12	2.73	1.06	0
11	0	0.9958	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9935	-32.00	-40.00	0.00	-0.00	0
11	2	0.9137	11.34	0.21	2.82	1.09	0
12	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9937	-32.00	-40.00	-0.00	-0.00	0
12	2	0.9936	-32.00	-40.00	0.00	-0.00	0
12	3	0.9089	11.71	0.23	2.83	1.09	0
13	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9940	-32.00	-40.00	-0.00	-0.00	0
13	2	0.8403	11.84	0.12	2.79	1.07	0
14	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9943	-32.00	-40.00	-0.00	-0.00	0
14	2	0.9164	12.34	0.17	2.79	1.08	0
15	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9944	-32.00	-40.00	-0.00	-0.00	0
15	2	0.9151	12.38	0.14	2.76	1.07	0
16	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9944	-32.00	-40.00	-0.00	-0.00	0
16	2	0.9194	12.42	0.22	2.84	1.10	0
17	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9946	-32.00	-40.00	-0.00	-0.00	0
17	2	0.9113	12.64	0.22	2.83	1.09	0
18	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9947	-32.00	-40.00	-0.00	-0.00	0
18	2	0.8904	13.23	0.13	2.76	1.07	0
18	3	0.3371	42.44	-28.36	2.46	1.00	0
18	4	0.3028	43.50	-31.62	2.37	0.98	0
19	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9948	-32.00	-40.00	-0.00	-0.00	0
19	2	0.9943	-32.00	-40.00	0.00	-0.00	0
19	3	0.9178	13.44	0.14	2.81	1.08	0
19	4	0.3733	42.43	-28.32	2.46	1.01	0
19	5	0.3460	42.42	-31.43	2.44	1.00	0
20	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9948	-32.00	-40.00	-0.00	-0.00	0
20	2	0.9209	13.56	0.19	2.83	1.09	0
20	3	0.3968	42.44	-28.29	2.45	1.01	0
20	4	0.3805	42.44	-31.41	2.44	1.00	0
21	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9949	-32.00	-40.00	-0.00	-0.00	0
21	2	0.8271	13.82	0.20	2.82	1.09	0
21	3	0.3623	42.43	-28.26	2.47	1.01	0
21	4	0.3455	41.45	-31.37	2.45	1.01	0
22	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9961	-32.00	-40.00	0.00	-0.00	0
22	2	0.9950	-32.00	-40.00	-0.00	-0.00	0
22	3	0.9150	14.25	0.14	2.82	1.08	0
22	4	0.3513	44.41	-28.46	2.42	0.99	0
22	5	0.3422	43.52	-31.60	2.36	0.97	0
23	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9962	-32.00	-40.00	0.00	-0.00	0
23	2	0.9947	-32.00	-40.00	-0.00	-0.00	0
