step	score	x	y	w	h	class
79	0.8852	15.60	0.15	2.79	1.07	0
80	0.8488	15.70	0.13	2.78	1.07	0
81	0.8632	15.63	0.11	2.78	1.07	0
82	0.7938	16.21	0.08	2.82	1.10	0
83	0.7739	15.80	0.09	2.77	1.07	0
84	0.7707	15.80	0.08	2.78	1.07	0
85	0.8688	16.33	0.09	2.78	1.07	0
86	0.8611	16.27	0.08	2.77	1.07	0
87	0.8720	16.31	0.08	2.76	1.06	0
88	0.8986	16.44	0.10	2.78	1.07	0
89	0.8707	16.50	0.08	2.81	1.09	0
90	0.9060	16.55	0.10	2.76	1.07	0
91	0.8929	16.62	0.11	2.74	1.06	0
92	0.9039	16.49	0.13	2.75	1.06	0
93	0.8987	16.36	0.16	2.75	1.06	0
94	0.8219	16.16	0.17	2.76	1.07	0
95	0.8866	16.42	0.13	2.74	1.06	0
96	0.8957	16.50	0.12	2.72	1.06	0
97	0.8896	16.57	0.09	2.73	1.06	0
98	0.8880	16.45	0.09	2.75	1.07	0
99	0.8786	16.35	0.09	2.74	1.06	0
100	0.8696	16.59	0.08	2.74	1.06	0
101	0.8699	16.64	0.09	2.73	1.06	0
102	0.8792	16.52	0.10	2.73	1.06	0
103	0.8953	16.65	0.10	2.81	1.09	0
104	0.8898	16.54	0.11	2.80	1.09	0
105	0.8755	16.68	0.11	2.81	1.09	0
106	0.8573	16.65	0.10	2.79	1.08	0
107	0.8796	16.52	0.11	2.79	1.08	0
108	0.8633	16.56	0.11	2.80	1.08	0
109	0.8590	16.68	0.10	2.80	1.08	0
110	0.8372	16.71	0.09	2.80	1.08	0
111	0.8484	16.61	0.10	2.80	1.08	0
112	0.8027	16.76	0.08	2.79	1.08	0
113	0.8202	16.70	0.08	2.79	1.08	0
114	0.7897	17.18	0.11	2.81	1.10	0
115	0.8289	16.75	0.09	2.80	1.09	0
116	0.8701	16.70	0.12	2.72	1.06	0
117	0.8131	17.20	0.10	2.83	1.11	0
118	0.7934	17.22	0.10	2.83	1.11	0
119	0.8283	17.32	0.10	2.83	1.11	0
120	0.7844	17.23	0.09	2.82	1.10	0
121	0.8078	16.73	0.07	2.78	1.07	0
122	0.7464	16.83	0.08	2.77	1.07	0
123	0.7717	17.21	0.11	2.81	1.11	0
124	0.7765	17.21	0.12	2.82	1.11	0
125	0.8179	17.32	0.10	2.81	1.11	0
126	0.8328	17.36	0.11	2.82	1.11	0
127	0.8445	17.46	0.11	2.73	1.07	0
128	0.8450	17.41	0.13	2.83	1.12	0
129	0.8353	17.48	0.07	2.81	1.09	0
130	0.8373	17.52	0.10	2.84	1.12	0
131	0.8131	17.35	0.09	2.83	1.12	0
132	0.7936	17.26	0.10	2.83	1.12	0
133	0.8610	17.43	0.11	2.79	1.08	0
134	0.8066	17.29	0.11	2.82	1.11	0
135	0.8443	17.45	0.10	2.79	1.08	0
136	0.8331	17.37	0.10	2.78	1.08	0
137	0.7983	17.38	0.08	2.82	1.11	0
138	0.8000	17.56	-0.12	2.81	1.10	0
139	0.7563	17.75	0.07	2.77	1.07	0
140	0.7859	17.64	0.07	2.77	1.07	0
141	0.7808	17.80	-0.17	2.80	1.09	0
142	0.7821	17.60	-0.13	2.72	1.05	0
143	0.7389	17.76	0.06	2.76	1.07	0
144	0.7813	17.71	0.06	2.76	1.06	0
145	0.7644	17.59	-0.15	2.77	1.06	0
146	0.7649	17.73	0.06	2.76	1.06	0
147	0.6993	18.22	0.06	2.81	1.10	0
148	0.7380	18.20	0.08	2.81	1.10	0
149	0.7539	18.26	0.08	2.81	1.10	0
150	0.7563	18.18	0.12	2.81	1.10	0
151	0.8335	18.32	0.16	2.80	1.09	0
152	0.8362	18.21	0.30	2.79	1.09	0
153	0.8370	18.19	0.40	2.78	1.08	0
154	0.8506	18.21	0.37	2.78	1.08	0
155	0.8283	17.80	0.29	2.70	1.05	0
156	0.8113	18.18	0.19	2.79	1.08	0
157	0.7997	18.16	0.18	2.80	1.09	0
158	0.7903	18.16	0.17	2.80	1.09	0
159	0.7884	18.15	0.18	2.81	1.09	0
160	0.8420	18.21	0.18	2.73	1.06	0
161	0.8651	18.26	0.22	2.74	1.06	0
162	0.8081	18.14	0.21	2.72	1.05	0
163	0.8405	18.19	0.21	2.73	1.06	0
164	0.8318	18.19	0.21	2.72	1.05	0
165	0.8060	18.20	0.12	2.76	1.06	0
166	0.8031	18.25	0.10	2.76	1.06	0
167	0.7983	18.19	0.12	2.73	1.05	0
168	0.8189	18.28	0.10	2.78	1.07	0
169	0.8255	18.24	0.12	2.73	1.06	0
170	0.8194	18.19	0.12	2.76	1.07	0
171	0.8201	18.32	0.08	2.76	1.07	0
172	0.8141	18.24	-0.09	2.79	1.08	0
173	0.8292	18.32	-0.07	2.79	1.08	0
174	0.8280	18.38	0.08	2.74	1.06	0
175	0.7741	18.24	-0.05	2.76	1.07	0
176	0.7754	18.25	-0.05	2.76	1.07	0
177	0.7612	17.81	0.08	2.78	1.07	0
178	0.7852	18.24	0.11	2.73	1.06	0
179	0.8359	18.37	0.09	2.73	1.06	0
180	0.8078	18.37	-0.08	2.78	1.08	0
181	0.8045	18.51	0.09	2.74	1.07	0
182	0.8135	18.51	-0.11	2.78	1.08	0
183	0.8270	18.49	-0.11	2.78	1.08	0
184	0.8010	18.53	0.10	2.80	1.08	0
185	0.8351	18.56	0.10	2.74	1.07	0
186	0.8456	18.53	0.12	2.77	1.08	0
187	0.8481	18.51	0.11	2.76	1.07	0
188	0.8476	18.40	0.13	2.75	1.07	0
189	0.8188	18.56	0.14	2.74	1.07	0
190	0.8660	18.48	0.28	2.73	1.06	0
191	0.8739	18.57	0.19	2.81	1.10	0
192	0.8781	18.42	0.37	2.71	1.05	0
193	0.8670	18.43	0.45	2.69	1.05	0
194	0.8387	18.68	0.31	2.69	1.04	0
195	0.8669	18.61	0.26	2.70	1.04	0
196	0.8329	18.74	0.27	2.71	1.05	0
197	0.8233	18.65	0.16	2.69	1.04	0
198	0.7754	18.67	-0.16	2.78	1.08	0
199	0.7943	19.36	-0.09	2.80	1.09	0
200	0.7998	19.33	0.14	2.72	1.06	0
201	0.8402	19.34	0.17	2.72	1.06	0
202	0.8272	19.20	0.15	2.70	1.07	0
203	0.8514	19.34	0.35	2.72	1.06	0
204	0.8492	19.26	0.66	2.68	1.04	0
205	0.8340	19.39	1.34	2.62	1.03	0
206	0.7106	19.52	2.09	2.36	1.13	0
207	0.8257	19.68	3.17	2.74	1.06	0
208	0.7555	19.56	4.11	2.76	1.09	0
209	0.8693	19.60	5.18	2.77	1.07	0
210	0.8788	19.33	6.71	2.82	1.09	0
211	0.8417	18.72	7.40	2.77	1.07	0
212	0.0000					
213	0.0000					
214	0.0000					
215	0.0000					
216	0.0000					
217	0.0000					
218	0.0000					
219	0.0000					
220	0.0000					
221	0.0000					
222	0.0000					
223	0.0000					
224	0.0000					
225	0.0000					
226	0.8493	16.38	7.27	2.86	1.11	0
227	0.8104	16.22	6.45	2.76	1.17	0
228	0.6407	16.33	5.68	1.56	1.65	5
229	0.7676	15.78	5.42	2.63	1.27	0
230	0.7671	15.65	5.31	2.53	1.29	0
231	0.7506	14.81	5.31	2.40	1.34	5
232	0.8220	14.49	5.49	2.08	1.53	5
233	0.7558	14.16	5.51	1.89	1.61	5
234	0.7744	13.75	5.33	1.91	1.13	5
235	0.7587	13.43	5.39	1.33	1.11	5
236	0.7721	12.73	5.23	1.67	1.69	5
237	0.7890	12.40	5.16	1.76	1.64	5
238	0.7369	12.35	5.10	1.97	1.25	5
239	0.6531	11.74	4.60	0.76	1.02	5
240	0.7512	11.49	4.38	0.99	0.94	5
241	0.7176	11.55	4.23	1.56	0.97	5
242	0.6621	11.24	4.22	1.32	1.07	5
243	0.6225	10.74	3.78	2.21	1.42	5
244	0.7650	10.72	3.74	2.81	1.06	0
245	0.6668	10.36	4.23	1.77	0.77	5
246	0.7317	9.82	4.29	2.73	1.04	0
247	0.8149	9.30	4.23	2.71	1.05	0
248	0.7921	9.27	4.18	2.78	1.07	0
249	0.7920	8.78	4.21	2.79	1.08	0
250	0.8341	8.59	4.12	2.78	1.08	0
251	0.8193	8.29	3.67	2.57	1.01	0
252	0.7580	7.84	3.64	2.72	1.07	0
253	0.7634	7.85	3.68	2.76	1.08	0
254	0.7870	7.85	3.73	2.79	1.09	0
255	0.7888	7.84	3.74	2.79	1.08	0
256	0.8147	7.81	3.75	2.79	1.08	0
257	0.8874	7.68	3.66	2.79	1.09	0
258	0.8963	7.71	3.63	2.80	1.08	0
259	0.8899	7.71	3.63	2.81	1.09	0
260	0.8974	7.69	3.61	2.80	1.09	0
261	0.8896	7.58	3.53	2.86	1.12	0
262	0.8950	7.44	3.59	2.85	1.11	0
263	0.9000	7.40	3.56	2.85	1.11	0
264	0.8882	7.34	3.75	2.74	1.07	0
265	0.8960	7.28	3.69	2.72	1.05	0
266	0.8764	7.28	3.71	2.71	1.05	0
267	0.8700	6.79	3.59	2.77	1.08	0
268	0.8860	6.78	3.61	2.84	1.11	0
269	0.8936	6.66	3.62	2.82	1.10	0
270	0.8982	6.66	3.62	2.81	1.10	0
271	0.9004	6.69	3.62	2.80	1.10	0
272	0.8909	6.77	3.67	2.82	1.10	0
273	0.8856	6.80	3.67	2.82	1.10	0
274	0.8938	6.79	3.66	2.83	1.11	0
275	0.8873	6.80	3.67	2.83	1.11	0
276	0.8890	6.79	3.67	2.84	1.11	0
277	0.9063	6.76	3.62	2.81	1.10	0
278	0.8996	6.79	3.63	2.83	1.11	0
279	0.8926	6.81	3.63	2.83	1.11	0
280	0.8903	6.81	3.64	2.83	1.10	0
281	0.8924	6.81	3.64	2.83	1.11	0
282	0.8924	6.81	3.63	2.82	1.10	0
283	0.8972	6.80	3.62	2.81	1.10	0
284	0.8981	6.79	3.63	2.82	1.10	0
285	0.8851	6.82	3.66	2.86	1.12	0
286	0.8793	6.83	3.66	2.86	1.12	0
287	0.8814	6.83	3.64	2.86	1.12	0
288	0.8760	6.83	3.64	2.85	1.12	0
289	0.8754	6.84	3.64	2.85	1.12	0
290	0.8786	6.83	3.64	2.85	1.12	0
291	0.8780	6.83	3.64	2.85	1.11	0
292	0.8790	6.83	3.65	2.85	1.11	0
293	0.8929	6.81	3.63	2.82	1.10	0
294	0.8943	6.81	3.61	2.82	1.10	0
295	0.8901	6.82	3.62	2.83	1.11	0
296	0.8838	6.82	3.63	2.82	1.10	0
297	0.8821	6.82	3.63	2.82	1.10	0
298	0.8863	6.82	3.62	2.82	1.10	0
299	0.8881	6.82	3.62	2.82	1.10	0
