step	score	x	y	w	h	class
0	0.0000					
1	0.7940	9.64	0.07	2.87	1.11	0
2	0.7565	9.48	0.08	2.87	1.09	0
3	0.7509	9.53	0.07	2.86	1.09	0
4	0.8007	9.53	-0.07	2.86	1.10	0
5	0.7951	9.84	-0.16	2.81	1.08	0
6	0.8822	10.30	-0.20	2.79	1.07	0
7	0.8734	10.60	-0.33	2.78	1.06	0
8	0.8690	10.72	-0.36	2.79	1.06	0
9	0.8441	10.85	-0.41	2.79	1.06	0
10	0.8158	11.22	-0.38	2.83	1.09	0
11	0.8623	11.36	-0.29	2.83	1.09	0
12	0.8918	11.72	-0.33	2.79	1.07	0
13	0.8422	11.81	-0.25	2.77	1.06	0
14	0.8805	12.39	-0.34	2.79	1.08	0
15	0.9154	12.43	-0.29	2.78	1.07	0
16	0.8848	12.73	-0.30	2.78	1.07	0
17	0.8398	12.84	-0.28	2.78	1.07	0
18	0.9191	13.39	-0.26	2.80	1.08	0
19	0.9230	13.55	-0.25	2.79	1.07	0
20	0.8872	13.73	-0.26	2.80	1.08	0
21	0.8884	14.33	-0.48	2.77	1.07	0
22	0.9015	14.48	-0.44	2.76	1.07	0
23	0.9247	14.56	-0.29	2.81	1.08	0
24	0.8825	14.73	-0.25	2.80	1.08	0
25	0.8392	15.25	-0.32	2.80	1.08	0
26	0.9021	15.41	-0.18	2.80	1.08	0
27	0.8519	15.71	-0.18	2.79	1.08	0
28	0.8831	16.28	-0.39	2.79	1.08	0
29	0.8715	16.29	-0.61	2.77	1.07	0
30	0.8753	16.44	-0.71	2.80	1.08	0
31	0.7839	16.80	-1.13	2.82	1.09	0
32	0.8802	16.75	-1.36	2.80	1.08	0
33	0.8217	16.73	-1.60	2.81	1.09	0
34	0.8392	16.57	-2.11	2.81	1.09	0
35	0.8073	16.74	-2.72	2.85	1.09	0
36	0.7920	16.73	-3.20	2.80	1.09	0
37	0.8515	16.75	-3.49	2.75	1.06	0
38	0.8392	16.75	-3.55	2.76	1.07	0
39	0.8410	16.74	-3.55	2.76	1.07	0
40	0.8554	17.30	-3.28	2.79	1.08	0
41	0.8338	17.27	-2.91	2.83	1.09	0
42	0.9022	17.54	-2.47	2.83	1.09	0
43	0.8385	17.56	-1.94	2.83	1.09	0
44	0.8801	17.49	-1.18	2.73	1.05	0
45	0.8517	17.23	-0.36	2.73	1.06	0
46	0.8801	17.59	0.12	2.73	1.06	0
47	0.8476	17.63	0.57	2.76	1.07	0
48	0.8292	17.75	1.10	2.71	1.05	0
49	0.8978	17.65	1.33	2.73	1.06	0
50	0.9027	17.73	1.34	2.72	1.05	0
51	0.8352	17.81	1.28	2.70	1.05	0
52	0.8749	17.77	1.20	2.71	1.05	0
53	0.8531	18.20	0.68	2.80	1.08	0
54	0.8306	17.79	0.58	2.78	1.08	0
55	0.8697	18.22	0.44	2.81	1.08	0
56	0.8969	18.28	0.41	2.80	1.08	0
57	0.8366	18.14	0.45	2.81	1.08	0
58	0.8743	18.24	0.50	2.81	1.08	0
59	0.8599	18.22	0.56	2.81	1.08	0
60	0.8287	18.22	0.67	2.80	1.08	0
61	0.7455	18.14	0.82	2.79	1.08	0
62	0.7211	17.84	1.10	2.71	1.05	0
63	0.7475	17.82	1.10	2.71	1.05	0
64	0.8474	17.60	0.85	2.73	1.06	0
65	0.8621	17.64	0.78	2.81	1.09	0
66	0.8719	17.61	0.47	2.77	1.07	0
67	0.8778	17.65	0.47	2.74	1.06	0
68	0.8908	17.53	0.33	2.75	1.06	0
69	0.8930	17.54	0.10	2.81	1.09	0
70	0.8706	17.43	0.10	2.76	1.06	0
71	0.8583	17.39	0.09	2.75	1.06	0
72	0.8474	17.69	-0.10	2.80	1.08	0
73	0.8489	17.58	0.07	2.73	1.06	0
74	0.8598	17.69	0.07	2.73	1.06	0
75	0.8376	17.77	0.08	2.73	1.06	0
