step	idx	score	x	y	w	h	class
1	0	0.9962	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
1	2	0.7940	9.64	0.07	2.87	1.11	0
2	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9958	-32.00	-40.00	0.00	-0.00	0
2	2	0.7565	9.48	0.08	2.87	1.09	0
3	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9957	-32.00	-40.00	0.00	-0.00	0
3	2	0.7509	9.53	0.07	2.86	1.09	0
4	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9955	-32.00	-40.00	0.00	-0.00	0
4	2	0.8007	9.53	-0.07	2.86	1.10	0
5	0	0.9964	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9963	-32.00	-40.00	0.00	-0.00	0
5	2	0.9947	-32.00	-40.00	-0.00	-0.00	0
5	3	0.7951	9.84	-0.16	2.81	1.08	0
6	0	0.9964	-32.00	-40.00	0.00	-0.00	0
6	1	0.9962	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8822	10.30	-0.20	2.79	1.07	0
7	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9964	-32.00	-40.00	-0.00	-0.00	0
7	2	0.8734	10.60	-0.33	2.78	1.06	0
8	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9947	-32.00	-40.00	-0.00	-0.00	0
8	2	0.8690	10.72	-0.36	2.79	1.06	0
9	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9950	-32.00	-40.00	-0.00	-0.00	0
9	2	0.8441	10.85	-0.41	2.79	1.06	0
10	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9949	-32.00	-40.00	-0.00	-0.00	0
10	3	0.8158	11.22	-0.38	2.83	1.09	0
11	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9948	-32.00	-40.00	-0.00	-0.00	0
11	3	0.8623	11.36	-0.29	2.83	1.09	0
12	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
12	2	0.9949	-32.00	-40.00	-0.00	-0.00	0
