step	score	x	y	w	h	class
179	0.8403	18.59	-0.78	2.78	1.07	0
180	0.8520	18.53	-0.76	2.78	1.07	0
181	0.8500	18.50	-0.78	2.78	1.06	0
182	0.8330	18.40	-0.78	2.77	1.06	0
183	0.8650	18.42	-0.66	2.78	1.07	0
184	0.8534	18.34	-0.69	2.78	1.07	0
185	0.8380	18.53	-0.76	2.78	1.07	0
186	0.8005	18.61	-0.84	2.78	1.07	0
187	0.8157	18.64	-0.83	2.77	1.07	0
188	0.7991	18.71	-1.19	2.72	1.04	0
189	0.8243	18.77	-1.25	2.73	1.04	0
190	0.8128	18.64	-1.17	2.73	1.04	0
191	0.8374	18.60	-0.80	2.78	1.07	0
192	0.8246	18.47	-0.76	2.78	1.07	0
193	0.8260	18.66	-0.75	2.78	1.06	0
194	0.8261	18.60	-0.77	2.78	1.07	0
195	0.8373	18.58	-0.66	2.78	1.07	0
196	0.7623	18.75	-0.77	2.78	1.07	0
197	0.6921	18.79	-0.85	2.78	1.08	0
198	0.7077	18.75	-1.16	2.70	1.03	0
199	0.7880	18.70	-1.26	2.70	1.03	0
200	0.8105	18.74	-1.24	2.70	1.03	0
201	0.8004	19.31	-1.19	2.80	1.08	0
202	0.8136	19.27	-1.19	2.84	1.09	0
203	0.8200	19.30	-1.28	2.82	1.09	0
204	0.8629	19.47	-1.34	2.81	1.08	0
205	0.8577	19.50	-1.22	2.81	1.08	0
206	0.8485	19.36	-1.27	2.82	1.08	0
207	0.8379	19.39	-1.15	2.81	1.08	0
208	0.7930	18.81	-1.36	2.72	1.03	0
209	0.7902	19.22	-1.23	2.84	1.10	0
210	0.7603	19.26	-1.11	2.83	1.09	0
211	0.7085	18.76	-1.08	2.70	1.03	0
212	0.7684	18.74	-0.83	2.78	1.07	0
213	0.8267	18.56	-1.14	2.71	1.03	0
214	0.7565	18.31	-1.11	2.82	1.11	0
215	0.7982	18.31	-1.17	2.82	1.10	0
216	0.7993	18.28	-1.33	2.83	1.10	0
217	0.7671	17.82	-1.20	2.76	1.06	0
218	0.7788	17.78	-1.25	2.76	1.06	0
219	0.7543	17.83	-1.38	2.81	1.09	0
220	0.7326	17.39	-1.16	2.79	1.07	0
221	0.7336	17.46	-1.26	2.80	1.10	0
222	0.6197	16.65	-0.90	2.78	1.08	0
223	0.6653	14.58	-1.28	1.28	1.49	5
224	0.7055	14.42	-1.21	1.22	1.45	5
225	0.6817	14.60	-1.24	1.29	1.50	5
226	0.6895	14.73	-0.69	2.79	1.09	0
227	0.6528	13.80	-0.70	2.80	1.08	0
228	0.6972	13.43	-0.75	2.82	1.08	0
229	0.6388	14.23	-0.76	2.81	1.08	0
230	0.6389	14.20	-0.78	2.81	1.08	0
231	0.6761	13.59	-0.78	2.81	1.08	0
232	0.6845	14.22	-0.81	2.79	1.07	0
233	0.6539	13.63	-0.93	2.73	1.07	0
234	0.6954	13.64	-0.92	2.77	1.06	0
235	0.6793	12.31	-1.38	1.27	1.50	5
236	0.6374	12.19	-1.49	1.34	1.55	5
237	0.6173	11.73	-1.46	1.53	1.46	5
238	0.5513	12.56	-1.24	2.80	1.08	0
239	0.6677	12.20	-0.87	2.79	1.10	0
240	0.4459	11.32	-0.86	2.74	1.10	0
241	0.4021	11.15	-1.26	2.87	1.09	5
242	0.4541	10.58	-1.23	2.69	1.03	5
243	0.5366	10.54	-1.18	2.67	1.04	5
244	0.5594	10.77	-0.95	2.77	1.09	0
245	0.6170	10.50	-1.10	2.74	1.06	0
246	0.7040	10.51	-1.06	2.74	1.08	0
247	0.6660	10.46	-1.28	2.79	1.08	0
248	0.5105	10.23	-1.31	2.78	1.08	0
249	0.5964	10.16	-1.10	2.74	1.09	0
250	0.7107	10.22	-0.90	2.74	1.07	0
251	0.6917	9.64	-1.20	2.78	1.07	0
252	0.6752	9.65	-1.18	2.75	1.09	0
253	0.7204	9.54	-1.15	2.73	1.08	0
254	0.6378	9.40	-1.21	2.74	1.09	0
255	0.7006	9.39	-0.91	2.74	1.07	0
256	0.4680	8.81	-1.24	2.73	1.10	0
257	0.4455	8.77	-0.93	2.73	1.09	0
258	0.4945	8.81	-0.92	2.71	1.08	0
259	0.5323	8.83	-0.91	2.72	1.08	0
260	0.5149	8.83	-0.92	2.72	1.07	0
261	0.5504	8.87	-1.12	2.72	1.07	0
262	0.5797	8.80	-0.90	2.72	1.08	0
263	0.5776	8.77	-0.90	2.72	1.08	0
264	0.5751	8.78	-0.89	2.72	1.08	0
265	0.5876	8.81	-0.89	2.72	1.07	0
266	0.5837	8.77	-0.90	2.72	1.06	0
267	0.5762	8.75	-0.90	2.72	1.06	0
268	0.5774	8.77	-0.88	2.73	1.05	0
269	0.5210	8.90	-0.99	2.72	1.07	0
270	0.5575	8.81	-0.88	2.72	1.04	0
271	0.5754	9.31	-0.86	2.82	1.08	0
272	0.5919	9.31	-0.88	2.82	1.08	0
273	0.6078	8.79	-0.88	2.72	1.04	0
274	0.6060	8.86	-0.99	2.71	1.07	0
275	0.6113	8.85	-1.00	2.71	1.06	0
276	0.6123	8.84	-1.00	2.71	1.06	0
277	0.6278	8.84	-1.00	2.71	1.07	0
278	0.5936	8.75	-0.88	2.71	1.04	0
279	0.5942	8.85	-1.00	2.71	1.07	0
280	0.6120	8.77	-0.89	2.72	1.04	0
281	0.6232	8.84	-1.00	2.71	1.07	0
282	0.6511	8.83	-1.01	2.71	1.06	0
283	0.6557	8.82	-1.01	2.71	1.06	0
284	0.6474	8.84	-1.00	2.71	1.06	0
285	0.6223	8.74	-0.88	2.71	1.03	0
286	0.6090	8.84	-1.01	2.71	1.06	0
287	0.6124	8.84	-1.00	2.71	1.06	0
288	0.6110	8.84	-1.00	2.71	1.07	0
289	0.6277	8.73	-0.88	2.71	1.03	0
290	0.6205	8.72	-0.88	2.71	1.03	0
291	0.6121	8.75	-0.88	2.71	1.03	0
292	0.6382	8.73	-0.88	2.71	1.03	0
293	0.6069	8.78	-0.89	2.72	1.04	0
294	0.5922	8.85	-1.00	2.72	1.07	0
295	0.6214	8.85	-1.01	2.71	1.07	0
296	0.6178	8.86	-1.00	2.72	1.07	0
297	0.6374	8.83	-0.99	2.72	1.07	0
298	0.6390	8.82	-1.00	2.70	1.06	0
299	0.5871	8.75	-0.89	2.71	1.03	0
