step	idx	score	x	y	w	h	class
1	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
1	1	0.9961	-32.00	-40.00	0.00	-0.00	0
1	2	0.7846	9.66	0.06	2.87	1.11	0
2	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
2	1	0.7502	9.54	0.06	2.87	1.10	0
3	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9960	-32.00	-40.00	0.00	-0.00	0
3	2	0.7289	9.49	0.05	2.88	1.10	0
4	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
4	1	0.7943	9.64	-0.07	2.85	1.10	0
5	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
5	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
5	2	0.7895	9.62	-0.10	2.83	1.09	0
6	0	0.9965	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9955	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8069	10.21	-0.18	2.81	1.08	0
7	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
7	2	0.7879	10.54	-0.27	2.81	1.08	0
8	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9941	-32.00	-40.00	-0.00	-0.00	0
8	3	0.8579	10.73	-0.26	2.79	1.06	0
9	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9945	-32.00	-40.00	-0.00	-0.00	0
9	3	0.8249	10.86	-0.34	2.79	1.06	0
10	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
10	2	0.9942	-32.00	-40.00	-0.00	-0.00	0
10	3	0.7764	10.90	-0.25	2.80	1.07	0
11	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9959	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9940	-32.00	-40.00	-0.00	-0.00	0
11	3	0.8373	11.35	-0.21	2.83	1.09	0
12	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9938	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8824	11.58	-0.18	2.79	1.07	0
13	0	0.9970	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9960	-32.00	-40.00	-0.00	-0.00	0
13	2	0.8074	11.88	-0.25	2.77	1.07	0
14	0	0.9971	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9941	-32.00	-40.00	-0.00	-0.00	0
14	2	0.8884	12.31	-0.23	2.79	1.07	0
15	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9939	-32.00	-40.00	-0.00	-0.00	0
15	2	0.9115	12.39	-0.23	2.80	1.08	0
16	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
16	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
16	2	0.9939	-32.00	-40.00	-0.00	-0.00	0
16	3	0.8960	12.61	-0.26	2.80	1.08	0
17	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
17	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
17	2	0.8627	12.79	-0.25	2.79	1.07	0
18	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
18	1	0.9958	-32.00	-40.00	-0.00	-0.00	0
18	2	0.8970	13.36	-0.40	2.76	1.06	0
19	0	0.9981	-32.00	-40.00	-0.00	-0.00	0
19	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
19	2	0.9241	13.52	-0.23	2.79	1.08	0
20	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
20	1	0.9953	-32.00	-40.00	-0.00	-0.00	0
20	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
20	3	0.8719	13.77	-0.22	2.80	1.08	0
21	0	0.9975	-32.00	-40.00	-0.00	-0.00	0
21	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
21	2	0.9940	-32.00	-40.00	-0.00	-0.00	0
21	3	0.8853	14.29	-0.40	2.77	1.07	0
22	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
22	1	0.9954	-32.00	-40.00	-0.00	-0.00	0
22	2	0.8993	14.43	-0.33	2.76	1.07	0
23	0	0.9976	-32.00	-40.00	-0.00	-0.00	0
23	1	0.9953	-32.00	-40.00	-0.00	-0.00	0
23	2	0.9076	14.57	-0.20	2.81	1.08	0
24	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
24	1	0.9961	-32.00	-40.00	-0.00	-0.00	0
24	2	0.8405	14.76	-0.15	2.80	1.08	0
25	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
25	1	0.9967	-32.00	-40.00	-0.00	-0.00	0
25	2	0.8532	15.35	-0.20	2.76	1.07	0
26	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
26	1	0.9966	-32.00	-40.00	-0.00	-0.00	0
26	2	0.9945	-32.00	-40.00	-0.00	-0.00	0
26	3	0.9005	15.54	-0.24	2.80	1.08	0
27	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
27	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
27	2	0.8662	15.77	-0.43	2.80	1.08	0
28	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
28	1	0.9931	-32.00	-40.00	-0.00	-0.00	0
28	2	0.8525	15.77	-0.67	2.81	1.09	0
29	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
29	1	0.9962	-32.00	-40.00	0.00	-0.00	0
29	2	0.9935	-32.00	-40.00	-0.00	-0.00	0
29	3	0.7827	15.85	-0.84	2.81	1.08	0
30	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
30	1	0.9965	-32.00	-40.00	-0.00	-0.00	0
30	2	0.9939	-32.00	-40.00	-0.00	-0.00	0
30	3	0.8061	15.83	-1.32	2.79	1.08	0
31	0	0.9963	-32.00	-40.00	-0.00	-0.00	0
31	1	0.9941	-32.00	-40.00	-0.00	-0.00	0
31	2	0.8916	16.32	-1.60	2.82	1.09	0
32	0	0.9967	-32.00	-40.00	-0.00	-0.00	0
32	1	0.9945	-32.00	-40.00	-0.00	-0.00	0
32	2	0.7888	15.82	-2.27	2.76	1.07	0
33	0	0.9971	-32.00	-40.00	0.00	-0.00	0
33	1	0.9959	-32.00	-40.00	0.00	-0.00	0
33	2	0.9942	-32.00	-40.00	-0.00	-0.00	0
33	3	0.8024	16.26	-2.63	2.80	1.09	0
34	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
34	1	0.9945	-32.00	-40.00	-0.00	-0.00	0
34	2	0.7678	16.28	-3.12	2.79	1.09	0
35	0	0.9972	-32.00	-40.00	0.00	-0.00	0
35	1	0.9954	-32.00	-40.00	0.00	-0.00	0
35	2	0.9951	-32.00	-40.00	-0.00	-0.00	0
35	3	0.8548	16.39	-3.33	2.80	1.09	0
36	0	0.9973	-32.00	-40.00	-0.00	-0.00	0
36	1	0.9955	-32.00	-40.00	0.00	-0.00	0
36	2	0.9954	-32.00	-40.00	-0.00	-0.00	0
36	3	0.8628	16.30	-3.47	2.77	1.07	0
37	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
37	1	0.9957	-32.00	-40.00	0.00	-0.00	0
37	2	0.9943	-32.00	-40.00	-0.00	-0.00	0
37	3	0.8833	16.37	-3.34	2.77	1.07	0
38	0	0.9964	-32.00	-40.00	0.00	-0.00	0
38	1	0.9952	-32.00	-40.00	0.00	-0.00	0
38	2	0.9950	-32.00	-40.00	-0.00	-0.00	0
38	3	0.8457	16.61	-3.07	2.83	1.09	0
39	0	0.9961	-32.00	-40.00	0.00	-0.00	0
39	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
39	2	0.8817	16.58	-2.56	2.74	1.05	0
40	0	0.9960	-32.00	-40.00	-0.00	-0.00	0
40	1	0.9956	-32.00	-40.00	-0.00	-0.00	0
40	2	0.7554	16.79	-2.07	2.76	1.06	0
41	0	0.9956	-32.00	-40.00	0.00	-0.00	0
41	1	0.9956	-32.00	-40.00	0.00	-0.00	0
41	2	0.9952	-32.00	-40.00	0.00	-0.00	0
41	3	0.8487	16.81	-1.64	2.82	1.09	0
42	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
42	1	0.9960	-32.00	-40.00	0.00	-0.00	0
42	2	0.9937	-32.00	-40.00	-0.00	-0.00	0
42	3	0.7924	16.78	-1.14	2.80	1.08	0
43	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
43	1	0.9962	-32.00	-40.00	0.00	-0.00	0
43	2	0.8855	16.55	-0.34	2.75	1.06	0
44	0	0.9969	-32.00	-40.00	-0.00	-0.00	0
44	1	0.9957	-32.00	-40.00	-0.00	-0.00	0
44	2	0.9956	-32.00	-40.00	0.00	-0.00	0
44	3	0.8848	16.69	0.21	2.73	1.05	0
45	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
45	1	0.9955	-32.00	-40.00	0.00	-0.00	0
45	2	0.7997	17.23	0.74	2.72	1.05	0
46	0	0.9972	-32.00	-40.00	-0.00	-0.00	0
46	1	0.9965	-32.00	-40.00	0.00	-0.00	0
46	2	0.7919	17.18	0.88	2.80	1.08	0
47	0	0.9966	-32.00	-40.00	-0.00	-0.00	0
47	1	0.8107	17.20	1.11	2.74	1.06	0
48	0	0.9966	-32.00	-40.00	0.00	-0.00	0
48	1	0.9963	-32.00	-40.00	-0.00	-0.00	0
