step	score	x	y	w	h	class
0	0.0000					
1	0.7846	9.66	0.06	2.87	1.11	0
2	0.7502	9.54	0.06	2.87	1.10	0
3	0.7289	9.49	0.05	2.88	1.10	0
4	0.7943	9.64	-0.07	2.85	1.10	0
5	0.7895	9.62	-0.10	2.83	1.09	0
6	0.8069	10.21	-0.18	2.81	1.08	0
7	0.7879	10.54	-0.27	2.81	1.08	0
8	0.8579	10.73	-0.26	2.79	1.06	0
9	0.8249	10.86	-0.34	2.79	1.06	0
10	0.7764	10.90	-0.25	2.80	1.07	0
11	0.8373	11.35	-0.21	2.83	1.09	0
12	0.8824	11.58	-0.18	2.79	1.07	0
13	0.8074	11.88	-0.25	2.77	1.07	0
14	0.8884	12.31	-0.23	2.79	1.07	0
15	0.9115	12.39	-0.23	2.80	1.08	0
16	0.8960	12.61	-0.26	2.80	1.08	0
17	0.8627	12.79	-0.25	2.79	1.07	0
18	0.8970	13.36	-0.40	2.76	1.06	0
19	0.9241	13.52	-0.23	2.79	1.08	0
20	0.8719	13.77	-0.22	2.80	1.08	0
21	0.8853	14.29	-0.40	2.77	1.07	0
22	0.8993	14.43	-0.33	2.76	1.07	0
23	0.9076	14.57	-0.20	2.81	1.08	0
24	0.8405	14.76	-0.15	2.80	1.08	0
25	0.8532	15.35	-0.20	2.76	1.07	0
26	0.9005	15.54	-0.24	2.80	1.08	0
27	0.8662	15.77	-0.43	2.80	1.08	0
28	0.8525	15.77	-0.67	2.81	1.09	0
29	0.7827	15.85	-0.84	2.81	1.08	0
30	0.8061	15.83	-1.32	2.79	1.08	0
31	0.8916	16.32	-1.60	2.82	1.09	0
32	0.7888	15.82	-2.27	2.76	1.07	0
33	0.8024	16.26	-2.63	2.80	1.09	0
34	0.7678	16.28	-3.12	2.79	1.09	0
35	0.8548	16.39	-3.33	2.80	1.09	0
36	0.8628	16.30	-3.47	2.77	1.07	0
37	0.8833	16.37	-3.34	2.77	1.07	0
38	0.8457	16.61	-3.07	2.83	1.09	0
39	0.8817	16.58	-2.56	2.74	1.05	0
40	0.7554	16.79	-2.07	2.76	1.06	0
41	0.8487	16.81	-1.64	2.82	1.09	0
42	0.7924	16.78	-1.14	2.80	1.08	0
43	0.8855	16.55	-0.34	2.75	1.06	0
44	0.8848	16.69	0.21	2.73	1.05	0
45	0.7997	17.23	0.74	2.72	1.05	0
46	0.7919	17.18	0.88	2.80	1.08	0
47	0.8107	17.20	1.11	2.74	1.06	0
48	0.8025	17.18	1.14	2.74	1.06	0
49	0.8437	17.24	0.91	2.80	1.08	0
50	0.8182	17.16	0.74	2.81	1.08	0
51	0.7993	17.15	0.55	2.78	1.08	0
52	0.8558	17.22	0.42	2.81	1.09	0
53	0.9048	17.32	0.32	2.82	1.10	0
54	0.8793	17.22	0.28	2.83	1.10	0
55	0.8564	17.23	0.41	2.75	1.06	0
56	0.8714	17.27	0.54	2.74	1.05	0
57	0.8236	16.82	0.50	2.79	1.08	0
58	0.7968	16.66	0.81	2.75	1.07	0
59	0.7741	16.76	0.87	2.78	1.08	0
60	0.7964	16.74	1.09	2.71	1.05	0
61	0.8501	16.49	0.86	2.81	1.09	0
62	0.8640	16.49	0.76	2.80	1.08	0
63	0.8791	16.50	0.66	2.74	1.06	0
64	0.8927	16.48	0.46	2.75	1.06	0
65	0.9008	16.56	0.28	2.76	1.06	0
66	0.8825	16.59	0.07	2.81	1.09	0
67	0.8451	16.65	-0.08	2.79	1.08	0
68	0.8417	16.71	-0.10	2.78	1.07	0
69	0.8227	16.60	-0.07	2.74	1.05	0
70	0.8311	16.67	0.06	2.73	1.05	0
71	0.8530	16.71	0.05	2.82	1.09	0
72	0.7407	17.15	0.08	2.74	1.06	0
73	0.7757	16.83	0.08	2.73	1.06	0
74	0.7326	16.86	0.09	2.72	1.05	0
75	0.7644	16.85	0.09	2.72	1.05	0
76	0.8265	17.22	0.09	2.74	1.06	0
77	0.8219	17.21	0.10	2.74	1.05	0
78	0.7879	17.17	0.08	2.74	1.05	0
79	0.7942	16.81	0.08	2.73	1.05	0
80	0.8218	16.68	0.07	2.73	1.06	0
81	0.8247	16.48	-0.06	2.79	1.08	0
82	0.7708	16.77	-0.06	2.79	1.08	0
83	0.7671	17.20	-0.06	2.79	1.09	0
84	0.7442	17.17	0.06	2.74	1.06	0
85	0.7392	16.84	0.09	2.80	1.08	0
86	0.7443	17.21	0.09	2.80	1.08	0
87	0.7648	17.22	0.08	2.81	1.08	0
88	0.6993	16.83	0.08	2.80	1.08	0
89	0.7928	16.82	0.07	2.81	1.10	0
90	0.7726	17.37	-0.04	2.80	1.08	0
91	0.8174	17.29	-0.06	2.80	1.08	0
92	0.8222	17.27	-0.08	2.79	1.08	0
93	0.7584	17.19	-0.07	2.74	1.06	0
94	0.8215	16.61	-0.05	2.74	1.06	0
95	0.8219	17.22	-0.11	2.78	1.08	0
96	0.8620	17.30	-0.07	2.78	1.08	0
97	0.8469	17.44	-0.10	2.79	1.08	0
98	0.8021	17.28	-0.07	2.79	1.08	0
99	0.6916	16.88	0.06	2.82	1.10	0
100	0.7553	17.16	0.06	2.81	1.10	0
101	0.8062	17.23	0.07	2.81	1.10	0
102	0.7954	17.23	0.06	2.81	1.10	0
103	0.8767	17.35	0.07	2.83	1.10	0
104	0.8496	17.44	0.06	2.80	1.09	0
105	0.8175	17.62	0.05	2.81	1.10	0
106	0.8346	17.63	-0.08	2.78	1.07	0
107	0.8822	17.45	-0.09	2.74	1.06	0
108	0.8540	17.30	-0.12	2.79	1.08	0
109	0.8706	17.37	-0.07	2.75	1.06	0
110	0.8609	17.52	-0.06	2.74	1.05	0
111	0.8730	17.46	-0.10	2.79	1.07	0
112	0.8646	17.37	-0.07	2.74	1.05	0
113	0.8190	17.64	0.05	2.80	1.09	0
114	0.8310	17.50	0.05	2.82	1.10	0
115	0.8773	17.60	0.06	2.80	1.09	0
116	0.8864	17.41	0.06	2.83	1.10	0
117	0.8460	17.56	0.05	2.82	1.09	0
118	0.8258	17.65	0.05	2.82	1.09	0
119	0.7779	17.62	0.06	2.73	1.06	0
120	0.8707	17.49	-0.05	2.80	1.08	0
121	0.8699	17.45	-0.05	2.73	1.05	0
122	0.8516	17.59	-0.05	2.74	1.05	0
123	0.9070	17.45	-0.10	2.80	1.08	0
124	0.9113	17.49	-0.13	2.81	1.08	0
125	0.8379	17.69	-0.08	2.73	1.05	0
126	0.8697	17.46	-0.06	2.74	1.05	0
127	0.7941	17.82	0.07	2.79	1.08	0
128	0.8826	17.78	0.07	2.83	1.10	0
129	0.8179	17.82	0.10	2.72	1.06	0
130	0.8545	17.82	0.08	2.82	1.10	0
131	0.9170	17.64	0.07	2.82	1.10	0
132	0.9186	17.60	0.08	2.83	1.11	0
133	0.8795	17.64	0.09	2.81	1.09	0
134	0.8954	17.75	0.08	2.83	1.10	0
135	0.8720	17.78	0.07	2.82	1.10	0
136	0.8068	17.83	0.06	2.81	1.09	0
137	0.7609	17.82	0.04	2.81	1.10	0
138	0.8130	17.80	-0.09	2.80	1.08	0
139	0.8057	17.79	-0.15	2.72	1.05	0
140	0.8031	18.19	-0.16	2.79	1.08	0
141	0.7125	18.16	-0.08	2.80	1.08	0
142	0.7599	18.19	0.08	2.80	1.09	0
143	0.8930	18.31	0.07	2.83	1.10	0
144	0.8008	18.19	0.09	2.74	1.07	0
145	0.8236	17.82	0.07	2.83	1.10	0
146	0.7990	18.19	0.10	2.75	1.07	0
147	0.7292	17.86	0.10	2.73	1.06	0
148	0.8351	18.24	0.09	2.75	1.07	0
149	0.8197	18.31	0.07	2.78	1.08	0
150	0.7667	18.25	0.07	2.79	1.08	0
151	0.7876	18.21	0.06	2.83	1.10	0
152	0.7309	18.17	0.06	2.83	1.10	0
153	0.8162	18.27	-0.11	2.74	1.06	0
154	0.8541	18.28	-0.15	2.75	1.07	0
155	0.7895	18.25	-0.11	2.74	1.06	0
156	0.7740	18.29	-0.11	2.74	1.06	0
157	0.7510	18.19	0.10	2.81	1.09	0
158	0.8216	18.19	0.14	2.76	1.07	0
159	0.8301	18.22	0.12	2.78	1.08	0
160	0.8930	18.49	0.20	2.82	1.10	0
161	0.8837	18.43	0.14	2.82	1.10	0
162	0.8577	18.40	0.11	2.82	1.10	0
163	0.8410	18.47	0.07	2.81	1.09	0
164	0.8602	18.44	-0.14	2.77	1.07	0
165	0.8200	18.71	-0.17	2.77	1.07	0
166	0.8228	18.73	-0.16	2.77	1.07	0
167	0.8357	18.70	-0.17	2.78	1.07	0
168	0.8507	18.67	-0.17	2.78	1.07	0
169	0.7925	18.80	-0.20	2.78	1.08	0
170	0.7555	18.83	-0.18	2.78	1.07	0
171	0.7021	18.86	-0.16	2.78	1.07	0
