step	score	x	y	w	h	class
0	0.0000					
1	0.4382	9.47	0.17	3.19	1.21	5
2	0.4564	9.46	0.09	2.94	1.13	0
3	0.6008	9.69	0.09	2.88	1.12	0
4	0.6942	9.83	0.09	2.85	1.10	0
5	0.7388	10.21	0.14	2.81	1.08	0
6	0.7987	10.51	0.17	2.79	1.08	0
7	0.8022	10.84	0.17	2.79	1.07	0
8	0.7229	11.11	0.17	2.78	1.07	0
9	0.8133	11.30	0.16	2.78	1.06	0
10	0.8219	11.36	0.16	2.78	1.06	0
11	0.8548	11.58	0.17	2.78	1.07	0
12	0.7940	11.87	0.15	2.78	1.06	0
13	0.8182	12.29	0.12	2.77	1.06	0
14	0.8743	12.66	0.14	2.78	1.06	0
15	0.8612	12.79	0.16	2.78	1.06	0
16	0.8424	12.75	0.17	2.79	1.08	0
17	0.8605	13.37	0.12	2.79	1.07	0
18	0.8810	13.55	0.19	2.80	1.09	0
19	0.8790	13.63	0.22	2.80	1.09	0
20	0.8887	13.57	0.25	2.80	1.09	0
21	0.8462	13.81	0.23	2.78	1.08	0
22	0.8757	13.77	0.30	2.79	1.08	0
23	0.8267	13.85	0.34	2.78	1.08	0
24	0.8454	13.83	0.37	2.79	1.09	0
25	0.7947	14.14	0.40	2.81	1.09	0
26	0.7950	13.85	0.46	2.80	1.08	0
27	0.7917	14.25	0.38	2.78	1.08	0
28	0.8525	13.82	0.36	2.79	1.08	0
29	0.8086	13.86	0.39	2.79	1.07	0
30	0.8035	13.86	0.27	2.79	1.08	0
31	0.7673	14.19	0.15	2.76	1.07	0
32	0.8305	13.82	0.24	2.80	1.08	0
33	0.8378	13.79	0.35	2.80	1.08	0
34	0.8542	13.74	0.36	2.80	1.09	0
35	0.8267	13.82	0.26	2.79	1.08	0
36	0.8230	13.82	0.23	2.79	1.08	0
37	0.8536	13.68	0.20	2.78	1.08	0
38	0.7667	14.28	0.11	2.75	1.06	0
39	0.8178	14.38	0.11	2.74	1.06	0
40	0.8287	14.35	0.16	2.79	1.08	0
41	0.8355	14.40	0.16	2.79	1.08	0
42	0.8466	14.44	0.14	2.80	1.08	0
43	0.8579	14.46	0.14	2.80	1.08	0
44	0.8631	14.49	0.14	2.80	1.09	0
45	0.8541	14.76	0.15	2.80	1.08	0
46	0.8520	14.73	0.16	2.79	1.08	0
47	0.8476	14.55	0.14	2.79	1.08	0
48	0.8032	14.77	0.10	2.79	1.08	0
49	0.8155	14.79	0.12	2.79	1.08	0
50	0.8071	15.31	0.10	2.77	1.07	0
51	0.8183	15.34	0.09	2.77	1.07	0
52	0.8440	15.41	0.11	2.76	1.08	0
53	0.8708	15.47	0.15	2.77	1.07	0
54	0.8533	15.32	0.17	2.76	1.07	0
55	0.8398	15.51	0.11	2.76	1.07	0
56	0.8434	15.62	0.11	2.76	1.07	0
57	0.8441	15.59	0.09	2.76	1.08	0
58	0.8041	15.72	-0.21	2.79	1.08	0
59	0.8087	15.77	-0.27	2.79	1.08	0
60	0.7316	16.14	-0.26	2.81	1.09	0
61	0.7779	16.15	-0.30	2.80	1.08	0
62	0.8449	16.24	-0.27	2.78	1.07	0
63	0.7957	16.20	-0.25	2.79	1.08	0
64	0.8332	16.24	-0.26	2.79	1.08	0
65	0.8681	16.47	-0.26	2.78	1.07	0
66	0.8428	16.70	-0.29	2.79	1.07	0
67	0.8471	16.71	-0.32	2.77	1.07	0
68	0.7993	16.75	-0.25	2.77	1.07	0
69	0.8213	16.77	0.08	2.75	1.07	0
70	0.7728	16.86	0.12	2.74	1.06	0
71	0.7955	16.81	0.11	2.75	1.07	0
72	0.8405	17.32	0.12	2.75	1.07	0
73	0.8532	17.37	0.14	2.75	1.07	0
74	0.8419	17.58	0.10	2.74	1.06	0
75	0.8206	17.74	0.08	2.74	1.06	0
76	0.8146	17.76	0.07	2.74	1.06	0
77	0.7312	18.20	-0.14	2.77	1.08	0
78	0.7224	18.16	-0.15	2.78	1.07	0
79	0.8216	18.24	-0.17	2.77	1.08	0
80	0.8637	18.40	-0.29	2.76	1.07	0
81	0.8537	18.40	-0.26	2.77	1.08	0
82	0.8554	18.72	-0.47	2.78	1.07	0
83	0.8216	19.24	-0.32	2.73	1.06	0
84	0.8606	19.34	-0.29	2.71	1.05	0
