step	idx	score	x	y	w	h	class
1	0	0.9968	-32.00	-40.00	-0.00	-0.00	0
1	1	0.8393	9.72	0.07	2.84	1.10	0
2	0	0.9974	-32.00	-40.00	-0.00	-0.00	0
2	1	0.9972	-32.00	-40.00	-0.00	-0.00	0
2	2	0.8327	9.73	0.05	2.82	1.08	0
3	0	0.9977	-32.00	-40.00	-0.00	-0.00	0
3	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
3	2	0.7682	9.75	-0.06	2.82	1.08	0
4	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
4	1	0.9975	-32.00	-40.00	-0.00	-0.00	0
4	2	0.7266	10.14	-0.13	2.81	1.09	0
5	0	0.9980	-32.00	-40.00	-0.00	-0.00	0
5	1	0.8872	10.27	-0.24	2.83	1.09	0
6	0	0.9982	-32.00	-40.00	-0.00	-0.00	0
6	1	0.9980	-32.00	-40.00	-0.00	-0.00	0
6	2	0.8798	10.60	-0.26	2.84	1.09	0
7	0	0.9978	-32.00	-40.00	-0.00	-0.00	0
7	1	0.9969	-32.00	-40.00	-0.00	-0.00	0
7	2	0.7982	10.82	-0.29	2.85	1.09	0
8	0	0.9988	-32.00	-40.00	-0.00	-0.00	0
8	1	0.9983	-32.00	-40.00	-0.00	-0.00	0
8	2	0.9973	-32.00	-40.00	-0.00	-0.00	0
8	3	0.8204	11.18	-0.27	2.77	1.07	0
9	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
9	1	0.9982	-32.00	-40.00	-0.00	-0.00	0
9	2	0.9968	-32.00	-40.00	-0.00	-0.00	0
9	3	0.9015	11.27	-0.30	2.81	1.08	0
10	0	0.9983	-32.00	-40.00	-0.00	-0.00	0
10	1	0.9980	-32.00	-40.00	0.00	-0.00	0
10	2	0.9215	11.38	-0.27	2.82	1.09	0
11	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
11	1	0.9983	-32.00	-40.00	-0.00	-0.00	0
11	2	0.9159	11.44	-0.24	2.79	1.06	0
12	0	0.9984	-32.00	-40.00	-0.00	-0.00	0
12	1	0.9982	-32.00	-40.00	-0.00	-0.00	0
12	2	0.8487	11.78	-0.24	2.77	1.06	0
13	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
13	1	0.9981	-32.00	-40.00	-0.00	-0.00	0
13	2	0.8281	12.18	-0.23	2.75	1.06	0
14	0	0.9986	-32.00	-40.00	-0.00	-0.00	0
14	1	0.9979	-32.00	-40.00	-0.00	-0.00	0
14	2	0.9074	12.38	-0.26	2.75	1.06	0
15	0	0.9985	-32.00	-40.00	-0.00	-0.00	0
15	1	0.9980	-32.00	-40.00	-0.00	-0.00	0
