tick,sim_time_s,throttle,steer,brake
0,0.0,0.0,0.0,1.0
1,0.05,0.0,0.359,1.0
2,0.1,0.0,0.408,1.0
3,0.15,0.0,0.429,1.0
4,0.2,0.0,0.482,1.0
5,0.25,1.0,0.473,0.0
6,0.3,1.0,0.447,0.0
7,0.35,1.0,0.462,0.0
8,0.4,1.0,0.453,0.0
9,0.45,1.0,0.458,0.0
10,0.5,1.0,0.446,0.0
11,0.55,1.0,0.434,0.0
12,0.6,1.0,0.423,0.0
13,0.65,1.0,0.424,0.0
14,0.7,1.0,0.422,0.0
15,0.75,1.0,0.415,0.0
16,0.8,1.0,0.387,0.0
17,0.85,1.0,0.342,0.0
18,0.9,1.0,0.243,0.0
19,0.95,1.0,0.122,0.0
20,1.0,1.0,0.027,0.0
21,1.05,1.0,-0.08,0.0
22,1.1,1.0,-0.131,0.0
23,1.15,1.0,-0.187,0.0
24,1.2,1.0,-0.231,0.0
25,1.25,1.0,-0.225,0.0
26,1.3,1.0,-0.204,0.0
27,1.35,1.0,-0.158,0.0
28,1.4,1.0,-0.114,0.0
29,1.45,0.6805,-0.059,0.0
30,1.5,0.2394,-0.03,0.0
31,1.55,0.0,-0.013,1.0
32,1.6,0.0,-0.009,1.0
33,1.65,0.0,-0.003,1.0
34,1.7,0.2458,0.004,0.0
35,1.75,0.2419,0.011,0.0
36,1.8,0.7307,0.017,0.0
37,1.85,1.0,0.022,0.0
38,1.9,0.7924,0.038,0.0
39,1.95,0.9513,0.031,0.0
40,2.0,1.0,0.026,0.0
41,2.05,0.6432,0.017,0.0
42,2.1,0.5498,0.011,0.0
43,2.15,0.8327,0.012,0.0
44,2.2,0.6472,0.01,0.0
45,2.25,0.2658,0.007,0.0
46,2.3,0.27,0.007,0.0
47,2.35,0.2724,0.0,0.0
48,2.4,0.2737,-0.003,0.0
49,2.45,0.2742,-0.035,0.0
50,2.5,0.0,-0.025,1.0
51,2.55,0.273,-0.005,0.0
52,2.6,0.271,0.003,0.0
53,2.65,0.2693,0.012,0.0
54,2.7,0.2884,0.007,0.0
55,2.75,0.375,0.007,0.0
56,2.8,0.4652,0.018,0.0
57,2.85,0.2639,0.015,0.0
58,2.9,0.6771,0.028,0.0
59,2.95,0.8606,0.026,0.0
60,3.0,0.688,0.026,0.0
61,3.05,0.5742,0.022,0.0
62,3.1,0.4624,0.021,0.0
63,3.15,0.3532,0.007,0.0
64,3.2,0.2709,0.003,0.0
65,3.25,0.2719,0.002,0.0
66,3.3,0.2722,-0.001,0.0
67,3.35,0.272,-0.009,0.0
68,3.4,0.2715,-0.066,0.0
69,3.45,0.2729,-0.046,0.0
70,3.5,0.4309,-0.001,0.0
71,3.55,0.5463,-0.004,0.0
72,3.6,0.8971,-0.001,0.0
73,3.65,0.7989,-0.002,0.0
74,3.7,0.5594,0.006,0.0
75,3.75,0.8548,0.012,0.0
76,3.8,0.6921,0.023,0.0
77,3.85,1.0,0.029,0.0
78,3.9,1.0,0.029,0.0
79,3.95,0.0,0.019,1.0
80,4.0,0.0,0.009,1.0
